library,scenario,sample_seed,candidate_id,candidate_signature,profile_distance,rank,is_truth
scale_small,in_domain,550101021,G003,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;",0.18133291511574,3,0
scale_small,in_domain,550101022,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",0.0402416337032579,1,1
scale_small,in_domain,550101022,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",0.194187106495274,3,0
scale_small,in_domain,550101022,G003,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;",0.187787788662614,2,0
scale_small,in_domain,550101023,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",0.0846306841185982,1,1
scale_small,in_domain,550101023,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",0.20382829315291,3,0
scale_small,in_domain,550101023,G003,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;",0.201425871274244,2,0
scale_small,in_domain,550101024,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",0.150400566141449,1,1
scale_small,in_domain,550101024,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",0.216299793442424,3,0
scale_small,in_domain,550101024,G003,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;",0.212771336858193,2,0
scale_small,in_domain,550101025,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",0.148104261629474,1,1
scale_small,in_domain,550101025,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",0.217842911465728,3,0
scale_small,in_domain,550101025,G003,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;",0.216310317057721,2,0
scale_small,in_domain,550101026,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",0.108715663191414,1,1
scale_small,in_domain,550101026,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",0.202769004003338,3,0
scale_small,in_domain,550101026,G003,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;",0.200094414025038,2,0
scale_small,in_domain,550101027,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",0.102402264613209,1,1
scale_small,in_domain,550101027,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",0.205749702816254,3,0
scale_small,in_domain,550101027,G003,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;",0.199503012083043,2,0
scale_small,in_domain,550101028,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",0.0397023966597364,1,1
scale_small,in_domain,550101028,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",0.194060896211619,3,0
scale_small,in_domain,550101028,G003,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;",0.189447786818831,2,0
scale_small,in_domain,550101029,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",0.0560497036884557,1,1
scale_small,in_domain,550101029,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",0.19177358820572,3,0
scale_small,in_domain,550101029,G003,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;",0.189743226635037,2,0
scale_small,in_domain,550101030,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",0.0902783531373713,1,1
scale_small,in_domain,550101030,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",0.201396606147051,3,0
scale_small,in_domain,550101030,G003,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;",0.200278917345173,2,0
scale_small,in_domain,550101031,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",0.118510269453368,1,1
scale_small,in_domain,550101031,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",0.205808228383859,2,0
scale_small,in_domain,550101031,G003,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;",0.209130432529178,3,0
scale_small,in_domain,550101032,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",0.0646550030744767,1,1
scale_small,in_domain,550101032,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",0.19717810846836,3,0
scale_small,in_domain,550101032,G003,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;",0.195077730827443,2,0
scale_small,in_domain,550101033,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",0.0851862610954588,1,1
scale_small,in_domain,550101033,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",0.203049923989876,3,0
scale_small,in_domain,550101033,G003,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;",0.201385058594934,2,0
scale_small,in_domain,550101034,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",0.139597403078149,1,1
scale_small,in_domain,550101034,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",0.210609134782523,3,0
scale_small,in_domain,550101034,G003,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;",0.208933074953182,2,0
scale_small,in_domain,550101035,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",0.0368728364570377,1,1
scale_small,in_domain,550101035,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",0.194820092796952,3,0
scale_small,in_domain,550101035,G003,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;",0.190997308585857,2,0
scale_small,in_domain,550101036,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",0.108582061972794,1,1
scale_small,in_domain,550101036,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",0.206664856489991,3,0
scale_small,in_domain,550101036,G003,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;",0.19871321178939,2,0
scale_small,in_domain,550101037,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",0.123059951771272,1,1
scale_small,in_domain,550101037,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",0.212768172683327,3,0
scale_small,in_domain,550101037,G003,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;",0.20770590683242,2,0
scale_small,in_domain,550101038,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",0.0790939133642419,1,1
scale_small,in_domain,550101038,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",0.194775665509501,3,0
scale_small,in_domain,550101038,G003,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;",0.19347424392329,2,0
scale_small,in_domain,550101039,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",0.0649737680736937,1,1
scale_small,in_domain,550101039,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",0.190524898230429,2,0
scale_small,in_domain,550101039,G003,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;",0.191976708184295,3,0
scale_small,in_domain,550101040,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",0.158149026312222,1,1
scale_small,in_domain,550101040,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",0.220820580578356,3,0
scale_small,in_domain,550101040,G003,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;",0.218554889691508,2,0
scale_small,in_domain,550101041,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",0.0420405757457783,1,1
scale_small,in_domain,550101041,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",0.186171927292808,3,0
scale_small,in_domain,550101041,G003,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;",0.18310210835225,2,0
scale_small,in_domain,550101042,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",0.0507345480505064,1,1
scale_small,in_domain,550101042,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",0.197637703662044,3,0
scale_small,in_domain,550101042,G003,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;",0.19734194651441,2,0
scale_small,in_domain,550101043,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",0.10803798940465,1,1
scale_small,in_domain,550101043,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",0.205230299325291,3,0
scale_small,in_domain,550101043,G003,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;",0.198300795841883,2,0
scale_small,in_domain,550101044,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",0.10727766185803,1,1
scale_small,in_domain,550101044,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",0.208456809635098,3,0
scale_small,in_domain,550101044,G003,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;",0.204769897580905,2,0
scale_small,in_domain,550101045,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",0.15786869939161,1,1
