sample_id,method_id,decision,decision_reason,ranked_candidates,accepted_candidate_set,accepted_candidate_count,best_topology_id,best_residual,second_residual,noise_whitened_residual,margin,rho,stability,p_values,indistinguishability_component_count,calibration_hash,candidate_generation_hash,compatibility_hash
stage4a7_1_pilot_0018,C_set_plus_I,ambiguous_candidate_set,empirical candidate set with calibrated residual-indistinguishability audit,"G006,G004,G007,G005,G002,G003,G001","G001,G002,G003,G004,G005,G006,G007",7,G006,0,0.0442154783648124,NaN,0.0442154783648124,0,1,G001:0.19047619047619047;G002:0.42857142857142855;G003:0.52380952380952384;G004:0.80952380952380953;G005:0.5714285714285714;G006:1;G007:0.7142857142857143,6,1d8de81603fc81f4cf48ebfb3a2161bf33b55076f5aaff190ecd727acc803365,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb
stage4a7_1_pilot_0019,M0_min_residual,equivalence_class,minimum exact composite residual; no rejection,"G007,G004,G006,G005,G002,G003,G001","G004,G007",2,G007,0.0681473439159219,0.0810136304672439,NaN,0.012866286551322,0.841183681339087,1,,NaN,not_applicable,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb
stage4a7_1_pilot_0019,M3_frozen,equivalence_class,best observation class has multiple members,"G007,G004,G006,G005,G002,G003,G001","G004,G007",2,G007,0.0681473439159219,0.0810136304672439,NaN,0.012866286551322,0.841183681339087,1,,NaN,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb
stage4a7_1_pilot_0019,W_GLRT_compatible,equivalence_class,GLRT-compatible weighted residual rank under explicit frozen covariance scale,"G007,G004,G006,G005,G002,G003,G001","G004,G007",2,G007,0.0681473439159219,0.0810136304672439,283287.689450491,0.012866286551322,0.841183681339087,1,,NaN,02c1a24559b840c2e494c69fa392c36709e140390ab798b694fc3a22a59e4869,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb
stage4a7_1_pilot_0019,C_set,ambiguous_candidate_set,class-conditional empirical calibration set,"G007,G004,G006,G005,G002,G003,G001","G001,G002,G003,G004,G005,G006,G007",7,G007,0.0681473439159219,0.0810136304672439,NaN,0.012866286551322,0.841183681339087,1,G001:0.19047619047619047;G002:0.33333333333333331;G003:0.52380952380952384;G004:0.61904761904761907;G005:0.42857142857142855;G006:0.61904761904761907;G007:0.52380952380952384,NaN,1d8de81603fc81f4cf48ebfb3a2161bf33b55076f5aaff190ecd727acc803365,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb
stage4a7_1_pilot_0019,C_set_plus_I,ambiguous_candidate_set,empirical candidate set with calibrated residual-indistinguishability audit,"G007,G004,G006,G005,G002,G003,G001","G001,G002,G003,G004,G005,G006,G007",7,G007,0.0681473439159219,0.0810136304672439,NaN,0.012866286551322,0.841183681339087,1,G001:0.19047619047619047;G002:0.33333333333333331;G003:0.52380952380952384;G004:0.61904761904761907;G005:0.42857142857142855;G006:0.61904761904761907;G007:0.52380952380952384,6,1d8de81603fc81f4cf48ebfb3a2161bf33b55076f5aaff190ecd727acc803365,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb
stage4a7_1_pilot_0020,M0_min_residual,equivalence_class,minimum exact composite residual; no rejection,"G004,G007,G006,G002,G005,G003,G001","G004,G007",2,G004,0.0976305104804995,0.104908754725229,NaN,0.00727824424472946,0.930623099428424,1,,NaN,not_applicable,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb
stage4a7_1_pilot_0020,M3_frozen,equivalence_class,best observation class has multiple members,"G004,G007,G006,G002,G005,G003,G001","G004,G007",2,G004,0.0976305104804995,0.104908754725229,NaN,0.00727824424472946,0.930623099428424,1,,NaN,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb
stage4a7_1_pilot_0020,W_GLRT_compatible,equivalence_class,GLRT-compatible weighted residual rank under explicit frozen covariance scale,"G004,G007,G006,G002,G005,G003,G001","G004,G007",2,G004,0.0976305104804995,0.104908754725229,581434.711177658,0.00727824424472946,0.930623099428424,1,,NaN,02c1a24559b840c2e494c69fa392c36709e140390ab798b694fc3a22a59e4869,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb
stage4a7_1_pilot_0020,C_set,ambiguous_candidate_set,class-conditional empirical calibration set,"G004,G007,G006,G002,G005,G003,G001","G002,G003,G004,G005,G006,G007",6,G004,0.0976305104804995,0.104908754725229,NaN,0.00727824424472946,0.930623099428424,1,G001:0.047619047619047616;G002:0.23809523809523808;G003:0.33333333333333331;G004:0.47619047619047616;G005:0.33333333333333331;G006:0.47619047619047616;G007:0.33333333333333331,NaN,1d8de81603fc81f4cf48ebfb3a2161bf33b55076f5aaff190ecd727acc803365,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb
stage4a7_1_pilot_0020,C_set_plus_I,ambiguous_candidate_set,empirical candidate set with calibrated residual-indistinguishability audit,"G004,G007,G006,G002,G005,G003,G001","G002,G003,G004,G005,G006,G007",6,G004,0.0976305104804995,0.104908754725229,NaN,0.00727824424472946,0.930623099428424,1,G001:0.047619047619047616;G002:0.23809523809523808;G003:0.33333333333333331;G004:0.47619047619047616;G005:0.33333333333333331;G006:0.47619047619047616;G007:0.33333333333333331,4,1d8de81603fc81f4cf48ebfb3a2161bf33b55076f5aaff190ecd727acc803365,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb
stage4a7_1_pilot_0021,M0_min_residual,equivalence_class,minimum exact composite residual; no rejection,"G007,G004,G006,G002,G005,G003,G001","G004,G007",2,G007,0,0.0437102876113933,NaN,0.0437102876113933,0,1,,NaN,not_applicable,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb
stage4a7_1_pilot_0021,M3_frozen,equivalence_class,best observation class has multiple members,"G007,G004,G006,G002,G005,G003,G001","G004,G007",2,G007,0,0.0437102876113933,NaN,0.0437102876113933,0,1,,NaN,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb
stage4a7_1_pilot_0021,W_GLRT_compatible,equivalence_class,GLRT-compatible weighted residual rank under explicit frozen covariance scale,"G007,G004,G006,G002,G005,G003,G001","G004,G007",2,G007,0,0.0437102876113933,0,0.0437102876113933,0,1,,NaN,02c1a24559b840c2e494c69fa392c36709e140390ab798b694fc3a22a59e4869,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb
stage4a7_1_pilot_0021,C_set,ambiguous_candidate_set,class-conditional empirical calibration set,"G007,G004,G006,G002,G005,G003,G001","G001,G002,G003,G004,G005,G006,G007",7,G007,0,0.0437102876113933,NaN,0.0437102876113933,0,1,G001:0.19047619047619047;G002:0.42857142857142855;G003:0.5714285714285714;G004:1;G005:0.5714285714285714;G006:0.76190476190476186;G007:1,NaN,1d8de81603fc81f4cf48ebfb3a2161bf33b55076f5aaff190ecd727acc803365,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb
stage4a7_1_pilot_0021,C_set_plus_I,ambiguous_candidate_set,empirical candidate set with calibrated residual-indistinguishability audit,"G007,G004,G006,G002,G005,G003,G001","G001,G002,G003,G004,G005,G006,G007",7,G007,0,0.0437102876113933,NaN,0.0437102876113933,0,1,G001:0.19047619047619047;G002:0.42857142857142855;G003:0.5714285714285714;G004:1;G005:0.5714285714285714;G006:0.76190476190476186;G007:1,5,1d8de81603fc81f4cf48ebfb3a2161bf33b55076f5aaff190ecd727acc803365,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb
stage4a7_1_pilot_0022,M0_min_residual,unique_topology,minimum exact composite residual; no rejection,"G006,G004,G007,G002,G005,G003,G001","G006",1,G006,0.0962294851639768,0.102329369991133,NaN,0.00609988482715623,0.940389696246296,0.4,,NaN,not_applicable,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb
stage4a7_1_pilot_0022,M3_frozen,reject_low_stability,contiguous-block selection stability below frozen threshold,"G006,G004,G007,G002,G005,G003,G001","",0,G006,0.0962294851639768,0.102329369991133,NaN,0.00609988482715623,0.940389696246296,0.4,,NaN,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb
stage4a7_1_pilot_0022,W_GLRT_compatible,unique_topology,GLRT-compatible weighted residual rank under explicit frozen covariance scale,"G006,G004,G007,G002,G005,G003,G001","G006",1,G006,0.0962294851639768,0.102329369991133,564866.942710366,0.00609988482715623,0.940389696246296,0.4,,NaN,02c1a24559b840c2e494c69fa392c36709e140390ab798b694fc3a22a59e4869,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb
stage4a7_1_pilot_0022,C_set,ambiguous_candidate_set,class-conditional empirical calibration set,"G006,G004,G007,G002,G005,G003,G001","G001,G002,G003,G004,G005,G006,G007",7,G006,0.0962294851639768,0.102329369991133,NaN,0.00609988482715623,0.940389696246296,0.4,G001:0.19047619047619047;G002:0.38095238095238093;G003:0.42857142857142855;G004:0.42857142857142855;G005:0.47619047619047616;G006:0.52380952380952384;G007:0.2857142857142857,NaN,1d8de81603fc81f4cf48ebfb3a2161bf33b55076f5aaff190ecd727acc803365,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb
stage4a7_1_pilot_0022,C_set_plus_I,ambiguous_candidate_set,empirical candidate set with calibrated residual-indistinguishability audit,"G006,G004,G007,G002,G005,G003,G001","G001,G002,G003,G004,G005,G006,G007",7,G006,0.0962294851639768,0.102329369991133,NaN,0.00609988482715623,0.940389696246296,0.4,G001:0.19047619047619047;G002:0.38095238095238093;G003:0.42857142857142855;G004:0.42857142857142855;G005:0.47619047619047616;G006:0.52380952380952384;G007:0.2857142857142857,6,1d8de81603fc81f4cf48ebfb3a2161bf33b55076f5aaff190ecd727acc803365,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb
stage4a7_1_pilot_0023,M0_min_residual,unique_topology,minimum exact composite residual; no rejection,"G003,G004,G007,G006,G002,G005,G001","G003",1,G003,0.0748233176538943,0.105101818781944,NaN,0.0302785011280497,0.711912681629413,1,,NaN,not_applicable,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb
stage4a7_1_pilot_0023,M3_frozen,unique_topology,singleton baseline class passed all frozen rules,"G003,G004,G007,G006,G002,G005,G001","G003",1,G003,0.0748233176538943,0.105101818781944,NaN,0.0302785011280497,0.711912681629413,1,,NaN,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb
stage4a7_1_pilot_0023,W_GLRT_compatible,unique_topology,GLRT-compatible weighted residual rank under explicit frozen covariance scale,"G003,G004,G007,G006,G002,G005,G001","G003",1,G003,0.0748233176538943,0.105101818781944,341510.260748869,0.0302785011280497,0.711912681629413,1,,NaN,02c1a24559b840c2e494c69fa392c36709e140390ab798b694fc3a22a59e4869,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb
stage4a7_1_pilot_0023,C_set,ambiguous_candidate_set,class-conditional empirical calibration set,"G003,G004,G007,G006,G002,G005,G001","G001,G002,G003,G004,G005,G006,G007",7,G003,0.0748233176538943,0.105101818781944,NaN,0.0302785011280497,0.711912681629413,1,G001:0.2857142857142857;G002:0.19047619047619047;G003:0.76190476190476186;G004:0.42857142857142855;G005:0.2857142857142857;G006:0.19047619047619047;G007:0.2857142857142857,NaN,1d8de81603fc81f4cf48ebfb3a2161bf33b55076f5aaff190ecd727acc803365,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb
stage4a7_1_pilot_0023,C_set_plus_I,ambiguous_candidate_set,empirical candidate set with calibrated residual-indistinguishability audit,"G003,G004,G007,G006,G002,G005,G001","G001,G002,G003,G004,G005,G006,G007",7,G003,0.0748233176538943,0.105101818781944,NaN,0.0302785011280497,0.711912681629413,1,G001:0.2857142857142857;G002:0.19047619047619047;G003:0.76190476190476186;G004:0.42857142857142855;G005:0.2857142857142857;G006:0.19047619047619047;G007:0.2857142857142857,6,1d8de81603fc81f4cf48ebfb3a2161bf33b55076f5aaff190ecd727acc803365,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb
stage4a7_1_pilot_0024,M0_min_residual,unique_topology,minimum exact composite residual; no rejection,"G006,G004,G007,G005,G002,G003,G001","G006",1,G006,0.149116525646177,0.150588609801298,NaN,0.00147208415512071,0.990224465462206,0.266666666666667,,NaN,not_applicable,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb
stage4a7_1_pilot_0024,M3_frozen,reject_neighborhood_mismatch,top-K neighborhood score or margin fails,"G006,G004,G007,G005,G002,G003,G001","",0,G006,0.149116525646177,0.150588609801298,NaN,0.00147208415512071,0.990224465462206,0.266666666666667,,NaN,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb
stage4a7_1_pilot_0024,W_GLRT_compatible,unique_topology,GLRT-compatible weighted residual rank under explicit frozen covariance scale,"G006,G004,G007,G005,G002,G003,G001","G006",1,G006,0.149116525646177,0.150588609801298,1356380.03146801,0.00147208415512071,0.990224465462206,0.266666666666667,,NaN,02c1a24559b840c2e494c69fa392c36709e140390ab798b694fc3a22a59e4869,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb
stage4a7_1_pilot_0024,C_set,ambiguous_candidate_set,class-conditional empirical calibration set,"G006,G004,G007,G005,G002,G003,G001","G002,G003,G005",3,G006,0.149116525646177,0.150588609801298,NaN,0.00147208415512071,0.990224465462206,0.266666666666667,G001:0.047619047619047616;G002:0.14285714285714285;G003:0.14285714285714285;G004:0.047619047619047616;G005:0.19047619047619047;G006:0.047619047619047616;G007:0.047619047619047616,NaN,1d8de81603fc81f4cf48ebfb3a2161bf33b55076f5aaff190ecd727acc803365,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb
stage4a7_1_pilot_0024,C_set_plus_I,ambiguous_candidate_set,empirical candidate set with calibrated residual-indistinguishability audit,"G006,G004,G007,G005,G002,G003,G001","G002,G003,G005",3,G006,0.149116525646177,0.150588609801298,NaN,0.00147208415512071,0.990224465462206,0.266666666666667,G001:0.047619047619047616;G002:0.14285714285714285;G003:0.14285714285714285;G004:0.047619047619047616;G005:0.19047619047619047;G006:0.047619047619047616;G007:0.047619047619047616,2,1d8de81603fc81f4cf48ebfb3a2161bf33b55076f5aaff190ecd727acc803365,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb
stage4a7_1_pilot_0025,M0_min_residual,unique_topology,minimum exact composite residual; no rejection,"G001,G003,G002,G005,G004,G007,G006","G001",1,G001,0.0997751076107359,0.189243712738108,NaN,0.0894686051273722,0.527230765908118,1,,NaN,not_applicable,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb
stage4a7_1_pilot_0025,M3_frozen,unique_topology,singleton baseline class passed all frozen rules,"G001,G003,G002,G005,G004,G007,G006","G001",1,G001,0.0997751076107359,0.189243712738108,NaN,0.0894686051273722,0.527230765908118,1,,NaN,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb
stage4a7_1_pilot_0025,W_GLRT_compatible,unique_topology,GLRT-compatible weighted residual rank under explicit frozen covariance scale,"G001,G003,G002,G005,G004,G007,G006","G001",1,G001,0.0997751076107359,0.189243712738108,607259.39802277,0.0894686051273722,0.527230765908118,1,,NaN,02c1a24559b840c2e494c69fa392c36709e140390ab798b694fc3a22a59e4869,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb
stage4a7_1_pilot_0025,C_set,ambiguous_candidate_set,class-conditional empirical calibration set,"G001,G003,G002,G005,G004,G007,G006","G001,G003",2,G001,0.0997751076107359,0.189243712738108,NaN,0.0894686051273722,0.527230765908118,1,G001:0.7142857142857143;G002:0.047619047619047616;G003:0.19047619047619047;G004:0.047619047619047616;G005:0.047619047619047616;G006:0.047619047619047616;G007:0.047619047619047616,NaN,1d8de81603fc81f4cf48ebfb3a2161bf33b55076f5aaff190ecd727acc803365,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb
stage4a7_1_pilot_0025,C_set_plus_I,ambiguous_candidate_set,empirical candidate set with calibrated residual-indistinguishability audit,"G001,G003,G002,G005,G004,G007,G006","G001,G003",2,G001,0.0997751076107359,0.189243712738108,NaN,0.0894686051273722,0.527230765908118,1,G001:0.7142857142857143;G002:0.047619047619047616;G003:0.19047619047619047;G004:0.047619047619047616;G005:0.047619047619047616;G006:0.047619047619047616;G007:0.047619047619047616,2,1d8de81603fc81f4cf48ebfb3a2161bf33b55076f5aaff190ecd727acc803365,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb
stage4a7_1_pilot_0026,M0_min_residual,equivalence_class,minimum exact composite residual; no rejection,"G002,G005,G006,G004,G007,G003,G001","G002,G005",2,G002,0.0929834915934955,0.126104679002704,NaN,0.0331211874092086,0.737351637767257,1,,NaN,not_applicable,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb
stage4a7_1_pilot_0026,M3_frozen,equivalence_class,best observation class has multiple members,"G002,G005,G006,G004,G007,G003,G001","G002,G005",2,G002,0.0929834915934955,0.126104679002704,NaN,0.0331211874092086,0.737351637767257,1,,NaN,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb
stage4a7_1_pilot_0026,W_GLRT_compatible,equivalence_class,GLRT-compatible weighted residual rank under explicit frozen covariance scale,"G002,G005,G006,G004,G007,G003,G001","G002,G005",2,G002,0.0929834915934955,0.126104679002704,527401.712243977,0.0331211874092086,0.737351637767257,1,,NaN,02c1a24559b840c2e494c69fa392c36709e140390ab798b694fc3a22a59e4869,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb
stage4a7_1_pilot_0026,C_set,ambiguous_candidate_set,class-conditional empirical calibration set,"G002,G005,G006,G004,G007,G003,G001","G001,G002,G003,G004,G005,G006,G007",7,G002,0.0929834915934955,0.126104679002704,NaN,0.0331211874092086,0.737351637767257,1,G001:0.33333333333333331;G002:0.42857142857142855;G003:0.42857142857142855;G004:0.095238095238095233;G005:0.5714285714285714;G006:0.19047619047619047;G007:0.19047619047619047,NaN,1d8de81603fc81f4cf48ebfb3a2161bf33b55076f5aaff190ecd727acc803365,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb
stage4a7_1_pilot_0026,C_set_plus_I,ambiguous_candidate_set,empirical candidate set with calibrated residual-indistinguishability audit,"G002,G005,G006,G004,G007,G003,G001","G001,G002,G003,G004,G005,G006,G007",7,G002,0.0929834915934955,0.126104679002704,NaN,0.0331211874092086,0.737351637767257,1,G001:0.33333333333333331;G002:0.42857142857142855;G003:0.42857142857142855;G004:0.095238095238095233;G005:0.5714285714285714;G006:0.19047619047619047;G007:0.19047619047619047,6,1d8de81603fc81f4cf48ebfb3a2161bf33b55076f5aaff190ecd727acc803365,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb
stage4a7_1_pilot_0027,M0_min_residual,unique_topology,minimum exact composite residual; no rejection,"G003,G002,G005,G007,G004,G006,G001","G003",1,G003,0.110249788578245,0.145680771091853,NaN,0.0354309825136074,0.756790259628536,1,,NaN,not_applicable,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb
stage4a7_1_pilot_0027,M3_frozen,unique_topology,singleton baseline class passed all frozen rules,"G003,G002,G005,G007,G004,G006,G001","G003",1,G003,0.110249788578245,0.145680771091853,NaN,0.0354309825136074,0.756790259628536,1,,NaN,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb
stage4a7_1_pilot_0027,W_GLRT_compatible,unique_topology,GLRT-compatible weighted residual rank under explicit frozen covariance scale,"G003,G002,G005,G007,G004,G006,G001","G003",1,G003,0.110249788578245,0.145680771091853,741455.968774417,0.0354309825136074,0.756790259628536,1,,NaN,02c1a24559b840c2e494c69fa392c36709e140390ab798b694fc3a22a59e4869,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb
stage4a7_1_pilot_0027,C_set,ambiguous_candidate_set,class-conditional empirical calibration set,"G003,G002,G005,G007,G004,G006,G001","G001,G002,G003,G005",4,G003,0.110249788578245,0.145680771091853,NaN,0.0354309825136074,0.756790259628536,1,G001:0.33333333333333331;G002:0.23809523809523808;G003:0.5714285714285714;G004:0.047619047619047616;G005:0.2857142857142857;G006:0.047619047619047616;G007:0.047619047619047616,NaN,1d8de81603fc81f4cf48ebfb3a2161bf33b55076f5aaff190ecd727acc803365,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb
stage4a7_1_pilot_0027,C_set_plus_I,ambiguous_candidate_set,empirical candidate set with calibrated residual-indistinguishability audit,"G003,G002,G005,G007,G004,G006,G001","G001,G002,G003,G005",4,G003,0.110249788578245,0.145680771091853,NaN,0.0354309825136074,0.756790259628536,1,G001:0.33333333333333331;G002:0.23809523809523808;G003:0.5714285714285714;G004:0.047619047619047616;G005:0.2857142857142857;G006:0.047619047619047616;G007:0.047619047619047616,3,1d8de81603fc81f4cf48ebfb3a2161bf33b55076f5aaff190ecd727acc803365,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb
stage4a7_1_pilot_0028,M0_min_residual,equivalence_class,minimum exact composite residual; no rejection,"G007,G004,G006,G005,G002,G003,G001","G004,G007",2,G007,0.138257948510258,0.145474547037353,NaN,0.00721659852709455,0.950392706662342,0.866666666666667,,NaN,not_applicable,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb
stage4a7_1_pilot_0028,M3_frozen,equivalence_class,best observation class has multiple members,"G007,G004,G006,G005,G002,G003,G001","G004,G007",2,G007,0.138257948510258,0.145474547037353,NaN,0.00721659852709455,0.950392706662342,0.866666666666667,,NaN,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb
