measurement_kind,condition,snr_db,method,feature,sample_count,trials,strict_accuracy,equivalence_class_accuracy,unique_strict_accuracy,ambiguity_rate,false_unique_rate,accuracy_std,ci_low,ci_high,mean_margin,mean_intra,mean_inter,intra_inter_ratio,nmse,amplitude_rmse_db,raw_phase_rmse_deg,weighted_phase_rmse_deg,valid_phase_fraction,runtime_s,edge_precision,edge_recall,edge_f1
siso_reverse_role_fixed,noise_only,20,nominal_nearest,amplitude,20,5,1,1,1,0,0,0,1,1,0.0020790209910696,0.00165199995718596,0.00373102094825556,0.442774237962495,0.00997953501311345,1.09441766065971,23.4163820066263,5.9280002917734,0.999860568878974,0.00456725,1,1,1
siso_reverse_role_fixed,noise_only,20,nominal_nearest,amplitude_raw_db,20,5,1,1,1,0,0,0,1,1,1.41989875625966,1.09441766065971,2.51431641691937,0.435274436143016,0.00997953501311345,1.09441766065971,23.4163820066263,5.9280002917734,0.999860568878974,0.00427705,1,1,1
siso_reverse_role_fixed,noise_only,20,nominal_nearest,amplitude_db_standardized,20,5,1,1,1,0,0,0,1,1,0.164346676335723,0.237624156046217,0.40197083238194,0.591147757259247,0.00997953501311345,1.09441766065971,23.4163820066263,5.9280002917734,0.999860568878974,0.00432735,1,1,1
siso_reverse_role_fixed,noise_only,20,nominal_nearest,phase_weighted,20,5,0.85,0.85,0.85,0,0,0.136930639376292,0.729975002603624,0.970024997396376,0.0512881205506166,0.0329333349542967,0.0830746416744982,0.396430659109377,0.00997953501311345,1.09441766065971,23.4163820066263,5.9280002917734,0.999860568878974,0.0041825,0.971428571428571,0.971428571428571,0.971428571428571
siso_reverse_role_fixed,noise_only,20,nominal_nearest,complex,20,5,1,1,1,0,0,0,1,1,0.00344052922275635,0.00235160066456591,0.00579212988732227,0.405999297376439,0.00997953501311345,1.09441766065971,23.4163820066263,5.9280002917734,0.999860568878974,0.0042778,1,1,1
siso_reverse_role_fixed,noise_only,20,nominal_nearest,amp_phase_joint_weighted,20,5,0.85,0.85,0.85,0,0,0.136930639376292,0.729975002603624,0.970024997396376,0.0363420989280903,0.0233173297868033,0.058851352720296,0.396207201856922,0.00997953501311345,1.09441766065971,23.4163820066263,5.9280002917734,0.999860568878974,0.0043849,0.971428571428571,0.971428571428571,0.971428571428571
siso_reverse_role_fixed,noise_only,20,nuisance_aware_joint,amp_phase_joint_weighted,20,5,0.85,0.85,0.85,0,0,0.136930639376292,0.729975002603624,0.970024997396376,0.0345694323493946,0.0231920465785081,0.0569942445450207,0.406919097948361,0.00997953501311345,1.09441766065971,23.4163820066263,5.9280002917734,0.999860568878974,0.06459,0.971428571428571,0.971428571428571,0.971428571428571
siso_reverse_role_fixed,noise_only,10,nominal_nearest,amplitude,20,5,1,1,1,0,0,0,1,1,0.000953895837280193,0.00494782948562001,0.0059017253229002,0.838370004517351,0.0997285061601202,3.06881676237017,376.947918932865,17.5155689153421,0.999637479085332,0.0073542,1,1,1
siso_reverse_role_fixed,noise_only,10,nominal_nearest,amplitude_raw_db,20,5,1,1,1,0,0,0,1,1,0.553823288041708,3.06881676237017,3.62264005041188,0.847121634958256,0.0997285061601202,3.06881676237017,376.947918932865,17.5155689153421,0.999637479085332,0.00738405,1,1,1
siso_reverse_role_fixed,noise_only,10,nominal_nearest,amplitude_db_standardized,20,5,1,1,1,0,0,0,1,1,0.0684125372342072,0.627283085776742,0.695695623010949,0.901663119658393,0.0997285061601202,3.06881676237017,376.947918932865,17.5155689153421,0.999637479085332,0.00742795,1,1,1
