experiment,noise_mode,view_kind,snr_db,method,true_id,predicted_id,count
joint_parameter_uncertainty,fixed_received_snr,siso_forward,20,joint,T5,T4,2
joint_parameter_uncertainty,fixed_received_snr,siso_forward,20,joint,T5,T5,7
joint_parameter_uncertainty,fixed_received_snr,siso_forward,20,single_feature,T2,T2,20
joint_parameter_uncertainty,fixed_received_snr,siso_forward,20,single_feature,T2,T3,0
joint_parameter_uncertainty,fixed_received_snr,siso_forward,20,single_feature,T2,T4,0
joint_parameter_uncertainty,fixed_received_snr,siso_forward,20,single_feature,T2,T5,0
joint_parameter_uncertainty,fixed_received_snr,siso_forward,20,single_feature,T3,T2,0
joint_parameter_uncertainty,fixed_received_snr,siso_forward,20,single_feature,T3,T3,13
joint_parameter_uncertainty,fixed_received_snr,siso_forward,20,single_feature,T3,T4,0
joint_parameter_uncertainty,fixed_received_snr,siso_forward,20,single_feature,T3,T5,7
joint_parameter_uncertainty,fixed_received_snr,siso_forward,20,single_feature,T4,T2,0
joint_parameter_uncertainty,fixed_received_snr,siso_forward,20,single_feature,T4,T3,0
joint_parameter_uncertainty,fixed_received_snr,siso_forward,20,single_feature,T4,T4,20
joint_parameter_uncertainty,fixed_received_snr,siso_forward,20,single_feature,T4,T5,0
joint_parameter_uncertainty,fixed_received_snr,siso_forward,20,single_feature,T5,T2,0
joint_parameter_uncertainty,fixed_received_snr,siso_forward,20,single_feature,T5,T3,15
joint_parameter_uncertainty,fixed_received_snr,siso_forward,20,single_feature,T5,T4,0
joint_parameter_uncertainty,fixed_received_snr,siso_forward,20,single_feature,T5,T5,5
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,oracle,T2,T2,20
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,oracle,T2,T3,0
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,oracle,T2,T4,0
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,oracle,T2,T5,0
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,oracle,T3,T2,0
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,oracle,T3,T3,12
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,oracle,T3,T4,0
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,oracle,T3,T5,8
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,oracle,T4,T2,0
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,oracle,T4,T3,0
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,oracle,T4,T4,20
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,oracle,T4,T5,0
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,oracle,T5,T2,0
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,oracle,T5,T3,9
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,oracle,T5,T4,0
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,oracle,T5,T5,11
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,joint,T2,T2,18
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,joint,T2,T3,2
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,joint,T2,T4,0
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,joint,T2,T5,0
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,joint,T3,T2,0
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,joint,T3,T3,11
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,joint,T3,T4,4
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,joint,T3,T5,5
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,joint,T4,T2,0
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,joint,T4,T3,1
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,joint,T4,T4,18
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,joint,T4,T5,1
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,joint,T5,T2,0
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,joint,T5,T3,11
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,joint,T5,T4,4
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,joint,T5,T5,5
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,single_feature,T2,T2,20
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,single_feature,T2,T3,0
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,single_feature,T2,T4,0
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,single_feature,T2,T5,0
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,single_feature,T3,T2,0
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,single_feature,T3,T3,20
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,single_feature,T3,T4,0
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,single_feature,T3,T5,0
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,single_feature,T4,T2,0
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,single_feature,T4,T3,0
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,single_feature,T4,T4,20
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,single_feature,T4,T5,0
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,single_feature,T5,T2,0
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,single_feature,T5,T3,15
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,single_feature,T5,T4,0
joint_parameter_uncertainty,fixed_noise_power,siso_forward,20,single_feature,T5,T5,5
joint_parameter_uncertainty,fixed_received_snr,three_view_complete,20,oracle,T2,T2,20
joint_parameter_uncertainty,fixed_received_snr,three_view_complete,20,oracle,T2,T3,0
joint_parameter_uncertainty,fixed_received_snr,three_view_complete,20,oracle,T2,T4,0
joint_parameter_uncertainty,fixed_received_snr,three_view_complete,20,oracle,T2,T5,0
joint_parameter_uncertainty,fixed_received_snr,three_view_complete,20,oracle,T3,T2,0
joint_parameter_uncertainty,fixed_received_snr,three_view_complete,20,oracle,T3,T3,20
joint_parameter_uncertainty,fixed_received_snr,three_view_complete,20,oracle,T3,T4,0
joint_parameter_uncertainty,fixed_received_snr,three_view_complete,20,oracle,T3,T5,0
joint_parameter_uncertainty,fixed_received_snr,three_view_complete,20,oracle,T4,T2,0
joint_parameter_uncertainty,fixed_received_snr,three_view_complete,20,oracle,T4,T3,0
joint_parameter_uncertainty,fixed_received_snr,three_view_complete,20,oracle,T4,T4,20
joint_parameter_uncertainty,fixed_received_snr,three_view_complete,20,oracle,T4,T5,0
joint_parameter_uncertainty,fixed_received_snr,three_view_complete,20,oracle,T5,T2,0
joint_parameter_uncertainty,fixed_received_snr,three_view_complete,20,oracle,T5,T3,0
joint_parameter_uncertainty,fixed_received_snr,three_view_complete,20,oracle,T5,T4,0
joint_parameter_uncertainty,fixed_received_snr,three_view_complete,20,oracle,T5,T5,20
joint_parameter_uncertainty,fixed_received_snr,three_view_complete,20,joint,T2,T2,13
joint_parameter_uncertainty,fixed_received_snr,three_view_complete,20,joint,T2,T3,7
joint_parameter_uncertainty,fixed_received_snr,three_view_complete,20,joint,T2,T4,0
joint_parameter_uncertainty,fixed_received_snr,three_view_complete,20,joint,T2,T5,0
joint_parameter_uncertainty,fixed_received_snr,three_view_complete,20,joint,T3,T2,1
joint_parameter_uncertainty,fixed_received_snr,three_view_complete,20,joint,T3,T3,19
joint_parameter_uncertainty,fixed_received_snr,three_view_complete,20,joint,T3,T4,0
joint_parameter_uncertainty,fixed_received_snr,three_view_complete,20,joint,T3,T5,0
joint_parameter_uncertainty,fixed_received_snr,three_view_complete,20,joint,T4,T2,0
joint_parameter_uncertainty,fixed_received_snr,three_view_complete,20,joint,T4,T3,0
joint_parameter_uncertainty,fixed_received_snr,three_view_complete,20,joint,T4,T4,20
joint_parameter_uncertainty,fixed_received_snr,three_view_complete,20,joint,T4,T5,0
joint_parameter_uncertainty,fixed_received_snr,three_view_complete,20,joint,T5,T2,2
joint_parameter_uncertainty,fixed_received_snr,three_view_complete,20,joint,T5,T3,0
joint_parameter_uncertainty,fixed_received_snr,three_view_complete,20,joint,T5,T4,0
joint_parameter_uncertainty,fixed_received_snr,three_view_complete,20,joint,T5,T5,18
joint_parameter_uncertainty,fixed_received_snr,three_view_complete,20,single_feature,T2,T2,20
joint_parameter_uncertainty,fixed_received_snr,three_view_complete,20,single_feature,T2,T3,0
joint_parameter_uncertainty,fixed_received_snr,three_view_complete,20,single_feature,T2,T4,0
joint_parameter_uncertainty,fixed_received_snr,three_view_complete,20,single_feature,T2,T5,0
joint_parameter_uncertainty,fixed_received_snr,three_view_complete,20,single_feature,T3,T2,0
joint_parameter_uncertainty,fixed_received_snr,three_view_complete,20,single_feature,T3,T3,20
joint_parameter_uncertainty,fixed_received_snr,three_view_complete,20,single_feature,T3,T4,0
joint_parameter_uncertainty,fixed_received_snr,three_view_complete,20,single_feature,T3,T5,0
joint_parameter_uncertainty,fixed_received_snr,three_view_complete,20,single_feature,T4,T2,0
joint_parameter_uncertainty,fixed_received_snr,three_view_complete,20,single_feature,T4,T3,0
joint_parameter_uncertainty,fixed_received_snr,three_view_complete,20,single_feature,T4,T4,20
joint_parameter_uncertainty,fixed_received_snr,three_view_complete,20,single_feature,T4,T5,0
joint_parameter_uncertainty,fixed_received_snr,three_view_complete,20,single_feature,T5,T2,0
joint_parameter_uncertainty,fixed_received_snr,three_view_complete,20,single_feature,T5,T3,0
joint_parameter_uncertainty,fixed_received_snr,three_view_complete,20,single_feature,T5,T4,0
joint_parameter_uncertainty,fixed_received_snr,three_view_complete,20,single_feature,T5,T5,20
joint_parameter_uncertainty,fixed_noise_power,three_view_complete,20,oracle,T2,T2,20
joint_parameter_uncertainty,fixed_noise_power,three_view_complete,20,oracle,T2,T3,0
joint_parameter_uncertainty,fixed_noise_power,three_view_complete,20,oracle,T2,T4,0
joint_parameter_uncertainty,fixed_noise_power,three_view_complete,20,oracle,T2,T5,0
joint_parameter_uncertainty,fixed_noise_power,three_view_complete,20,oracle,T3,T2,0
joint_parameter_uncertainty,fixed_noise_power,three_view_complete,20,oracle,T3,T3,20
joint_parameter_uncertainty,fixed_noise_power,three_view_complete,20,oracle,T3,T4,0
joint_parameter_uncertainty,fixed_noise_power,three_view_complete,20,oracle,T3,T5,0
joint_parameter_uncertainty,fixed_noise_power,three_view_complete,20,oracle,T4,T2,0
joint_parameter_uncertainty,fixed_noise_power,three_view_complete,20,oracle,T4,T3,0
joint_parameter_uncertainty,fixed_noise_power,three_view_complete,20,oracle,T4,T4,20
joint_parameter_uncertainty,fixed_noise_power,three_view_complete,20,oracle,T4,T5,0
joint_parameter_uncertainty,fixed_noise_power,three_view_complete,20,oracle,T5,T2,0
joint_parameter_uncertainty,fixed_noise_power,three_view_complete,20,oracle,T5,T3,0
joint_parameter_uncertainty,fixed_noise_power,three_view_complete,20,oracle,T5,T4,0
joint_parameter_uncertainty,fixed_noise_power,three_view_complete,20,oracle,T5,T5,20
joint_parameter_uncertainty,fixed_noise_power,three_view_complete,20,joint,T2,T2,16
joint_parameter_uncertainty,fixed_noise_power,three_view_complete,20,joint,T2,T3,4
joint_parameter_uncertainty,fixed_noise_power,three_view_complete,20,joint,T2,T4,0
joint_parameter_uncertainty,fixed_noise_power,three_view_complete,20,joint,T2,T5,0
joint_parameter_uncertainty,fixed_noise_power,three_view_complete,20,joint,T3,T2,1
joint_parameter_uncertainty,fixed_noise_power,three_view_complete,20,joint,T3,T3,19
joint_parameter_uncertainty,fixed_noise_power,three_view_complete,20,joint,T3,T4,0
joint_parameter_uncertainty,fixed_noise_power,three_view_complete,20,joint,T3,T5,0
joint_parameter_uncertainty,fixed_noise_power,three_view_complete,20,joint,T4,T2,0
joint_parameter_uncertainty,fixed_noise_power,three_view_complete,20,joint,T4,T3,0
joint_parameter_uncertainty,fixed_noise_power,three_view_complete,20,joint,T4,T4,19
joint_parameter_uncertainty,fixed_noise_power,three_view_complete,20,joint,T4,T5,1
joint_parameter_uncertainty,fixed_noise_power,three_view_complete,20,joint,T5,T2,1
joint_parameter_uncertainty,fixed_noise_power,three_view_complete,20,joint,T5,T3,0
joint_parameter_uncertainty,fixed_noise_power,three_view_complete,20,joint,T5,T4,0
joint_parameter_uncertainty,fixed_noise_power,three_view_complete,20,joint,T5,T5,19
joint_parameter_uncertainty,fixed_noise_power,three_view_complete,20,single_feature,T2,T2,20
joint_parameter_uncertainty,fixed_noise_power,three_view_complete,20,single_feature,T2,T3,0
joint_parameter_uncertainty,fixed_noise_power,three_view_complete,20,single_feature,T2,T4,0
joint_parameter_uncertainty,fixed_noise_power,three_view_complete,20,single_feature,T2,T5,0
joint_parameter_uncertainty,fixed_noise_power,three_view_complete,20,single_feature,T3,T2,0
joint_parameter_uncertainty,fixed_noise_power,three_view_complete,20,single_feature,T3,T3,20
joint_parameter_uncertainty,fixed_noise_power,three_view_complete,20,single_feature,T3,T4,0
joint_parameter_uncertainty,fixed_noise_power,three_view_complete,20,single_feature,T3,T5,0
joint_parameter_uncertainty,fixed_noise_power,three_view_complete,20,single_feature,T4,T2,0
joint_parameter_uncertainty,fixed_noise_power,three_view_complete,20,single_feature,T4,T3,0
joint_parameter_uncertainty,fixed_noise_power,three_view_complete,20,single_feature,T4,T4,20
joint_parameter_uncertainty,fixed_noise_power,three_view_complete,20,single_feature,T4,T5,0
joint_parameter_uncertainty,fixed_noise_power,three_view_complete,20,single_feature,T5,T2,0
joint_parameter_uncertainty,fixed_noise_power,three_view_complete,20,single_feature,T5,T3,0
joint_parameter_uncertainty,fixed_noise_power,three_view_complete,20,single_feature,T5,T4,0
joint_parameter_uncertainty,fixed_noise_power,three_view_complete,20,single_feature,T5,T5,20
