sample_id,grid_id,decision,best_template_id,best_topology_id,best_equivalence_class,accepted_topology_set,baseline_P0_equivalence_class,baseline_P0_equivalence_class_size,prior_conditioned_equivalence_class,prior_conditioned_equivalence_class_size,best_parameter_values,best_distance,second_competing_class,second_distance,margin,candidate_count_before_prior,candidate_count_after_prior,parameter_template_count,composite_template_count,distance_evaluations,matching_time_s,cache_hit,residual_threshold,margin_threshold,configuration_hash
test_parameter_out_03,A_stage4a1_quick61,reject_low_margin,G002_P025,G002,"{G002,G005}","","{G002,G005}",2,"{G002,G005}",2,main=0.95;branch=1.05;load=1.2;Zs=45;Zr=45,0.18773919177076,"{G006}",0.191547054283525,0.00380786251276446,4,4,243,972,972,0.010701,1,0.192576260242945,0.00630149726018205,38356ddfe52e9f38201fa76199a0e30ab452e21a0866ba6b79bfdf67f6b371a4
test_parameter_out_04,A_stage4a1_quick61,unique_topology,G006_P059,G006,"{G006}","G006","{G006}",1,"{G006}",1,main=1;branch=1;load=0.8;Zs=55;Zr=45,0.10156600793688,"{G002,G005}",0.134569739480446,0.033003731543566,4,4,243,972,972,0.014432,1,0.192576260242945,0.00630149726018205,38356ddfe52e9f38201fa76199a0e30ab452e21a0866ba6b79bfdf67f6b371a4
test_parameter_out_05,A_stage4a1_quick61,reject_low_margin,G002_P021,G002,"{G002,G005}","","{G002,G005}",2,"{G002,G005}",2,main=1.05;branch=0.95;load=1.2;Zs=45;Zr=45,0.109670513184808,"{G006}",0.109843781700499,0.000173268515690828,4,4,243,972,972,0.012104,1,0.192576260242945,0.00630149726018205,38356ddfe52e9f38201fa76199a0e30ab452e21a0866ba6b79bfdf67f6b371a4
test_parameter_out_06,A_stage4a1_quick61,reject_model_mismatch,G006_P027,G006,"{G006}","","{G006}",1,"{G006}",1,main=1.05;branch=1.05;load=1.2;Zs=45;Zr=45,0.204644588128862,"{G002,G005}",0.25401053617326,0.0493659480443976,4,4,243,972,972,0.011294,1,0.192576260242945,0.00630149726018205,38356ddfe52e9f38201fa76199a0e30ab452e21a0866ba6b79bfdf67f6b371a4
test_parameter_out_07,A_stage4a1_quick61,reject_model_mismatch,G006_P027,G006,"{G006}","","{G006}",1,"{G006}",1,main=1.05;branch=1.05;load=1.2;Zs=45;Zr=45,0.277557109808105,"{G002,G005}",0.315113988532505,0.0375568787244003,4,4,243,972,972,0.012026,1,0.192576260242945,0.00630149726018205,38356ddfe52e9f38201fa76199a0e30ab452e21a0866ba6b79bfdf67f6b371a4
test_parameter_out_08,A_stage4a1_quick61,unique_topology,G001_P137,G001,"{G001}","G001","{G001}",1,"{G001}",1,main=1;branch=0.95;load=0.8;Zs=55;Zr=50,0.190034499035522,"{G002,G005}",0.247705393016644,0.0576708939811219,4,4,243,972,972,0.010664,1,0.192576260242945,0.00630149726018205,38356ddfe52e9f38201fa76199a0e30ab452e21a0866ba6b79bfdf67f6b371a4
test_parameter_out_09,A_stage4a1_quick61,equivalence_class,G005_P026,G005,"{G002,G005}","{G002,G005}","{G002,G005}",2,"{G002,G005}",2,main=1;branch=1.05;load=1.2;Zs=45;Zr=45,0.183876146046683,"{G006}",0.19294558465648,0.0090694386097972,4,4,243,972,972,0.011536,1,0.192576260242945,0.00630149726018205,38356ddfe52e9f38201fa76199a0e30ab452e21a0866ba6b79bfdf67f6b371a4
test_parameter_out_10,A_stage4a1_quick61,equivalence_class,G002_P076,G002,"{G002,G005}","{G002,G005}","{G002,G005}",2,"{G002,G005}",2,main=0.95;branch=1;load=1.2;Zs=55;Zr=45,0.163068266015947,"{G006}",0.169768714902678,0.00670044888673166,4,4,243,972,972,0.014527,1,0.192576260242945,0.00630149726018205,38356ddfe52e9f38201fa76199a0e30ab452e21a0866ba6b79bfdf67f6b371a4
test_parameter_out_11,A_stage4a1_quick61,unique_topology,G006_P024,G006,"{G006}","G006","{G006}",1,"{G006}",1,main=1.05;branch=1;load=1.2;Zs=45;Zr=45,0.057363020761934,"{G002,G005}",0.117136176664007,0.0597731559020731,4,4,243,972,972,0.014354,1,0.192576260242945,0.00630149726018205,38356ddfe52e9f38201fa76199a0e30ab452e21a0866ba6b79bfdf67f6b371a4
test_parameter_out_12,A_stage4a1_quick61,reject_model_mismatch,G006_P027,G006,"{G006}","","{G006}",1,"{G006}",1,main=1.05;branch=1.05;load=1.2;Zs=45;Zr=45,0.250555320915157,"{G002,G005}",0.2877283402253,0.0371730193101426,4,4,243,972,972,0.012688,1,0.192576260242945,0.00630149726018205,38356ddfe52e9f38201fa76199a0e30ab452e21a0866ba6b79bfdf67f6b371a4
test_parameter_out_13,A_stage4a1_quick61,reject_model_mismatch,G006_P027,G006,"{G006}","","{G006}",1,"{G006}",1,main=1.05;branch=1.05;load=1.2;Zs=45;Zr=45,0.251126118324659,"{G002,G005}",0.295304574522793,0.0441784561981342,4,4,243,972,972,0.012924,1,0.192576260242945,0.00630149726018205,38356ddfe52e9f38201fa76199a0e30ab452e21a0866ba6b79bfdf67f6b371a4
test_parameter_out_14,A_stage4a1_quick61,unique_topology,G006_P073,G006,"{G006}","G006","{G006}",1,"{G006}",1,main=0.95;branch=0.95;load=1.2;Zs=55;Zr=45,0.103990149183936,"{G002,G005}",0.127422919510705,0.0234327703267687,4,4,243,972,972,0.013602,1,0.192576260242945,0.00630149726018205,38356ddfe52e9f38201fa76199a0e30ab452e21a0866ba6b79bfdf67f6b371a4
test_parameter_out_15,A_stage4a1_quick61,reject_model_mismatch,G001_P003,G001,"{G001}","","{G001}",1,"{G001}",1,main=1.05;branch=0.95;load=0.8;Zs=45;Zr=45,0.254857877663553,"{G002,G005}",0.27799254484137,0.0231346671778163,4,4,243,972,972,0.011705,1,0.192576260242945,0.00630149726018205,38356ddfe52e9f38201fa76199a0e30ab452e21a0866ba6b79bfdf67f6b371a4
test_parameter_out_16,A_stage4a1_quick61,equivalence_class,G002_P137,G002,"{G002,G005}","{G002,G005}","{G002,G005}",2,"{G002,G005}",2,main=1;branch=0.95;load=0.8;Zs=55;Zr=50,0.144304736185761,"{G006}",0.171134777365712,0.0268300411799508,4,4,243,972,972,0.014275,1,0.192576260242945,0.00630149726018205,38356ddfe52e9f38201fa76199a0e30ab452e21a0866ba6b79bfdf67f6b371a4
test_parameter_out_17,A_stage4a1_quick61,unique_topology,G006_P023,G006,"{G006}","G006","{G006}",1,"{G006}",1,main=1;branch=1;load=1.2;Zs=45;Zr=45,0.117872811373159,"{G002,G005}",0.125881875898945,0.00800906452578584,4,4,243,972,972,0.014312,1,0.192576260242945,0.00630149726018205,38356ddfe52e9f38201fa76199a0e30ab452e21a0866ba6b79bfdf67f6b371a4
test_parameter_out_18,A_stage4a1_quick61,reject_model_mismatch,G006_P027,G006,"{G006}","","{G006}",1,"{G006}",1,main=1.05;branch=1.05;load=1.2;Zs=45;Zr=45,0.204627885616964,"{G002,G005}",0.252995085886448,0.0483672002694839,4,4,243,972,972,0.014614,1,0.192576260242945,0.00630149726018205,38356ddfe52e9f38201fa76199a0e30ab452e21a0866ba6b79bfdf67f6b371a4
test_parameter_out_19,A_stage4a1_quick61,reject_model_mismatch,G006_P027,G006,"{G006}","","{G006}",1,"{G006}",1,main=1.05;branch=1.05;load=1.2;Zs=45;Zr=45,0.308077220419962,"{G002,G005}",0.342216545956965,0.0341393255370035,4,4,243,972,972,0.014013,1,0.192576260242945,0.00630149726018205,38356ddfe52e9f38201fa76199a0e30ab452e21a0866ba6b79bfdf67f6b371a4
test_parameter_out_20,A_stage4a1_quick61,unique_topology,G006_P019,G006,"{G006}","G006","{G006}",1,"{G006}",1,main=0.95;branch=0.95;load=1.2;Zs=45;Zr=45,0.0993262686851456,"{G002,G005}",0.130363563568478,0.0310372948833321,4,4,243,972,972,0.014343,1,0.192576260242945,0.00630149726018205,38356ddfe52e9f38201fa76199a0e30ab452e21a0866ba6b79bfdf67f6b371a4
test_G001_01,B_ofdm_active_subcarriers,reject_model_mismatch,G001_P003,G001,"{G001}","","{G001}",1,"{G001}",1,main=1.05;branch=0.95;load=0.8;Zs=45;Zr=45,0.277087101083132,"{G003}",0.289524731178268,0.0124376300951356,7,7,243,1701,1701,0.158375,1,0.195930116408432,0.00612766518197704,371ef4b56b788c9ed57c8e9a90664acb8ba02d9bc66141a0dec80dfe701c8f32
test_G001_02,B_ofdm_active_subcarriers,unique_topology,G001_P029,G001,"{G001}","G001","{G001}",1,"{G001}",1,main=1;branch=0.95;load=0.8;Zs=50;Zr=45,0.0805506467639957,"{G003}",0.174670374543454,0.0941197277794579,7,7,243,1701,1701,0.152725,1,0.195930116408432,0.00612766518197704,371ef4b56b788c9ed57c8e9a90664acb8ba02d9bc66141a0dec80dfe701c8f32
test_G001_03,B_ofdm_active_subcarriers,reject_model_mismatch,G001_P003,G001,"{G001}","","{G001}",1,"{G001}",1,main=1.05;branch=0.95;load=0.8;Zs=45;Zr=45,0.265872531668067,"{G003}",0.278866592465772,0.0129940607977051,7,7,243,1701,1701,0.139213,1,0.195930116408432,0.00612766518197704,371ef4b56b788c9ed57c8e9a90664acb8ba02d9bc66141a0dec80dfe701c8f32
test_G001_04,B_ofdm_active_subcarriers,unique_topology,G001_P055,G001,"{G001}","G001","{G001}",1,"{G001}",1,main=0.95;branch=0.95;load=0.8;Zs=55;Zr=45,0.160840471349912,"{G002,G005}",0.22327585693493,0.0624353855850184,7,7,243,1701,1701,0.156158,1,0.195930116408432,0.00612766518197704,371ef4b56b788c9ed57c8e9a90664acb8ba02d9bc66141a0dec80dfe701c8f32
test_G001_05,B_ofdm_active_subcarriers,unique_topology,G001_P136,G001,"{G001}","G001","{G001}",1,"{G001}",1,main=0.95;branch=0.95;load=0.8;Zs=55;Zr=50,0.0144186588719911,"{G002,G005}",0.182289194853149,0.167870535981158,7,7,243,1701,1701,0.135174,1,0.195930116408432,0.00612766518197704,371ef4b56b788c9ed57c8e9a90664acb8ba02d9bc66141a0dec80dfe701c8f32
test_G001_06,B_ofdm_active_subcarriers,unique_topology,G001_P136,G001,"{G001}","G001","{G001}",1,"{G001}",1,main=0.95;branch=0.95;load=0.8;Zs=55;Zr=50,0.0736205999220565,"{G002,G005}",0.193319210900837,0.119698610978781,7,7,243,1701,1701,0.151463,1,0.195930116408432,0.00612766518197704,371ef4b56b788c9ed57c8e9a90664acb8ba02d9bc66141a0dec80dfe701c8f32
test_G001_07,B_ofdm_active_subcarriers,reject_model_mismatch,G001_P056,G001,"{G001}","","{G001}",1,"{G001}",1,main=1;branch=0.95;load=0.8;Zs=55;Zr=45,0.215024507201274,"{G002,G005}",0.257219317268069,0.0421948100667942,7,7,243,1701,1701,0.175329,1,0.195930116408432,0.00612766518197704,371ef4b56b788c9ed57c8e9a90664acb8ba02d9bc66141a0dec80dfe701c8f32
test_G001_08,B_ofdm_active_subcarriers,reject_model_mismatch,G001_P029,G001,"{G001}","","{G001}",1,"{G001}",1,main=1;branch=0.95;load=0.8;Zs=50;Zr=45,0.234226486396387,"{G002,G005}",0.265171450893747,0.0309449644973605,7,7,243,1701,1701,0.153894,1,0.195930116408432,0.00612766518197704,371ef4b56b788c9ed57c8e9a90664acb8ba02d9bc66141a0dec80dfe701c8f32
test_G001_09,B_ofdm_active_subcarriers,unique_topology,G001_P137,G001,"{G001}","G001","{G001}",1,"{G001}",1,main=1;branch=0.95;load=0.8;Zs=55;Zr=50,0.107506608836921,"{G003}",0.202456005177827,0.0949493963409064,7,7,243,1701,1701,0.124021,1,0.195930116408432,0.00612766518197704,371ef4b56b788c9ed57c8e9a90664acb8ba02d9bc66141a0dec80dfe701c8f32
test_G001_10,B_ofdm_active_subcarriers,reject_model_mismatch,G001_P003,G001,"{G001}","","{G001}",1,"{G001}",1,main=1.05;branch=0.95;load=0.8;Zs=45;Zr=45,0.244154588014696,"{G003}",0.270062452735546,0.0259078647208497,7,7,243,1701,1701,0.161294,1,0.195930116408432,0.00612766518197704,371ef4b56b788c9ed57c8e9a90664acb8ba02d9bc66141a0dec80dfe701c8f32
test_G001_11,B_ofdm_active_subcarriers,unique_topology,G001_P084,G001,"{G001}","G001","{G001}",1,"{G001}",1,main=1.05;branch=0.95;load=0.8;Zs=45;Zr=50,0.0434287577773078,"{G003}",0.166864784724568,0.123436026947261,7,7,243,1701,1701,0.131476,1,0.195930116408432,0.00612766518197704,371ef4b56b788c9ed57c8e9a90664acb8ba02d9bc66141a0dec80dfe701c8f32
test_G001_12,B_ofdm_active_subcarriers,reject_model_mismatch,G001_P057,G001,"{G001}","","{G001}",1,"{G001}",1,main=1.05;branch=0.95;load=0.8;Zs=55;Zr=45,0.201106363895517,"{G003}",0.250029382359958,0.048923018464441,7,7,243,1701,1701,0.130746,1,0.195930116408432,0.00612766518197704,371ef4b56b788c9ed57c8e9a90664acb8ba02d9bc66141a0dec80dfe701c8f32
test_G002_01,B_ofdm_active_subcarriers,equivalence_class,G002_P007,G002,"{G002,G005}","{G002,G005}","{G002,G005}",2,"{G002,G005}",2,main=0.95;branch=1.05;load=0.8;Zs=45;Zr=45,0.139077810762976,"{G004,G007}",0.154102382913869,0.0150245721508935,7,7,243,1701,1701,0.14575,1,0.195930116408432,0.00612766518197704,371ef4b56b788c9ed57c8e9a90664acb8ba02d9bc66141a0dec80dfe701c8f32
test_G002_02,B_ofdm_active_subcarriers,equivalence_class,G002_P098,G002,"{G002,G005}","{G002,G005}","{G002,G005}",2,"{G002,G005}",2,main=1;branch=1.05;load=1;Zs=45;Zr=50,0.0270900613830928,"{G006}",0.0938691980948536,0.0667791367117609,7,7,243,1701,1701,0.134753,1,0.195930116408432,0.00612766518197704,371ef4b56b788c9ed57c8e9a90664acb8ba02d9bc66141a0dec80dfe701c8f32
test_G002_03,B_ofdm_active_subcarriers,equivalence_class,G002_P057,G002,"{G002,G005}","{G002,G005}","{G002,G005}",2,"{G002,G005}",2,main=1.05;branch=0.95;load=0.8;Zs=55;Zr=45,0.133232023121446,"{G004,G007}",0.153438774262699,0.020206751141253,7,7,243,1701,1701,0.146027,1,0.195930116408432,0.00612766518197704,371ef4b56b788c9ed57c8e9a90664acb8ba02d9bc66141a0dec80dfe701c8f32
test_G002_04,B_ofdm_active_subcarriers,equivalence_class,G002_P039,G002,"{G002,G005}","{G002,G005}","{G002,G005}",2,"{G002,G005}",2,main=1.05;branch=0.95;load=1;Zs=50;Zr=45,0.0964652350053567,"{G006}",0.125146549326114,0.0286813143207577,7,7,243,1701,1701,0.142943,1,0.195930116408432,0.00612766518197704,371ef4b56b788c9ed57c8e9a90664acb8ba02d9bc66141a0dec80dfe701c8f32
test_G002_05,B_ofdm_active_subcarriers,equivalence_class,G002_P057,G002,"{G002,G005}","{G002,G005}","{G002,G005}",2,"{G002,G005}",2,main=1.05;branch=0.95;load=0.8;Zs=55;Zr=45,0.107613316768393,"{G004,G007}",0.133584545901642,0.0259712291332487,7,7,243,1701,1701,0.142159,1,0.195930116408432,0.00612766518197704,371ef4b56b788c9ed57c8e9a90664acb8ba02d9bc66141a0dec80dfe701c8f32
test_G002_06,B_ofdm_active_subcarriers,equivalence_class,G002_P003,G002,"{G002,G005}","{G002,G005}","{G002,G005}",2,"{G002,G005}",2,main=1.05;branch=0.95;load=0.8;Zs=45;Zr=45,0.166661328002126,"{G004,G007}",0.176176319061916,0.00951499105978962,7,7,243,1701,1701,0.135532,1,0.195930116408432,0.00612766518197704,371ef4b56b788c9ed57c8e9a90664acb8ba02d9bc66141a0dec80dfe701c8f32
test_G002_07,B_ofdm_active_subcarriers,equivalence_class,G002_P005,G002,"{G002,G005}","{G002,G005}","{G002,G005}",2,"{G002,G005}",2,main=1;branch=1;load=0.8;Zs=45;Zr=45,0.11966313361576,"{G004,G007}",0.140036220594164,0.020373086978404,7,7,243,1701,1701,0.193655,1,0.195930116408432,0.00612766518197704,371ef4b56b788c9ed57c8e9a90664acb8ba02d9bc66141a0dec80dfe701c8f32
test_G002_08,B_ofdm_active_subcarriers,equivalence_class,G005_P015,G005,"{G002,G005}","{G002,G005}","{G002,G005}",2,"{G002,G005}",2,main=1.05;branch=1;load=1;Zs=45;Zr=45,0.0466525504539506,"{G006}",0.0899205267005769,0.0432679762466263,7,7,243,1701,1701,0.123891,1,0.195930116408432,0.00612766518197704,371ef4b56b788c9ed57c8e9a90664acb8ba02d9bc66141a0dec80dfe701c8f32
test_G002_09,B_ofdm_active_subcarriers,equivalence_class,G002_P015,G002,"{G002,G005}","{G002,G005}","{G002,G005}",2,"{G002,G005}",2,main=1.05;branch=1;load=1;Zs=45;Zr=45,0.134602229274151,"{G004,G007}",0.150706315306163,0.0161040860320122,7,7,243,1701,1701,0.130358,1,0.195930116408432,0.00612766518197704,371ef4b56b788c9ed57c8e9a90664acb8ba02d9bc66141a0dec80dfe701c8f32
test_G002_10,B_ofdm_active_subcarriers,equivalence_class,G005_P041,G005,"{G002,G005}","{G002,G005}","{G002,G005}",2,"{G002,G005}",2,main=1;branch=1;load=1;Zs=50;Zr=45,0.066013649907405,"{G006}",0.105542832292141,0.039529182384736,7,7,243,1701,1701,0.127503,1,0.195930116408432,0.00612766518197704,371ef4b56b788c9ed57c8e9a90664acb8ba02d9bc66141a0dec80dfe701c8f32
test_G002_11,B_ofdm_active_subcarriers,equivalence_class,G005_P152,G005,"{G002,G005}","{G002,G005}","{G002,G005}",2,"{G002,G005}",2,main=1;branch=1.05;load=1;Zs=55;Zr=50,0.0868284781742556,"{G006}",0.128443578487167,0.0416151003129114,7,7,243,1701,1701,0.131927,1,0.195930116408432,0.00612766518197704,371ef4b56b788c9ed57c8e9a90664acb8ba02d9bc66141a0dec80dfe701c8f32
test_G002_12,B_ofdm_active_subcarriers,equivalence_class,G002_P039,G002,"{G002,G005}","{G002,G005}","{G002,G005}",2,"{G002,G005}",2,main=1.05;branch=0.95;load=1;Zs=50;Zr=45,0.0846644234370981,"{G004,G007}",0.118116226781457,0.0334518033443591,7,7,243,1701,1701,0.120496,1,0.195930116408432,0.00612766518197704,371ef4b56b788c9ed57c8e9a90664acb8ba02d9bc66141a0dec80dfe701c8f32
test_G003_01,B_ofdm_active_subcarriers,unique_topology,G003_P075,G003,"{G003}","G003","{G003}",1,"{G003}",1,main=1.05;branch=0.95;load=1.2;Zs=55;Zr=45,0.029469320566521,"{G002,G005}",0.113063850787204,0.0835945302206834,7,7,243,1701,1701,0.12927,1,0.195930116408432,0.00612766518197704,371ef4b56b788c9ed57c8e9a90664acb8ba02d9bc66141a0dec80dfe701c8f32
test_G003_02,B_ofdm_active_subcarriers,reject_low_margin,G003_P002,G003,"{G003}","","{G003}",1,"{G003}",1,main=1;branch=0.95;load=0.8;Zs=45;Zr=45,0.193685294274346,"{G004,G007}",0.196193862764332,0.00250856848998526,7,7,243,1701,1701,0.128264,1,0.195930116408432,0.00612766518197704,371ef4b56b788c9ed57c8e9a90664acb8ba02d9bc66141a0dec80dfe701c8f32
test_G003_03,B_ofdm_active_subcarriers,unique_topology,G003_P059,G003,"{G003}","G003","{G003}",1,"{G003}",1,main=1;branch=1;load=0.8;Zs=55;Zr=45,0.146756448823619,"{G002,G005}",0.175483590327671,0.0287271415040515,7,7,243,1701,1701,0.17344,1,0.195930116408432,0.00612766518197704,371ef4b56b788c9ed57c8e9a90664acb8ba02d9bc66141a0dec80dfe701c8f32
test_G003_04,B_ofdm_active_subcarriers,unique_topology,G003_P008,G003,"{G003}","G003","{G003}",1,"{G003}",1,main=1;branch=1.05;load=0.8;Zs=45;Zr=45,0.159990122107841,"{G004,G007}",0.181792841609128,0.0218027195012873,7,7,243,1701,1701,0.129639,1,0.195930116408432,0.00612766518197704,371ef4b56b788c9ed57c8e9a90664acb8ba02d9bc66141a0dec80dfe701c8f32
test_G003_05,B_ofdm_active_subcarriers,unique_topology,G003_P071,G003,"{G003}","G003","{G003}",1,"{G003}",1,main=1;branch=1.05;load=1;Zs=55;Zr=45,0.066872191620044,"{G002,G005}",0.12581877388793,0.058946582267886,7,7,243,1701,1701,0.138705,1,0.195930116408432,0.00612766518197704,371ef4b56b788c9ed57c8e9a90664acb8ba02d9bc66141a0dec80dfe701c8f32
test_G003_06,B_ofdm_active_subcarriers,reject_model_mismatch,G003_P008,G003,"{G003}","","{G003}",1,"{G003}",1,main=1;branch=1.05;load=0.8;Zs=45;Zr=45,0.203516093669268,"{G004,G007}",0.213692810106954,0.0101767164376865,7,7,243,1701,1701,0.130464,1,0.195930116408432,0.00612766518197704,371ef4b56b788c9ed57c8e9a90664acb8ba02d9bc66141a0dec80dfe701c8f32
test_G003_07,B_ofdm_active_subcarriers,unique_topology,G003_P215,G003,"{G003}","G003","{G003}",1,"{G003}",1,main=1;branch=1.05;load=1.2;Zs=50;Zr=55,0.034639929135419,"{G002,G005}",0.125976409774664,0.0913364806392447,7,7,243,1701,1701,0.135256,1,0.195930116408432,0.00612766518197704,371ef4b56b788c9ed57c8e9a90664acb8ba02d9bc66141a0dec80dfe701c8f32
test_G003_08,B_ofdm_active_subcarriers,unique_topology,G003_P059,G003,"{G003}","G003","{G003}",1,"{G003}",1,main=1;branch=1;load=0.8;Zs=55;Zr=45,0.0745325366806426,"{G004,G007}",0.131731210968125,0.0571986742874823,7,7,243,1701,1701,0.140464,1,0.195930116408432,0.00612766518197704,371ef4b56b788c9ed57c8e9a90664acb8ba02d9bc66141a0dec80dfe701c8f32
test_G003_09,B_ofdm_active_subcarriers,unique_topology,G003_P057,G003,"{G003}","G003","{G003}",1,"{G003}",1,main=1.05;branch=0.95;load=0.8;Zs=55;Zr=45,0.118099800631316,"{G002,G005}",0.155705395674756,0.03760559504344,7,7,243,1701,1701,0.12603,1,0.195930116408432,0.00612766518197704,371ef4b56b788c9ed57c8e9a90664acb8ba02d9bc66141a0dec80dfe701c8f32
test_G003_10,B_ofdm_active_subcarriers,unique_topology,G003_P124,G003,"{G003}","G003","{G003}",1,"{G003}",1,main=0.95;branch=1.05;load=1;Zs=50;Zr=50,0.0549933843649794,"{G002,G005}",0.129070677930344,0.0740772935653646,7,7,243,1701,1701,0.142167,1,0.195930116408432,0.00612766518197704,371ef4b56b788c9ed57c8e9a90664acb8ba02d9bc66141a0dec80dfe701c8f32
test_G003_11,B_ofdm_active_subcarriers,unique_topology,G003_P007,G003,"{G003}","G003","{G003}",1,"{G003}",1,main=0.95;branch=1.05;load=0.8;Zs=45;Zr=45,0.128222602243064,"{G004,G007}",0.156889990490505,0.0286673882474403,7,7,243,1701,1701,0.142447,1,0.195930116408432,0.00612766518197704,371ef4b56b788c9ed57c8e9a90664acb8ba02d9bc66141a0dec80dfe701c8f32
test_G003_12,B_ofdm_active_subcarriers,unique_topology,G003_P011,G003,"{G003}","G003","{G003}",1,"{G003}",1,main=1;branch=0.95;load=1;Zs=45;Zr=45,0.192612084588625,"{G004,G007}",0.20021462144546,0.00760253685683465,7,7,243,1701,1701,0.143158,1,0.195930116408432,0.00612766518197704,371ef4b56b788c9ed57c8e9a90664acb8ba02d9bc66141a0dec80dfe701c8f32
test_G004_01,B_ofdm_active_subcarriers,equivalence_class,G004_P057,G004,"{G004,G007}","{G004,G007}","{G004,G007}",2,"{G004,G007}",2,main=1.05;branch=0.95;load=0.8;Zs=55;Zr=45,0.0896016013358233,"{G006}",0.0999221265198867,0.0103205251840634,7,7,243,1701,1701,0.136073,1,0.195930116408432,0.00612766518197704,371ef4b56b788c9ed57c8e9a90664acb8ba02d9bc66141a0dec80dfe701c8f32
test_G004_02,B_ofdm_active_subcarriers,equivalence_class,G007_P123,G007,"{G004,G007}","{G004,G007}","{G004,G007}",2,"{G004,G007}",2,main=1.05;branch=1;load=1;Zs=50;Zr=50,0.0150777410022811,"{G006}",0.0442563915449747,0.0291786505426936,7,7,243,1701,1701,0.134163,1,0.195930116408432,0.00612766518197704,371ef4b56b788c9ed57c8e9a90664acb8ba02d9bc66141a0dec80dfe701c8f32
test_G004_03,B_ofdm_active_subcarriers,equivalence_class,G004_P011,G004,"{G004,G007}","{G004,G007}","{G004,G007}",2,"{G004,G007}",2,main=1;branch=0.95;load=1;Zs=45;Zr=45,0.0224119333420529,"{G006}",0.047319381382331,0.0249074480402781,7,7,243,1701,1701,0.139114,1,0.195930116408432,0.00612766518197704,371ef4b56b788c9ed57c8e9a90664acb8ba02d9bc66141a0dec80dfe701c8f32
test_G004_04,B_ofdm_active_subcarriers,equivalence_class,G007_P049,G007,"{G004,G007}","{G004,G007}","{G004,G007}",2,"{G004,G007}",2,main=0.95;branch=1;load=1.2;Zs=50;Zr=45,0.0475193823835828,"{G006}",0.0609132649278099,0.0133938825442271,7,7,243,1701,1701,0.143342,1,0.195930116408432,0.00612766518197704,371ef4b56b788c9ed57c8e9a90664acb8ba02d9bc66141a0dec80dfe701c8f32
test_G004_05,B_ofdm_active_subcarriers,reject_low_margin,G004_P012,G004,"{G004,G007}","","{G004,G007}",2,"{G004,G007}",2,main=1.05;branch=0.95;load=1;Zs=45;Zr=45,0.129744378379982,"{G006}",0.134113740804965,0.00436936242498243,7,7,243,1701,1701,0.139534,1,0.195930116408432,0.00612766518197704,371ef4b56b788c9ed57c8e9a90664acb8ba02d9bc66141a0dec80dfe701c8f32
test_G004_06,B_ofdm_active_subcarriers,equivalence_class,G007_P059,G007,"{G004,G007}","{G004,G007}","{G004,G007}",2,"{G004,G007}",2,main=1;branch=1;load=0.8;Zs=55;Zr=45,0.0487338863331237,"{G006}",0.0664655424125337,0.0177316560794101,7,7,243,1701,1701,0.129124,1,0.195930116408432,0.00612766518197704,371ef4b56b788c9ed57c8e9a90664acb8ba02d9bc66141a0dec80dfe701c8f32
test_G004_07,B_ofdm_active_subcarriers,equivalence_class,G004_P002,G004,"{G004,G007}","{G004,G007}","{G004,G007}",2,"{G004,G007}",2,main=1;branch=0.95;load=0.8;Zs=45;Zr=45,0.105852706346143,"{G006}",0.115213248004209,0.00936054165806577,7,7,243,1701,1701,0.127462,1,0.195930116408432,0.00612766518197704,371ef4b56b788c9ed57c8e9a90664acb8ba02d9bc66141a0dec80dfe701c8f32
test_G004_08,B_ofdm_active_subcarriers,equivalence_class,G004_P101,G004,"{G004,G007}","{G004,G007}","{G004,G007}",2,"{G004,G007}",2,main=1;branch=0.95;load=1.2;Zs=45;Zr=50,0.0399812263285517,"{G006}",0.056628930831637,0.0166477045030853,7,7,243,1701,1701,0.132596,1,0.195930116408432,0.00612766518197704,371ef4b56b788c9ed57c8e9a90664acb8ba02d9bc66141a0dec80dfe701c8f32
test_G004_09,B_ofdm_active_subcarriers,reject_low_margin,G004_P007,G004,"{G004,G007}","","{G004,G007}",2,"{G004,G007}",2,main=0.95;branch=1.05;load=0.8;Zs=45;Zr=45,0.139833738806906,"{G006}",0.144736643662948,0.00490290485604178,7,7,243,1701,1701,0.125477,1,0.195930116408432,0.00612766518197704,371ef4b56b788c9ed57c8e9a90664acb8ba02d9bc66141a0dec80dfe701c8f32
test_G004_10,B_ofdm_active_subcarriers,equivalence_class,G004_P115,G004,"{G004,G007}","{G004,G007}","{G004,G007}",2,"{G004,G007}",2,main=0.95;branch=1.05;load=0.8;Zs=50;Zr=50,0.0642293911801007,"{G006}",0.0779731963755409,0.0137438051954401,7,7,243,1701,1701,0.12614,1,0.195930116408432,0.00612766518197704,371ef4b56b788c9ed57c8e9a90664acb8ba02d9bc66141a0dec80dfe701c8f32
test_G004_11,B_ofdm_active_subcarriers,equivalence_class,G004_P042,G004,"{G004,G007}","{G004,G007}","{G004,G007}",2,"{G004,G007}",2,main=1.05;branch=1;load=1;Zs=50;Zr=45,0.0471239619088171,"{G006}",0.0606765109548588,0.0135525490460417,7,7,243,1701,1701,0.120209,1,0.195930116408432,0.00612766518197704,371ef4b56b788c9ed57c8e9a90664acb8ba02d9bc66141a0dec80dfe701c8f32
