measurement_kind,condition,snr_db,method,feature,sample_count,trials,strict_accuracy,equivalence_class_accuracy,unique_strict_accuracy,ambiguity_rate,false_unique_rate,accuracy_std,ci_low,ci_high,mean_margin,mean_intra,mean_inter,intra_inter_ratio,nmse,amplitude_rmse_db,raw_phase_rmse_deg,weighted_phase_rmse_deg,valid_phase_fraction,runtime_s,edge_precision,edge_recall,edge_f1
bidirectional_endpoint_fixed,noise_only,10,nominal_nearest,phase_weighted,400,100,0.8375,0.8375,0.8375,0,0,0.156407748651989,0.80684408126421,0.86815591873579,0.031614000476399,0.104750486050658,0.135363571471374,0.773845466044094,0.0999570357414062,3.05773527974217,383.444841661707,18.7630696512232,0.999694645844952,0.0076945525,0.969047619047619,0.969047619047619,0.969047619047619
bidirectional_endpoint_fixed,noise_only,10,nominal_nearest,complex,400,100,1,1,1,0,0,0,1,1,0.00200856899158987,0.00720464097031419,0.00921320996190406,0.781990316090141,0.0999570357414062,3.05773527974217,383.444841661707,18.7630696512232,0.999694645844952,0.007668225,1,1,1
bidirectional_endpoint_fixed,noise_only,10,nominal_nearest,amp_phase_joint_weighted,400,100,0.8375,0.8375,0.8375,0,0,0.156407748651989,0.80684408126421,0.86815591873579,0.0224007602049374,0.074154026833641,0.0958484768450041,0.773658896568122,0.0999570357414062,3.05773527974217,383.444841661707,18.7630696512232,0.999694645844952,0.00771142,0.969047619047619,0.969047619047619,0.969047619047619
bidirectional_endpoint_fixed,noise_only,0,nominal_nearest,amplitude,400,100,0.5,0.5,0.5,0,0,0,0.5,0.5,0.000196303531004467,0.0109905765953579,0.0108481172771959,1.01313216980622,0.999162983420405,6.33593353415958,1442.3519532946,56.9563017143178,0.999780395984384,0.008606625,0.95,0.904761904761905,0.926829268292683
bidirectional_endpoint_fixed,noise_only,0,nominal_nearest,amplitude_raw_db,400,100,0.5,0.5,0.5,0,0,0,0.5,0.5,0.0659186173952751,6.33642746382761,5.78856206302255,1.09464619966759,0.999162983420405,6.33593353415958,1442.3519532946,56.9563017143178,0.999780395984384,0.0084943,0.95,0.904761904761905,0.926829268292683
bidirectional_endpoint_fixed,noise_only,0,nominal_nearest,amplitude_db_standardized,400,100,0.6325,0.6325,0.6325,0,0,0.144140608960539,0.604248440643734,0.660751559356266,0.0206541011408834,1.13664184630306,1.15316395062455,0.98567237181449,0.999162983420405,6.33593353415958,1442.3519532946,56.9563017143178,0.999780395984384,0.0084218225,0.9765,0.93,0.952682926829268
bidirectional_endpoint_fixed,noise_only,0,nominal_nearest,phase_weighted,400,100,0.6775,0.6775,0.6775,0,0,0.205034488352914,0.637313240282829,0.717686759717171,0.0142229604530085,0.319531033583898,0.327615225091031,0.975324127549666,0.999162983420405,6.33593353415958,1442.3519532946,56.9563017143178,0.999780395984384,0.0084219225,0.943976500693806,0.947142857142857,0.945548029570567
bidirectional_endpoint_fixed,noise_only,0,nominal_nearest,complex,400,100,0.9925,0.9925,0.9925,0,0,0.0428616519994413,0.98409911620811,1,0.000731257723727182,0.0180779920589025,0.0188091210430283,0.961129019136342,0.999162983420405,6.33593353415958,1442.3519532946,56.9563017143178,0.999780395984384,0.008468765,0.998571428571429,0.998571428571429,0.998571428571429
bidirectional_endpoint_fixed,noise_only,0,nominal_nearest,amp_phase_joint_weighted,400,100,0.6775,0.6775,0.6775,0,0,0.205034488352914,0.637313240282829,0.717686759717171,0.0100649844786472,0.226079608254351,0.231808687294845,0.975285313474006,0.999162983420405,6.33593353415958,1442.3519532946,56.9563017143178,0.999780395984384,0.00847756,0.943976500693806,0.947142857142857,0.945548029570567
bidirectional_endpoint_fixed,length,20,nominal_nearest,amplitude,400,100,0.925,0.925,0.925,0,0,0.11514154661796,0.90243225686288,0.94756774313712,0.00101368983765381,0.00425076386687348,0.00526042997956596,0.808063957392359,0.00999284103020447,1.12037566319791,46.980880092634,5.89427408970436,0.999772727272727,0.0097846725,0.98618321303736,0.985714285714286,0.985948637673268
bidirectional_endpoint_fixed,length,20,nominal_nearest,amplitude_raw_db,400,100,0.8575,0.8575,0.8575,0,0,0.147602900247983,0.828569831551395,0.886430168448605,0.851050168353108,2.3170655914924,3.16134300999504,0.732937104315054,0.00999284103020447,1.12037566319791,46.980880092634,5.89427408970436,0.999772727272727,0.009571155,0.972857142857143,0.972857142857143,0.972857142857143
bidirectional_endpoint_fixed,length,20,nominal_nearest,amplitude_db_standardized,400,100,0.8075,0.8075,0.8075,0,0,0.154294582477215,0.777258261834466,0.837741738165534,0.0860939195403907,0.508392024656291,0.591056274352334,0.860141490272436,0.00999284103020447,1.12037566319791,46.980880092634,5.89427408970436,0.999772727272727,0.0095930425,0.963609213454438,0.970952380952381,0.967266644657797
bidirectional_endpoint_fixed,length,20,nominal_nearest,phase_weighted,400,100,0.5175,0.5175,0.5175,0,0,0.244265028279539,0.46962405445721,0.56537594554279,0.0208102165932247,0.237216441202499,0.221932481812111,1.06886760903854,0.00999284103020447,1.12037566319791,46.980880092634,5.89427408970436,0.999772727272727,0.009533005,0.913679245283019,0.922380952380952,0.918009478672986
