mode,snr_db,trial,true_id,feature,predicted_id,group_correct,numeric_tie,distance_gap,group_intra_distance,group_inter_distance,nmse,amplitude_rmse_db,raw_phase_rmse_deg,masked_phase_rmse_deg,weighted_phase_rmse_deg,valid_phase_fraction
fixed_noise_power,0,34,T4,complex,T4,1,0,0.00060529663694441904,0.02336883667419597,0.023974133311140389,2.9088236571318999,10.456814259857753,991.20546268459782,991.20546268459782,65.767342488824198,1
fixed_noise_power,0,34,T5,complex,T3,1,1,0,0.021891166021618648,0.022920595708707719,1.8881238232152202,6.8702021018249146,959.48637744711982,959.48637744711982,63.801633637988019,1
fixed_noise_power,0,34,T6,complex,T6,1,0,0.00048496085871508471,0.024355563980837554,0.024840524839552638,3.887765041174406,14.822093992487748,1493.7668881190846,1506.0108118346056,70.64575500887041,0.96653653095370884
fixed_noise_power,0,35,T1,complex,T1,1,0,0.0024142023398151316,0.018329740024457607,0.020743942364272738,1.0337780170026101,5.3706297905095024,1102.9533750397111,1102.9533750397111,55.368028061368122,1
fixed_noise_power,0,35,T2,complex,T2,1,0,0.0012949305359362603,0.020886424804285479,0.022181355340221739,1.691973582837194,7.1320101041814983,636.38267602335304,636.54622001832024,60.287371314601913,0.99944227551589515
fixed_noise_power,0,35,T3,complex,T3,1,1,3.4694469519536142e-18,0.021274336907476595,0.022418787894933033,1.8662248602613525,6.9133721237549937,912.06419803649374,912.06419803649374,64.19103042094531,1
fixed_noise_power,0,35,T4,complex,T4,1,0,0.00056876631626859298,0.023115458365025612,0.023684224681294205,2.68753779655251,10.247392134414017,2649.7436105073689,2649.7436105073689,83.44419981534044,1
fixed_noise_power,0,35,T5,complex,T3,1,1,0,0.021510671402087213,0.022574675919728178,1.9279880226141937,7.0057015400541038,1167.9679294735215,1167.9679294735215,68.647012634890629,1
fixed_noise_power,0,35,T6,complex,T6,1,0,0.00029768613812689027,0.024682039873774972,0.024979726011901862,3.8182637955053771,14.806070774200537,2123.3825139365531,2132.4767975736818,80.722388258796414,0.96709425543781369
fixed_noise_power,0,36,T1,complex,T1,1,0,0.0024144415553441073,0.017922440083518832,0.020336881638862939,1.0117517441858956,5.4661115665499898,1341.9927115463661,1341.9927115463661,50.932832038971483,1
fixed_noise_power,0,36,T2,complex,T2,1,0,0.001552867776024966,0.020453758081066545,0.022006625857091511,1.6432565731401767,7.0198616742973012,1465.8120663388274,1465.8120663388274,59.115658712508697,1
fixed_noise_power,0,36,T3,complex,T3,1,1,0,0.020942481764523742,0.022240442268043295,1.8292943282693113,6.9295287227348492,1851.3541031218829,1851.3541031218829,62.351029333755562,1
fixed_noise_power,0,36,T4,complex,T4,1,0,0.00053644009601160059,0.023770784846264867,0.024307224942276467,2.9015666821260431,10.563133508104885,5725.2633550324654,5725.2633550324654,66.734229158620124,1
fixed_noise_power,0,36,T5,complex,T5,1,1,3.4694469519536142e-18,0.021714982564235243,0.022774347310448313,1.9545627952685849,7.0325492803594525,1330.3743424313841,1330.4566566826861,63.544845816356904,0.99944227551589515
fixed_noise_power,0,36,T6,complex,T6,1,0,0.00041754988192328063,0.025206531574095491,0.025624081456018771,3.95882438725909,14.997149815051648,3968.2717350174944,4018.0988959028255,123.41927201669677,0.96765197992191854
fixed_noise_power,0,37,T1,complex,T1,1,0,0.0024122547141210877,0.01832424030551286,0.020736495019633948,1.0147531936604808,5.3486894087019792,1874.7647132068412,1874.3527922532812,61.614769996821174,0.99944227551589515
fixed_noise_power,0,37,T2,complex,T2,1,0,0.0014460302133508726,0.020745674980799288,0.02219170519415016,1.6753005377993599,7.0247981158674797,1730.8397228543979,1730.8397228543979,104.39423103774206,1
fixed_noise_power,0,37,T3,complex,T3,1,1,3.4694469519536142e-18,0.021290752493389725,0.022244969614737677,1.926429837974706,7.0090141555273942,906.98146791238742,906.98146791238742,135.90352993889553,1
fixed_noise_power,0,37,T4,complex,T4,1,0,0.00066292509584836221,0.023239796187483033,0.023902721283331395,2.7774371123164578,10.340219195626306,3612.5643685150844,3612.5643685150844,65.286154601641982,1
fixed_noise_power,0,37,T5,complex,T3,1,1,0,0.021779154641998106,0.022679766053671654,1.9786539000381749,7.0433274130338468,2602.810741435223,2602.810741435223,132.39630570536369,1
fixed_noise_power,0,37,T6,complex,T6,1,0,0.00064042505539438355,0.024501717071700228,0.025142142127094612,3.8897909999660523,14.859101469244941,2645.5397459540145,2671.2217281513845,91.036403320513259,0.96709425543781369
fixed_noise_power,0,38,T1,complex,T1,1,0,0.0022663644241097784,0.018581575398456673,0.020847939822566452,1.0305267364812933,5.3872699244626592,1860.6776533056211,1861.1219667288715,51.046711643987436,0.99944227551589515
fixed_noise_power,0,38,T2,complex,T2,1,0,0.0014632242464535095,0.021176641167984619,0.022639865414438128,1.6977732421404119,6.9868227257935089,3115.7460879822952,3115.957308946849,69.677702802941525,0.9988845510317903
fixed_noise_power,0,38,T3,complex,T3,1,1,0,0.021717749672308908,0.022647823583004382,1.957207127629915,7.0256808018194166,2157.4040074342324,2157.4040074342324,107.74699975068989,1
fixed_noise_power,0,38,T4,complex,T4,1,0,0.00059418444315225555,0.023064845553050849,0.023659029996203104,2.8545536422877036,10.460217427638009,456.77688652160413,456.77688652160413,65.543402941517087,1
fixed_noise_power,0,38,T5,complex,T3,1,1,0,0.021238433674306896,0.022425289518336809,1.8935690420269382,6.8594687487084975,1392.1265907749282,1392.1265907749282,80.220068000148615,1
fixed_noise_power,0,38,T6,complex,T6,1,0,0.00024664066192783135,0.024789070328375858,0.025035710990303689,3.9313601675037564,14.84122086804874,991.43905518226177,985.30921796962468,75.168084895439748,0.96765197992191854
fixed_noise_power,0,39,T1,complex,T1,1,0,0.0021460156794920887,0.018097714675931662,0.020243730355423751,0.97082691506041718,5.3721043122424019,1497.5752444268123,1497.5661945326981,74.729575563958477,0.99944227551589515
fixed_noise_power,0,39,T2,complex,T2,1,0,0.001456221959546769,0.020510569913428773,0.021966791872975542,1.6473385917005976,7.0806001697870364,2104.7375833698466,2104.7375833698466,70.353118873334751,1
fixed_noise_power,0,39,T3,complex,T5,1,1,3.4694469519536142e-18,0.02126775547485504,0.022380027257783805,1.8686816122277179,7.1684630576159298,1781.1962174183068,1781.6483183520575,58.646126009858456,0.99944227551589515
fixed_noise_power,0,39,T4,complex,T4,1,0,0.00043468815151802287,0.023419841711863194,0.023854529863381217,2.8380957265255646,10.463942009846264,2858.7015499479794,2858.7015499479794,66.74655085027284,1
fixed_noise_power,0,39,T5,complex,T3,1,1,0,0.021757674329773827,0.02275381029664875,2.0064472120521351,6.9288214214714792,1001.2963082322138,1001.2963082322138,72.965191658677398,1
fixed_noise_power,0,39,T6,complex,T6,1,0,0.00063190367221165056,0.024582233821526668,0.025214137493738319,3.9168780959688583,14.879270822145875,3989.4965092917532,4034.7505759401793,73.896270290764534,0.96709425543781369
fixed_noise_power,0,40,T1,complex,T1,1,0,0.002302283278833462,0.017894273839910494,0.020196557118743956,0.98630030733866891,5.3987523920252176,701.3400775739135,701.37632008462026,62.91966249253727,0.99944227551589515
fixed_noise_power,0,40,T2,complex,T2,1,0,0.0013800586806819413,0.021207198566713374,0.022587257247395316,1.6636889012132787,7.0659393709586444,1214.1204599969449,1214.1204599969449,62.783524200991472,1
fixed_noise_power,0,40,T3,complex,T3,1,1,0,0.021176498549560215,0.022255465907576703,1.8729812824106595,7.0101854527181535,1242.2820339685391,1242.2820339685391,60.068460558778256,1
