mode,scenario,input_mode,measurement_kind,observation_mode,feature,pilot_spacing,snr_db,noise_kind,trial,true_id,predicted_id,true_class,predicted_class,strict_correct,class_correct,strict_unique_correct,unique_identification,physically_ambiguous_class,ambiguous,false_unique,best_distance,second_best_distance,distance_margin,cfr_nmse,amplitude_rmse_db,weighted_phase_rmse_deg,circular_delay_error_s,true_circular_delay_s,hat_circular_delay_s,view_count,frequency_count,edge_precision,edge_recall,edge_f1,seed,runtime_s
smoke,sample_clock_20,ofdm_dense_ls,three_view_complete,ordinary_ofdm_cfr,amp_phase_joint_weighted,1,20,white_awgn,1,T3,T3,"{T3}","{T3}",1,1,1,1,0,0,0,0.0304561858746001,0.0744700941340868,0.0440139082594866,0.0373404108065551,1.91185391535219,7.69065423916688,0,2.70833333333333e-07,2.70833333333333e-07,3,1793,1,1,1,21363022,4.343392
smoke,sample_clock_20,ofdm_dense_ls,three_view_complete,ordinary_ofdm_cfr,cir,1,20,white_awgn,1,T3,T3,"{T3}","{T3}",1,1,1,1,0,0,0,0.00275036759302958,0.00658358900676495,0.00383322141373537,0.0373404108065551,1.91185391535219,7.69065423916688,0,2.70833333333333e-07,2.70833333333333e-07,3,1793,1,1,1,21363022,4.355635
smoke,sample_clock_20,ofdm_dense_ls,three_view_complete,ordinary_ofdm_cfr,toa,1,20,white_awgn,1,T3,T2,"{T3}","{T2}",0,0,0,0,0,1,0,0,0,0,0.0373404108065551,1.91185391535219,7.69065423916688,0,2.70833333333333e-07,2.70833333333333e-07,3,1793,0.8,0.8,0.8,21363022,4.358336
smoke,sample_clock_20,ofdm_dense_ls,three_view_complete,ordinary_ofdm_cfr,amplitude,1,20,white_awgn,1,T4,T4,"{T4}","{T4}",1,1,1,1,0,0,0,0.00242834669677518,0.00500413791657117,0.00257579121979599,0.0357254272744342,2.26202190498842,7.97139906255128,0,3.125e-07,3.125e-07,3,1793,1,1,1,21363122,4.385633
smoke,sample_clock_20,ofdm_dense_ls,three_view_complete,ordinary_ofdm_cfr,amp_phase_joint_weighted,1,20,white_awgn,1,T4,T4,"{T4}","{T4}",1,1,1,1,0,0,0,0.0322840318374036,0.12840618914359,0.0961221573061861,0.0357254272744342,2.26202190498842,7.97139906255128,0,3.125e-07,3.125e-07,3,1793,1,1,1,21363122,4.394226
smoke,sample_clock_20,ofdm_dense_ls,three_view_complete,ordinary_ofdm_cfr,cir,1,20,white_awgn,1,T4,T4,"{T4}","{T4}",1,1,1,1,0,0,0,0.00270270726207205,0.00563593275828688,0.00293322549621483,0.0357254272744342,2.26202190498842,7.97139906255128,0,3.125e-07,3.125e-07,3,1793,1,1,1,21363122,4.40664
smoke,sample_clock_20,ofdm_dense_ls,three_view_complete,ordinary_ofdm_cfr,toa,1,20,white_awgn,1,T4,T4,"{T4}","{T4}",1,1,1,1,0,0,0,0,6.31476856926153e-08,6.31476856926153e-08,0.0357254272744342,2.26202190498842,7.97139906255128,0,3.125e-07,3.125e-07,3,1793,1,1,1,21363122,4.409367
smoke,sample_clock_20,ofdm_dense_ls,three_view_complete,ordinary_ofdm_cfr,amplitude,1,20,white_awgn,1,T5,T5,"{T5}","{T5}",1,1,1,1,0,0,0,0.00256165677860907,0.00465650209379695,0.00209484531518788,0.0368236587522867,1.9192251154083,8.99933794928522,0,2.70833333333333e-07,2.70833333333333e-07,3,1793,1,1,1,21363222,4.435154
smoke,sample_clock_20,ofdm_dense_ls,three_view_complete,ordinary_ofdm_cfr,amp_phase_joint_weighted,1,20,white_awgn,1,T5,T5,"{T5}","{T5}",1,1,1,1,0,0,0,0.0369793709589134,0.084421415077571,0.0474420441186576,0.0368236587522867,1.9192251154083,8.99933794928522,0,2.70833333333333e-07,2.70833333333333e-07,3,1793,1,1,1,21363222,4.443388
smoke,sample_clock_20,ofdm_dense_ls,three_view_complete,ordinary_ofdm_cfr,cir,1,20,white_awgn,1,T5,T5,"{T5}","{T5}",1,1,1,1,0,0,0,0.00274220469438608,0.00551924993760382,0.00277704524321774,0.0368236587522867,1.9192251154083,8.99933794928522,0,2.70833333333333e-07,2.70833333333333e-07,3,1793,1,1,1,21363222,4.456058
smoke,sample_clock_20,ofdm_dense_ls,three_view_complete,ordinary_ofdm_cfr,toa,1,20,white_awgn,1,T5,T2,"{T5}","{T2}",0,0,0,0,0,1,0,0,0,0,0.0368236587522867,1.9192251154083,8.99933794928522,0,2.70833333333333e-07,2.70833333333333e-07,3,1793,0.8,0.8,0.8,21363222,4.458711
smoke,pilot_phase_rotation_20,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,amplitude,1,20,white_awgn,1,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.00108060778215105,0.00728877878629432,0.00620817100414328,0.0727385310410086,0.661775719378912,3.43293692706025,0,3.28125e-07,3.28125e-07,1,1793,1,1,1,21461922,4.470545
smoke,pilot_phase_rotation_20,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,amp_phase_joint_weighted,1,20,white_awgn,1,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.013507479553621,0.0927383728396714,0.0792308932860504,0.0727385310410086,0.661775719378912,3.43293692706025,0,3.28125e-07,3.28125e-07,1,1793,1,1,1,21461922,4.474076
smoke,pilot_phase_rotation_20,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,cir,1,20,white_awgn,1,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.00421059381926404,0.00742013143674973,0.00320953761748569,0.0727385310410086,0.661775719378912,3.43293692706025,0,3.28125e-07,3.28125e-07,1,1793,1,1,1,21461922,4.478912
smoke,pilot_phase_rotation_20,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,toa,1,20,white_awgn,1,T2,T2,"{T2}","{T2}",1,1,0,0,0,1,0,0,0,0,0.0727385310410086,0.661775719378912,3.43293692706025,0,3.28125e-07,3.28125e-07,1,1793,1,1,1,21461922,4.4804
smoke,pilot_phase_rotation_20,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,amplitude,1,20,white_awgn,1,T3,T3,"{T3,T5}","{T3,T5}",1,1,0,0,1,1,0,0.00105071046322464,0.00105071046322464,2.16840434497101e-19,0.0721733744084027,0.548801806420442,3.08829662913638,0,3.28125e-07,3.28125e-07,1,1793,1,1,1,21462022,4.491271
smoke,pilot_phase_rotation_20,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,amp_phase_joint_weighted,1,20,white_awgn,1,T3,T5,"{T3,T5}","{T3,T5}",0,1,0,0,1,1,0,0.0121547032924153,0.0121547032924153,8.67361737988404e-18,0.0721733744084027,0.548801806420442,3.08829662913638,0,3.28125e-07,3.28125e-07,1,1793,0.8,0.8,0.8,21462022,4.494546
smoke,pilot_phase_rotation_20,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,cir,1,20,white_awgn,1,T3,T3,"{T3,T5}","{T3,T5}",1,1,0,0,1,1,0,0.00419606921258956,0.00419606921258956,0,0.0721733744084027,0.548801806420442,3.08829662913638,0,3.28125e-07,3.28125e-07,1,1793,1,1,1,21462022,4.499229
smoke,pilot_phase_rotation_20,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,toa,1,20,white_awgn,1,T3,T2,"{T3,T5}","{T2}",0,0,0,0,0,1,0,0,0,0,0.0721733744084027,0.548801806420442,3.08829662913638,0,3.28125e-07,3.28125e-07,1,1793,0.8,0.8,0.8,21462022,4.500567
smoke,pilot_phase_rotation_20,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,amplitude,1,20,white_awgn,1,T4,T4,"{T4}","{T4}",1,1,1,1,0,0,0,0.00106886256180955,0.00479968077008226,0.00373081820827271,0.0716499863547816,1.33061591717219,5.19780570378731,0,3.28125e-07,3.28125e-07,1,1793,1,1,1,21462122,4.512276
smoke,pilot_phase_rotation_20,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,amp_phase_joint_weighted,1,20,white_awgn,1,T4,T4,"{T4}","{T4}",1,1,1,1,0,0,0,0.0204328922943564,0.0944805696240512,0.0740476773296947,0.0716499863547816,1.33061591717219,5.19780570378731,0,3.28125e-07,3.28125e-07,1,1793,1,1,1,21462122,4.51554
smoke,pilot_phase_rotation_20,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,cir,1,20,white_awgn,1,T4,T4,"{T4}","{T4}",1,1,1,1,0,0,0,0.00417562132960063,0.00710473992089032,0.00292911859128969,0.0716499863547816,1.33061591717219,5.19780570378731,0,3.28125e-07,3.28125e-07,1,1793,1,1,1,21462122,4.520316
smoke,pilot_phase_rotation_20,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,toa,1,20,white_awgn,1,T4,T2,"{T4}","{T2}",0,0,0,0,0,1,0,0,0,0,0.0716499863547816,1.33061591717219,5.19780570378731,0,3.28125e-07,3.28125e-07,1,1793,0.8,0.666666666666667,0.727272727272727,21462122,4.521761
smoke,pilot_phase_rotation_20,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,amplitude,1,20,white_awgn,1,T5,T3,"{T3,T5}","{T3,T5}",0,1,0,0,1,1,0,0.00105686099301321,0.00105686099301321,0,0.0721367840231075,0.550581787195309,4.36801853391281,0,3.28125e-07,3.28125e-07,1,1793,0.8,0.8,0.8,21462222,4.532098
smoke,pilot_phase_rotation_20,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,amp_phase_joint_weighted,1,20,white_awgn,1,T5,T3,"{T3,T5}","{T3,T5}",0,1,0,0,1,1,0,0.0171754630734124,0.0171754630734125,7.28583859910259e-17,0.0721367840231075,0.550581787195309,4.36801853391281,0,3.28125e-07,3.28125e-07,1,1793,0.8,0.8,0.8,21462222,4.535367
smoke,pilot_phase_rotation_20,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,cir,1,20,white_awgn,1,T5,T5,"{T3,T5}","{T3,T5}",1,1,0,0,1,1,0,0.0041936450343982,0.00419364503439821,8.67361737988404e-19,0.0721367840231075,0.550581787195309,4.36801853391281,0,3.28125e-07,3.28125e-07,1,1793,1,1,1,21462222,4.539919
smoke,pilot_phase_rotation_20,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,toa,1,20,white_awgn,1,T5,T2,"{T3,T5}","{T2}",0,0,0,0,0,1,0,0,0,0,0.0721367840231075,0.550581787195309,4.36801853391281,0,3.28125e-07,3.28125e-07,1,1793,0.8,0.8,0.8,21462222,4.541221
smoke,pilot_phase_rotation_20,ofdm_dense_ls,three_view_complete,ordinary_ofdm_cfr,amplitude,1,20,white_awgn,1,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.00108350466828876,0.00726074500372081,0.00617724033543206,0.0719742421665103,0.616802456265369,4.44928323532403,0,2.70833333333333e-07,2.70833333333333e-07,3,1793,1,1,1,21462922,4.565117
smoke,pilot_phase_rotation_20,ofdm_dense_ls,three_view_complete,ordinary_ofdm_cfr,amp_phase_joint_weighted,1,20,white_awgn,1,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.0185760819129475,0.12544843449071,0.106872352577763,0.0719742421665103,0.616802456265369,4.44928323532403,0,2.70833333333333e-07,2.70833333333333e-07,3,1793,1,1,1,21462922,4.573183
smoke,pilot_phase_rotation_20,ofdm_dense_ls,three_view_complete,ordinary_ofdm_cfr,cir,1,20,white_awgn,1,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.00418791739525026,0.00722342485963833,0.00303550746438807,0.0719742421665103,0.616802456265369,4.44928323532403,0,2.70833333333333e-07,2.70833333333333e-07,3,1793,1,1,1,21462922,4.585227
smoke,pilot_phase_rotation_20,ofdm_dense_ls,three_view_complete,ordinary_ofdm_cfr,toa,1,20,white_awgn,1,T2,T2,"{T2}","{T2}",1,1,0,0,0,1,0,0,0,0,0.0719742421665103,0.616802456265369,4.44928323532403,0,2.70833333333333e-07,2.70833333333333e-07,3,1793,1,1,1,21462922,4.588056
smoke,pilot_phase_rotation_20,ofdm_dense_ls,three_view_complete,ordinary_ofdm_cfr,amplitude,1,20,white_awgn,1,T3,T3,"{T3}","{T3}",1,1,1,1,0,0,0,0.00105306327838952,0.00653474167899313,0.00548167840060361,0.0725228947865065,0.631228330629248,4.06979146523286,0,2.70833333333333e-07,2.70833333333333e-07,3,1793,1,1,1,21463022,4.612505
smoke,pilot_phase_rotation_20,ofdm_dense_ls,three_view_complete,ordinary_ofdm_cfr,amp_phase_joint_weighted,1,20,white_awgn,1,T3,T3,"{T3}","{T3}",1,1,1,1,0,0,0,0.0171946936544846,0.0710402816102631,0.0538455879557785,0.0725228947865065,0.631228330629248,4.06979146523286,0,2.70833333333333e-07,2.70833333333333e-07,3,1793,1,1,1,21463022,4.620861
smoke,pilot_phase_rotation_20,ofdm_dense_ls,three_view_complete,ordinary_ofdm_cfr,cir,1,20,white_awgn,1,T3,T3,"{T3}","{T3}",1,1,1,1,0,0,0,0.00420421331159775,0.00711045004880588,0.00290623673720813,0.0725228947865065,0.631228330629248,4.06979146523286,0,2.70833333333333e-07,2.70833333333333e-07,3,1793,1,1,1,21463022,4.633719
smoke,pilot_phase_rotation_20,ofdm_dense_ls,three_view_complete,ordinary_ofdm_cfr,toa,1,20,white_awgn,1,T3,T2,"{T3}","{T2}",0,0,0,0,0,1,0,0,0,0,0.0725228947865065,0.631228330629248,4.06979146523286,0,2.70833333333333e-07,2.70833333333333e-07,3,1793,0.8,0.8,0.8,21463022,4.63645
smoke,pilot_phase_rotation_20,ofdm_dense_ls,three_view_complete,ordinary_ofdm_cfr,amplitude,1,20,white_awgn,1,T4,T4,"{T4}","{T4}",1,1,1,1,0,0,0,0.0010695236083111,0.00427594460195515,0.00320642099364404,0.0724514691191081,1.31801825576767,6.37822938702163,0,3.125e-07,3.125e-07,3,1793,1,1,1,21463122,4.663774
smoke,pilot_phase_rotation_20,ofdm_dense_ls,three_view_complete,ordinary_ofdm_cfr,amp_phase_joint_weighted,1,20,white_awgn,1,T4,T4,"{T4}","{T4}",1,1,1,1,0,0,0,0.0260056641660751,0.119752492860466,0.0937468286943907,0.0724514691191081,1.31801825576767,6.37822938702163,0,3.125e-07,3.125e-07,3,1793,1,1,1,21463122,4.672307
smoke,pilot_phase_rotation_20,ofdm_dense_ls,three_view_complete,ordinary_ofdm_cfr,cir,1,20,white_awgn,1,T4,T4,"{T4}","{T4}",1,1,1,1,0,0,0,0.0042003786273555,0.00640024859845348,0.00219986997109798,0.0724514691191081,1.31801825576767,6.37822938702163,0,3.125e-07,3.125e-07,3,1793,1,1,1,21463122,4.684661
smoke,pilot_phase_rotation_20,ofdm_dense_ls,three_view_complete,ordinary_ofdm_cfr,toa,1,20,white_awgn,1,T4,T4,"{T4}","{T4}",1,1,1,1,0,0,0,0,6.31476856926153e-08,6.31476856926153e-08,0.0724514691191081,1.31801825576767,6.37822938702163,0,3.125e-07,3.125e-07,3,1793,1,1,1,21463122,4.687502
smoke,pilot_phase_rotation_20,ofdm_dense_ls,three_view_complete,ordinary_ofdm_cfr,amplitude,1,20,white_awgn,1,T5,T5,"{T5}","{T5}",1,1,1,1,0,0,0,0.00108376563575891,0.00433267709399342,0.0032489114582345,0.072705326010586,0.698580123062815,4.66126534427207,0,2.70833333333333e-07,2.70833333333333e-07,3,1793,1,1,1,21463222,4.711955
smoke,pilot_phase_rotation_20,ofdm_dense_ls,three_view_complete,ordinary_ofdm_cfr,amp_phase_joint_weighted,1,20,white_awgn,1,T5,T5,"{T5}","{T5}",1,1,1,1,0,0,0,0.0188240842635836,0.0698323182365941,0.0510082339730105,0.072705326010586,0.698580123062815,4.66126534427207,0,2.70833333333333e-07,2.70833333333333e-07,3,1793,1,1,1,21463222,4.720244
smoke,pilot_phase_rotation_20,ofdm_dense_ls,three_view_complete,ordinary_ofdm_cfr,cir,1,20,white_awgn,1,T5,T5,"{T5}","{T5}",1,1,1,1,0,0,0,0.00420712780058993,0.00634260226824148,0.00213547446765155,0.072705326010586,0.698580123062815,4.66126534427207,0,2.70833333333333e-07,2.70833333333333e-07,3,1793,1,1,1,21463222,4.732787
smoke,pilot_phase_rotation_20,ofdm_dense_ls,three_view_complete,ordinary_ofdm_cfr,toa,1,20,white_awgn,1,T5,T2,"{T5}","{T2}",0,0,0,0,0,1,0,0,0,0,0.072705326010586,0.698580123062815,4.66126534427207,0,2.70833333333333e-07,2.70833333333333e-07,3,1793,0.8,0.8,0.8,21463222,4.735569
smoke,terminal_impedance_error_20,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,amplitude,1,20,white_awgn,1,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.00107602969421682,0.00725479606801343,0.00617876637379662,0.0041276290612286,0.613533658487396,3.20632104171723,0,3.28125e-07,3.28125e-07,1,1793,1,1,1,21561922,4.746538
smoke,terminal_impedance_error_20,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,amp_phase_joint_weighted,1,20,white_awgn,1,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.0126212227038139,0.0929654323350747,0.0803442096312608,0.0041276290612286,0.613533658487396,3.20632104171723,0,3.28125e-07,3.28125e-07,1,1793,1,1,1,21561922,4.749844
smoke,terminal_impedance_error_20,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,cir,1,20,white_awgn,1,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.00100271132589015,0.00661842474926455,0.0056157134233744,0.0041276290612286,0.613533658487396,3.20632104171723,0,3.28125e-07,3.28125e-07,1,1793,1,1,1,21561922,4.754722
smoke,terminal_impedance_error_20,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,toa,1,20,white_awgn,1,T2,T2,"{T2}","{T2}",1,1,0,0,0,1,0,0,0,0,0.0041276290612286,0.613533658487396,3.20632104171723,0,3.28125e-07,3.28125e-07,1,1793,1,1,1,21561922,4.756118
smoke,terminal_impedance_error_20,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,amplitude,1,20,white_awgn,1,T3,T3,"{T3,T5}","{T3,T5}",1,1,0,0,1,1,0,0.00107517599204537,0.00107517599204537,6.50521303491303e-19,0.0042282433750361,0.565594347681687,3.13999214638001,0,3.28125e-07,3.28125e-07,1,1793,1,1,1,21562022,4.766864
smoke,terminal_impedance_error_20,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,amp_phase_joint_weighted,1,20,white_awgn,1,T3,T3,"{T3,T5}","{T3,T5}",1,1,0,0,1,1,0,0.0123925331227168,0.0123925331227168,1.73472347597681e-18,0.0042282433750361,0.565594347681687,3.13999214638001,0,3.28125e-07,3.28125e-07,1,1793,1,1,1,21562022,4.770132
smoke,terminal_impedance_error_20,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,cir,1,20,white_awgn,1,T3,T5,"{T3,T5}","{T3,T5}",0,1,0,0,1,1,0,0.00101458913607753,0.00101458913607753,2.16840434497101e-19,0.0042282433750361,0.565594347681687,3.13999214638001,0,3.28125e-07,3.28125e-07,1,1793,0.8,0.8,0.8,21562022,4.774836
smoke,terminal_impedance_error_20,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,toa,1,20,white_awgn,1,T3,T2,"{T3,T5}","{T2}",0,0,0,0,0,1,0,0,0,0,0.0042282433750361,0.565594347681687,3.13999214638001,0,3.28125e-07,3.28125e-07,1,1793,0.8,0.8,0.8,21562022,4.776229
smoke,terminal_impedance_error_20,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,amplitude,1,20,white_awgn,1,T4,T4,"{T4}","{T4}",1,1,1,1,0,0,0,0.00105052983417167,0.00480836859971073,0.00375783876553906,0.00414268380764457,1.17097190074144,4.37664475290288,0,3.28125e-07,3.28125e-07,1,1793,1,1,1,21562122,4.788659
smoke,terminal_impedance_error_20,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,amp_phase_joint_weighted,1,20,white_awgn,1,T4,T4,"{T4}","{T4}",1,1,1,1,0,0,0,0.017214950311816,0.0934321321256264,0.0762171818138104,0.00414268380764457,1.17097190074144,4.37664475290288,0,3.28125e-07,3.28125e-07,1,1793,1,1,1,21562122,4.792115
smoke,terminal_impedance_error_20,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,cir,1,20,white_awgn,1,T4,T4,"{T4}","{T4}",1,1,1,1,0,0,0,0.00100470346258676,0.00588911969224749,0.00488441622966073,0.00414268380764457,1.17097190074144,4.37664475290288,0,3.28125e-07,3.28125e-07,1,1793,1,1,1,21562122,4.796811
smoke,terminal_impedance_error_20,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,toa,1,20,white_awgn,1,T4,T2,"{T4}","{T2}",0,0,0,0,0,1,0,0,0,0,0.00414268380764457,1.17097190074144,4.37664475290288,0,3.28125e-07,3.28125e-07,1,1793,0.8,0.666666666666667,0.727272727272727,21562122,4.79819
smoke,terminal_impedance_error_20,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,amplitude,1,20,white_awgn,1,T5,T3,"{T3,T5}","{T3,T5}",0,1,0,0,1,1,0,0.00106147481017405,0.00106147481017405,0,0.00405259096986319,0.578275371844906,3.59889716052351,0,3.28125e-07,3.28125e-07,1,1793,0.8,0.8,0.8,21562222,4.809119
smoke,terminal_impedance_error_20,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,amp_phase_joint_weighted,1,20,white_awgn,1,T5,T5,"{T3,T5}","{T3,T5}",1,1,0,0,1,1,0,0.0144050502187692,0.0144050502187692,5.03069808033274e-17,0.00405259096986319,0.578275371844906,3.59889716052351,0,3.28125e-07,3.28125e-07,1,1793,1,1,1,21562222,4.812748
smoke,terminal_impedance_error_20,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,cir,1,20,white_awgn,1,T5,T3,"{T3,T5}","{T3,T5}",0,1,0,0,1,1,0,0.000992018312645169,0.000992018312645169,0,0.00405259096986319,0.578275371844906,3.59889716052351,0,3.28125e-07,3.28125e-07,1,1793,0.8,0.8,0.8,21562222,4.817765
smoke,terminal_impedance_error_20,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,toa,1,20,white_awgn,1,T5,T2,"{T3,T5}","{T2}",0,0,0,0,0,1,0,0,0,0,0.00405259096986319,0.578275371844906,3.59889716052351,0,3.28125e-07,3.28125e-07,1,1793,0.8,0.8,0.8,21562222,4.81918
smoke,terminal_impedance_error_20,ofdm_dense_ls,three_view_complete,ordinary_ofdm_cfr,amplitude,1,20,white_awgn,1,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.00107654697292156,0.00727625871267522,0.00619971173975366,0.0041451433179715,0.635049041595799,3.83253444330984,0,2.70833333333333e-07,2.70833333333333e-07,3,1793,1,1,1,21562922,4.84685
smoke,terminal_impedance_error_20,ofdm_dense_ls,three_view_complete,ordinary_ofdm_cfr,amp_phase_joint_weighted,1,20,white_awgn,1,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.0151965136611023,0.122154559830277,0.106958046169175,0.0041451433179715,0.635049041595799,3.83253444330984,0,2.70833333333333e-07,2.70833333333333e-07,3,1793,1,1,1,21562922,4.85546
smoke,terminal_impedance_error_20,ofdm_dense_ls,three_view_complete,ordinary_ofdm_cfr,cir,1,20,white_awgn,1,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.00100492761525223,0.00644489710314647,0.00543996948789425,0.0041451433179715,0.635049041595799,3.83253444330984,0,2.70833333333333e-07,2.70833333333333e-07,3,1793,1,1,1,21562922,4.867665
smoke,terminal_impedance_error_20,ofdm_dense_ls,three_view_complete,ordinary_ofdm_cfr,toa,1,20,white_awgn,1,T2,T2,"{T2}","{T2}",1,1,0,0,0,1,0,0,0,0,0.0041451433179715,0.635049041595799,3.83253444330984,0,2.70833333333333e-07,2.70833333333333e-07,3,1793,1,1,1,21562922,4.870787
smoke,terminal_impedance_error_20,ofdm_dense_ls,three_view_complete,ordinary_ofdm_cfr,amplitude,1,20,white_awgn,1,T3,T3,"{T3}","{T3}",1,1,1,1,0,0,0,0.00105963367973146,0.00652546095989249,0.00546582728016103,0.00415105498688644,0.616549033303383,4.32857844792588,0,2.70833333333333e-07,2.70833333333333e-07,3,1793,1,1,1,21563022,4.897481
smoke,terminal_impedance_error_20,ofdm_dense_ls,three_view_complete,ordinary_ofdm_cfr,amp_phase_joint_weighted,1,20,white_awgn,1,T3,T3,"{T3}","{T3}",1,1,1,1,0,0,0,0.0176544397030198,0.0701513157317833,0.0524968760287636,0.00415105498688644,0.616549033303383,4.32857844792588,0,2.70833333333333e-07,2.70833333333333e-07,3,1793,1,1,1,21563022,4.906949
smoke,terminal_impedance_error_20,ofdm_dense_ls,three_view_complete,ordinary_ofdm_cfr,cir,1,20,white_awgn,1,T3,T3,"{T3}","{T3}",1,1,1,1,0,0,0,0.00100708098849057,0.0060537562044798,0.00504667521598924,0.00415105498688644,0.616549033303383,4.32857844792588,0,2.70833333333333e-07,2.70833333333333e-07,3,1793,1,1,1,21563022,4.920139
smoke,terminal_impedance_error_20,ofdm_dense_ls,three_view_complete,ordinary_ofdm_cfr,toa,1,20,white_awgn,1,T3,T2,"{T3}","{T2}",0,0,0,0,0,1,0,0,0,0,0.00415105498688644,0.616549033303383,4.32857844792588,0,2.70833333333333e-07,2.70833333333333e-07,3,1793,0.8,0.8,0.8,21563022,4.922981
smoke,terminal_impedance_error_20,ofdm_dense_ls,three_view_complete,ordinary_ofdm_cfr,amplitude,1,20,white_awgn,1,T4,T4,"{T4}","{T4}",1,1,1,1,0,0,0,0.00106765418653943,0.00426328498033032,0.00319563079379089,0.00418878575688389,1.23196569486327,12.8671830694903,0,3.125e-07,3.125e-07,3,1793,1,1,1,21563122,4.952115
smoke,terminal_impedance_error_20,ofdm_dense_ls,three_view_complete,ordinary_ofdm_cfr,amp_phase_joint_weighted,1,20,white_awgn,1,T4,T4,"{T4}","{T4}",1,1,1,1,0,0,0,0.0623309824074905,0.120404561189147,0.0580735787816565,0.00418878575688389,1.23196569486327,12.8671830694903,0,3.125e-07,3.125e-07,3,1793,1,1,1,21563122,4.961454
smoke,terminal_impedance_error_20,ofdm_dense_ls,three_view_complete,ordinary_ofdm_cfr,cir,1,20,white_awgn,1,T4,T4,"{T4}","{T4}",1,1,1,1,0,0,0,0.00101002061929551,0.00498362187564798,0.00397360125635247,0.00418878575688389,1.23196569486327,12.8671830694903,0,3.125e-07,3.125e-07,3,1793,1,1,1,21563122,5.004927
smoke,terminal_impedance_error_20,ofdm_dense_ls,three_view_complete,ordinary_ofdm_cfr,toa,1,20,white_awgn,1,T4,T4,"{T4}","{T4}",1,1,1,1,0,0,0,0,6.31476856926153e-08,6.31476856926153e-08,0.00418878575688389,1.23196569486327,12.8671830694903,0,3.125e-07,3.125e-07,3,1793,1,1,1,21563122,5.010062
smoke,terminal_impedance_error_20,ofdm_dense_ls,three_view_complete,ordinary_ofdm_cfr,amplitude,1,20,white_awgn,1,T5,T5,"{T5}","{T5}",1,1,1,1,0,0,0,0.00105939121425891,0.00431590037588407,0.00325650916162515,0.00408110800869376,0.696163170556875,4.07207616198732,0,2.70833333333333e-07,2.70833333333333e-07,3,1793,1,1,1,21563222,5.045805
smoke,terminal_impedance_error_20,ofdm_dense_ls,three_view_complete,ordinary_ofdm_cfr,amp_phase_joint_weighted,1,20,white_awgn,1,T5,T5,"{T5}","{T5}",1,1,1,1,0,0,0,0.0165062404347995,0.0732921745681858,0.0567859341333863,0.00408110800869376,0.696163170556875,4.07207616198732,0,2.70833333333333e-07,2.70833333333333e-07,3,1793,1,1,1,21563222,5.056257
