mode,snr_db,feature,n,accuracy_mean,accuracy_std,accuracy_ci_low,accuracy_ci_high,group_accuracy_mean,group_accuracy_std,group_accuracy_ci_low,group_accuracy_ci_high,numeric_tie_rate_mean,numeric_tie_rate_std,numeric_tie_rate_ci_low,numeric_tie_rate_ci_high,distance_gap_mean,distance_gap_std,group_intra_mean,group_inter_mean,intra_inter_ratio,d_intra_ge_inter_rate,nmse_mean,nmse_std,nmse_ci_low,nmse_ci_high,amplitude_rmse_db_mean,amplitude_rmse_db_std,raw_phase_rmse_deg_mean,raw_phase_rmse_deg_std,masked_phase_rmse_deg_mean,masked_phase_rmse_deg_std,weighted_phase_rmse_deg_mean,weighted_phase_rmse_deg_std,valid_phase_fraction_mean,valid_phase_fraction_std
fixed_noise_power,30,phase,50,0.73333333333333339,0.14677176197545183,0.69265027652695377,0.77401639013971302,0.92000000000000004,0.084112008250741374,0.89668534080597939,0.94331465919402069,0.34999999999999998,0.050507627227610534,0.33599999999999997,0.36399999999999999,0.081692716845192678,0.0084035281205475862,0.6066466569161032,0.70451109276162016,0.86108886453171773,0,0.0022133905799471974,2.2351846751143482e-05,0.0022071949641225652,0.0022195861957718297,0.80838917921686171,0.019893147701525365,109.19639824489857,68.687031694693204,108.95764031058428,69.465572161485042,3.2979723457544838,0.36294193091700894,0.99340397843465311,0.00030453012685786711
fixed_noise_power,30,phase_masked,50,0.72999999999999998,0.14241996598798268,0.69052319949922769,0.76947680050077227,0.91666666666666652,0.084179378712684216,0.8933333333333332,0.93999999999999984,0.34999999999999998,0.050507627227610534,0.33599999999999997,0.36399999999999999,0.082610721879275567,0.01039320676182091,0.60532022394769047,0.70441322319101896,0.85932546979394653,0,0.0022133905799471974,2.2351846751143482e-05,0.0022071949641225652,0.0022195861957718297,0.80838917921686171,0.019893147701525365,109.19639824489857,68.687031694693204,108.95764031058428,69.465572161485042,3.2979723457544838,0.36294193091700894,0.99340397843465311,0.00030453012685786711
fixed_noise_power,30,phase_weighted,50,0.81666666666666654,0.12256702548794049,0.78269282051669076,0.85064051281664232,1,0,1,1,0.33333333333333326,5.6074730667277685e-17,0.33333333333333326,0.33333333333333326,0.087540535410170539,0.0049097032857371532,0.018322068587524901,0.14990596179584878,0.12222374859564977,0,0.0022133905799471974,2.2351846751143482e-05,0.0022071949641225652,0.0022195861957718297,0.80838917921686171,0.019893147701525365,109.19639824489857,68.687031694693204,108.95764031058428,69.465572161485042,3.2979723457544838,0.36294193091700894,0.99340397843465311,0.00030453012685786711
fixed_noise_power,30,complex,50,0.84999999999999998,0.10780220402544544,0.82011875355864672,0.87988124644135324,1,0,1,1,0.33333333333333326,5.6074730667277685e-17,0.33333333333333326,0.33333333333333326,0.0053597064349882872,6.6882596468169662e-06,0.001086397900867573,0.0090433696501336786,0.1201319798811402,0,0.0022133905799471974,2.2351846751143482e-05,0.0022071949641225652,0.0022195861957718297,0.80838917921686171,0.019893147701525365,109.19639824489857,68.687031694693204,108.95764031058428,69.465572161485042,3.2979723457544838,0.36294193091700894,0.99340397843465311,0.00030453012685786711
fixed_noise_power,30,cir,50,0.83333333333333326,0.11664236870396087,0.80100171825871425,0.86566494840795227,1,0,1,1,0.33333333333333326,5.6074730667277685e-17,0.33333333333333326,0.33333333333333326,0.0035461015935820787,4.4251020983241663e-06,0.00071878513763023761,0.0059832955249835293,0.12013197988114022,0,0.0022133905799471974,2.2351846751143482e-05,0.0022071949641225652,0.0022195861957718297,0.80838917921686171,0.019893147701525365,109.19639824489857,68.687031694693204,108.95764031058428,69.465572161485042,3.2979723457544838,0.36294193091700894,0.99340397843465311,0.00030453012685786711
fixed_noise_power,30,amp_phase_joint,50,0.73333333333333339,0.14677176197545183,0.69265027652695377,0.77401639013971302,0.92000000000000004,0.084112008250741374,0.89668534080597939,0.94331465919402069,0.34999999999999998,0.050507627227610534,0.33599999999999997,0.36399999999999999,0.057840299940334405,0.0059433738587628491,0.42897269512223835,0.49829569522547296,0.86087979332860431,0,0.0022133905799471974,2.2351846751143482e-05,0.0022071949641225652,0.0022195861957718297,0.80838917921686171,0.019893147701525365,109.19639824489857,68.687031694693204,108.95764031058428,69.465572161485042,3.2979723457544838,0.36294193091700894,0.99340397843465311,0.00030453012685786711
fixed_noise_power,20,amplitude,50,0.85666666666666658,0.11172731625381017,0.82569743462366407,0.88763589870966908,1,0,1,1,0.33333333333333326,5.6074730667277685e-17,0.33333333333333326,0.33333333333333326,0.0024660806164517419,1.9527437962860139e-05,0.0023978793751620159,0.0058730405739792491,0.40828585209949347,0,0.022106170127227084,0.00022656283180553542,0.022043370114251153,0.022168970140203016,2.0259254502996766,0.023346442602366974,264.69317470816998,121.36663300170227,264.70155658422613,122.66678966618019,10.756135201266467,2.042295227511183,0.99385945343000559,0.00025777298023680516
fixed_noise_power,20,amplitude_raw_db,50,0.66333333333333344,0.10372867100377127,0.63458121263860134,0.69208545402806554,0.83333333333333348,1.1214946133455537e-16,0.83333333333333348,0.83333333333333348,0.33333333333333326,5.6074730667277685e-17,0.33333333333333326,0.33333333333333326,1.6620580501880569,0.029744360256975227,2.0259254502996766,4.1475779211842294,0.48845988883102842,0,0.022106170127227084,0.00022656283180553542,0.022043370114251153,0.022168970140203016,2.0259254502996766,0.023346442602366974,264.69317470816998,121.36663300170227,264.70155658422613,122.66678966618019,10.756135201266467,2.042295227511183,0.99385945343000559,0.00025777298023680516
fixed_noise_power,20,amplitude_db_standardized,50,0.68000000000000005,0.088063057185271104,0.65559016591617225,0.70440983408382785,0.83999999999999997,0.032991443953692898,0.83085523829360941,0.84914476170639053,0.33333333333333326,5.6074730667277685e-17,0.33333333333333326,0.33333333333333326,0.21511062511308199,0.0023275034315825231,0.3530215461434229,0.62235013824410523,0.56723944360233558,0,0.022106170127227084,0.00022656283180553542,0.022043370114251153,0.022168970140203016,2.0259254502996766,0.023346442602366974,264.69317470816998,121.36663300170227,264.70155658422613,122.66678966618019,10.756135201266467,2.042295227511183,0.99385945343000559,0.00025777298023680516
fixed_noise_power,20,phase,50,0.60999999999999988,0.14525760993018708,0.5697366447277703,0.65026335527222945,0.76999999999999991,0.081719058579669157,0.74734863261424489,0.79265136738575492,0.35666666666666669,0.058418305458977603,0.34047393853196239,0.37285939480137098,0.062587135474757694,0.01205284825566672,1.4705176372676112,1.5101259166236991,0.97377153857166887,0.17999999999999999,0.022106170127227084,0.00022656283180553542,0.022043370114251153,0.022168970140203016,2.0259254502996766,0.023346442602366974,264.69317470816998,121.36663300170227,264.70155658422613,122.66678966618019,10.756135201266467,2.042295227511183,0.99385945343000559,0.00025777298023680516
fixed_noise_power,20,phase_masked,50,0.60999999999999999,0.13723046143799583,0.57196165677167898,0.64803834322832099,0.77000000000000002,0.081719058579669157,0.747348632614245,0.79265136738575503,0.35333333333333333,0.054710120443219323,0.33816846164467956,0.3684982050219871,0.060745275597313346,0.016157440844597474,1.4705642032457007,1.5103011975487834,0.97368935787935817,0.16,0.022106170127227084,0.00022656283180553542,0.022043370114251153,0.022168970140203016,2.0259254502996766,0.023346442602366974,264.69317470816998,121.36663300170227,264.70155658422613,122.66678966618019,10.756135201266467,2.042295227511183,0.99385945343000559,0.00025777298023680516
fixed_noise_power,20,phase_weighted,50,0.81333333333333324,0.14537464307117856,0.77303753812947718,0.85362912853718931,0.9700000000000002,0.064681322415267251,0.95207125213518817,0.98792874786481222,0.33666666666666667,0.023570226039551587,0.33013333333333333,0.34320000000000001,0.069345392246129331,0.010427878392121817,0.059756306673702582,0.1614453725177096,0.37013328868963197,0,0.022106170127227084,0.00022656283180553542,0.022043370114251153,0.022168970140203016,2.0259254502996766,0.023346442602366974,264.69317470816998,121.36663300170227,264.70155658422613,122.66678966618019,10.756135201266467,2.042295227511183,0.99385945343000559,0.00025777298023680516
