mode,snr_db,pilot_spacing,input_mode,measurement_kind,observation_mode,feature,trial,true_id,predicted_id,true_class,predicted_class,strict_correct,class_correct,strict_unique_correct,unique_identification,physically_ambiguous_class,ambiguous,false_unique,best_distance,second_best_distance,distance_margin,cfr_nmse,amplitude_rmse_db,weighted_phase_rmse_deg,circular_delay_error_s,view_count,frequency_count,edge_precision,edge_recall,edge_f1,seed,runtime_s
audit,15,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,amp_phase_joint_weighted,8,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.0169782951561884,0.0933427972779944,0.0763645021218059,0.00501981910472663,0.667399151517608,4.30987118066705,0,2,1793,1,1,1,58270829,214.652723
audit,15,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,cir,8,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.0011055399125121,0.00664496927537051,0.00553942936285841,0.00501981910472663,0.667399151517608,4.30987118066705,0,2,1793,1,1,1,58270829,214.661709
audit,15,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,toa,8,T2,T2,"{T2}","{T2}",1,1,0,0,0,1,0,0,0,0,0.00501981910472663,0.667399151517608,4.30987118066705,0,2,1793,1,1,1,58270829,214.663572
audit,15,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,amplitude,9,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.00117805094465798,0.00726115573947086,0.00608310479481288,0.00484788945946507,0.730704549030903,3.76715143120377,0,2,1793,1,1,1,58270830,214.675068
audit,15,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,amp_phase_joint_weighted,9,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.0149353703346392,0.0927724037962027,0.0778370334615636,0.00484788945946507,0.730704549030903,3.76715143120377,0,2,1793,1,1,1,58270830,214.681369
audit,15,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,cir,9,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.00108612010008576,0.00662435791651772,0.00553823781643195,0.00484788945946507,0.730704549030903,3.76715143120377,0,2,1793,1,1,1,58270830,214.690876
audit,15,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,toa,9,T2,T2,"{T2}","{T2}",1,1,0,0,0,1,0,0,0,0,0.00484788945946507,0.730704549030903,3.76715143120377,0,2,1793,1,1,1,58270830,214.692752
audit,15,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,amplitude,10,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.0011388020892789,0.00727895402542899,0.0061401519361501,0.00472615380042869,0.681386702606224,4.19902098610061,0,2,1793,1,1,1,58270831,214.703722
audit,15,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,amp_phase_joint_weighted,10,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.0165228150324505,0.0931869224402495,0.076664107407799,0.00472615380042869,0.681386702606224,4.19902098610061,0,2,1793,1,1,1,58270831,214.709779
audit,15,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,cir,10,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.00107007839305385,0.00664958166912374,0.00557950327606988,0.00472615380042869,0.681386702606224,4.19902098610061,0,2,1793,1,1,1,58270831,214.719386
audit,15,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,toa,10,T2,T2,"{T2}","{T2}",1,1,0,0,0,1,0,0,0,0,0.00472615380042869,0.681386702606224,4.19902098610061,0,2,1793,1,1,1,58270831,214.721325
audit,15,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,amplitude,11,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.00119244515608925,0.00719973584634327,0.00600729069025402,0.00501389447192678,0.720519899825311,3.59299009433751,0,2,1793,1,1,1,58270832,214.73279
audit,15,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,amp_phase_joint_weighted,11,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.0141423552645402,0.0929064438659361,0.0787640886013959,0.00501389447192678,0.720519899825311,3.59299009433751,0,2,1793,1,1,1,58270832,214.739119
audit,15,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,cir,11,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.00110570135017698,0.00661563721471024,0.00550993586453327,0.00501389447192678,0.720519899825311,3.59299009433751,0,2,1793,1,1,1,58270832,214.748007
audit,15,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,toa,11,T2,T2,"{T2}","{T2}",1,1,0,0,0,1,0,0,0,0,0.00501389447192678,0.720519899825311,3.59299009433751,0,2,1793,1,1,1,58270832,214.749832
audit,15,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,amplitude,12,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.00117429328638264,0.00727333244221289,0.00609903915583025,0.0049624731161923,0.678843425187145,3.77561947926645,0,2,1793,1,1,1,58270833,214.76069
audit,15,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,amp_phase_joint_weighted,12,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.0148578290538654,0.0933226126770209,0.0784647836231556,0.0049624731161923,0.678843425187145,3.77561947926645,0,2,1793,1,1,1,58270833,214.76694
audit,15,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,cir,12,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.00109823215695865,0.00665375506436307,0.00555552290740442,0.0049624731161923,0.678843425187145,3.77561947926645,0,2,1793,1,1,1,58270833,214.775907
audit,15,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,toa,12,T2,T2,"{T2}","{T2}",1,1,0,0,0,1,0,0,0,0,0.0049624731161923,0.678843425187145,3.77561947926645,0,2,1793,1,1,1,58270833,214.777752
audit,15,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,amplitude,13,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.00116550677409943,0.00724858954453506,0.00608308277043564,0.00492027728251402,0.752497268666755,3.85122227989902,0,2,1793,1,1,1,58270834,214.788473
audit,15,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,amp_phase_joint_weighted,13,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.0151580782253141,0.0928731229874111,0.0777150447620969,0.00492027728251402,0.752497268666755,3.85122227989902,0,2,1793,1,1,1,58270834,214.794587
audit,15,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,cir,13,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.00109466834276925,0.00662600846245779,0.00553134011968854,0.00492027728251402,0.752497268666755,3.85122227989902,0,2,1793,1,1,1,58270834,214.803831
audit,15,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,toa,13,T2,T2,"{T2}","{T2}",1,1,0,0,0,1,0,0,0,0,0.00492027728251402,0.752497268666755,3.85122227989902,0,2,1793,1,1,1,58270834,214.805753
audit,15,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,amplitude,14,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.00118813602576159,0.00729038243280651,0.00610224640704492,0.0048785035006258,0.727474332906101,3.66392202442892,0,2,1793,1,1,1,58270835,214.81688
audit,15,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,amp_phase_joint_weighted,14,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.0144216474504027,0.0928804862298606,0.0784588387794579,0.0048785035006258,0.727474332906101,3.66392202442892,0,2,1793,1,1,1,58270835,214.822996
audit,15,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,cir,14,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.00109144155620646,0.00665334086472545,0.00556189930851899,0.0048785035006258,0.727474332906101,3.66392202442892,0,2,1793,1,1,1,58270835,214.832224
audit,15,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,toa,14,T2,T2,"{T2}","{T2}",1,1,0,0,0,1,0,0,0,0,0.0048785035006258,0.727474332906101,3.66392202442892,0,2,1793,1,1,1,58270835,214.8341
audit,15,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,amplitude,15,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.00117284953434831,0.00727754339094623,0.00610469385659792,0.00495480067135162,0.683428968851946,4.72259647124544,0,2,1793,1,1,1,58270836,214.845069
audit,15,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,amp_phase_joint_weighted,15,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.0185738968829121,0.0943063593499661,0.0757324624670539,0.00495480067135162,0.683428968851946,4.72259647124544,0,2,1793,1,1,1,58270836,214.851093
audit,15,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,cir,15,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.00109361785080956,0.00664529399616825,0.00555167614535868,0.00495480067135162,0.683428968851946,4.72259647124544,0,2,1793,1,1,1,58270836,214.860072
audit,15,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,toa,15,T2,T2,"{T2}","{T2}",1,1,0,0,0,1,0,0,0,0,0.00495480067135162,0.683428968851946,4.72259647124544,0,2,1793,1,1,1,58270836,214.861977
audit,15,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,amplitude,16,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.00116139068767843,0.00725928554476232,0.00609789485708389,0.00483147300824387,0.722777725575585,3.80810963654807,0,2,1793,1,1,1,58270837,214.872962
audit,15,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,amp_phase_joint_weighted,16,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.0149833415155681,0.0931184635166281,0.07813512200106,0.00483147300824387,0.722777725575585,3.80810963654807,0,2,1793,1,1,1,58270837,214.87915
audit,15,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,cir,16,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.00108426441030364,0.00660336812745506,0.00551910371715141,0.00483147300824387,0.722777725575585,3.80810963654807,0,2,1793,1,1,1,58270837,214.888432
audit,15,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,toa,16,T2,T2,"{T2}","{T2}",1,1,0,0,0,1,0,0,0,0,0.00483147300824387,0.722777725575585,3.80810963654807,0,2,1793,1,1,1,58270837,214.890418
audit,15,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,amplitude,17,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.00118610251406613,0.00727548089760158,0.00608937838353546,0.00504820367784178,0.743994246626133,4.60210685225235,0,2,1793,1,1,1,58270838,214.901348
audit,15,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,amp_phase_joint_weighted,17,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.0181001798565664,0.0935125011845852,0.0754123213280187,0.00504820367784178,0.743994246626133,4.60210685225235,0,2,1793,1,1,1,58270838,214.907278
audit,15,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,cir,17,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.00110284396902458,0.00662904559134025,0.00552620162231567,0.00504820367784178,0.743994246626133,4.60210685225235,0,2,1793,1,1,1,58270838,214.916246
audit,15,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,toa,17,T2,T2,"{T2}","{T2}",1,1,0,0,0,1,0,0,0,0,0.00504820367784178,0.743994246626133,4.60210685225235,0,2,1793,1,1,1,58270838,214.918088
audit,15,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,amplitude,18,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.00116076018975541,0.00723164460875408,0.00607088441899867,0.00483865566625654,0.716924693913016,3.62442438686145,0,2,1793,1,1,1,58270839,214.928601
audit,15,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,amp_phase_joint_weighted,18,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.0142689574462188,0.0928269044012159,0.078557946954997,0.00483865566625654,0.716924693913016,3.62442438686145,0,2,1793,1,1,1,58270839,214.934611
audit,15,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,cir,18,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.00108611147464029,0.00664137088033298,0.00555525940569269,0.00483865566625654,0.716924693913016,3.62442438686145,0,2,1793,1,1,1,58270839,214.943855
audit,15,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,toa,18,T2,T2,"{T2}","{T2}",1,1,0,0,0,1,0,0,0,0,0.00483865566625654,0.716924693913016,3.62442438686145,0,2,1793,1,1,1,58270839,214.945759
audit,15,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,amplitude,19,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.0011783887927619,0.00727133258441451,0.00609294379165261,0.00491503188257692,0.710337020117368,4.20861992284001,0,2,1793,1,1,1,58270840,214.956603
audit,15,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,amp_phase_joint_weighted,19,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.0165556307717001,0.0934084450497864,0.0768528142780863,0.00491503188257692,0.710337020117368,4.20861992284001,0,2,1793,1,1,1,58270840,214.962821
audit,15,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,cir,19,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.00109440890998205,0.00665109472479223,0.00555668581481018,0.00491503188257692,0.710337020117368,4.20861992284001,0,2,1793,1,1,1,58270840,214.971865
audit,15,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,toa,19,T2,T2,"{T2}","{T2}",1,1,0,0,0,1,0,0,0,0,0.00491503188257692,0.710337020117368,4.20861992284001,0,2,1793,1,1,1,58270840,214.973732
audit,15,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,amplitude,20,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.00114332064760083,0.00727749999198815,0.00613417934438732,0.00477195548242202,0.700667265087263,4.65554267457545,0,2,1793,1,1,1,58270841,214.984652
audit,15,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,amp_phase_joint_weighted,20,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.0188205192269315,0.0938093131435942,0.0749887939166627,0.00477195548242202,0.700667265087263,4.65554267457545,0,2,1793,1,1,1,58270841,214.990901
audit,15,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,cir,20,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.00107689138696631,0.00663941946305377,0.00556252807608745,0.00477195548242202,0.700667265087263,4.65554267457545,0,2,1793,1,1,1,58270841,214.99995
audit,15,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,toa,20,T2,T2,"{T2}","{T2}",1,1,0,0,0,1,0,0,0,0,0.00477195548242202,0.700667265087263,4.65554267457545,0,2,1793,1,1,1,58270841,215.001805
audit,15,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,amplitude,21,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.00116524712499775,0.00731873351056447,0.00615348638556671,0.00482947910983788,0.731221215313207,3.7651100211151,0,2,1793,1,1,1,58270842,215.01222
audit,15,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,amp_phase_joint_weighted,21,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.0148185652541096,0.0927577805707917,0.0779392153166821,0.00482947910983788,0.731221215313207,3.7651100211151,0,2,1793,1,1,1,58270842,215.018189
audit,15,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,cir,21,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.00108346400603717,0.00662530932172175,0.00554184531568459,0.00482947910983788,0.731221215313207,3.7651100211151,0,2,1793,1,1,1,58270842,215.027506
audit,15,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,toa,21,T2,T2,"{T2}","{T2}",1,1,0,0,0,1,0,0,0,0,0.00482947910983788,0.731221215313207,3.7651100211151,0,2,1793,1,1,1,58270842,215.029536
audit,15,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,amplitude,22,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.00115212284959651,0.00728869711355477,0.00613657426395826,0.0047908645410825,0.701707277914025,3.78395168919094,0,2,1793,1,1,1,58270843,215.041092
audit,15,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,amp_phase_joint_weighted,22,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.0148891692806817,0.0931369616078928,0.0782477923272111,0.0047908645410825,0.701707277914025,3.78395168919094,0,2,1793,1,1,1,58270843,215.047474
audit,15,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,cir,22,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.00107912456308306,0.00664968642202925,0.00557056185894619,0.0047908645410825,0.701707277914025,3.78395168919094,0,2,1793,1,1,1,58270843,215.056784
audit,15,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,toa,22,T2,T2,"{T2}","{T2}",1,1,0,0,0,1,0,0,0,0,0.0047908645410825,0.701707277914025,3.78395168919094,0,2,1793,1,1,1,58270843,215.058641
audit,15,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,amplitude,23,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.00116161587614324,0.00728170988585137,0.00612009400970813,0.0048634818719225,0.691637901904357,4.03426627159509,0,2,1793,1,1,1,58270844,215.069812
audit,15,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,amp_phase_joint_weighted,23,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.0159649316198475,0.0932046285258401,0.0772396969059926,0.0048634818719225,0.691637901904357,4.03426627159509,0,2,1793,1,1,1,58270844,215.075929
audit,15,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,cir,23,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.00108340699689748,0.00664006974718194,0.00555666275028446,0.0048634818719225,0.691637901904357,4.03426627159509,0,2,1793,1,1,1,58270844,215.084921
audit,15,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,toa,23,T2,T2,"{T2}","{T2}",1,1,0,0,0,1,0,0,0,0,0.0048634818719225,0.691637901904357,4.03426627159509,0,2,1793,1,1,1,58270844,215.086801
audit,15,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,amplitude,24,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.00118215730797546,0.00728693250507131,0.00610477519709586,0.00497751830767188,0.738410926190929,3.64677300316894,0,2,1793,1,1,1,58270845,215.097484
audit,15,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,amp_phase_joint_weighted,24,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.0143574494137705,0.0926785815575994,0.0783211321438289,0.00497751830767188,0.738410926190929,3.64677300316894,0,2,1793,1,1,1,58270845,215.103648
audit,15,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,cir,24,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.00110129811362538,0.00663877292198667,0.00553747480836129,0.00497751830767188,0.738410926190929,3.64677300316894,0,2,1793,1,1,1,58270845,215.112848
audit,15,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,toa,24,T2,T2,"{T2}","{T2}",1,1,0,0,0,1,0,0,0,0,0.00497751830767188,0.738410926190929,3.64677300316894,0,2,1793,1,1,1,58270845,215.114778
audit,15,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,amplitude,25,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.0011427447378008,0.00727850731854465,0.00613576258074386,0.00472258592054909,0.664462664704466,4.65245773761144,0,2,1793,1,1,1,58270846,215.126256
audit,15,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,amp_phase_joint_weighted,25,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.0185446313639927,0.0941291904822997,0.075584559118307,0.00472258592054909,0.664462664704466,4.65245773761144,0,2,1793,1,1,1,58270846,215.132512
audit,15,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,cir,25,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.00107102737235765,0.00665312956986059,0.00558210219750294,0.00472258592054909,0.664462664704466,4.65245773761144,0,2,1793,1,1,1,58270846,215.141865
audit,15,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,toa,25,T2,T2,"{T2}","{T2}",1,1,0,0,0,1,0,0,0,0,0.00472258592054909,0.664462664704466,4.65245773761144,0,2,1793,1,1,1,58270846,215.143783
audit,15,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,amplitude,26,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.00115068045659412,0.00730761472722308,0.00615693427062896,0.00487608850265871,0.668879912102391,4.70087673293306,0,2,1793,1,1,1,58270847,215.154798
audit,15,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,amp_phase_joint_weighted,26,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.0184847262261787,0.0945882718242897,0.076103545598111,0.00487608850265871,0.668879912102391,4.70087673293306,0,2,1793,1,1,1,58270847,215.160876
audit,15,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,cir,26,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.00108894561321317,0.00666788698187557,0.0055789413686624,0.00487608850265871,0.668879912102391,4.70087673293306,0,2,1793,1,1,1,58270847,215.169805
audit,15,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,toa,26,T2,T2,"{T2}","{T2}",1,1,0,0,0,1,0,0,0,0,0.00487608850265871,0.668879912102391,4.70087673293306,0,2,1793,1,1,1,58270847,215.171695
audit,15,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,amplitude,27,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.00113542264653663,0.00723096109172024,0.00609553844518361,0.00462255176325962,0.662665569679254,3.64234336769714,0,2,1793,1,1,1,58270848,215.182218
audit,15,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,amp_phase_joint_weighted,27,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.0143338279955921,0.0933308496977843,0.0789970217021922,0.00462255176325962,0.662665569679254,3.64234336769714,0,2,1793,1,1,1,58270848,215.188124
audit,15,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,cir,27,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.00106058940926529,0.00663689812184503,0.00557630871257973,0.00462255176325962,0.662665569679254,3.64234336769714,0,2,1793,1,1,1,58270848,215.197118
audit,15,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,toa,27,T2,T2,"{T2}","{T2}",1,1,0,0,0,1,0,0,0,0,0.00462255176325962,0.662665569679254,3.64234336769714,0,2,1793,1,1,1,58270848,215.199072
audit,15,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,amplitude,28,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.00116352644698746,0.00731524795470083,0.00615172150771337,0.00486244866065333,0.677930908659384,3.63114122556654,0,2,1793,1,1,1,58270849,215.210018
audit,15,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,amp_phase_joint_weighted,28,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.0142881829664409,0.0930287377473588,0.0787405547809179,0.00486244866065333,0.677930908659384,3.63114122556654,0,2,1793,1,1,1,58270849,215.215927
audit,15,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,cir,28,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.00108792639314655,0.00667926814684315,0.00559134175369659,0.00486244866065333,0.677930908659384,3.63114122556654,0,2,1793,1,1,1,58270849,215.22488
audit,15,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,toa,28,T2,T2,"{T2}","{T2}",1,1,0,0,0,1,0,0,0,0,0.00486244866065333,0.677930908659384,3.63114122556654,0,2,1793,1,1,1,58270849,215.226776
audit,15,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,amplitude,29,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.00114414238895954,0.007279082698121,0.00613494030916147,0.00493792556043438,0.685089733117324,5.06945210890023,0,2,1793,1,1,1,58270850,215.238193
audit,15,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,amp_phase_joint_weighted,29,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.0203711443194869,0.0946479708744124,0.0742768265549255,0.00493792556043438,0.685089733117324,5.06945210890023,0,2,1793,1,1,1,58270850,215.2447
audit,15,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,cir,29,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.00109309122936456,0.00663875010108846,0.0055456588717239,0.00493792556043438,0.685089733117324,5.06945210890023,0,2,1793,1,1,1,58270850,215.254121
audit,15,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,toa,29,T2,T2,"{T2}","{T2}",1,1,0,0,0,1,0,0,0,0,0.00493792556043438,0.685089733117324,5.06945210890023,0,2,1793,1,1,1,58270850,215.256059
audit,15,2,ofdm_sparse_interp,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,amplitude,30,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.0011879730298042,0.00722741326817645,0.00603944023837225,0.00498677755221696,0.738977235985485,3.56993829863277,0,2,1793,1,1,1,58270851,215.266913
