measurement_kind,condition,snr_db,trial,true_id,predicted_id,method,feature,true_class,predicted_class,strict_correct,class_correct,unique_strict_correct,ambiguous,false_unique,best_distance,second_best_distance,distance_margin,class_intra_distance,nearest_class_inter_distance,intra_inter_ratio,nmse,amplitude_rmse_db,raw_phase_rmse_deg,weighted_phase_rmse_deg,valid_phase_fraction,view_count,runtime_s
bidirectional_endpoint_fixed,noise_only,0,2,T2,T2,nominal_nearest,complex,{T2},{T2},1,1,1,0,0,0.018011251833533,0.0196311644002444,0.00161991256671132,0.018011251833533,0.0196311644002444,0.917482604002279,1.00136070499956,6.00683772844202,946.766444060244,48.6656676971737,1,2,0.006315
bidirectional_endpoint_fixed,noise_only,0,2,T2,T2,nominal_nearest,amp_phase_joint_weighted,{T2},{T2},1,1,1,0,0,0.191356997742911,0.207465137768238,0.0161081400253269,0.191356997742911,0.207465137768238,0.922357364718686,1.00136070499956,6.00683772844202,946.766444060244,48.6656676971737,1,2,0.006297
bidirectional_endpoint_fixed,noise_only,0,2,T3,T3,nominal_nearest,amplitude,{T3},{T3},1,1,1,0,0,0.0108373050933101,0.010911490203079,7.41851097689032e-05,0.0108373050933101,0.010911490203079,0.993201193568595,1.00131653263564,5.75995610487563,1201.90358635607,51.6059110636261,1,2,0.006387
bidirectional_endpoint_fixed,noise_only,0,2,T3,T3,nominal_nearest,amplitude_raw_db,{T3},{T3},1,1,1,0,0,5.76016302289433,5.80071271950823,0.0405496966139003,5.76016302289433,5.80071271950823,0.993009532005002,1.00131653263564,5.75995610487563,1201.90358635607,51.6059110636261,1,2,0.006405
bidirectional_endpoint_fixed,noise_only,0,2,T3,T3,nominal_nearest,amplitude_db_standardized,{T3},{T3},1,1,1,0,0,1.15674453383899,1.15936609021425,0.00262155637526251,1.15674453383899,1.15936609021425,0.997738801921679,1.00131653263564,5.75995610487563,1201.90358635607,51.6059110636261,1,2,0.006351
bidirectional_endpoint_fixed,noise_only,0,2,T3,T3,nominal_nearest,phase_weighted,{T3},{T3},1,1,1,0,0,0.28688022431108,0.290735014485415,0.00385479017433499,0.28688022431108,0.290735014485415,0.986741224887695,1.00131653263564,5.75995610487563,1201.90358635607,51.6059110636261,1,2,0.006263
bidirectional_endpoint_fixed,noise_only,0,2,T3,T3,nominal_nearest,complex,{T3},{T3},1,1,1,0,0,0.0180506447318756,0.01806784088034,1.71961484643525e-05,0.0180506447318756,0.01806784088034,0.999048245522072,1.00131653263564,5.75995610487563,1201.90358635607,51.6059110636261,1,2,0.006511
bidirectional_endpoint_fixed,noise_only,0,2,T3,T3,nominal_nearest,amp_phase_joint_weighted,{T3},{T3},1,1,1,0,0,0.202999643204688,0.205725435066117,0.00272579186142941,0.202999643204688,0.205725435066117,0.986750341004002,1.00131653263564,5.75995610487563,1201.90358635607,51.6059110636261,1,2,0.00656
bidirectional_endpoint_fixed,noise_only,0,2,T4,T5,nominal_nearest,amplitude,{T4},{T5},0,0,0,0,0,0.0105065188423022,0.010534108191882,2.75893495797538e-05,0.0117954466095647,0.0105065188423022,1.12267886124878,1.02714709561034,7.84195666189063,1335.74934158221,61.3839651603148,1,2,0.006294
bidirectional_endpoint_fixed,noise_only,0,2,T4,T3,nominal_nearest,amplitude_raw_db,{T4},{T3},0,0,0,0,0,5.44122947645405,5.44202463706678,0.000795160612733881,7.84195701279099,5.44122947645405,1.44121049235759,1.02714709561034,7.84195666189063,1335.74934158221,61.3839651603148,1,2,0.006419
bidirectional_endpoint_fixed,noise_only,0,2,T4,T5,nominal_nearest,amplitude_db_standardized,{T4},{T5},0,0,0,0,0,1.10286530803819,1.10751467420229,0.00464936616410316,1.11956360191578,1.10286530803819,1.01514082794688,1.02714709561034,7.84195666189063,1335.74934158221,61.3839651603148,1,2,0.00626
bidirectional_endpoint_fixed,noise_only,0,2,T4,T4,nominal_nearest,phase_weighted,{T4},{T4},1,1,1,0,0,0.343911533672432,0.382735627630788,0.0388240939583561,0.343911533672432,0.382735627630788,0.898561588847411,1.02714709561034,7.84195666189063,1335.74934158221,61.3839651603148,1,2,0.006237
bidirectional_endpoint_fixed,noise_only,0,2,T4,T4,nominal_nearest,complex,{T4},{T4},1,1,1,0,0,0.0182708789927767,0.0196005753667177,0.00132969637394103,0.0182708789927767,0.0196005753667177,0.932160339731716,1.02714709561034,7.84195666189063,1335.74934158221,61.3839651603148,1,2,0.006215
bidirectional_endpoint_fixed,noise_only,0,2,T4,T4,nominal_nearest,amp_phase_joint_weighted,{T4},{T4},1,1,1,0,0,0.243325168810836,0.270765147244806,0.0274399784339706,0.243325168810836,0.270765147244806,0.898657642192178,1.02714709561034,7.84195666189063,1335.74934158221,61.3839651603148,1,2,0.006261
bidirectional_endpoint_fixed,noise_only,0,2,T5,T3,nominal_nearest,amplitude,{T5},{T3},0,0,0,0,0,0.010836979615901,0.0108680558899897,3.10762740886646e-05,0.0108680558899897,0.010836979615901,1.00286761396534,0.980505063450734,5.74121446686437,1290.77346888671,56.3289666923894,1,2,0.007075
bidirectional_endpoint_fixed,noise_only,0,2,T5,T3,nominal_nearest,amplitude_raw_db,{T5},{T3},0,0,0,0,0,5.71376456245003,5.74138085949601,0.0276162970459808,5.74138085949601,5.71376456245003,1.00483329278694,0.980505063450734,5.74121446686437,1290.77346888671,56.3289666923894,1,2,0.007026
bidirectional_endpoint_fixed,noise_only,0,2,T5,T5,nominal_nearest,amplitude_db_standardized,{T5},{T5},1,1,1,0,0,1.15026264767058,1.15071903975267,0.000456392082084589,1.15026264767058,1.15071903975267,0.999603385304042,0.980505063450734,5.74121446686437,1290.77346888671,56.3289666923894,1,2,0.006553
bidirectional_endpoint_fixed,noise_only,0,2,T5,T3,nominal_nearest,phase_weighted,{T5},{T3},0,0,0,0,0,0.31249466808477,0.314951108728961,0.00245644064419048,0.314951108728961,0.31249466808477,1.00786074418244,0.980505063450734,5.74121446686437,1290.77346888671,56.3289666923894,1,2,0.006526
bidirectional_endpoint_fixed,noise_only,0,2,T5,T5,nominal_nearest,complex,{T5},{T5},1,1,1,0,0,0.0180891315432592,0.0181227558259894,3.36242827302241e-05,0.0180891315432592,0.0181227558259894,0.998144637435218,0.980505063450734,5.74121446686437,1290.77346888671,56.3289666923894,1,2,0.00649
bidirectional_endpoint_fixed,noise_only,0,2,T5,T3,nominal_nearest,amp_phase_joint_weighted,{T5},{T3},0,0,0,0,0,0.221099929566481,0.222836616749166,0.00173668718268472,0.222836616749166,0.221099929566481,1.0078547613565,0.980505063450734,5.74121446686437,1290.77346888671,56.3289666923894,1,2,0.006341
bidirectional_endpoint_fixed,noise_only,0,3,T2,T2,nominal_nearest,amplitude,{T2},{T2},1,1,1,0,0,0.0107426343459089,0.0113396921878131,0.000597057841904147,0.0107426343459089,0.0113396921878131,0.947347967474301,1.01249112825592,6.00850189652028,628.882889040823,50.5405273176717,0.999721137757948,2,0.006211
bidirectional_endpoint_fixed,noise_only,0,3,T2,T2,nominal_nearest,amplitude_raw_db,{T2},{T2},1,1,1,0,0,6.0086030995062,6.18139289506848,0.172789795562276,6.0086030995062,6.18139289506848,0.972046786461328,1.01249112825592,6.00850189652028,628.882889040823,50.5405273176717,0.999721137757948,2,0.006213
bidirectional_endpoint_fixed,noise_only,0,3,T2,T2,nominal_nearest,amplitude_db_standardized,{T2},{T2},1,1,1,0,0,1.13980003944846,1.21122831436899,0.0714282749205306,1.13980003944846,1.21122831436899,0.941028232189451,1.01249112825592,6.00850189652028,628.882889040823,50.5405273176717,0.999721137757948,2,0.006474
bidirectional_endpoint_fixed,noise_only,0,3,T2,T2,nominal_nearest,phase_weighted,{T2},{T2},1,1,1,0,0,0.280790377280211,0.299223545649709,0.018433168369498,0.280790377280211,0.299223545649709,0.93839666484309,1.01249112825592,6.00850189652028,628.882889040823,50.5405273176717,0.999721137757948,2,0.006447
bidirectional_endpoint_fixed,noise_only,0,3,T2,T2,nominal_nearest,complex,{T2},{T2},1,1,1,0,0,0.0180677073541557,0.0194632215200291,0.00139551416587342,0.0180677073541557,0.0194632215200291,0.928299939224484,1.01249112825592,6.00850189652028,628.882889040823,50.5405273176717,0.999721137757948,2,0.006317
bidirectional_endpoint_fixed,noise_only,0,3,T2,T2,nominal_nearest,amp_phase_joint_weighted,{T2},{T2},1,1,1,0,0,0.19869403635471,0.211790163614967,0.0130961272602572,0.19869403635471,0.211790163614967,0.938164610495953,1.01249112825592,6.00850189652028,628.882889040823,50.5405273176717,0.999721137757948,2,0.006247
bidirectional_endpoint_fixed,noise_only,0,3,T3,T3,nominal_nearest,amplitude,{T3},{T3},1,1,1,0,0,0.0107925744192639,0.0108394830312279,4.69086119640316e-05,0.0107925744192639,0.0108394830312279,0.995672430887258,0.997222459266571,5.81009124111281,1021.88807206348,61.7622015860147,0.999721137757948,2,0.006548
bidirectional_endpoint_fixed,noise_only,0,3,T3,T3,nominal_nearest,amplitude_raw_db,{T3},{T3},1,1,1,0,0,5.81018509591937,5.84499216116006,0.0348070652406829,5.81018509591937,5.84499216116006,0.994044976574652,0.997222459266571,5.81009124111281,1021.88807206348,61.7622015860147,0.999721137757948,2,0.006376
bidirectional_endpoint_fixed,noise_only,0,3,T3,T3,nominal_nearest,amplitude_db_standardized,{T3},{T3},1,1,1,0,0,1.16296398667649,1.16421871651721,0.00125472984071573,1.16296398667649,1.16421871651721,0.998922255910411,0.997222459266571,5.81009124111281,1021.88807206348,61.7622015860147,0.999721137757948,2,0.006255
bidirectional_endpoint_fixed,noise_only,0,3,T3,T3,nominal_nearest,phase_weighted,{T3},{T3},1,1,1,0,0,0.350396255254022,0.355953043006704,0.00555678775268231,0.350396255254022,0.355953043006704,0.984388986519838,0.997222459266571,5.81009124111281,1021.88807206348,61.7622015860147,0.999721137757948,2,0.006378
bidirectional_endpoint_fixed,noise_only,0,3,T3,T3,nominal_nearest,complex,{T3},{T3},1,1,1,0,0,0.0181786509351702,0.0181828305034266,4.17956825631352e-06,0.0181786509351702,0.0181828305034266,0.999770136544169,0.997222459266571,5.81009124111281,1021.88807206348,61.7622015860147,0.999721137757948,2,0.006202
bidirectional_endpoint_fixed,noise_only,0,3,T3,T3,nominal_nearest,amp_phase_joint_weighted,{T3},{T3},1,1,1,0,0,0.247885069496568,0.251813485756936,0.00392841626036736,0.247885069496568,0.251813485756936,0.984399500096038,0.997222459266571,5.81009124111281,1021.88807206348,61.7622015860147,0.999721137757948,2,0.006268
bidirectional_endpoint_fixed,noise_only,0,3,T4,T5,nominal_nearest,amplitude,{T4},{T5},0,0,0,0,0,0.0103056839430991,0.0103383257410381,3.26417979389284e-05,0.011559686584084,0.0103056839430991,1.12168068105995,1.00479167488286,7.74731496568558,2076.3043009431,50.0521880425735,0.999721137757948,2,0.006757
bidirectional_endpoint_fixed,noise_only,0,3,T4,T3,nominal_nearest,amplitude_raw_db,{T4},{T3},0,0,0,0,0,5.29905209288103,5.30222668860388,0.00317459572284662,7.74736135456233,5.29905209288103,1.46202777756619,1.00479167488286,7.74731496568558,2076.3043009431,50.0521880425735,0.999721137757948,2,0.00679
bidirectional_endpoint_fixed,noise_only,0,3,T4,T5,nominal_nearest,amplitude_db_standardized,{T4},{T5},0,0,0,0,0,1.08976235601047,1.09392896234864,0.00416660633816601,1.10208625247453,1.08976235601047,1.01130879259692,1.00479167488286,7.74731496568558,2076.3043009431,50.0521880425735,0.999721137757948,2,0.006523
bidirectional_endpoint_fixed,noise_only,0,3,T4,T4,nominal_nearest,phase_weighted,{T4},{T4},1,1,1,0,0,0.278068259215129,0.324008077695691,0.0459398184805617,0.278068259215129,0.324008077695691,0.858213971678482,1.00479167488286,7.74731496568558,2076.3043009431,50.0521880425735,0.999721137757948,2,0.006684
bidirectional_endpoint_fixed,noise_only,0,3,T4,T4,nominal_nearest,complex,{T4},{T4},1,1,1,0,0,0.0180024534705487,0.0193883207905648,0.00138586732001608,0.0180024534705487,0.0193883207905648,0.92852050804263,1.00479167488286,7.74731496568558,2076.3043009431,50.0521880425735,0.999721137757948,2,0.006234
bidirectional_endpoint_fixed,noise_only,0,3,T4,T4,nominal_nearest,amp_phase_joint_weighted,{T4},{T4},1,1,1,0,0,0.196793779293013,0.229256827788788,0.0324630484957745,0.196793779293013,0.229256827788788,0.858398771330456,1.00479167488286,7.74731496568558,2076.3043009431,50.0521880425735,0.999721137757948,2,0.006245
bidirectional_endpoint_fixed,noise_only,0,3,T5,T3,nominal_nearest,amplitude,{T5},{T3},0,0,0,0,0,0.0107244973725541,0.0107637245107318,3.92271381777446e-05,0.0107637245107318,0.0107244973725541,1.00365771344008,0.989336664866121,5.81723083676443,828.456417278209,74.278573523955,1,2,0.00619
bidirectional_endpoint_fixed,noise_only,0,3,T5,T3,nominal_nearest,amplitude_raw_db,{T5},{T3},0,0,0,0,0,5.78677492099273,5.81745998609448,0.0306850651017507,5.81745998609448,5.78677492099273,1.00530261942458,0.989336664866121,5.81723083676443,828.456417278209,74.278573523955,1,2,0.006246
bidirectional_endpoint_fixed,noise_only,0,3,T5,T3,nominal_nearest,amplitude_db_standardized,{T5},{T3},0,0,0,0,0,1.15961678432475,1.15984804088385,0.000231256559104942,1.15984804088385,1.15961678432475,1.00019942498438,0.989336664866121,5.81723083676443,828.456417278209,74.278573523955,1,2,0.006346
bidirectional_endpoint_fixed,noise_only,0,3,T5,T3,nominal_nearest,phase_weighted,{T5},{T3},0,0,0,0,0,0.414752455623036,0.41573015659083,0.000977700967794426,0.41573015659083,0.414752455623036,1.0023573120654,0.989336664866121,5.81723083676443,828.456417278209,74.278573523955,1,2,0.006176
bidirectional_endpoint_fixed,noise_only,0,3,T5,T5,nominal_nearest,complex,{T5},{T5},1,1,1,0,0,0.0180067362086111,0.0180363943022377,2.96580936266291e-05,0.0180067362086111,0.0180363943022377,0.998355652846703,0.989336664866121,5.81723083676443,828.456417278209,74.278573523955,1,2,0.006282
bidirectional_endpoint_fixed,noise_only,0,3,T5,T3,nominal_nearest,amp_phase_joint_weighted,{T5},{T3},0,0,0,0,0,0.293372301256639,0.294064126394549,0.000691825137910607,0.294064126394549,0.293372301256639,1.00235818151525,0.989336664866121,5.81723083676443,828.456417278209,74.278573523955,1,2,0.006266
bidirectional_endpoint_fixed,noise_only,0,4,T2,T2,nominal_nearest,amplitude,{T2},{T2},1,1,1,0,0,0.0108458789990334,0.0115387611078394,0.000692882108805984,0.0108458789990334,0.0115387611078394,0.939951776249597,0.98613984344766,6.0003861196074,1541.69841176366,52.8738827799178,1,2,0.006392
bidirectional_endpoint_fixed,noise_only,0,4,T2,T2,nominal_nearest,amplitude_raw_db,{T2},{T2},1,1,1,0,0,6.00039757421019,6.20085869635316,0.200461122142968,6.00039757421019,6.20085869635316,0.967672038348356,0.98613984344766,6.0003861196074,1541.69841176366,52.8738827799178,1,2,0.006354
bidirectional_endpoint_fixed,noise_only,0,4,T2,T2,nominal_nearest,amplitude_db_standardized,{T2},{T2},1,1,1,0,0,1.13073520876058,1.20743463967633,0.0766994309157463,1.13073520876058,1.20743463967633,0.93647736416084,0.98613984344766,6.0003861196074,1541.69841176366,52.8738827799178,1,2,0.006338
bidirectional_endpoint_fixed,noise_only,0,4,T2,T2,nominal_nearest,phase_weighted,{T2},{T2},1,1,1,0,0,0.295380528899499,0.311136181307035,0.0157556524075358,0.295380528899499,0.311136181307035,0.949360912185305,0.98613984344766,6.0003861196074,1541.69841176366,52.8738827799178,1,2,0.006332
bidirectional_endpoint_fixed,noise_only,0,4,T2,T2,nominal_nearest,complex,{T2},{T2},1,1,1,0,0,0.0177985578732676,0.0194471771738988,0.00164861930063119,0.0177985578732676,0.0194471771738988,0.915225778739554,0.98613984344766,6.0003861196074,1541.69841176366,52.8738827799178,1,2,0.006347
bidirectional_endpoint_fixed,noise_only,0,4,T2,T2,nominal_nearest,amp_phase_joint_weighted,{T2},{T2},1,1,1,0,0,0.209006327588675,0.220209229479709,0.0112029018910338,0.209006327588675,0.220209229479709,0.949126101946304,0.98613984344766,6.0003861196074,1541.69841176366,52.8738827799178,1,2,0.006424
bidirectional_endpoint_fixed,noise_only,0,4,T3,T3,nominal_nearest,amplitude,{T3},{T3},1,1,1,0,0,0.0108363909074629,0.0109010341085351,6.46432010722037e-05,0.0108363909074629,0.0109010341085351,0.994069993687884,1.01406351605791,5.81695679241932,988.619125728983,49.9333146027888,1,2,0.006316
bidirectional_endpoint_fixed,noise_only,0,4,T3,T3,nominal_nearest,amplitude_raw_db,{T3},{T3},1,1,1,0,0,5.81711315265996,5.85178372805852,0.034670575398553,5.81711315265996,5.85178372805852,0.994075212446367,1.01406351605791,5.81695679241932,988.619125728983,49.9333146027888,1,2,0.006312
bidirectional_endpoint_fixed,noise_only,0,4,T3,T3,nominal_nearest,amplitude_db_standardized,{T3},{T3},1,1,1,0,0,1.15883783736552,1.16018224486368,0.00134440749816389,1.15883783736552,1.16018224486368,0.998841210073576,1.01406351605791,5.81695679241932,988.619125728983,49.9333146027888,1,2,0.00626
bidirectional_endpoint_fixed,noise_only,0,4,T3,T5,nominal_nearest,phase_weighted,{T3},{T5},0,0,0,0,0,0.277260636450411,0.277454919257049,0.000194282806638357,0.277454919257049,0.277260636450411,1.0007007226454,1.01406351605791,5.81695679241932,988.619125728983,49.9333146027888,1,2,0.00632
bidirectional_endpoint_fixed,noise_only,0,4,T3,T3,nominal_nearest,complex,{T3},{T3},1,1,1,0,0,0.0181602338092579,0.0181895519637854,2.9318154527485e-05,0.0181602338092579,0.0181895519637854,0.998388187098514,1.01406351605791,5.81695679241932,988.619125728983,49.9333146027888,1,2,0.006164
bidirectional_endpoint_fixed,noise_only,0,4,T3,T5,nominal_nearest,amp_phase_joint_weighted,{T3},{T5},0,0,0,0,0,0.196204348919083,0.196339832417972,0.000135483498889671,0.196339832417972,0.196204348919083,1.00069052240501,1.01406351605791,5.81695679241932,988.619125728983,49.9333146027888,1,2,0.006169
bidirectional_endpoint_fixed,noise_only,0,4,T4,T5,nominal_nearest,amplitude,{T4},{T5},0,0,0,0,0,0.0102693895079643,0.0102772729594065,7.88345144223969e-06,0.0115664876504083,0.0102693895079643,1.12630722999045,0.988201181354008,7.72098674792982,1505.10867795901,71.7732825147537,0.999442275515895,2,0.006353
bidirectional_endpoint_fixed,noise_only,0,4,T4,T3,nominal_nearest,amplitude_raw_db,{T4},{T3},0,0,0,0,0,5.3905115692604,5.3980494597751,0.00753789051469678,7.72143571963741,5.3905115692604,1.43241241956871,0.988201181354008,7.72098674792982,1505.10867795901,71.7732825147537,0.999442275515895,2,0.006366
bidirectional_endpoint_fixed,noise_only,0,4,T4,T5,nominal_nearest,amplitude_db_standardized,{T4},{T5},0,0,0,0,0,1.08826769184209,1.09098343589032,0.0027157440482295,1.10301255110822,1.08826769184209,1.01354892677294,0.988201181354008,7.72098674792982,1505.10867795901,71.7732825147537,0.999442275515895,2,0.006354
bidirectional_endpoint_fixed,noise_only,0,4,T4,T4,nominal_nearest,phase_weighted,{T4},{T4},1,1,1,0,0,0.403677819799022,0.436836958412082,0.0331591386130606,0.403677819799022,0.436836958412082,0.924092643778138,0.988201181354008,7.72098674792982,1505.10867795901,71.7732825147537,0.999442275515895,2,0.006419
bidirectional_endpoint_fixed,noise_only,0,4,T4,T4,nominal_nearest,complex,{T4},{T4},1,1,1,0,0,0.0181754029045827,0.0194008294044601,0.00122542649987739,0.0181754029045827,0.0194008294044601,0.936836385995143,0.988201181354008,7.72098674792982,1505.10867795901,71.7732825147537,0.999442275515895,2,0.00629
bidirectional_endpoint_fixed,noise_only,0,4,T4,T4,nominal_nearest,amp_phase_joint_weighted,{T4},{T4},1,1,1,0,0,0.285560471559229,0.308997789050851,0.0234373174916218,0.285560471559229,0.308997789050851,0.924150533362668,0.988201181354008,7.72098674792982,1505.10867795901,71.7732825147537,0.999442275515895,2,0.006218
bidirectional_endpoint_fixed,noise_only,0,4,T5,T3,nominal_nearest,amplitude,{T5},{T3},0,0,0,0,0,0.0106057791277538,0.0106489684320484,4.31893042946111e-05,0.0106489684320484,0.0106057791277538,1.00407224247972,0.97624448299601,5.80921055330924,2225.53353271069,50.3113483632917,0.999721137757948,2,0.006438
bidirectional_endpoint_fixed,noise_only,0,4,T5,T3,nominal_nearest,amplitude_raw_db,{T5},{T3},0,0,0,0,0,5.78025954917074,5.80934227641234,0.0290827272416045,5.80934227641234,5.78025954917074,1.00503138777666,0.97624448299601,5.80921055330924,2225.53353271069,50.3113483632917,0.999721137757948,2,0.006261
bidirectional_endpoint_fixed,noise_only,0,4,T5,T5,nominal_nearest,amplitude_db_standardized,{T5},{T5},1,1,1,0,0,1.15438486702721,1.15439530045928,1.04334320745192e-05,1.15438486702721,1.15439530045928,0.999990961993634,0.97624448299601,5.80921055330924,2225.53353271069,50.3113483632917,0.999721137757948,2,0.006253
bidirectional_endpoint_fixed,noise_only,0,4,T5,T3,nominal_nearest,phase_weighted,{T5},{T3},0,0,0,0,0,0.279273106604761,0.279626825663453,0.000353719058691804,0.279626825663453,0.279273106604761,1.0012665704299,0.97624448299601,5.80921055330924,2225.53353271069,50.3113483632917,0.999721137757948,2,0.006196
bidirectional_endpoint_fixed,noise_only,0,4,T5,T5,nominal_nearest,complex,{T5},{T5},1,1,1,0,0,0.0180316195121522,0.0180561937647919,2.45742526396898e-05,0.0180316195121522,0.0180561937647919,0.998639012575972,0.97624448299601,5.80921055330924,2225.53353271069,50.3113483632917,0.999721137757948,2,0.006285
bidirectional_endpoint_fixed,noise_only,0,4,T5,T3,nominal_nearest,amp_phase_joint_weighted,{T5},{T3},0,0,0,0,0,0.197618256524519,0.197869353563514,0.00025109703899534,0.197869353563514,0.197618256524519,1.00127061660907,0.97624448299601,5.80921055330924,2225.53353271069,50.3113483632917,0.999721137757948,2,0.006269
bidirectional_endpoint_fixed,noise_only,0,5,T2,T2,nominal_nearest,amplitude,{T2},{T2},1,1,1,0,0,0.0110360040533869,0.0115542712443991,0.000518267191012211,0.0110360040533869,0.0115542712443991,0.955144969332147,0.979637181588585,6.04339692897452,1612.73756602323,49.8177426390017,0.999721137757948,2,0.00623
bidirectional_endpoint_fixed,noise_only,0,5,T2,T2,nominal_nearest,amplitude_raw_db,{T2},{T2},1,1,1,0,0,6.04340121574608,6.22329066179574,0.179889446049655,6.04340121574608,6.22329066179574,0.971094159693684,0.979637181588585,6.04339692897452,1612.73756602323,49.8177426390017,0.999721137757948,2,0.006354
bidirectional_endpoint_fixed,noise_only,0,5,T2,T2,nominal_nearest,amplitude_db_standardized,{T2},{T2},1,1,1,0,0,1.14304504682842,1.21506383423034,0.0720187874019111,1.14304504682842,1.21506383423034,0.940728391897591,0.979637181588585,6.04339692897452,1612.73756602323,49.8177426390017,0.999721137757948,2,0.006546
bidirectional_endpoint_fixed,noise_only,0,5,T2,T2,nominal_nearest,phase_weighted,{T2},{T2},1,1,1,0,0,0.276990500692316,0.292767503742265,0.0157770030499495,0.276990500692316,0.292767503742265,0.94611081199832,0.979637181588585,6.04339692897452,1612.73756602323,49.8177426390017,0.999721137757948,2,0.006321
bidirectional_endpoint_fixed,noise_only,0,5,T2,T2,nominal_nearest,complex,{T2},{T2},1,1,1,0,0,0.0180709380513311,0.019513730407311,0.00144279235597989,0.0180709380513311,0.019513730407311,0.926062709391571,0.979637181588585,6.04339692897452,1612.73756602323,49.8177426390017,0.999721137757948,2,0.006204
bidirectional_endpoint_fixed,noise_only,0,5,T2,T2,nominal_nearest,amp_phase_joint_weighted,{T2},{T2},1,1,1,0,0,0.196017257989247,0.207234955069819,0.011217697080572,0.196017257989247,0.207234955069819,0.945869667224853,0.979637181588585,6.04339692897452,1612.73756602323,49.8177426390017,0.999721137757948,2,0.00635
bidirectional_endpoint_fixed,noise_only,0,5,T3,T3,nominal_nearest,amplitude,{T3},{T3},1,1,1,0,0,0.0105693453543152,0.0106457965875749,7.64512332597483e-05,0.0105693453543152,0.0106457965875749,0.992818646060833,0.996275375695473,5.70288515734166,1128.61221266905,80.6536199671502,0.999163413273843,2,0.00634
bidirectional_endpoint_fixed,noise_only,0,5,T3,T3,nominal_nearest,amplitude_raw_db,{T3},{T3},1,1,1,0,0,5.70539723012631,5.74572194082039,0.0403247106940716,5.70539723012631,5.74572194082039,0.992981785211779,0.996275375695473,5.70288515734166,1128.61221266905,80.6536199671502,0.999163413273843,2,0.006384
bidirectional_endpoint_fixed,noise_only,0,5,T3,T3,nominal_nearest,amplitude_db_standardized,{T3},{T3},1,1,1,0,0,1.11879840991822,1.12245164772579,0.00365323780756666,1.11879840991822,1.12245164772579,0.996745304962607,0.996275375695473,5.70288515734166,1128.61221266905,80.6536199671502,0.999163413273843,2,0.00661
bidirectional_endpoint_fixed,noise_only,0,5,T3,T3,nominal_nearest,phase_weighted,{T3},{T3},1,1,1,0,0,0.454167056709761,0.462338279918365,0.00817122320860397,0.454167056709761,0.462338279918365,0.982326310488401,0.996275375695473,5.70288515734166,1128.61221266905,80.6536199671502,0.999163413273843,2,0.006657
bidirectional_endpoint_fixed,noise_only,0,5,T3,T3,nominal_nearest,complex,{T3},{T3},1,1,1,0,0,0.0180665283277739,0.0180778715772099,1.13432494360105e-05,0.0180665283277739,0.0180778715772099,0.999372534018313,0.996275375695473,5.70288515734166,1128.61221266905,80.6536199671502,0.999163413273843,2,0.006503
bidirectional_endpoint_fixed,noise_only,0,5,T3,T3,nominal_nearest,amp_phase_joint_weighted,{T3},{T3},1,1,1,0,0,0.32123155702828,0.327009187992368,0.00577763096408862,0.32123155702828,0.327009187992368,0.982331900214915,0.996275375695473,5.70288515734166,1128.61221266905,80.6536199671502,0.999163413273843,2,0.006518
bidirectional_endpoint_fixed,noise_only,0,5,T4,T5,nominal_nearest,amplitude,{T4},{T5},0,0,0,0,0,0.0102236696490375,0.0102466612072831,2.29915582456181e-05,0.0114175163306603,0.0102236696490375,1.11677281471387,1.00026089051501,7.70282113176636,646.124925185806,60.5423192438667,0.999721137757948,2,0.006543
bidirectional_endpoint_fixed,noise_only,0,5,T4,T5,nominal_nearest,amplitude_raw_db,{T4},{T5},0,0,0,0,0,5.29093958014673,5.29112099446508,0.000181414318351614,7.70335178113442,5.29093958014673,1.45595156860982,1.00026089051501,7.70282113176636,646.124925185806,60.5423192438667,0.999721137757948,2,0.006167
bidirectional_endpoint_fixed,noise_only,0,5,T4,T5,nominal_nearest,amplitude_db_standardized,{T4},{T5},0,0,0,0,0,1.0831011107934,1.08792718494243,0.00482607414902092,1.08982578591478,1.0831011107934,1.00620872331711,1.00026089051501,7.70282113176636,646.124925185806,60.5423192438667,0.999721137757948,2,0.006193
bidirectional_endpoint_fixed,noise_only,0,5,T4,T4,nominal_nearest,phase_weighted,{T4},{T4},1,1,1,0,0,0.336405536912218,0.379610351635058,0.0432048147228405,0.336405536912218,0.379610351635058,0.886186415789905,1.00026089051501,7.70282113176636,646.124925185806,60.5423192438667,0.999721137757948,2,0.006329
bidirectional_endpoint_fixed,noise_only,0,5,T4,T4,nominal_nearest,complex,{T4},{T4},1,1,1,0,0,0.0177917925294387,0.0192659255842607,0.00147413305482202,0.0177917925294387,0.0192659255842607,0.923484960617396,1.00026089051501,7.70282113176636,646.124925185806,60.5423192438667,0.999721137757948,2,0.006368
bidirectional_endpoint_fixed,noise_only,0,5,T4,T4,nominal_nearest,amp_phase_joint_weighted,{T4},{T4},1,1,1,0,0,0.238011601549545,0.268551521242506,0.0305399196929609,0.238011601549545,0.268551521242506,0.886279103720351,1.00026089051501,7.70282113176636,646.124925185806,60.5423192438667,0.999721137757948,2,0.006372
bidirectional_endpoint_fixed,noise_only,0,5,T5,T3,nominal_nearest,amplitude,{T5},{T3},0,0,0,0,0,0.0104382548440497,0.0104734298028136,3.51749587639717e-05,0.0104734298028136,0.0104382548440497,1.00336981222335,0.986499157005615,5.72168997057196,1205.37422225684,49.5721998676934,0.999721137757948,2,0.006297
