sample_id,replicate_id,grid_id,topology_id,category,outlier_dimension,outlier_severity,eta,in_distance,ext_distance,lambda,relative_improvement,extended_outside,boundary_hit,outward_decrease,minimum_boundary_distance,minimum_sensitivity,condition_number,effective_rank,optimization_converged,experiment_scientific_hash
final04_test_in_03,final04,B_ofdm_active_subcarriers,G003,parameter_in_domain,,,0.5,0.114945795473048,0.0201135803733714,0.0128079797814957,0.825016823874062,1,1,1,0.000580848563249248,0.614802660623347,202.985936862109,5,0,421e76a3c0ee9d63a4141910dbbe38234900fe0ef8b1ae6829cf6d3d1635345b
final04_test_in_04,final04,B_ofdm_active_subcarriers,G004,parameter_in_domain,,,0.5,0.0120622925108233,0.00386662346575582,0.00013054812359073,0.679445390420949,0,1,0,8.31263606919208e-05,0.58642271424851,249.415734937838,5,0,421e76a3c0ee9d63a4141910dbbe38234900fe0ef8b1ae6829cf6d3d1635345b
final04_test_in_04,final04,B_ofdm_active_subcarriers,G007,parameter_in_domain,,,0.5,0.0160625217234956,0.00396547503974414,0.000242279611826934,0.753122510352983,0,1,1,5.62646592520144e-05,0.573740156729887,200.16885586813,5,0,421e76a3c0ee9d63a4141910dbbe38234900fe0ef8b1ae6829cf6d3d1635345b
final04_test_in_05,final04,B_ofdm_active_subcarriers,G002,parameter_in_domain,,,0.5,0.020106900040189,0.0038438914638891,0.000389511927639993,0.808827245521941,0,1,0,0,0.7671215990916,209.984295654155,5,0,421e76a3c0ee9d63a4141910dbbe38234900fe0ef8b1ae6829cf6d3d1635345b
final04_test_in_05,final04,B_ofdm_active_subcarriers,G005,parameter_in_domain,,,0.5,0.0137396687935848,0.00476406342889838,0.00016608219820284,0.653262134544608,1,1,1,0,0.701069426115601,184.318430673152,5,0,421e76a3c0ee9d63a4141910dbbe38234900fe0ef8b1ae6829cf6d3d1635345b
final04_test_in_06,final04,B_ofdm_active_subcarriers,G006,parameter_in_domain,,,0.5,0.0341565324297682,0.0329098011285041,8.36136973081164e-05,0.0365005231075809,1,1,1,3.16832157665203e-07,0.541802128679672,280.913013656355,5,0,421e76a3c0ee9d63a4141910dbbe38234900fe0ef8b1ae6829cf6d3d1635345b
final04_test_in_07,final04,B_ofdm_active_subcarriers,G004,parameter_in_domain,,,0.5,0.0296362825559105,0.00385410216621517,0.000863455140226143,0.86995325207154,1,1,0,0.000169342551450402,0.617047176222731,246.517268883434,5,0,421e76a3c0ee9d63a4141910dbbe38234900fe0ef8b1ae6829cf6d3d1635345b
final04_test_in_07,final04,B_ofdm_active_subcarriers,G007,parameter_in_domain,,,0.5,0.0310274538943663,0.00438476670883526,0.000943476716076115,0.858681065980406,1,1,0,0.000346367548988424,0.595833318998448,201.830032405761,5,0,421e76a3c0ee9d63a4141910dbbe38234900fe0ef8b1ae6829cf6d3d1635345b
final04_test_out_main_length_scale_near,final04,B_ofdm_active_subcarriers,G004,parameter_out_of_domain,main_length_scale,near,0.5,0.0483630033395304,0.00481976735943258,0.00231574993462038,0.900341851673356,1,1,1,1.53263586488706e-06,0.544832179570605,246.028390874962,5,0,421e76a3c0ee9d63a4141910dbbe38234900fe0ef8b1ae6829cf6d3d1635345b
final04_test_out_main_length_scale_near,final04,B_ofdm_active_subcarriers,G007,parameter_out_of_domain,main_length_scale,near,0.5,0.0482391984965019,0.00538582445478082,0.0022980131665272,0.888351701032932,1,1,1,1.40349221355862e-06,0.535969407320356,199.745816836539,5,0,421e76a3c0ee9d63a4141910dbbe38234900fe0ef8b1ae6829cf6d3d1635345b
final04_test_out_branch_length_scale_medium,final04,B_ofdm_active_subcarriers,G002,parameter_out_of_domain,branch_length_scale,medium,0.5,0.0362380900476064,0.00423287274085922,0.00129528195865812,0.883192719699586,1,1,1,0,0.872711690837042,223.867451509705,5,0,421e76a3c0ee9d63a4141910dbbe38234900fe0ef8b1ae6829cf6d3d1635345b
final04_test_out_branch_length_scale_medium,final04,B_ofdm_active_subcarriers,G005,parameter_out_of_domain,branch_length_scale,medium,0.5,0.0358216313383238,0.00420480574978392,0.00126550888034537,0.882618250661074,1,1,1,0,0.862541237917924,190.078022854034,5,0,421e76a3c0ee9d63a4141910dbbe38234900fe0ef8b1ae6829cf6d3d1635345b
final04_test_out_branch_load_scale_far,final04,B_ofdm_active_subcarriers,G006,parameter_out_of_domain,branch_load_scale,far,0.5,0.0500559359251795,0.0122228751997229,0.00235619804319767,0.755815669519222,1,1,1,0.000160567791795962,0.67315665781019,293.720752345209,5,0,421e76a3c0ee9d63a4141910dbbe38234900fe0ef8b1ae6829cf6d3d1635345b
