sample_id,replicate_id,split,grid_id,scenario_id,best_topology_id,best_equivalence_class,best_distance,margin,rho,best_subband_distance,best_amplitude_distance,best_phase_distance,topology_best_distances,topK_neighborhood_scores,topK_neighborhood_std,stability_value,block_repetitions,uses_topK_cache,distance_evaluations,configuration_hash
final02_final_replication_test_parameter_out_04,final02,final_replication_test,B_ofdm_active_subcarriers,P0_no_prior,G004,"{G004,G007}",0.0980802105177544,0.00832498333744897,0.92176149455919,[0.042928 0.0866803 0.116368 0.0642339 0.126616 0.0758059 0.118041 0.11936],0.0460138387838825,0.628750654943299,[0.251194 0.128114 0.151128 0.0980802 0.128114 0.106405 0.0981113],[0.251194 0.251194 0.251902;0.129289 0.130181 0.132142;0.152037 0.152709 0.154024;0.0982925 0.0984045 0.0987536;0.129327 0.130238 0.132274;0.106522 0.106601 0.106982;0.0983016 0.098412 0.0987675],[0 0 0.00212219;0.00086488 0.00128362 0.00231055;0.000845779 0.00106307 0.00161083;0.000162853 0.000186838 0.000387773;0.000904937 0.0013171 0.00237675;8.54812e-05 0.000127023 0.00040697;0.000149298 0.000178626 0.000395248],1,30,1,1701,cb4a8948d2c30a9ff5901bc3cb4b64cea7348e122640626cf6b74c9c437dc641
final02_final_replication_test_parameter_out_04,final02,final_replication_test,B_ofdm_active_subcarriers,P1_partial_consistent_prior,G007,"{G007}",0.0981113170266543,0.0300031043135907,0.765810093817038,[0.0434816 0.0882123 0.116498 0.0637677 0.125879 0.0760639 0.117103 0.119905],0.0463283881221494,0.628979007772611,[0.251194 0.151128 0.128114 0.0981113],[0.251194 0.251194 0.251902;0.152037 0.152709 0.154024;0.129327 0.130238 0.132274;0.0983016 0.098412 0.0987675],[0 0 0.00212219;0.000845779 0.00106307 0.00161083;0.000904937 0.0013171 0.00237675;0.000149298 0.000178626 0.000395248],1,30,1,972,e676638adcb9e1195dc62f1ae2f7d59918d691ca156f4b8615e6befb7f601470
final02_final_replication_test_parameter_out_04,final02,final_replication_test,B_ofdm_active_subcarriers,P2_stale_or_inconsistent_prior,G006,"{G006}",0.106405193855203,0.0217092274850416,0.830548136121093,[0.0963869 0.0844093 0.126317 0.069133 0.127829 0.08205 0.12523 0.121244],0.0512251812063817,0.621571466860983,[0.251194 0.128114 0.128114 0.106405],[0.251194 0.251194 0.251902;0.129289 0.130181 0.132142;0.129327 0.130238 0.132274;0.106522 0.106601 0.106982],[0 0 0.00212219;0.00086488 0.00128362 0.00231055;0.000904937 0.0013171 0.00237675;8.54812e-05 0.000127023 0.00040697],1,30,1,972,ea7b1f1038fa0e7f944dafa07d86a670bf5d0c86ee37902f05ee261e1b70cb02
final02_final_replication_test_parameter_out_05,final02,final_replication_test,A_stage4a1_quick61,P0_no_prior,G007,"{G004,G007}",0.13863676033487,0.000855373947716231,0.993867941349458,[0.127111 0.163993 0.11364 0.140601 0.152286 0.104086 0.193557 0.101363],0.0758792408771988,0.977924117515966,[0.250615 0.14647 0.176863 0.138637 0.14647 0.139492 0.138637],[0.250615 0.250615 0.251468;0.147026 0.147676 0.149428;0.177737 0.178746 0.180632;0.139753 0.140507 0.141953;0.147026 0.147676 0.149392;0.14018 0.140879 0.142494;0.139727 0.140461 0.141925],[0 0 0.00255959;0.000429199 0.000958285 0.00200684;0.000775921 0.00145535 0.00223322;0.000839128 0.0011345 0.00172983;0.000429199 0.000958285 0.00196863;0.000526404 0.000966313 0.00183389;0.000833601 0.00111719 0.00174254],0.933333333333333,30,1,1701,0f373b7010ca5cb045a7504a8d62c2468fd7243a00ec28c869dd105c54b4ed85
final02_final_replication_test_parameter_out_05,final02,final_replication_test,A_stage4a1_quick61,P1_partial_consistent_prior,G007,"{G007}",0.13863676033487,0.00783361905038055,0.946517384032147,[0.127111 0.163993 0.11364 0.140601 0.152286 0.104086 0.193557 0.101363],0.0758792408771988,0.977924117515966,[0.250615 0.176863 0.14647 0.138637],[0.250615 0.250615 0.251468;0.177737 0.178746 0.180632;0.147026 0.147676 0.149392;0.139727 0.140461 0.141925],[0 0 0.00255959;0.000775921 0.00145535 0.00223322;0.000429199 0.000958285 0.00196863;0.000833601 0.00111719 0.00174254],1,30,1,972,45730c6484f397830c411e04b050555c36fd02843e0f955e1b442cd1d927df0c
final02_final_replication_test_parameter_out_05,final02,final_replication_test,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,G006,"{G006}",0.139492134282586,0.00697824510266432,0.952357294813429,[0.111214 0.167177 0.121353 0.147334 0.150366 0.103142 0.195852 0.105478],0.0750960268941499,0.967987618588965,[0.250615 0.14647 0.14647 0.139492],[0.250615 0.250615 0.251468;0.147026 0.147676 0.149428;0.147026 0.147676 0.149392;0.14018 0.140879 0.142494],[0 0 0.00255959;0.000429199 0.000958285 0.00200684;0.000429199 0.000958285 0.00196863;0.000526404 0.000966313 0.00183389],1,30,1,972,b17052d94dcd7df8157639d4abbec353befae316da88ce43e32c5fe1f8bad4a0
final02_final_replication_test_parameter_out_05,final02,final_replication_test,B_ofdm_active_subcarriers,P0_no_prior,G004,"{G004,G007}",0.136197294805662,0.00112108709954076,0.991835855586279,[0.103432 0.155783 0.118071 0.142701 0.149755 0.101446 0.19039 0.10076],0.0724806828693361,0.977482378729671,[0.253337 0.146929 0.177309 0.136197 0.146929 0.137318 0.136197],[0.253337 0.253337 0.254179;0.147565 0.14823 0.150009;0.178214 0.179152 0.18096;0.137491 0.138143 0.139682;0.147565 0.14823 0.149982;0.138267 0.13902 0.140504;0.137462 0.13809 0.139648],[0 0 0.00252691;0.000455015 0.000946552 0.0020239;0.000646338 0.00128896 0.00213815;0.00104088 0.00113552 0.00179665;0.000455015 0.000946552 0.00199584;0.000680505 0.00106332 0.00173588;0.00104062 0.00111829 0.00181042],0.966666666666667,30,1,1701,cb4a8948d2c30a9ff5901bc3cb4b64cea7348e122640626cf6b74c9c437dc641
final02_final_replication_test_parameter_out_05,final02,final_replication_test,B_ofdm_active_subcarriers,P1_partial_consistent_prior,G007,"{G007}",0.136197294805662,0.0107314864480259,0.926961304943898,[0.103432 0.155783 0.118071 0.142701 0.149755 0.101446 0.19039 0.10076],0.0724806828693361,0.977482378729671,[0.253337 0.177309 0.146929 0.136197],[0.253337 0.253337 0.254179;0.178214 0.179152 0.18096;0.147565 0.14823 0.149982;0.137462 0.13809 0.139648],[0 0 0.00252691;0.000646338 0.00128896 0.00213815;0.000455015 0.000946552 0.00199584;0.00104062 0.00111829 0.00181042],1,30,1,972,e676638adcb9e1195dc62f1ae2f7d59918d691ca156f4b8615e6befb7f601470
final02_final_replication_test_parameter_out_05,final02,final_replication_test,B_ofdm_active_subcarriers,P2_stale_or_inconsistent_prior,G006,"{G006}",0.137318381905202,0.00961039934848509,0.934591444457527,[0.0858652 0.158487 0.125817 0.150348 0.147602 0.0998742 0.192806 0.104753],0.0730859559855485,0.96870694399127,[0.253337 0.146929 0.146929 0.137318],[0.253337 0.253337 0.254179;0.147565 0.14823 0.150009;0.147565 0.14823 0.149982;0.138267 0.13902 0.140504],[0 0 0.00252691;0.000455015 0.000946552 0.0020239;0.000455015 0.000946552 0.00199584;0.000680505 0.00106332 0.00173588],1,30,1,972,ea7b1f1038fa0e7f944dafa07d86a670bf5d0c86ee37902f05ee261e1b70cb02
final02_final_replication_test_parameter_out_06,final02,final_replication_test,A_stage4a1_quick61,P0_no_prior,G004,"{G004,G007}",0.204082553475587,0.000562034653275201,0.997253606071818,[0.110452 0.225047 0.256261 0.145198 0.273778 0.192748 0.197809 0.193231],0.0976479963028113,1.90833957017765,[0.362683 0.254011 0.266487 0.204083 0.254011 0.204645 0.204083],[0.362683 0.362683 0.36362;0.254986 0.256289 0.258833;0.267678 0.268982 0.271502;0.205807 0.20702 0.209329;0.254986 0.256289 0.258708;0.206369 0.207693 0.209964;0.205713 0.206906 0.209129],[0 0 0.00280957;0.000864716 0.00176507 0.00299633;0.001065 0.00184253 0.00299864;0.00146206 0.00191269 0.00280157;0.000864716 0.00176507 0.00288176;0.0013819 0.00195827 0.00278947;0.00134404 0.00182247 0.0026736],0.733333333333333,30,1,1701,0f373b7010ca5cb045a7504a8d62c2468fd7243a00ec28c869dd105c54b4ed85
final02_final_replication_test_parameter_out_06,final02,final_replication_test,A_stage4a1_quick61,P1_partial_consistent_prior,G007,"{G007}",0.204082553475587,0.0499279826976728,0.803441292433553,[0.110452 0.225047 0.256261 0.145198 0.273778 0.192748 0.197809 0.193231],0.0976479963028113,1.90833957017765,[0.362683 0.266487 0.254011 0.204083],[0.362683 0.362683 0.36362;0.267678 0.268982 0.271502;0.254986 0.256289 0.258708;0.205713 0.206906 0.209129],[0 0 0.00280957;0.001065 0.00184253 0.00299864;0.000864716 0.00176507 0.00288176;0.00134404 0.00182247 0.0026736],1,30,1,972,45730c6484f397830c411e04b050555c36fd02843e0f955e1b442cd1d927df0c
final02_final_replication_test_parameter_out_06,final02,final_replication_test,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,G006,"{G006}",0.204644588128862,0.0493659480443976,0.805653935506318,[0.0818971 0.222753 0.258082 0.14991 0.284332 0.193805 0.198301 0.193443],0.0958641405017076,1.91272512823908,[0.362683 0.254011 0.254011 0.204645],[0.362683 0.362683 0.36362;0.254986 0.256289 0.258833;0.254986 0.256289 0.258708;0.206369 0.207693 0.209964],[0 0 0.00280957;0.000864716 0.00176507 0.00299633;0.000864716 0.00176507 0.00288176;0.0013819 0.00195827 0.00278947],1,30,1,972,b17052d94dcd7df8157639d4abbec353befae316da88ce43e32c5fe1f8bad4a0
final02_final_replication_test_parameter_out_06,final02,final_replication_test,B_ofdm_active_subcarriers,P0_no_prior,G004,"{G004,G007}",0.204246305788713,0.000472526926523081,0.997691824825037,[0.118566 0.212729 0.26015 0.144689 0.267666 0.191364 0.199707 0.1943],0.100675040902882,1.91212145067866,[0.362082 0.253496 0.265096 0.204246 0.253496 0.204719 0.204246],[0.362082 0.362082 0.363027;0.254464 0.255642 0.258192;0.265983 0.267244 0.269763;0.205999 0.207164 0.209402;0.254464 0.255642 0.258064;0.206424 0.207671 0.209825;0.205907 0.207109 0.209236],[5.55112e-17 0 0.00283341;0.000859739 0.00162293 0.002954;0.000798273 0.0016939 0.00294885;0.00147682 0.00185094 0.00272027;0.000859739 0.00162293 0.00283205;0.00138342 0.00187952 0.00267095;0.00136253 0.00183347 0.00262583],0.833333333333333,30,1,1701,cb4a8948d2c30a9ff5901bc3cb4b64cea7348e122640626cf6b74c9c437dc641
final02_final_replication_test_parameter_out_06,final02,final_replication_test,B_ofdm_active_subcarriers,P1_partial_consistent_prior,G007,"{G007}",0.204246305788713,0.0492499126522792,0.805717367478012,[0.118566 0.212729 0.26015 0.144689 0.267666 0.191364 0.199707 0.1943],0.100675040902882,1.91212145067866,[0.362082 0.265096 0.253496 0.204246],[0.362082 0.362082 0.363027;0.265983 0.267244 0.269763;0.254464 0.255642 0.258064;0.205907 0.207109 0.209236],[5.55112e-17 0 0.00283341;0.000798273 0.0016939 0.00294885;0.000859739 0.00162293 0.00283205;0.00136253 0.00183347 0.00262583],1,30,1,972,e676638adcb9e1195dc62f1ae2f7d59918d691ca156f4b8615e6befb7f601470
final02_final_replication_test_parameter_out_06,final02,final_replication_test,B_ofdm_active_subcarriers,P2_stale_or_inconsistent_prior,G006,"{G006}",0.204718832715236,0.0487773857257561,0.807581406829081,[0.0888709 0.209866 0.262636 0.150015 0.277562 0.192383 0.200206 0.19444],0.0983485240354612,1.91937002712567,[0.362082 0.253496 0.253496 0.204719],[0.362082 0.362082 0.363027;0.254464 0.255642 0.258192;0.254464 0.255642 0.258064;0.206424 0.207671 0.209825],[5.55112e-17 0 0.00283341;0.000859739 0.00162293 0.002954;0.000859739 0.00162293 0.00283205;0.00138342 0.00187952 0.00267095],1,30,1,972,ea7b1f1038fa0e7f944dafa07d86a670bf5d0c86ee37902f05ee261e1b70cb02
final02_final_replication_test_parameter_out_07,final02,final_replication_test,A_stage4a1_quick61,P0_no_prior,G004,"{G004,G007}",0.279813176954928,0.00327984134985004,0.988414262667166,[0.170462 0.31906 0.376216 0.237779 0.283641 0.315398 0.151725 0.301296],0.0960549267106896,2.00876441464709,[0.406153 0.322397 0.325719 0.279813 0.322397 0.283093 0.279813],[0.406153 0.406153 0.406407;0.324221 0.325964 0.329504;0.327676 0.329429 0.332792;0.281643 0.283062 0.286008;0.324221 0.325861 0.329321;0.284946 0.286497 0.289455;0.281535 0.28293 0.285804],[0 0 0.00075947;0.00155703 0.00251451 0.00405868;0.0016798 0.00258016 0.0038941;0.00137517 0.00204747 0.00349314;0.00155703 0.00240697 0.00394784;0.00133938 0.00216475 0.00362267;0.00126269 0.00197069 0.0034643],0.766666666666667,30,1,1701,0f373b7010ca5cb045a7504a8d62c2468fd7243a00ec28c869dd105c54b4ed85
final02_final_replication_test_parameter_out_07,final02,final_replication_test,A_stage4a1_quick61,P1_partial_consistent_prior,G007,"{G007}",0.279813176954928,0.0425833447276867,0.867916240205358,[0.170462 0.31906 0.376216 0.237779 0.283641 0.315398 0.151725 0.301296],0.0960549267106896,2.00876441464709,[0.406153 0.325719 0.322397 0.279813],[0.406153 0.406153 0.406407;0.327676 0.329429 0.332792;0.324221 0.325861 0.329321;0.281535 0.28293 0.285804],[0 0 0.00075947;0.0016798 0.00258016 0.0038941;0.00155703 0.00240697 0.00394784;0.00126269 0.00197069 0.0034643],1,30,1,972,45730c6484f397830c411e04b050555c36fd02843e0f955e1b442cd1d927df0c
final02_final_replication_test_parameter_out_07,final02,final_replication_test,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,G006,"{G006}",0.283093018304778,0.0393035033778367,0.878089555142883,[0.2053 0.321383 0.38258 0.236509 0.292966 0.306477 0.146456 0.297414],0.0981271482292907,1.99657175737892,[0.406153 0.322397 0.322397 0.283093],[0.406153 0.406153 0.406407;0.324221 0.325964 0.329504;0.324221 0.325861 0.329321;0.284946 0.286497 0.289455],[0 0 0.00075947;0.00155703 0.00251451 0.00405868;0.00155703 0.00240697 0.00394784;0.00133938 0.00216475 0.00362267],1,30,1,972,b17052d94dcd7df8157639d4abbec353befae316da88ce43e32c5fe1f8bad4a0
final02_final_replication_test_parameter_out_07,final02,final_replication_test,B_ofdm_active_subcarriers,P0_no_prior,G004,"{G004,G007}",0.281609254753126,0.00328646316854797,0.988464329357032,[0.18645 0.305174 0.388423 0.243494 0.276834 0.32275 0.15307 0.30369],0.0994145251828731,2.01180130133527,[0.406815 0.32269 0.327225 0.281609 0.32269 0.284896 0.281609],[0.406815 0.406815 0.407178;0.324408 0.326195 0.32976;0.329038 0.330816 0.334209;0.283463 0.284899 0.287882;0.324408 0.326084 0.329564;0.28678 0.288363 0.291321;0.283362 0.284775 0.28769],[5.55112e-17 0 0.00108765;0.00146624 0.00252201 0.00408711;0.00155106 0.00254922 0.00391585;0.00139219 0.00207305 0.0035368;0.00146624 0.00240435 0.00396672;0.00135586 0.00220514 0.00363844;0.00128647 0.00199981 0.00351104],0.733333333333333,30,1,1701,cb4a8948d2c30a9ff5901bc3cb4b64cea7348e122640626cf6b74c9c437dc641
final02_final_replication_test_parameter_out_07,final02,final_replication_test,B_ofdm_active_subcarriers,P1_partial_consistent_prior,G007,"{G007}",0.281609254753127,0.0410807867869444,0.87269273451466,[0.18645 0.305174 0.388423 0.243494 0.276834 0.32275 0.15307 0.30369],0.0994145251828731,2.01180130133527,[0.406815 0.327225 0.32269 0.281609],[0.406815 0.406815 0.407178;0.329038 0.330816 0.334209;0.324408 0.326084 0.329564;0.283362 0.284775 0.28769],[5.55112e-17 0 0.00108765;0.00155106 0.00254922 0.00391585;0.00146624 0.00240435 0.00396672;0.00128647 0.00199981 0.00351104],1,30,1,972,e676638adcb9e1195dc62f1ae2f7d59918d691ca156f4b8615e6befb7f601470
final02_final_replication_test_parameter_out_07,final02,final_replication_test,B_ofdm_active_subcarriers,P2_stale_or_inconsistent_prior,G006,"{G006}",0.284895717921674,0.0377943236183965,0.882877316452339,[0.220848 0.307246 0.395119 0.242385 0.285524 0.31335 0.148085 0.299567],0.101277115379324,1.99732409474734,[0.406815 0.32269 0.32269 0.284896],[0.406815 0.406815 0.407178;0.324408 0.326195 0.32976;0.324408 0.326084 0.329564;0.28678 0.288363 0.291321],[5.55112e-17 0 0.00108765;0.00146624 0.00252201 0.00408711;0.00146624 0.00240435 0.00396672;0.00135586 0.00220514 0.00363844],1,30,1,972,ea7b1f1038fa0e7f944dafa07d86a670bf5d0c86ee37902f05ee261e1b70cb02
final02_final_replication_test_parameter_out_08,final02,final_replication_test,A_stage4a1_quick61,P0_no_prior,G001,"{G001}",0.21649547895948,0.0249836560483569,0.896539069313617,[0.096816 0.169831 0.213843 0.206823 0.232935 0.257518 0.255738 0.251501],0.0584344827155272,0.708664818879949,[0.216495 0.241967 0.244748 0.282205 0.241479 0.285204 0.282034],[0.216495 0.216495 0.216676;0.242011 0.24218 0.242866;0.245275 0.245467 0.246331;0.282275 0.28241 0.283231;0.241735 0.242192 0.242801;0.285386 0.285604 0.286357;0.282284 0.282524 0.283221],[2.77556e-17 0 0.000541484;4.52301e-05 0.000217355 0.00082197;0.000377182 0.000380185 0.00096103;8.49306e-05 0.00021327 0.000897723;0.00021026 0.000584127 0.000771213;0.000168319 0.000303684 0.000940041;0.000242901 0.000352621 0.000803639],0.933333333333333,30,1,1701,0f373b7010ca5cb045a7504a8d62c2468fd7243a00ec28c869dd105c54b4ed85
final02_final_replication_test_parameter_out_08,final02,final_replication_test,A_stage4a1_quick61,P1_partial_consistent_prior,G001,"{G001}",0.21649547895948,0.0249836560483569,0.896539069313617,[0.096816 0.169831 0.213843 0.206823 0.232935 0.257518 0.255738 0.251501],0.0584344827155272,0.708664818879949,[0.216495 0.244748 0.241479 0.282034],[0.216495 0.216495 0.216676;0.245275 0.245467 0.246331;0.241735 0.242192 0.242801;0.282284 0.282524 0.283221],[2.77556e-17 0 0.000541484;0.000377182 0.000380185 0.00096103;0.00021026 0.000584127 0.000771213;0.000242901 0.000352621 0.000803639],0.933333333333333,30,1,972,45730c6484f397830c411e04b050555c36fd02843e0f955e1b442cd1d927df0c
final02_final_replication_test_parameter_out_08,final02,final_replication_test,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,G001,"{G001}",0.21649547895948,0.0249836560483569,0.896539069313617,[0.096816 0.169831 0.213843 0.206823 0.232935 0.257518 0.255738 0.251501],0.0584344827155272,0.708664818879949,[0.216495 0.241967 0.241479 0.285204],[0.216495 0.216495 0.216676;0.242011 0.24218 0.242866;0.241735 0.242192 0.242801;0.285386 0.285604 0.286357],[2.77556e-17 0 0.000541484;4.52301e-05 0.000217355 0.00082197;0.00021026 0.000584127 0.000771213;0.000168319 0.000303684 0.000940041],0.933333333333333,30,1,972,b17052d94dcd7df8157639d4abbec353befae316da88ce43e32c5fe1f8bad4a0
final02_final_replication_test_parameter_out_08,final02,final_replication_test,B_ofdm_active_subcarriers,P0_no_prior,G001,"{G001}",0.217623464646845,0.0252276779491816,0.896118759498517,[0.110606 0.161383 0.215249 0.216105 0.226734 0.25123 0.260797 0.255011],0.0585069747325517,0.709189782304409,[0.217623 0.243378 0.242851 0.282143 0.242895 0.284968 0.282037],[0.217623 0.217623 0.217806;0.243445 0.243617 0.244316;0.243341 0.243496 0.244347;0.282256 0.282414 0.283299;0.243208 0.243671 0.24426;0.285079 0.285338 0.286147;0.282265 0.282544 0.283291],[2.77556e-17 0 0.000548197;4.90183e-05 0.00021315 0.000836677;0.000346189 0.000337804 0.000930416;0.000125152 0.000257205 0.000962075;0.000235835 0.000596361 0.000773282;0.000156201 0.000342263 0.000959574;0.000252 0.000397402 0.000859579],0.933333333333333,30,1,1701,cb4a8948d2c30a9ff5901bc3cb4b64cea7348e122640626cf6b74c9c437dc641
final02_final_replication_test_parameter_out_08,final02,final_replication_test,B_ofdm_active_subcarriers,P1_partial_consistent_prior,G001,"{G001}",0.217623464646845,0.0252276779491816,0.896118759498517,[0.110606 0.161383 0.215249 0.216105 0.226734 0.25123 0.260797 0.255011],0.0585069747325517,0.709189782304409,[0.217623 0.242851 0.242895 0.282037],[0.217623 0.217623 0.217806;0.243341 0.243496 0.244347;0.243208 0.243671 0.24426;0.282265 0.282544 0.283291],[2.77556e-17 0 0.000548197;0.000346189 0.000337804 0.000930416;0.000235835 0.000596361 0.000773282;0.000252 0.000397402 0.000859579],0.933333333333333,30,1,972,e676638adcb9e1195dc62f1ae2f7d59918d691ca156f4b8615e6befb7f601470
final02_final_replication_test_parameter_out_08,final02,final_replication_test,B_ofdm_active_subcarriers,P2_stale_or_inconsistent_prior,G001,"{G001}",0.217623464646845,0.0252714000202894,0.895957454449201,[0.110606 0.161383 0.215249 0.216105 0.226734 0.25123 0.260797 0.255011],0.0585069747325517,0.709189782304409,[0.217623 0.243378 0.242895 0.284968],[0.217623 0.217623 0.217806;0.243445 0.243617 0.244316;0.243208 0.243671 0.24426;0.285079 0.285338 0.286147],[2.77556e-17 0 0.000548197;4.90183e-05 0.00021315 0.000836677;0.000235835 0.000596361 0.000773282;0.000156201 0.000342263 0.000959574],0.933333333333333,30,1,972,ea7b1f1038fa0e7f944dafa07d86a670bf5d0c86ee37902f05ee261e1b70cb02
final02_final_replication_test_parameter_out_09,final02,final_replication_test,A_stage4a1_quick61,P0_no_prior,G002,"{G002,G005}",0.0894466395825064,0.0351570679451195,0.717848941709518,[0.0354485 0.0659975 0.0857114 0.0803409 0.091466 0.0972519 0.110724 0.120958],0.0219212584425973,0.416054097157966,[0.184911 0.0894466 0.140036 0.126289 0.0895141 0.124604 0.126299],[0.184911 0.184911 0.185545;0.0896892 0.0900133 0.0911685;0.140636 0.141171 0.142868;0.126674 0.1268 0.128233;0.0897518 0.0900523 0.0911814;0.125018 0.12519 0.126543;0.126687 0.126809 0.128247],[2.77556e-17 0 0.00190382;0.000288737 0.000464032 0.00129795;0.000444109 0.000743574 0.00197658;0.000282116 0.000267912 0.00181274;0.000327771 0.000456138 0.00127531;0.000293574 0.000320225 0.00184486;0.000284244 0.000265981 0.0018098],1,30,1,1701,0f373b7010ca5cb045a7504a8d62c2468fd7243a00ec28c869dd105c54b4ed85
final02_final_replication_test_parameter_out_09,final02,final_replication_test,A_stage4a1_quick61,P1_partial_consistent_prior,G005,"{G005}",0.0895140820974053,0.0367846019247474,0.708749127433472,[0.0366884 0.0658128 0.0859284 0.0798374 0.0909328 0.0979205 0.110529 0.121204],0.0220571293878118,0.416293206933731,[0.184911 0.140036 0.0895141 0.126299],[0.184911 0.184911 0.185545;0.140636 0.141171 0.142868;0.0897518 0.0900523 0.0911814;0.126687 0.126809 0.128247],[2.77556e-17 0 0.00190382;0.000444109 0.000743574 0.00197658;0.000327771 0.000456138 0.00127531;0.000284244 0.000265981 0.0018098],1,30,1,972,45730c6484f397830c411e04b050555c36fd02843e0f955e1b442cd1d927df0c
final02_final_replication_test_parameter_out_09,final02,final_replication_test,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,G002,"{G002,G005}",0.0894466395825064,0.0351570679451195,0.717848941709518,[0.0354485 0.0659975 0.0857114 0.0803409 0.091466 0.0972519 0.110724 0.120958],0.0219212584425973,0.416054097157966,[0.184911 0.0894466 0.0895141 0.124604],[0.184911 0.184911 0.185545;0.0896892 0.0900133 0.0911685;0.0897518 0.0900523 0.0911814;0.125018 0.12519 0.126543],[2.77556e-17 0 0.00190382;0.000288737 0.000464032 0.00129795;0.000327771 0.000456138 0.00127531;0.000293574 0.000320225 0.00184486],1,30,1,972,b17052d94dcd7df8157639d4abbec353befae316da88ce43e32c5fe1f8bad4a0
final02_final_replication_test_parameter_out_09,final02,final_replication_test,B_ofdm_active_subcarriers,P0_no_prior,G002,"{G002,G005}",0.089589818210521,0.033288907496999,0.729091367882806,[0.0368348 0.070057 0.0876007 0.0795105 0.0908866 0.0986906 0.108662 0.118954],0.0215390788071379,0.414680110873055,[0.184941 0.0895898 0.136609 0.123488 0.0896634 0.122879 0.123442],[0.184941 0.184941 0.185581;0.08983 0.0901919 0.0913713;0.136993 0.137438 0.138754;0.123814 0.123947 0.12546;0.0898956 0.090233 0.0913852;0.123308 0.12344 0.12494;0.123824 0.123978 0.12547],[0 0 0.0019179;0.000245814 0.000487413 0.00133745;0.000293247 0.000594345 0.00167677;0.000246482 0.000253436 0.00185337;0.000281009 0.000472598 0.00131292;0.000311478 0.000291057 0.00191035;0.000275835 0.000285151 0.0018306],1,30,1,1701,cb4a8948d2c30a9ff5901bc3cb4b64cea7348e122640626cf6b74c9c437dc641
final02_final_replication_test_parameter_out_09,final02,final_replication_test,B_ofdm_active_subcarriers,P1_partial_consistent_prior,G005,"{G005}",0.0896634114314191,0.0337785874628858,0.726360657100712,[0.0381978 0.0699015 0.0878704 0.0786887 0.0905985 0.0993474 0.1085 0.11923],0.0217370233066547,0.414881549212938,[0.184941 0.136609 0.0896634 0.123442],[0.184941 0.184941 0.185581;0.136993 0.137438 0.138754;0.0898956 0.090233 0.0913852;0.123824 0.123978 0.12547],[0 0 0.0019179;0.000293247 0.000594345 0.00167677;0.000281009 0.000472598 0.00131292;0.000275835 0.000285151 0.0018306],1,30,1,972,e676638adcb9e1195dc62f1ae2f7d59918d691ca156f4b8615e6befb7f601470
final02_final_replication_test_parameter_out_09,final02,final_replication_test,B_ofdm_active_subcarriers,P2_stale_or_inconsistent_prior,G002,"{G002,G005}",0.089589818210521,0.033288907496999,0.729091367882806,[0.0368348 0.070057 0.0876007 0.0795105 0.0908866 0.0986906 0.108662 0.118954],0.0215390788071379,0.414680110873055,[0.184941 0.0895898 0.0896634 0.122879],[0.184941 0.184941 0.185581;0.08983 0.0901919 0.0913713;0.0898956 0.090233 0.0913852;0.123308 0.12344 0.12494],[0 0 0.0019179;0.000245814 0.000487413 0.00133745;0.000281009 0.000472598 0.00131292;0.000311478 0.000291057 0.00191035],1,30,1,972,ea7b1f1038fa0e7f944dafa07d86a670bf5d0c86ee37902f05ee261e1b70cb02
final02_final_replication_test_parameter_out_10,final02,final_replication_test,A_stage4a1_quick61,P0_no_prior,G003,"{G003}",0.198359571019781,0.0104213448523626,0.950084782367299,[0.0942651 0.139 0.171995 0.236572 0.218434 0.229553 0.218694 0.228876],0.0768366023374751,0.864428815933576,[0.27398 0.21283 0.19836 0.209126 0.21283 0.21334 0.208781],[0.27398 0.27398 0.274526;0.213 0.213171 0.213936;0.198771 0.199045 0.20002;0.209164 0.209283 0.20995;0.213 0.213162 0.21393;0.213711 0.213859 0.214365;0.209235 0.209407 0.209924],[0 0 0.00163742;0.000186951 0.000255271 0.000941389;0.000399037 0.000456785 0.00120845;4.74115e-05 0.000157045 0.000709626;0.000186951 0.00024656 0.000952291;0.000263804 0.000287928 0.000604281;0.000326044 0.000330608 0.000592268],0.8,30,1,1701,0f373b7010ca5cb045a7504a8d62c2468fd7243a00ec28c869dd105c54b4ed85
final02_final_replication_test_parameter_out_10,final02,final_replication_test,A_stage4a1_quick61,P1_partial_consistent_prior,G003,"{G003}",0.198359571019781,0.0104213448523626,0.950084782367299,[0.0942651 0.139 0.171995 0.236572 0.218434 0.229553 0.218694 0.228876],0.0768366023374751,0.864428815933576,[0.27398 0.19836 0.21283 0.208781],[0.27398 0.27398 0.274526;0.198771 0.199045 0.20002;0.213 0.213162 0.21393;0.209235 0.209407 0.209924],[0 0 0.00163742;0.000399037 0.000456785 0.00120845;0.000186951 0.00024656 0.000952291;0.000326044 0.000330608 0.000592268],0.8,30,1,972,45730c6484f397830c411e04b050555c36fd02843e0f955e1b442cd1d927df0c
