sample_id,replicate_id,split,grid_id,scenario_id,method_id,method_family,decision,decision_reason,best_template_id,best_topology_id,best_equivalence_class,accepted_topology_set,baseline_P0_equivalence_class,baseline_P0_equivalence_class_size,prior_conditioned_equivalence_class_size,best_distance,second_distance,margin,rho,subband_max_stat,subband_quantile_stat,neighborhood_score,neighborhood_margin,stability_value,stability_threshold,candidate_count_before_prior,candidate_count_after_prior,parameter_template_count,composite_template_count,configuration_hash,calibration_hash
final01_final_replication_test_structure_out_20,final01,final_replication_test,B_ofdm_active_subcarriers,P0_no_prior,M0_M0_q900_K5_qs00,M0,equivalence_class,best observation class has multiple members,G004_P020,G004,"{G004,G007}","G004,G007","{G004,G007}",2,2,0.170815600536316,0.18138758911353,0.0105719885772144,0.941716031235527,NaN,NaN,0.171152909247925,0.0110078383356456,NaN,0,7,7,243,1701,cb4a8948d2c30a9ff5901bc3cb4b64cea7348e122640626cf6b74c9c437dc641,f5355193b563ab35fde3db906a9397c0d8541c5c951f19b151f3c552bf4d2c0e
final01_final_replication_test_parameter_out_01,final01,final_replication_test,B_ofdm_active_subcarriers,P0_no_prior,M0_M0_q900_K5_qs00,M0,reject_model_mismatch,best full-band residual exceeds calibration threshold,G004_P026,G004,"{G004,G007}","","{G004,G007}",2,2,0.438441652027615,0.439787116690782,0.00134546466316715,0.996940645568956,NaN,NaN,NaN,NaN,NaN,0,7,7,243,1701,cb4a8948d2c30a9ff5901bc3cb4b64cea7348e122640626cf6b74c9c437dc641,f5355193b563ab35fde3db906a9397c0d8541c5c951f19b151f3c552bf4d2c0e
final01_final_replication_test_parameter_out_02,final01,final_replication_test,B_ofdm_active_subcarriers,P0_no_prior,M0_M0_q900_K5_qs00,M0,equivalence_class,best observation class has multiple members,G002_P020,G002,"{G002,G005}","G002,G005","{G002,G005}",2,2,0.191575445408158,0.210314151480117,0.0187387060719597,0.910901354278853,NaN,NaN,0.193551883204017,0.0173051843826124,NaN,0,7,7,243,1701,cb4a8948d2c30a9ff5901bc3cb4b64cea7348e122640626cf6b74c9c437dc641,f5355193b563ab35fde3db906a9397c0d8541c5c951f19b151f3c552bf4d2c0e
final01_final_replication_test_parameter_out_03,final01,final_replication_test,B_ofdm_active_subcarriers,P0_no_prior,M0_M0_q900_K5_qs00,M0,unique_topology,singleton baseline class passed all frozen rules,G003_P020,G003,"{G003}","G003","{G003}",1,1,0.192511431951938,0.203149829605894,0.0106383976539557,0.94763275127751,NaN,NaN,0.192982662753482,0.0104961817252739,NaN,0,7,7,243,1701,cb4a8948d2c30a9ff5901bc3cb4b64cea7348e122640626cf6b74c9c437dc641,f5355193b563ab35fde3db906a9397c0d8541c5c951f19b151f3c552bf4d2c0e
final01_final_replication_test_parameter_out_04,final01,final_replication_test,B_ofdm_active_subcarriers,P0_no_prior,M0_M0_q900_K5_qs00,M0,reject_low_margin,class margin below calibration threshold,G007_P056,G007,"{G004,G007}","","{G004,G007}",2,2,0.134514036183355,0.140393691265888,0.00587965508253291,0.958120232964345,NaN,NaN,0.135195712856799,0.00552960260419127,NaN,0,7,7,243,1701,cb4a8948d2c30a9ff5901bc3cb4b64cea7348e122640626cf6b74c9c437dc641,f5355193b563ab35fde3db906a9397c0d8541c5c951f19b151f3c552bf4d2c0e
final01_final_replication_test_parameter_out_05,final01,final_replication_test,B_ofdm_active_subcarriers,P0_no_prior,M0_M0_q900_K5_qs00,M0,reject_low_margin,class margin below calibration threshold,G004_P026,G004,"{G004,G007}","","{G004,G007}",2,2,0.137674778154597,0.139615225374159,0.00194044721956246,0.986101464110749,NaN,NaN,0.140549396280832,0.00195711116303493,NaN,0,7,7,243,1701,cb4a8948d2c30a9ff5901bc3cb4b64cea7348e122640626cf6b74c9c437dc641,f5355193b563ab35fde3db906a9397c0d8541c5c951f19b151f3c552bf4d2c0e
final01_final_replication_test_parameter_out_06,final01,final_replication_test,B_ofdm_active_subcarriers,P0_no_prior,M0_M0_q900_K5_qs00,M0,reject_low_margin,class margin below calibration threshold,G004_P027,G004,"{G004,G007}","","{G004,G007}",2,2,0.204246305788713,0.204718832715236,0.000472526926523081,0.997691824825037,NaN,NaN,0.207109212821934,0.000561544174317918,NaN,0,7,7,243,1701,cb4a8948d2c30a9ff5901bc3cb4b64cea7348e122640626cf6b74c9c437dc641,f5355193b563ab35fde3db906a9397c0d8541c5c951f19b151f3c552bf4d2c0e
final01_final_replication_test_parameter_out_07,final01,final_replication_test,B_ofdm_active_subcarriers,P0_no_prior,M0_M0_q900_K5_qs00,M0,reject_model_mismatch,best full-band residual exceeds calibration threshold,G007_P027,G007,"{G004,G007}","","{G004,G007}",2,2,0.265974648936855,0.268604873437566,0.00263022450071143,0.990207830304639,NaN,NaN,NaN,NaN,NaN,0,7,7,243,1701,cb4a8948d2c30a9ff5901bc3cb4b64cea7348e122640626cf6b74c9c437dc641,f5355193b563ab35fde3db906a9397c0d8541c5c951f19b151f3c552bf4d2c0e
final01_final_replication_test_parameter_out_08,final01,final_replication_test,B_ofdm_active_subcarriers,P0_no_prior,M0_M0_q900_K5_qs00,M0,unique_topology,singleton baseline class passed all frozen rules,G001_P001,G001,"{G001}","G001","{G001}",1,1,0.134806137688142,0.196133086200497,0.0613269485123543,0.687319718966996,NaN,NaN,0.134806137688142,0.062953705963117,NaN,0,7,7,243,1701,cb4a8948d2c30a9ff5901bc3cb4b64cea7348e122640626cf6b74c9c437dc641,f5355193b563ab35fde3db906a9397c0d8541c5c951f19b151f3c552bf4d2c0e
final01_final_replication_test_parameter_out_09,final01,final_replication_test,B_ofdm_active_subcarriers,P0_no_prior,M0_M0_q900_K5_qs00,M0,equivalence_class,best observation class has multiple members,G005_P025,G005,"{G002,G005}","G002,G005","{G002,G005}",2,2,0.12113643671382,0.140839190428107,0.0197027537142877,0.860104608275171,NaN,NaN,0.122782791703397,0.0187080331468023,NaN,0,7,7,243,1701,cb4a8948d2c30a9ff5901bc3cb4b64cea7348e122640626cf6b74c9c437dc641,f5355193b563ab35fde3db906a9397c0d8541c5c951f19b151f3c552bf4d2c0e
final01_final_replication_test_parameter_out_10,final01,final_replication_test,B_ofdm_active_subcarriers,P0_no_prior,M0_M0_q900_K5_qs00,M0,reject_model_mismatch,best full-band residual exceeds calibration threshold,G003_P059,G003,"{G003}","","{G003}",1,1,0.207582079725716,0.221156768708831,0.0135746889831145,0.938619608781112,NaN,NaN,NaN,NaN,NaN,0,7,7,243,1701,cb4a8948d2c30a9ff5901bc3cb4b64cea7348e122640626cf6b74c9c437dc641,f5355193b563ab35fde3db906a9397c0d8541c5c951f19b151f3c552bf4d2c0e
final01_final_replication_test_parameter_out_11,final01,final_replication_test,B_ofdm_active_subcarriers,P0_no_prior,M0_M0_q900_K5_qs00,M0,equivalence_class,best observation class has multiple members,G004_P025,G004,"{G004,G007}","G004,G007","{G004,G007}",2,2,0.0936374706173717,0.101005649073538,0.00736817845616669,0.92705181814406,NaN,NaN,0.0966994453450059,0.00758316221144772,NaN,0,7,7,243,1701,cb4a8948d2c30a9ff5901bc3cb4b64cea7348e122640626cf6b74c9c437dc641,f5355193b563ab35fde3db906a9397c0d8541c5c951f19b151f3c552bf4d2c0e
final01_final_replication_test_parameter_out_12,final01,final_replication_test,B_ofdm_active_subcarriers,P0_no_prior,M0_M0_q900_K5_qs00,M0,reject_model_mismatch,best full-band residual exceeds calibration threshold,G004_P027,G004,"{G004,G007}","","{G004,G007}",2,2,0.247697947739262,0.250153761624219,0.00245581388495705,0.990182782501443,NaN,NaN,NaN,NaN,NaN,0,7,7,243,1701,cb4a8948d2c30a9ff5901bc3cb4b64cea7348e122640626cf6b74c9c437dc641,f5355193b563ab35fde3db906a9397c0d8541c5c951f19b151f3c552bf4d2c0e
final01_final_replication_test_parameter_out_13,final01,final_replication_test,B_ofdm_active_subcarriers,P0_no_prior,M0_M0_q900_K5_qs00,M0,reject_model_mismatch,best full-band residual exceeds calibration threshold,G004_P027,G004,"{G004,G007}","","{G004,G007}",2,2,0.278740352957316,0.279716998567942,0.000976645610626048,0.996508450982162,NaN,NaN,NaN,NaN,NaN,0,7,7,243,1701,cb4a8948d2c30a9ff5901bc3cb4b64cea7348e122640626cf6b74c9c437dc641,f5355193b563ab35fde3db906a9397c0d8541c5c951f19b151f3c552bf4d2c0e
final01_final_replication_test_parameter_out_14,final01,final_replication_test,B_ofdm_active_subcarriers,P0_no_prior,M0_M0_q900_K5_qs00,M0,reject_low_margin,class margin below calibration threshold,G004_P020,G004,"{G004,G007}","","{G004,G007}",2,2,0.16772459560605,0.170390508940639,0.00266591333458949,0.984354097231422,NaN,NaN,0.169462371139275,0.00283110624431926,NaN,0,7,7,243,1701,cb4a8948d2c30a9ff5901bc3cb4b64cea7348e122640626cf6b74c9c437dc641,f5355193b563ab35fde3db906a9397c0d8541c5c951f19b151f3c552bf4d2c0e
final01_final_replication_test_parameter_out_15,final01,final_replication_test,B_ofdm_active_subcarriers,P0_no_prior,M0_M0_q900_K5_qs00,M0,unique_topology,singleton baseline class passed all frozen rules,G001_P137,G001,"{G001}","G001","{G001}",1,1,0.0674188761440831,0.192449295196693,0.12503041905261,0.35032020291281,NaN,NaN,0.0674188761440831,0.126590653429206,NaN,0,7,7,243,1701,cb4a8948d2c30a9ff5901bc3cb4b64cea7348e122640626cf6b74c9c437dc641,f5355193b563ab35fde3db906a9397c0d8541c5c951f19b151f3c552bf4d2c0e
final01_final_replication_test_parameter_out_16,final01,final_replication_test,B_ofdm_active_subcarriers,P0_no_prior,M0_M0_q900_K5_qs00,M0,equivalence_class,best observation class has multiple members,G005_P152,G005,"{G002,G005}","G002,G005","{G002,G005}",2,2,0.100373218530125,0.141183129581892,0.0408099110517673,0.710943430894788,NaN,NaN,0.100630264030404,0.0438441878923554,NaN,0,7,7,243,1701,cb4a8948d2c30a9ff5901bc3cb4b64cea7348e122640626cf6b74c9c437dc641,f5355193b563ab35fde3db906a9397c0d8541c5c951f19b151f3c552bf4d2c0e
final01_final_replication_test_parameter_out_17,final01,final_replication_test,B_ofdm_active_subcarriers,P0_no_prior,M0_M0_q900_K5_qs00,M0,unique_topology,singleton baseline class passed all frozen rules,G003_P022,G003,"{G003}","G003","{G003}",1,1,0.0557613250202827,0.095922302877418,0.0401609778571353,0.581317622148422,NaN,NaN,0.0609013081594927,0.0364747043716354,NaN,0,7,7,243,1701,cb4a8948d2c30a9ff5901bc3cb4b64cea7348e122640626cf6b74c9c437dc641,f5355193b563ab35fde3db906a9397c0d8541c5c951f19b151f3c552bf4d2c0e
final01_final_replication_test_parameter_out_18,final01,final_replication_test,B_ofdm_active_subcarriers,P0_no_prior,M0_M0_q900_K5_qs00,M0,reject_low_margin,class margin below calibration threshold,G004_P027,G004,"{G004,G007}","","{G004,G007}",2,2,0.201851212484695,0.204685699513051,0.00283448702835559,0.98615200262605,NaN,NaN,0.204647173567847,0.0030971435989666,NaN,0,7,7,243,1701,cb4a8948d2c30a9ff5901bc3cb4b64cea7348e122640626cf6b74c9c437dc641,f5355193b563ab35fde3db906a9397c0d8541c5c951f19b151f3c552bf4d2c0e
final01_final_replication_test_parameter_out_19,final01,final_replication_test,B_ofdm_active_subcarriers,P0_no_prior,M0_M0_q900_K5_qs00,M0,reject_model_mismatch,best full-band residual exceeds calibration threshold,G004_P027,G004,"{G004,G007}","","{G004,G007}",2,2,0.330330119913791,0.33306676489761,0.00273664498381954,0.991783494262321,NaN,NaN,NaN,NaN,NaN,0,7,7,243,1701,cb4a8948d2c30a9ff5901bc3cb4b64cea7348e122640626cf6b74c9c437dc641,f5355193b563ab35fde3db906a9397c0d8541c5c951f19b151f3c552bf4d2c0e
final01_final_replication_test_parameter_out_20,final01,final_replication_test,B_ofdm_active_subcarriers,P0_no_prior,M0_M0_q900_K5_qs00,M0,reject_low_margin,class margin below calibration threshold,G006_P002,G006,"{G006}","","{G006}",1,1,0.171070161242567,0.173990583580135,0.00292042233756742,0.983215055214723,NaN,NaN,0.171966413361771,0.00269821139091042,NaN,0,7,7,243,1701,cb4a8948d2c30a9ff5901bc3cb4b64cea7348e122640626cf6b74c9c437dc641,f5355193b563ab35fde3db906a9397c0d8541c5c951f19b151f3c552bf4d2c0e
final01_final_replication_test_cont_G001_01,final01,final_replication_test,B_ofdm_active_subcarriers,P0_no_prior,M1_M8_q750_K5_qs00,M1,unique_topology,singleton baseline class passed all frozen rules,G001_P001,G001,"{G001}","G001","{G001}",1,1,0.183138333619021,0.220384118782826,0.0372457851638048,0.830996056474745,2.3114536037534,1.5227231912055,0.183138333619021,0.0377633004043155,NaN,0,7,7,243,1701,cb4a8948d2c30a9ff5901bc3cb4b64cea7348e122640626cf6b74c9c437dc641,f5355193b563ab35fde3db906a9397c0d8541c5c951f19b151f3c552bf4d2c0e
final01_final_replication_test_cont_G001_02,final01,final_replication_test,B_ofdm_active_subcarriers,P0_no_prior,M1_M8_q750_K5_qs00,M1,reject_model_mismatch,best full-band residual exceeds calibration threshold,G001_P002,G001,"{G001}","","{G001}",1,1,0.257059850790306,0.276185630115098,0.019125779324792,0.930750273583197,NaN,NaN,NaN,NaN,NaN,0,7,7,243,1701,cb4a8948d2c30a9ff5901bc3cb4b64cea7348e122640626cf6b74c9c437dc641,f5355193b563ab35fde3db906a9397c0d8541c5c951f19b151f3c552bf4d2c0e
final01_final_replication_test_cont_G001_03,final01,final_replication_test,B_ofdm_active_subcarriers,P0_no_prior,M1_M8_q750_K5_qs00,M1,unique_topology,singleton baseline class passed all frozen rules,G001_P111,G001,"{G001}","G001","{G001}",1,1,0.183909226457571,0.239471784299485,0.0555625578419142,0.767978686903693,2.24872957140305,1.59702147666992,0.183909226457571,0.0578485825577272,NaN,0,7,7,243,1701,cb4a8948d2c30a9ff5901bc3cb4b64cea7348e122640626cf6b74c9c437dc641,f5355193b563ab35fde3db906a9397c0d8541c5c951f19b151f3c552bf4d2c0e
final01_final_replication_test_cont_G001_04,final01,final_replication_test,B_ofdm_active_subcarriers,P0_no_prior,M1_M8_q750_K5_qs00,M1,unique_topology,singleton baseline class passed all frozen rules,G001_P138,G001,"{G001}","G001","{G001}",1,1,0.0876713345673718,0.19100774265761,0.103336408090238,0.458993616421444,0.346064376872525,0.24227583553434,0.0876713345673718,0.104983146761123,NaN,0,7,7,243,1701,cb4a8948d2c30a9ff5901bc3cb4b64cea7348e122640626cf6b74c9c437dc641,f5355193b563ab35fde3db906a9397c0d8541c5c951f19b151f3c552bf4d2c0e
final01_final_replication_test_cont_G001_05,final01,final_replication_test,B_ofdm_active_subcarriers,P0_no_prior,M1_M8_q750_K5_qs00,M1,reject_model_mismatch,best full-band residual exceeds calibration threshold,G001_P001,G001,"{G001}","","{G001}",1,1,0.210413117609598,0.246823839357788,0.0364107217481901,0.852482961760178,NaN,NaN,NaN,NaN,NaN,0,7,7,243,1701,cb4a8948d2c30a9ff5901bc3cb4b64cea7348e122640626cf6b74c9c437dc641,f5355193b563ab35fde3db906a9397c0d8541c5c951f19b151f3c552bf4d2c0e
final01_final_replication_test_cont_G001_06,final01,final_replication_test,B_ofdm_active_subcarriers,P0_no_prior,M1_M8_q750_K5_qs00,M1,unique_topology,singleton baseline class passed all frozen rules,G001_P002,G001,"{G001}","G001","{G001}",1,1,0.186079218581062,0.215725115551414,0.0296458969703519,0.862575588867171,2.25803576419712,1.60658868537377,0.186079218581062,0.0300979011119005,NaN,0,7,7,243,1701,cb4a8948d2c30a9ff5901bc3cb4b64cea7348e122640626cf6b74c9c437dc641,f5355193b563ab35fde3db906a9397c0d8541c5c951f19b151f3c552bf4d2c0e
final01_final_replication_test_grid_G001_01,final01,final_replication_test,B_ofdm_active_subcarriers,P0_no_prior,M1_M8_q750_K5_qs00,M1,unique_topology,singleton baseline class passed all frozen rules,G001_P110,G001,"{G001}","G001","{G001}",1,1,0,0.173363886939106,0.173363886939106,0,-0.939360423545379,-1.01748104234718,0,0.174798273282779,NaN,0,7,7,243,1701,cb4a8948d2c30a9ff5901bc3cb4b64cea7348e122640626cf6b74c9c437dc641,f5355193b563ab35fde3db906a9397c0d8541c5c951f19b151f3c552bf4d2c0e
final01_final_replication_test_grid_G001_02,final01,final_replication_test,B_ofdm_active_subcarriers,P0_no_prior,M1_M8_q750_K5_qs00,M1,unique_topology,singleton baseline class passed all frozen rules,G001_P110,G001,"{G001}","G001","{G001}",1,1,0,0.173363886939106,0.173363886939106,0,-0.939360423545379,-1.01748104234718,0,0.174798273282779,NaN,0,7,7,243,1701,cb4a8948d2c30a9ff5901bc3cb4b64cea7348e122640626cf6b74c9c437dc641,f5355193b563ab35fde3db906a9397c0d8541c5c951f19b151f3c552bf4d2c0e
final01_final_replication_test_cont_G002_01,final01,final_replication_test,B_ofdm_active_subcarriers,P0_no_prior,M1_M8_q750_K5_qs00,M1,equivalence_class,best observation class has multiple members,G005_P013,G005,"{G002,G005}","G002,G005","{G002,G005}",2,2,0.0257081151647248,0.0883410298645953,0.0626329146998705,0.291009910161087,-0.569205961453221,-0.650170576529779,0.0268117426638489,0.0620530910071035,NaN,0,7,7,243,1701,cb4a8948d2c30a9ff5901bc3cb4b64cea7348e122640626cf6b74c9c437dc641,f5355193b563ab35fde3db906a9397c0d8541c5c951f19b151f3c552bf4d2c0e
final01_final_replication_test_cont_G002_02,final01,final_replication_test,B_ofdm_active_subcarriers,P0_no_prior,M1_M8_q750_K5_qs00,M1,equivalence_class,best observation class has multiple members,G002_P007,G002,"{G002,G005}","G002,G005","{G002,G005}",2,2,0.0565059238938591,0.0951478013195619,0.0386418774257028,0.593875245771422,-0.130179891611681,-0.285830559737032,0.0578283671058519,0.0382987301368898,NaN,0,7,7,243,1701,cb4a8948d2c30a9ff5901bc3cb4b64cea7348e122640626cf6b74c9c437dc641,f5355193b563ab35fde3db906a9397c0d8541c5c951f19b151f3c552bf4d2c0e
final01_final_replication_test_cont_G002_03,final01,final_replication_test,B_ofdm_active_subcarriers,P0_no_prior,M1_M8_q750_K5_qs00,M1,equivalence_class,best observation class has multiple members,G002_P206,G002,"{G002,G005}","G002,G005","{G002,G005}",2,2,0.0406596854551876,0.111463181331656,0.0708034958764679,0.364781311362728,-0.446844571825875,-0.499932642944252,0.0411707725967997,0.0744627410951552,NaN,0,7,7,243,1701,cb4a8948d2c30a9ff5901bc3cb4b64cea7348e122640626cf6b74c9c437dc641,f5355193b563ab35fde3db906a9397c0d8541c5c951f19b151f3c552bf4d2c0e
final01_final_replication_test_cont_G002_04,final01,final_replication_test,B_ofdm_active_subcarriers,P0_no_prior,M1_M8_q750_K5_qs00,M1,reject_low_margin,class margin below calibration threshold,G002_P011,G002,"{G002,G005}","","{G002,G005}",2,2,0.169443678487619,0.175228548224134,0.00578486973651424,0.966986716513328,1.78992031678964,1.44526692511416,0.17010414472866,0.00573086331518219,NaN,0,7,7,243,1701,cb4a8948d2c30a9ff5901bc3cb4b64cea7348e122640626cf6b74c9c437dc641,f5355193b563ab35fde3db906a9397c0d8541c5c951f19b151f3c552bf4d2c0e
final01_final_replication_test_cont_G002_05,final01,final_replication_test,B_ofdm_active_subcarriers,P0_no_prior,M1_M8_q750_K5_qs00,M1,equivalence_class,best observation class has multiple members,G002_P039,G002,"{G002,G005}","G002,G005","{G002,G005}",2,2,0.121942862228515,0.145889852369962,0.023946990141447,0.83585568322082,1.03652171822365,0.795814610024422,0.122135578702096,0.0245622533036868,NaN,0,7,7,243,1701,cb4a8948d2c30a9ff5901bc3cb4b64cea7348e122640626cf6b74c9c437dc641,f5355193b563ab35fde3db906a9397c0d8541c5c951f19b151f3c552bf4d2c0e
final01_final_replication_test_cont_G002_06,final01,final_replication_test,B_ofdm_active_subcarriers,P0_no_prior,M1_M8_q750_K5_qs00,M1,equivalence_class,best observation class has multiple members,G002_P005,G002,"{G002,G005}","G002,G005","{G002,G005}",2,2,0.17409031776453,0.188418912653118,0.0143285948885883,0.923953520972221,2.15045504590634,1.24318556482135,0.174451205660711,0.0143854831603993,NaN,0,7,7,243,1701,cb4a8948d2c30a9ff5901bc3cb4b64cea7348e122640626cf6b74c9c437dc641,f5355193b563ab35fde3db906a9397c0d8541c5c951f19b151f3c552bf4d2c0e
final01_final_replication_test_grid_G002_01,final01,final_replication_test,B_ofdm_active_subcarriers,P0_no_prior,M1_M8_q750_K5_qs00,M1,equivalence_class,best observation class has multiple members,G002_P122,G002,"{G002,G005}","G002,G005","{G002,G005}",2,2,0,0.0920790891211598,0.0920790891211598,0,-0.939360423545379,-1.01748104234718,0.00780423920637136,0.0881032581759489,NaN,0,7,7,243,1701,cb4a8948d2c30a9ff5901bc3cb4b64cea7348e122640626cf6b74c9c437dc641,f5355193b563ab35fde3db906a9397c0d8541c5c951f19b151f3c552bf4d2c0e
final01_final_replication_test_grid_G002_02,final01,final_replication_test,B_ofdm_active_subcarriers,P0_no_prior,M1_M8_q750_K5_qs00,M1,equivalence_class,best observation class has multiple members,G002_P122,G002,"{G002,G005}","G002,G005","{G002,G005}",2,2,0,0.0920790891211598,0.0920790891211598,0,-0.939360423545379,-1.01748104234718,0.00780423920637136,0.0881032581759489,NaN,0,7,7,243,1701,cb4a8948d2c30a9ff5901bc3cb4b64cea7348e122640626cf6b74c9c437dc641,f5355193b563ab35fde3db906a9397c0d8541c5c951f19b151f3c552bf4d2c0e
final01_final_replication_test_cont_G003_01,final01,final_replication_test,B_ofdm_active_subcarriers,P0_no_prior,M1_M8_q750_K5_qs00,M1,unique_topology,singleton baseline class passed all frozen rules,G003_P200,G003,"{G003}","G003","{G003}",1,1,0.0208128402631447,0.127167250909262,0.106354410646117,0.163665095487766,-0.634873093046212,-0.703521506201537,0.0221260250409462,0.105505866508122,NaN,0,7,7,243,1701,cb4a8948d2c30a9ff5901bc3cb4b64cea7348e122640626cf6b74c9c437dc641,f5355193b563ab35fde3db906a9397c0d8541c5c951f19b151f3c552bf4d2c0e
final01_final_replication_test_cont_G003_02,final01,final_replication_test,B_ofdm_active_subcarriers,P0_no_prior,M1_M8_q750_K5_qs00,M1,unique_topology,singleton baseline class passed all frozen rules,G003_P104,G003,"{G003}","G003","{G003}",1,1,0.0279237989231638,0.11604243898589,0.088118640062726,0.24063436762406,-0.5064970644523,-0.595687503028841,0.0285933634554329,0.0877976448838282,NaN,0,7,7,243,1701,cb4a8948d2c30a9ff5901bc3cb4b64cea7348e122640626cf6b74c9c437dc641,f5355193b563ab35fde3db906a9397c0d8541c5c951f19b151f3c552bf4d2c0e
