sample_id,grid_id,scenario_id,method_id,decision,decision_reason,best_template_id,best_topology_id,best_equivalence_class,accepted_topology_set,baseline_P0_equivalence_class,baseline_P0_equivalence_class_size,prior_conditioned_equivalence_class,prior_conditioned_equivalence_class_size,best_distance,second_distance,margin,rho,robust_best_score,robust_margin,candidate_count_before_prior,candidate_count_after_prior,parameter_template_count,composite_template_count,distance_evaluations,matching_time_s,residual_threshold,margin_threshold,rho_threshold,configuration_hash,calibration_hash
test_cont_G006_02,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,baseline_abs_margin,unique_topology,"singleton baseline class passed frozen rule",G006_P041,G006,"{G006}","G006","{G006}",1,"{G006}",1,0.0441562412620289,0.107685905917595,0.0635296646555657,0.410046615528395,-0.1995670446912,0.98665625799674,7,4,243,972,972,0.00598,0.133827337751763,0.018679137750332,0.91719276362627,8aa442c18e9e2ba6dc33e8659e3d41cc38ed12b05bb8c307f03134e72bacfe33,8b9c2264b70a7310da9cde1503099518ba5adc9cae80aa756b63f241b8b23902
test_grid_G006_01,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,baseline_abs_margin,unique_topology,"singleton baseline class passed frozen rule",G006_P122,G006,"{G006}","G006","{G006}",1,"{G006}",1,0,0.0920031243465479,0.0920031243465479,0,-0.674490759469341,1.4083321279018,7,4,243,972,972,0.005233,0.133827337751763,0.018679137750332,0.91719276362627,8aa442c18e9e2ba6dc33e8659e3d41cc38ed12b05bb8c307f03134e72bacfe33,8b9c2264b70a7310da9cde1503099518ba5adc9cae80aa756b63f241b8b23902
test_cont_G007_01,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,baseline_abs_margin,unique_topology,"singleton baseline class passed frozen rule",G006_P025,G006,"{G006}","G006","{G006}",1,"{G006}",1,0.103273320802651,0.146064536706219,0.0427912159035676,0.707038978322705,0.436268393738893,0.491696123437814,7,4,243,972,972,0.005799,0.133827337751763,0.018679137750332,0.91719276362627,8aa442c18e9e2ba6dc33e8659e3d41cc38ed12b05bb8c307f03134e72bacfe33,8b9c2264b70a7310da9cde1503099518ba5adc9cae80aa756b63f241b8b23902
test_cont_G007_02,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,baseline_abs_margin,unique_topology,"singleton baseline class passed frozen rule",G006_P066,G006,"{G006}","G006","{G006}",1,"{G006}",1,0.108849033661816,0.135056604610663,0.0262075709488461,0.805951208197463,0.496238132736766,0.34625862935064,7,4,243,972,972,0.008008,0.133827337751763,0.018679137750332,0.91719276362627,8aa442c18e9e2ba6dc33e8659e3d41cc38ed12b05bb8c307f03134e72bacfe33,8b9c2264b70a7310da9cde1503099518ba5adc9cae80aa756b63f241b8b23902
test_grid_G007_01,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,baseline_abs_margin,unique_topology,"singleton baseline class passed frozen rule",G006_P158,G006,"{G006}","G006","{G006}",1,"{G006}",1,0.0437102876113933,0.0926836453186807,0.0489733577072874,0.471607341949376,-0.204363511924947,0.913534631831274,7,4,243,972,972,0.00695,0.133827337751763,0.018679137750332,0.91719276362627,8aa442c18e9e2ba6dc33e8659e3d41cc38ed12b05bb8c307f03134e72bacfe33,8b9c2264b70a7310da9cde1503099518ba5adc9cae80aa756b63f241b8b23902
test_structure_out_01,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,baseline_abs_margin,reject_low_margin,"class margin below frozen threshold",G006_P158,G006,"{G006}","","{G006}",1,"{G006}",1,0.0769899504808163,0.0820334734643789,0.00504352298356252,0.938518719596933,0.153576853123785,0.434849070146482,7,4,243,972,972,0.005498,0.133827337751763,0.018679137750332,0.91719276362627,8aa442c18e9e2ba6dc33e8659e3d41cc38ed12b05bb8c307f03134e72bacfe33,8b9c2264b70a7310da9cde1503099518ba5adc9cae80aa756b63f241b8b23902
test_structure_out_02,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,baseline_abs_margin,reject_model_mismatch,"best residual exceeds frozen absolute threshold",G006_P240,G006,"{G006}","","{G006}",1,"{G006}",1,0.143854439689953,0.152624350598273,0.00876991090831944,0.94253924177312,0.607341308274789,0.265398469372047,7,4,243,972,972,0.005218,0.133827337751763,0.018679137750332,0.91719276362627,8aa442c18e9e2ba6dc33e8659e3d41cc38ed12b05bb8c307f03134e72bacfe33,8b9c2264b70a7310da9cde1503099518ba5adc9cae80aa756b63f241b8b23902
test_parameter_out_01,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,baseline_abs_margin,reject_model_mismatch,"best residual exceeds frozen absolute threshold",G006_P026,G006,"{G006}","","{G006}",1,"{G006}",1,0.408012141470617,0.435535458987538,0.0275233175169211,0.936805793994731,2.29288821039762,1.42100727777413,7,4,243,972,972,0.006118,0.133827337751763,0.018679137750332,0.91719276362627,8aa442c18e9e2ba6dc33e8659e3d41cc38ed12b05bb8c307f03134e72bacfe33,8b9c2264b70a7310da9cde1503099518ba5adc9cae80aa756b63f241b8b23902
test_parameter_out_02,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,baseline_abs_margin,equivalence_class,"best observation class has multiple members",G002_P021,G002,"{G002,G005}","G002,G005","{G002,G005}",2,"{G002,G005}",2,0.0692629993701931,0.117492425882357,0.0482294265121641,0.589510335236037,0.317874041131326,0.271328343641848,7,4,243,972,972,0.006518,0.133827337751763,0.018679137750332,0.91719276362627,8aa442c18e9e2ba6dc33e8659e3d41cc38ed12b05bb8c307f03134e72bacfe33,8b9c2264b70a7310da9cde1503099518ba5adc9cae80aa756b63f241b8b23902
test_cont_G001_01,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,absolute_ratio,reject_model_mismatch,"best residual exceeds frozen absolute threshold",G001_P056,G001,"{G001}","","{G001}",1,"{G001}",1,0.196288381282162,0.243585449658209,0.0472970683760473,0.805829664935985,0.486458911045339,2.10494540569321,7,4,243,972,972,0.006129,0.133827337751763,0.018679137750332,0.91719276362627,8aa442c18e9e2ba6dc33e8659e3d41cc38ed12b05bb8c307f03134e72bacfe33,8b9c2264b70a7310da9cde1503099518ba5adc9cae80aa756b63f241b8b23902
test_cont_G001_02,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,absolute_ratio,reject_model_mismatch,"best residual exceeds frozen absolute threshold",G001_P003,G001,"{G001}","","{G001}",1,"{G001}",1,0.25706404637811,0.268429285855853,0.011365239477743,0.957660210425759,0.845917213710871,1.75059744800097,7,4,243,972,972,0.00536,0.133827337751763,0.018679137750332,0.91719276362627,8aa442c18e9e2ba6dc33e8659e3d41cc38ed12b05bb8c307f03134e72bacfe33,8b9c2264b70a7310da9cde1503099518ba5adc9cae80aa756b63f241b8b23902
test_grid_G001_01,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,absolute_ratio,unique_topology,"singleton baseline class passed frozen rule",G001_P110,G001,"{G001}","G001","{G001}",1,"{G001}",1,0,0.17286420118993,0.17286420118993,0,-0.674490759472606,2.79406533561973,7,4,243,972,972,0.006607,0.133827337751763,0.018679137750332,0.91719276362627,8aa442c18e9e2ba6dc33e8659e3d41cc38ed12b05bb8c307f03134e72bacfe33,8b9c2264b70a7310da9cde1503099518ba5adc9cae80aa756b63f241b8b23902
test_cont_G002_01,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,absolute_ratio,reject_model_mismatch,"best residual exceeds frozen absolute threshold",G002_P002,G002,"{G002,G005}","","{G002,G005}",2,"{G002,G005}",2,0.167365356604459,0.175689852914696,0.00832449631023699,0.952618229379295,0.850852370623888,0.364294103744975,7,4,243,972,972,0.006998,0.133827337751763,0.018679137750332,0.91719276362627,8aa442c18e9e2ba6dc33e8659e3d41cc38ed12b05bb8c307f03134e72bacfe33,8b9c2264b70a7310da9cde1503099518ba5adc9cae80aa756b63f241b8b23902
test_cont_G002_02,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,absolute_ratio,equivalence_class,"best observation class has multiple members",G005_P007,G005,"{G002,G005}","G002,G005","{G002,G005}",2,"{G002,G005}",2,0.105673835163608,0.13088185896233,0.0252080237987221,0.807398641802722,0.598036941901384,0.135175873002817,7,4,243,972,972,0.006085,0.133827337751763,0.018679137750332,0.91719276362627,8aa442c18e9e2ba6dc33e8659e3d41cc38ed12b05bb8c307f03134e72bacfe33,8b9c2264b70a7310da9cde1503099518ba5adc9cae80aa756b63f241b8b23902
test_grid_G002_01,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,absolute_ratio,equivalence_class,"best observation class has multiple members",G002_P122,G002,"{G002,G005}","G002,G005","{G002,G005}",2,"{G002,G005}",2,0,0.0966310350221523,0.0966310350221523,0,-0.674490759463648,0.950750523985764,7,4,243,972,972,0.005777,0.133827337751763,0.018679137750332,0.91719276362627,8aa442c18e9e2ba6dc33e8659e3d41cc38ed12b05bb8c307f03134e72bacfe33,8b9c2264b70a7310da9cde1503099518ba5adc9cae80aa756b63f241b8b23902
test_cont_G003_01,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,absolute_ratio,reject_model_mismatch,"best residual exceeds frozen absolute threshold",G002_P066,G002,"{G002,G005}","","{G002,G005}",2,"{G002,G005}",2,0.168876728431051,0.176342307603697,0.00746557917264559,0.957664276513943,0.621613975051735,0.600549994370337,7,4,243,972,972,0.007082,0.133827337751763,0.018679137750332,0.91719276362627,8aa442c18e9e2ba6dc33e8659e3d41cc38ed12b05bb8c307f03134e72bacfe33,8b9c2264b70a7310da9cde1503099518ba5adc9cae80aa756b63f241b8b23902
test_cont_G003_02,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,absolute_ratio,reject_model_mismatch,"best residual exceeds frozen absolute threshold",G002_P003,G002,"{G002,G005}","","{G002,G005}",2,"{G002,G005}",2,0.213052692927238,0.215008101407968,0.00195540848072945,0.990905419521797,0.921766605269887,0.716268414393974,7,4,243,972,972,0.008367,0.133827337751763,0.018679137750332,0.91719276362627,8aa442c18e9e2ba6dc33e8659e3d41cc38ed12b05bb8c307f03134e72bacfe33,8b9c2264b70a7310da9cde1503099518ba5adc9cae80aa756b63f241b8b23902
test_grid_G003_01,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,absolute_ratio,equivalence_class,"best observation class has multiple members",G002_P068,G002,"{G002,G005}","G002,G005","{G002,G005}",2,"{G002,G005}",2,0.120594826386428,0.134419426032656,0.0138245996462281,0.897153260840686,0.303967191657628,0.467294026967034,7,4,243,972,972,0.007344,0.133827337751763,0.018679137750332,0.91719276362627,8aa442c18e9e2ba6dc33e8659e3d41cc38ed12b05bb8c307f03134e72bacfe33,8b9c2264b70a7310da9cde1503099518ba5adc9cae80aa756b63f241b8b23902
test_cont_G004_01,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,absolute_ratio,unique_topology,"singleton baseline class passed frozen rule",G006_P157,G006,"{G006}","G006","{G006}",1,"{G006}",1,0.0618562084068859,0.103859673053833,0.042003464646947,0.595574842357041,-0.00919454224011037,0.765973073650485,7,4,243,972,972,0.006965,0.133827337751763,0.018679137750332,0.91719276362627,8aa442c18e9e2ba6dc33e8659e3d41cc38ed12b05bb8c307f03134e72bacfe33,8b9c2264b70a7310da9cde1503099518ba5adc9cae80aa756b63f241b8b23902
test_cont_G004_02,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,absolute_ratio,unique_topology,"singleton baseline class passed frozen rule",G006_P230,G006,"{G006}","G006","{G006}",1,"{G006}",1,0.0692535488596312,0.110900176430877,0.0416466275712459,0.624467436281959,0.0703677643984635,0.708348824012264,7,4,243,972,972,0.00694,0.133827337751763,0.018679137750332,0.91719276362627,8aa442c18e9e2ba6dc33e8659e3d41cc38ed12b05bb8c307f03134e72bacfe33,8b9c2264b70a7310da9cde1503099518ba5adc9cae80aa756b63f241b8b23902
test_grid_G004_01,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,absolute_ratio,unique_topology,"singleton baseline class passed frozen rule",G006_P158,G006,"{G006}","G006","{G006}",1,"{G006}",1,0.0437102876113934,0.0926836453186807,0.0489733577072874,0.471607341949376,-0.204363511924947,0.913534631831274,7,4,243,972,972,0.007585,0.133827337751763,0.018679137750332,0.91719276362627,8aa442c18e9e2ba6dc33e8659e3d41cc38ed12b05bb8c307f03134e72bacfe33,8b9c2264b70a7310da9cde1503099518ba5adc9cae80aa756b63f241b8b23902
test_cont_G005_01,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,absolute_ratio,equivalence_class,"best observation class has multiple members",G002_P003,G002,"{G002,G005}","G002,G005","{G002,G005}",2,"{G002,G005}",2,0.130531608752197,0.147808370297663,0.0172767615454656,0.883113780961416,0.662162606364411,0.253103784927939,7,4,243,972,972,0.006682,0.133827337751763,0.018679137750332,0.91719276362627,8aa442c18e9e2ba6dc33e8659e3d41cc38ed12b05bb8c307f03134e72bacfe33,8b9c2264b70a7310da9cde1503099518ba5adc9cae80aa756b63f241b8b23902
test_cont_G005_02,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,absolute_ratio,equivalence_class,"best observation class has multiple members",G005_P058,G005,"{G002,G005}","G002,G005","{G002,G005}",2,"{G002,G005}",2,0.104292402025397,0.141340720983563,0.0370483189581656,0.737879369079969,0.519436251049858,0.326267153214065,7,4,243,972,972,0.00542,0.133827337751763,0.018679137750332,0.91719276362627,8aa442c18e9e2ba6dc33e8659e3d41cc38ed12b05bb8c307f03134e72bacfe33,8b9c2264b70a7310da9cde1503099518ba5adc9cae80aa756b63f241b8b23902
test_grid_G005_01,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,absolute_ratio,equivalence_class,"best observation class has multiple members",G005_P122,G005,"{G002,G005}","G002,G005","{G002,G005}",2,"{G002,G005}",2,0,0.0966310350221523,0.0966310350221523,0,-0.674490759463648,0.950750523985764,7,4,243,972,972,0.007168,0.133827337751763,0.018679137750332,0.91719276362627,8aa442c18e9e2ba6dc33e8659e3d41cc38ed12b05bb8c307f03134e72bacfe33,8b9c2264b70a7310da9cde1503099518ba5adc9cae80aa756b63f241b8b23902
test_cont_G006_01,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,absolute_ratio,unique_topology,"singleton baseline class passed frozen rule",G006_P012,G006,"{G006}","G006","{G006}",1,"{G006}",1,0.116019346489199,0.15801613998743,0.0419967934982315,0.7342246589348,0.57335863726282,0.416867371628994,7,4,243,972,972,0.00735,0.133827337751763,0.018679137750332,0.91719276362627,8aa442c18e9e2ba6dc33e8659e3d41cc38ed12b05bb8c307f03134e72bacfe33,8b9c2264b70a7310da9cde1503099518ba5adc9cae80aa756b63f241b8b23902
test_cont_G006_02,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,absolute_ratio,unique_topology,"singleton baseline class passed frozen rule",G006_P041,G006,"{G006}","G006","{G006}",1,"{G006}",1,0.0441562412620289,0.107685905917595,0.0635296646555657,0.410046615528395,-0.1995670446912,0.98665625799674,7,4,243,972,972,0.00598,0.133827337751763,0.018679137750332,0.91719276362627,8aa442c18e9e2ba6dc33e8659e3d41cc38ed12b05bb8c307f03134e72bacfe33,8b9c2264b70a7310da9cde1503099518ba5adc9cae80aa756b63f241b8b23902
test_grid_G006_01,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,absolute_ratio,unique_topology,"singleton baseline class passed frozen rule",G006_P122,G006,"{G006}","G006","{G006}",1,"{G006}",1,0,0.0920031243465479,0.0920031243465479,0,-0.674490759469341,1.4083321279018,7,4,243,972,972,0.005233,0.133827337751763,0.018679137750332,0.91719276362627,8aa442c18e9e2ba6dc33e8659e3d41cc38ed12b05bb8c307f03134e72bacfe33,8b9c2264b70a7310da9cde1503099518ba5adc9cae80aa756b63f241b8b23902
test_cont_G007_01,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,absolute_ratio,unique_topology,"singleton baseline class passed frozen rule",G006_P025,G006,"{G006}","G006","{G006}",1,"{G006}",1,0.103273320802651,0.146064536706219,0.0427912159035676,0.707038978322705,0.436268393738893,0.491696123437814,7,4,243,972,972,0.005799,0.133827337751763,0.018679137750332,0.91719276362627,8aa442c18e9e2ba6dc33e8659e3d41cc38ed12b05bb8c307f03134e72bacfe33,8b9c2264b70a7310da9cde1503099518ba5adc9cae80aa756b63f241b8b23902
test_cont_G007_02,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,absolute_ratio,unique_topology,"singleton baseline class passed frozen rule",G006_P066,G006,"{G006}","G006","{G006}",1,"{G006}",1,0.108849033661816,0.135056604610663,0.0262075709488461,0.805951208197463,0.496238132736766,0.34625862935064,7,4,243,972,972,0.008008,0.133827337751763,0.018679137750332,0.91719276362627,8aa442c18e9e2ba6dc33e8659e3d41cc38ed12b05bb8c307f03134e72bacfe33,8b9c2264b70a7310da9cde1503099518ba5adc9cae80aa756b63f241b8b23902
test_grid_G007_01,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,absolute_ratio,unique_topology,"singleton baseline class passed frozen rule",G006_P158,G006,"{G006}","G006","{G006}",1,"{G006}",1,0.0437102876113933,0.0926836453186807,0.0489733577072874,0.471607341949376,-0.204363511924947,0.913534631831274,7,4,243,972,972,0.00695,0.133827337751763,0.018679137750332,0.91719276362627,8aa442c18e9e2ba6dc33e8659e3d41cc38ed12b05bb8c307f03134e72bacfe33,8b9c2264b70a7310da9cde1503099518ba5adc9cae80aa756b63f241b8b23902
test_structure_out_01,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,absolute_ratio,reject_low_margin,"distance ratio exceeds frozen threshold",G006_P158,G006,"{G006}","","{G006}",1,"{G006}",1,0.0769899504808163,0.0820334734643789,0.00504352298356252,0.938518719596933,0.153576853123785,0.434849070146482,7,4,243,972,972,0.005498,0.133827337751763,0.018679137750332,0.91719276362627,8aa442c18e9e2ba6dc33e8659e3d41cc38ed12b05bb8c307f03134e72bacfe33,8b9c2264b70a7310da9cde1503099518ba5adc9cae80aa756b63f241b8b23902
test_structure_out_02,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,absolute_ratio,reject_model_mismatch,"best residual exceeds frozen absolute threshold",G006_P240,G006,"{G006}","","{G006}",1,"{G006}",1,0.143854439689953,0.152624350598273,0.00876991090831944,0.94253924177312,0.607341308274789,0.265398469372047,7,4,243,972,972,0.005218,0.133827337751763,0.018679137750332,0.91719276362627,8aa442c18e9e2ba6dc33e8659e3d41cc38ed12b05bb8c307f03134e72bacfe33,8b9c2264b70a7310da9cde1503099518ba5adc9cae80aa756b63f241b8b23902
test_parameter_out_01,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,absolute_ratio,reject_model_mismatch,"best residual exceeds frozen absolute threshold",G006_P026,G006,"{G006}","","{G006}",1,"{G006}",1,0.408012141470617,0.435535458987538,0.0275233175169211,0.936805793994731,2.29288821039762,1.42100727777413,7,4,243,972,972,0.006118,0.133827337751763,0.018679137750332,0.91719276362627,8aa442c18e9e2ba6dc33e8659e3d41cc38ed12b05bb8c307f03134e72bacfe33,8b9c2264b70a7310da9cde1503099518ba5adc9cae80aa756b63f241b8b23902
test_parameter_out_02,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,absolute_ratio,equivalence_class,"best observation class has multiple members",G002_P021,G002,"{G002,G005}","G002,G005","{G002,G005}",2,"{G002,G005}",2,0.0692629993701931,0.117492425882357,0.0482294265121641,0.589510335236037,0.317874041131326,0.271328343641848,7,4,243,972,972,0.006518,0.133827337751763,0.018679137750332,0.91719276362627,8aa442c18e9e2ba6dc33e8659e3d41cc38ed12b05bb8c307f03134e72bacfe33,8b9c2264b70a7310da9cde1503099518ba5adc9cae80aa756b63f241b8b23902
test_cont_G001_01,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,joint_abs_margin_ratio,reject_model_mismatch,"best residual exceeds frozen absolute threshold",G001_P056,G001,"{G001}","","{G001}",1,"{G001}",1,0.196288381282162,0.243585449658209,0.0472970683760473,0.805829664935985,0.486458911045339,2.10494540569321,7,4,243,972,972,0.006129,0.133827337751763,0.018679137750332,0.91719276362627,8aa442c18e9e2ba6dc33e8659e3d41cc38ed12b05bb8c307f03134e72bacfe33,8b9c2264b70a7310da9cde1503099518ba5adc9cae80aa756b63f241b8b23902
test_cont_G001_02,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,joint_abs_margin_ratio,reject_model_mismatch,"best residual exceeds frozen absolute threshold",G001_P003,G001,"{G001}","","{G001}",1,"{G001}",1,0.25706404637811,0.268429285855853,0.011365239477743,0.957660210425759,0.845917213710871,1.75059744800097,7,4,243,972,972,0.00536,0.133827337751763,0.018679137750332,0.91719276362627,8aa442c18e9e2ba6dc33e8659e3d41cc38ed12b05bb8c307f03134e72bacfe33,8b9c2264b70a7310da9cde1503099518ba5adc9cae80aa756b63f241b8b23902
test_grid_G001_01,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,joint_abs_margin_ratio,unique_topology,"singleton baseline class passed frozen rule",G001_P110,G001,"{G001}","G001","{G001}",1,"{G001}",1,0,0.17286420118993,0.17286420118993,0,-0.674490759472606,2.79406533561973,7,4,243,972,972,0.006607,0.133827337751763,0.018679137750332,0.91719276362627,8aa442c18e9e2ba6dc33e8659e3d41cc38ed12b05bb8c307f03134e72bacfe33,8b9c2264b70a7310da9cde1503099518ba5adc9cae80aa756b63f241b8b23902
test_cont_G002_01,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,joint_abs_margin_ratio,reject_model_mismatch,"best residual exceeds frozen absolute threshold",G002_P002,G002,"{G002,G005}","","{G002,G005}",2,"{G002,G005}",2,0.167365356604459,0.175689852914696,0.00832449631023699,0.952618229379295,0.850852370623888,0.364294103744975,7,4,243,972,972,0.006998,0.133827337751763,0.018679137750332,0.91719276362627,8aa442c18e9e2ba6dc33e8659e3d41cc38ed12b05bb8c307f03134e72bacfe33,8b9c2264b70a7310da9cde1503099518ba5adc9cae80aa756b63f241b8b23902
test_cont_G002_02,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,joint_abs_margin_ratio,equivalence_class,"best observation class has multiple members",G005_P007,G005,"{G002,G005}","G002,G005","{G002,G005}",2,"{G002,G005}",2,0.105673835163608,0.13088185896233,0.0252080237987221,0.807398641802722,0.598036941901384,0.135175873002817,7,4,243,972,972,0.006085,0.133827337751763,0.018679137750332,0.91719276362627,8aa442c18e9e2ba6dc33e8659e3d41cc38ed12b05bb8c307f03134e72bacfe33,8b9c2264b70a7310da9cde1503099518ba5adc9cae80aa756b63f241b8b23902
test_grid_G002_01,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,joint_abs_margin_ratio,equivalence_class,"best observation class has multiple members",G002_P122,G002,"{G002,G005}","G002,G005","{G002,G005}",2,"{G002,G005}",2,0,0.0966310350221523,0.0966310350221523,0,-0.674490759463648,0.950750523985764,7,4,243,972,972,0.005777,0.133827337751763,0.018679137750332,0.91719276362627,8aa442c18e9e2ba6dc33e8659e3d41cc38ed12b05bb8c307f03134e72bacfe33,8b9c2264b70a7310da9cde1503099518ba5adc9cae80aa756b63f241b8b23902
test_cont_G003_01,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,joint_abs_margin_ratio,reject_model_mismatch,"best residual exceeds frozen absolute threshold",G002_P066,G002,"{G002,G005}","","{G002,G005}",2,"{G002,G005}",2,0.168876728431051,0.176342307603697,0.00746557917264559,0.957664276513943,0.621613975051735,0.600549994370337,7,4,243,972,972,0.007082,0.133827337751763,0.018679137750332,0.91719276362627,8aa442c18e9e2ba6dc33e8659e3d41cc38ed12b05bb8c307f03134e72bacfe33,8b9c2264b70a7310da9cde1503099518ba5adc9cae80aa756b63f241b8b23902
test_cont_G003_02,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,joint_abs_margin_ratio,reject_model_mismatch,"best residual exceeds frozen absolute threshold",G002_P003,G002,"{G002,G005}","","{G002,G005}",2,"{G002,G005}",2,0.213052692927238,0.215008101407968,0.00195540848072945,0.990905419521797,0.921766605269887,0.716268414393974,7,4,243,972,972,0.008367,0.133827337751763,0.018679137750332,0.91719276362627,8aa442c18e9e2ba6dc33e8659e3d41cc38ed12b05bb8c307f03134e72bacfe33,8b9c2264b70a7310da9cde1503099518ba5adc9cae80aa756b63f241b8b23902
test_grid_G003_01,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,joint_abs_margin_ratio,reject_low_margin,"absolute residual, margin and ratio joint rule failed",G002_P068,G002,"{G002,G005}","","{G002,G005}",2,"{G002,G005}",2,0.120594826386428,0.134419426032656,0.0138245996462281,0.897153260840686,0.303967191657628,0.467294026967034,7,4,243,972,972,0.007344,0.133827337751763,0.018679137750332,0.91719276362627,8aa442c18e9e2ba6dc33e8659e3d41cc38ed12b05bb8c307f03134e72bacfe33,8b9c2264b70a7310da9cde1503099518ba5adc9cae80aa756b63f241b8b23902
test_cont_G004_01,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,joint_abs_margin_ratio,unique_topology,"singleton baseline class passed frozen rule",G006_P157,G006,"{G006}","G006","{G006}",1,"{G006}",1,0.0618562084068859,0.103859673053833,0.042003464646947,0.595574842357041,-0.00919454224011037,0.765973073650485,7,4,243,972,972,0.006965,0.133827337751763,0.018679137750332,0.91719276362627,8aa442c18e9e2ba6dc33e8659e3d41cc38ed12b05bb8c307f03134e72bacfe33,8b9c2264b70a7310da9cde1503099518ba5adc9cae80aa756b63f241b8b23902
test_cont_G004_02,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,joint_abs_margin_ratio,unique_topology,"singleton baseline class passed frozen rule",G006_P230,G006,"{G006}","G006","{G006}",1,"{G006}",1,0.0692535488596312,0.110900176430877,0.0416466275712459,0.624467436281959,0.0703677643984635,0.708348824012264,7,4,243,972,972,0.00694,0.133827337751763,0.018679137750332,0.91719276362627,8aa442c18e9e2ba6dc33e8659e3d41cc38ed12b05bb8c307f03134e72bacfe33,8b9c2264b70a7310da9cde1503099518ba5adc9cae80aa756b63f241b8b23902
test_grid_G004_01,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,joint_abs_margin_ratio,unique_topology,"singleton baseline class passed frozen rule",G006_P158,G006,"{G006}","G006","{G006}",1,"{G006}",1,0.0437102876113934,0.0926836453186807,0.0489733577072874,0.471607341949376,-0.204363511924947,0.913534631831274,7,4,243,972,972,0.007585,0.133827337751763,0.018679137750332,0.91719276362627,8aa442c18e9e2ba6dc33e8659e3d41cc38ed12b05bb8c307f03134e72bacfe33,8b9c2264b70a7310da9cde1503099518ba5adc9cae80aa756b63f241b8b23902
test_cont_G005_01,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,joint_abs_margin_ratio,reject_low_margin,"absolute residual, margin and ratio joint rule failed",G002_P003,G002,"{G002,G005}","","{G002,G005}",2,"{G002,G005}",2,0.130531608752197,0.147808370297663,0.0172767615454656,0.883113780961416,0.662162606364411,0.253103784927939,7,4,243,972,972,0.006682,0.133827337751763,0.018679137750332,0.91719276362627,8aa442c18e9e2ba6dc33e8659e3d41cc38ed12b05bb8c307f03134e72bacfe33,8b9c2264b70a7310da9cde1503099518ba5adc9cae80aa756b63f241b8b23902
test_cont_G005_02,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,joint_abs_margin_ratio,equivalence_class,"best observation class has multiple members",G005_P058,G005,"{G002,G005}","G002,G005","{G002,G005}",2,"{G002,G005}",2,0.104292402025397,0.141340720983563,0.0370483189581656,0.737879369079969,0.519436251049858,0.326267153214065,7,4,243,972,972,0.00542,0.133827337751763,0.018679137750332,0.91719276362627,8aa442c18e9e2ba6dc33e8659e3d41cc38ed12b05bb8c307f03134e72bacfe33,8b9c2264b70a7310da9cde1503099518ba5adc9cae80aa756b63f241b8b23902
