scenario,feature,sample_count,strict_accuracy,group_accuracy,numeric_tie_rate,mean_distance_gap,group_intra_distance,group_inter_distance,intra_inter_ratio,d_intra_ge_inter,sample_d_intra_ge_inter_rate
joint_random_015,phase_weighted,6,0.66666666666666663,0.66666666666666663,0.33333333333333331,0.041036678265581765,0.16179340294848696,0.19070212271250506,0.8484090299949113,0,0.33333333333333331
joint_random_015,complex,6,0.5,0.83333333333333337,0.33333333333333331,0.002307431820259311,0.011310283844941989,0.014796920144777487,0.76436743148430841,0,0.16666666666666666
joint_random_015,cir,6,0.5,0.83333333333333337,0.33333333333333331,0.0015266484749031639,0.0074831366331171226,0.0097899731528144542,0.76436743148430852,0,0.16666666666666666
joint_random_015,amp_phase_joint,6,0.66666666666666663,0.66666666666666663,0.5,0.038499392905108183,0.12983268679962479,0.15012409450785827,0.86483576953617314,0,0.33333333333333331
joint_random_016,amplitude,6,0.83333333333333337,1,0.33333333333333331,0.0010100248108341804,0.0051544851824245072,0.006914028830594568,0.74551109182766462,0,0
joint_random_016,amplitude_raw_db,6,0.83333333333333337,1,0.33333333333333331,1.4430837751039054,2.5154324294041084,4.4663718539627748,0.56319368643081047,0,0
joint_random_016,amplitude_db_standardized,6,0.83333333333333337,1,0.33333333333333331,0.063307925590120967,0.57801368801100239,0.66361107888451987,0.87101271573494488,0,0
joint_random_016,phase,6,0.16666666666666666,0.33333333333333331,0.33333333333333331,0.035179661097225312,0.34136592018436202,0.2853307186222051,1.1963868518354341,1,0.66666666666666663
joint_random_016,phase_masked,6,0.16666666666666666,0.33333333333333331,0.33333333333333331,0.036075690688532218,0.34215597316945345,0.28522474201598963,1.1996013065033198,1,0.66666666666666663
joint_random_016,phase_weighted,6,0.16666666666666666,0.33333333333333331,0.33333333333333331,0.03916748050385923,0.31667105003855023,0.26465999003240254,1.1965202976081875,1,0.66666666666666663
joint_random_016,complex,6,0.66666666666666663,0.66666666666666663,0.33333333333333331,0.00021027779992542311,0.021855865027362045,0.022294728466974747,0.98031537184842632,0,0.33333333333333331
joint_random_016,cir,6,0.5,0.66666666666666663,0.33333333333333331,0.00013912449318917384,0.01446032888978792,0.014750690752224313,0.98031537184842632,0,0.33333333333333331
joint_random_016,amp_phase_joint,6,0.16666666666666666,0.33333333333333331,0.33333333333333331,0.024867906702280295,0.2414103041957042,0.20183125359608634,1.1960997114888123,1,0.66666666666666663
joint_random_017,amplitude,6,0.83333333333333337,1,0.33333333333333331,0.0015134841562019074,0.0045337746281860136,0.0067783630858934104,0.66885980741004336,0,0
joint_random_017,amplitude_raw_db,6,1,1,0.33333333333333331,1.6442687892994183,2.3719706357529717,4.5949583050557816,0.51621156891524322,0,0
joint_random_017,amplitude_db_standardized,6,0.83333333333333337,0.83333333333333337,0.16666666666666666,0.14584864217566296,0.46901117374837104,0.63026518517601315,0.74414894679196186,0,0.16666666666666666
joint_random_017,phase,6,0.33333333333333331,0.33333333333333331,0.5,0.021161111830856214,0.2736918778781991,0.24231203009338978,1.1295018153771201,1,0.66666666666666663
joint_random_017,phase_masked,6,0.33333333333333331,0.33333333333333331,0.5,0.021281758438092879,0.27280411590960085,0.24207830386661386,1.1269250963519517,1,0.66666666666666663
joint_random_017,phase_weighted,6,0.33333333333333331,0.33333333333333331,0.5,0.028265918048262891,0.23564407445995986,0.22230211771713307,1.0600172273653448,1,0.66666666666666663
joint_random_017,complex,6,0.83333333333333337,1,0.33333333333333331,0.0012033872063922934,0.016472978639846526,0.018192263388854574,0.90549363142678763,0,0
joint_random_017,cir,6,0.66666666666666663,1,0.33333333333333331,0.0007961878774603681,0.010898890921426185,0.012036408145966506,0.90549363142678807,0,0
joint_random_017,amp_phase_joint,6,0.33333333333333331,0.33333333333333331,0.5,0.014959158700207134,0.19355654849916426,0.17142897876360932,1.1290771834210573,1,0.66666666666666663
joint_random_018,amplitude,6,0.83333333333333337,1,0.33333333333333331,0.0011046444693222207,0.0054943656525639831,0.0073181030116753103,0.75079096916212651,0,0
joint_random_018,amplitude_raw_db,6,0.83333333333333337,1,0.33333333333333331,1.3606751036906957,3.0331790918736363,4.903570788025247,0.61856537266287737,0,0
joint_random_018,amplitude_db_standardized,6,0.83333333333333337,1,0.33333333333333331,0.079004799048962321,0.61146051790551359,0.71014550115309583,0.86103554400141535,0,0
joint_random_018,phase,6,0.16666666666666666,0.16666666666666666,0,0.050134099894394026,0.3579328104543143,0.3092473729022564,1.1574320166252339,1,0.83333333333333337
joint_random_018,phase_masked,6,0.16666666666666666,0.16666666666666666,0,0.050269336580494116,0.35879325446611388,0.30891848678793882,1.161449605029343,1,0.83333333333333337
joint_random_018,phase_weighted,6,0.16666666666666666,0.16666666666666666,0,0.047809988232398348,0.31916289270742965,0.26931871924037648,1.1850750427138541,1,0.83333333333333337
joint_random_018,complex,6,0.66666666666666663,0.83333333333333337,0.33333333333333331,0.00029527580910156348,0.021974315977943196,0.022403515008682682,0.98084233520618769,0,0.16666666666666666
joint_random_018,cir,6,0.66666666666666663,0.83333333333333337,0.33333333333333331,0.00019536107618990285,0.014538698686662457,0.014822666360140541,0.98084233520618813,0,0.16666666666666666
joint_random_018,amp_phase_joint,6,0.16666666666666666,0.16666666666666666,0,0.035433286550247307,0.25312666911225606,0.21875764475095705,1.1571100493444522,1,0.83333333333333337
joint_random_019,amplitude,6,0.83333333333333337,1,0.33333333333333331,0.0019304104565116738,0.0042983931513163589,0.0068695011300155271,0.62572129619937089,0,0
joint_random_019,amplitude_raw_db,6,0.83333333333333337,1,0.33333333333333331,1.8778826239762776,2.0743938291521236,4.3627174149849228,0.47548205208686256,0,0
joint_random_019,amplitude_db_standardized,6,0.83333333333333337,0.83333333333333337,0.16666666666666666,0.18943334511021251,0.4565563371559635,0.63729025272375717,0.71640251079418993,0,0.16666666666666666
joint_random_019,phase,6,0.5,0.5,0,0.059855539069405113,0.28870539323180727,0.29907126141616291,0.96533980518465345,0,0.5
joint_random_019,phase_masked,6,0.66666666666666663,0.66666666666666663,0,0.059577127699679454,0.28898151638468544,0.2991645483872119,0.96596176900831698,0,0.33333333333333331
joint_random_019,phase_weighted,6,0.5,0.5,0,0.054327237702935453,0.26387015497703487,0.26311862803922026,1.0028562285514144,1,0.5
joint_random_019,complex,6,0.66666666666666663,0.83333333333333337,0.16666666666666666,0.0017687607835385297,0.018641749796385682,0.020413115157301154,0.91322415284166425,0,0.16666666666666666
joint_random_019,cir,6,0.66666666666666663,0.83333333333333337,0.16666666666666666,0.0011702516750220447,0.012333798401454077,0.01350577332309401,0.91322415284166425,0,0.16666666666666666
joint_random_019,amp_phase_joint,6,0.5,0.5,0,0.042342847303734117,0.20417041747366824,0.21157571191476762,0.96499931691553242,0,0.5
joint_random_020,amplitude,6,0.83333333333333337,1,0.33333333333333331,0.0014364994222745588,0.0049454517323620278,0.0070023122278354043,0.70625981410868832,0,0
joint_random_020,amplitude_raw_db,6,0.83333333333333337,1,0.33333333333333331,1.5720777134724913,2.7109085090772886,4.6616218125859454,0.58153763176542717,0,0
joint_random_020,amplitude_db_standardized,6,0.66666666666666663,0.83333333333333337,0.16666666666666666,0.11855786699115789,0.59027594973129005,0.71310123970702222,0.82775897286871225,0,0.16666666666666666
joint_random_020,phase,6,0.33333333333333331,0.33333333333333331,0.16666666666666666,0.023783753627056699,0.29319347655608924,0.2451332719380106,1.196057451679722,1,0.66666666666666663
joint_random_020,phase_masked,6,0.33333333333333331,0.33333333333333331,0.16666666666666666,0.027738382852149829,0.28920661938869152,0.24510104399570598,1.1799485415237898,1,0.66666666666666663
joint_random_020,phase_weighted,6,0.33333333333333331,0.33333333333333331,0.33333333333333331,0.031113444312832157,0.25225926941008164,0.22739877655373406,1.1093255347856856,1,0.66666666666666663
joint_random_020,complex,6,0.66666666666666663,0.83333333333333337,0.5,0.001139245889631978,0.017981866394498471,0.019188620485246392,0.93711095116630394,0,0.16666666666666666
joint_random_020,cir,6,0.66666666666666663,0.83333333333333337,0.5,0.00075375054841312706,0.011897204791077405,0.012695620274494132,0.93711095116630361,0,0.16666666666666666
joint_random_020,amp_phase_joint,6,0.33333333333333331,0.33333333333333331,0.16666666666666666,0.016808327899018656,0.20735000757921998,0.17341876787585578,1.1956607126147636,1,0.66666666666666663
joint_random_021,amplitude,6,0.66666666666666663,1,0.33333333333333331,0.0013598770480121459,0.0046850555862112632,0.0069011960152744857,0.67887588989528524,0,0
joint_random_021,amplitude_raw_db,6,0.66666666666666663,1,0.33333333333333331,1.4193142907995189,2.746660843677851,4.767936947407887,0.57606903656120856,0,0
joint_random_021,amplitude_db_standardized,6,0.83333333333333337,1,0.33333333333333331,0.1178743598761655,0.51985798219526924,0.67935523949766308,0.76522259926878433,0,0
joint_random_021,phase,6,0.5,0.5,0.5,0.032213398093588773,0.28635452489596092,0.29183903054312937,0.98120708653341715,0,0.5
joint_random_021,phase_masked,6,0.5,0.5,0.5,0.031595325806332855,0.28925133728513019,0.2941177706450428,0.98345413352875688,0,0.5
joint_random_021,phase_weighted,6,0.5,0.5,0.5,0.02390769623788698,0.26035000299537298,0.26605807509045859,0.97854576639650992,0,0.5
joint_random_021,complex,6,0.33333333333333331,0.66666666666666663,0.5,0.0009443674085957281,0.016868815767852006,0.018789948690115358,0.89775741520390728,0,0.33333333333333331
joint_random_021,cir,6,0.33333333333333331,0.66666666666666663,0.5,0.00062481458885268256,0.011160785614250388,0.012431850102530699,0.89775741520390717,0,0.33333333333333331
joint_random_021,amp_phase_joint,6,0.5,0.5,0.5,0.022765090085457126,0.20251348057986981,0.20645227886032336,0.98092150737111328,0,0.5
joint_random_022,amplitude,6,1,1,0.33333333333333331,0.0023260265044245305,0.0035719729518223181,0.006473063126414047,0.55182112117005144,0,0
joint_random_022,amplitude_raw_db,6,0.83333333333333337,1,0.33333333333333331,2.246415301079431,1.869892851196979,4.4853540283425382,0.4168885754349152,0,0
joint_random_022,amplitude_db_standardized,6,0.66666666666666663,0.83333333333333337,0.16666666666666666,0.21749745565667181,0.41743977667485122,0.63952915791809051,0.65272985837545816,0,0.16666666666666666
joint_random_022,phase,6,0.66666666666666663,0.66666666666666663,0,0.092470530092716621,0.21060418748643461,0.27361432775973404,0.76971183932798348,0,0.33333333333333331
joint_random_022,phase_masked,6,0.66666666666666663,0.66666666666666663,0,0.092400195883759903,0.21085005796888692,0.27378986403322964,0.7701163763436335,0,0.33333333333333331
joint_random_022,phase_weighted,6,0.5,0.5,0,0.082848279040767636,0.19884460381003208,0.24504235710358727,0.81147033582432482,0,0.5
joint_random_022,complex,6,0.83333333333333337,0.83333333333333337,0.16666666666666666,0.0026697688305265675,0.014300432010927224,0.017098017898623214,0.83637952046352348,0,0.16666666666666666
joint_random_022,cir,6,0.83333333333333337,0.83333333333333337,0.16666666666666666,0.0017663787409368983,0.0094614855044709237,0.011312430867780389,0.8363795204635236,0,0.16666666666666666
joint_random_022,amp_phase_joint,6,0.66666666666666663,0.66666666666666663,0,0.065422853919024637,0.14894160625853417,0.19357336444778261,0.76943233736432737,0,0.33333333333333331
joint_random_023,amplitude,6,1,1,0.33333333333333331,0.0019126116776131991,0.0045947908423734979,0.0071851512293366034,0.63948422179524944,0,0
joint_random_023,amplitude_raw_db,6,0.83333333333333337,1,0.33333333333333331,1.6447411739657223,2.4611665147801056,4.5862450033866784,0.53664087133650196,0,0
joint_random_023,amplitude_db_standardized,6,0.83333333333333337,1,0.33333333333333331,0.22217906903001372,0.44280893506263169,0.67277422601235048,0.65818355986559862,0,0
joint_random_023,phase,6,0.33333333333333331,0.33333333333333331,0.16666666666666666,0.068103836968568116,0.30890299591996495,0.28565588088564103,1.0813815383819478,1,0.66666666666666663
joint_random_023,phase_masked,6,0.33333333333333331,0.33333333333333331,0.16666666666666666,0.06805109344552282,0.30835164629110851,0.28559048976925444,1.0796985800901289,1,0.66666666666666663
joint_random_023,phase_weighted,6,0.33333333333333331,0.33333333333333331,0.16666666666666666,0.070338966027111691,0.27332004693788231,0.25988338560457036,1.0517026561819411,1,0.66666666666666663
joint_random_023,complex,6,0.66666666666666663,0.66666666666666663,0.33333333333333331,0.0020614474924588811,0.019156263483811543,0.021182312668088635,0.90435184221742915,0,0.33333333333333331
joint_random_023,cir,6,0.66666666666666663,0.66666666666666663,0.33333333333333331,0.0013638997446527468,0.012674212159004323,0.014014691591635117,0.90435184221742848,0,0.33333333333333331
joint_random_023,amp_phase_joint,6,0.33333333333333331,0.33333333333333331,0.16666666666666666,0.048165217632557822,0.21845225503644949,0.20207468396093028,1.081047119582212,1,0.66666666666666663
joint_random_024,amplitude,6,0.66666666666666663,1,0.33333333333333331,0.0018781151817205341,0.0042915236284896208,0.0068703138547716496,0.62464739154660631,0,0
joint_random_024,amplitude_raw_db,6,0.66666666666666663,1,0.33333333333333331,1.7783090106293036,2.5585587712656221,4.7934497276462436,0.53376146963826965,0,0
joint_random_024,amplitude_db_standardized,6,0.83333333333333337,1,0.33333333333333331,0.1353946428285375,0.54182919011343122,0.69637660213391583,0.77806920630747356,0,0
joint_random_024,phase,6,0.5,0.66666666666666663,0.16666666666666666,0.060774551890529348,0.24202819515090837,0.22958939800599798,1.0541784474934048,1,0.33333333333333331
joint_random_024,phase_masked,6,0.5,0.66666666666666663,0.16666666666666666,0.062944481997012525,0.23742884744649939,0.22715998040807217,1.0452054407646107,1,0.33333333333333331
joint_random_024,phase_weighted,6,0.5,0.66666666666666663,0.16666666666666666,0.049296776373447808,0.20858879520037668,0.19762323026120887,1.0554872265000124,1,0.33333333333333331
joint_random_024,complex,6,0.83333333333333337,0.83333333333333337,0.16666666666666666,0.0016283300573076969,0.014873811283789265,0.016961730913343846,0.87690409426835036,0,0.16666666666666666
joint_random_024,cir,6,0.83333333333333337,0.83333333333333337,0.16666666666666666,0.0010773395672199822,0.0098408460492854372,0.011222260351625116,0.87690409426835003,0,0.16666666666666666
joint_random_024,amp_phase_joint,6,0.5,0.66666666666666663,0.16666666666666666,0.043018266130642947,0.17117118211644591,0.16246024482837826,1.0536188856373436,1,0.33333333333333331
joint_random_025,amplitude,6,0.83333333333333337,1,0.33333333333333331,0.001019470061472191,0.0058624505895854334,0.0075469238551250338,0.77680001840807056,0,0
joint_random_025,amplitude_raw_db,6,0.66666666666666663,1,0.33333333333333331,1.338264622892978,2.9793697740380005,4.7335736801569128,0.62941235847399712,0,0
joint_random_025,amplitude_db_standardized,6,0.66666666666666663,0.83333333333333337,0.16666666666666666,0.079879973515622857,0.64878313255652487,0.74282741168707533,0.87339686493668633,0,0.16666666666666666
joint_random_025,phase,6,0.33333333333333331,0.33333333333333331,0.16666666666666666,0.068653182733094495,0.38052395654553672,0.36992630534183868,1.0286480065101211,1,0.66666666666666663
joint_random_025,phase_masked,6,0.33333333333333331,0.33333333333333331,0.16666666666666666,0.067930626085075774,0.38221718988588504,0.37164773341608709,1.0284394482179302,1,0.66666666666666663
joint_random_025,phase_weighted,6,0.33333333333333331,0.33333333333333331,0.16666666666666666,0.068551885031278278,0.35414767889133297,0.34827136722012381,1.0168727958261785,1,0.66666666666666663
joint_random_025,complex,6,0.5,0.83333333333333337,0.5,0.00018486419558163639,0.024249216676645757,0.024590478836530372,0.98612218321760969,0,0.16666666666666666
joint_random_025,cir,6,0.83333333333333337,0.83333333333333337,0.5,0.00012231028443440099,0.016043823844310707,0.016269610518203179,0.9861221832176098,0,0.16666666666666666
joint_random_025,amp_phase_joint,6,0.33333333333333331,0.33333333333333331,0.16666666666666666,0.048529226022688519,0.26910368880934599,0.2616524321565627,1.028477689243587,1,0.66666666666666663
joint_random_026,amplitude,6,0.83333333333333337,1,0.33333333333333331,0.0016310729314451416,0.0043655639245081569,0.0068893001415862949,0.63367306327039552,0,0
joint_random_026,amplitude_raw_db,6,0.83333333333333337,1,0.33333333333333331,1.7072364922259318,2.2988782567330963,4.5913159839455275,0.5007013816456094,0,0
joint_random_026,amplitude_db_standardized,6,0.66666666666666663,1,0.33333333333333331,0.13722977235148312,0.50338165119776979,0.6792299925069738,0.74110633622027733,0,0
joint_random_026,phase,6,0.16666666666666666,0.16666666666666666,0.5,0.013046611645834467,0.26100867523587074,0.21320460275508002,1.2242168877362649,1,0.83333333333333337
joint_random_026,phase_masked,6,0.16666666666666666,0.16666666666666666,0.5,0.014226386721350064,0.26131421397351268,0.21233036641720637,1.2306963831073428,1,0.83333333333333337
joint_random_026,phase_weighted,6,0.16666666666666666,0.16666666666666666,0.5,0.0226668259724131,0.24371948065674462,0.19392446532422047,1.2567753132606159,1,0.83333333333333337
joint_random_026,complex,6,0.5,0.66666666666666663,0.33333333333333331,0.00084609800467510534,0.016934155660148231,0.018537354492493184,0.91351523039632332,0,0.33333333333333331
joint_random_026,cir,6,0.5,0.66666666666666663,0.33333333333333331,0.00055979735440707488,0.011204015947666318,0.012264728134642628,0.91351523039632243,0,0.33333333333333331
joint_random_026,amp_phase_joint,6,0.16666666666666666,0.16666666666666666,0.5,0.0092154921120105628,0.18458841108735979,0.15085828917780972,1.2235881242812845,1,0.83333333333333337
joint_random_027,amplitude,6,1,1,0.33333333333333331,0.0016837194568421424,0.0041499054571032543,0.0068156121292332929,0.60888228062504035,0,0
joint_random_027,amplitude_raw_db,6,0.83333333333333337,1,0.33333333333333331,1.711840403468355,2.162182963820769,4.5430771798434959,0.47592917272324525,0,0
joint_random_027,amplitude_db_standardized,6,0.83333333333333337,1,0.33333333333333331,0.13351483979894366,0.46210245126045707,0.64689314492083394,0.71434123995394738,0,0
joint_random_027,phase,6,0.5,0.5,0.16666666666666666,0.048494979446480881,0.27700868092088088,0.2768621842082184,1.0005291322579191,1,0.5
joint_random_027,phase_masked,6,0.5,0.5,0.16666666666666666,0.04683748456366723,0.27519141144846621,0.27670240961861742,0.99453926631056866,0,0.5
joint_random_027,phase_weighted,6,0.5,0.5,0.16666666666666666,0.034796407865929781,0.2409795758302217,0.24185880110498412,0.99636471664150539,0,0.5
joint_random_027,complex,6,0.66666666666666663,0.66666666666666663,0.33333333333333331,0.0014912747238964477,0.015986986665575471,0.018142887530995896,0.88117101747242743,0,0.33333333333333331
joint_random_027,cir,6,0.5,0.66666666666666663,0.33333333333333331,0.00098666069476423084,0.010577347766901812,0.012003739974610303,0.88117101747242754,0,0.33333333333333331
joint_random_027,amp_phase_joint,6,0.5,0.5,0.16666666666666666,0.034308213134570047,0.19589805665216831,0.19586595739974724,1.0001638837746345,1,0.5
joint_random_028,amplitude,6,1,1,0.33333333333333331,0.0020378548316076113,0.0041815660489520831,0.0068661381483490986,0.60901280437497507,0,0
joint_random_028,amplitude_raw_db,6,0.83333333333333337,1,0.33333333333333331,1.7897395503319906,2.3770160618985776,4.5708641826924774,0.52003646726129393,0,0
joint_random_028,amplitude_db_standardized,6,0.83333333333333337,1,0.33333333333333331,0.20740019922358074,0.46766099783778237,0.68285747245862571,0.68485887128681588,0,0
joint_random_028,phase,6,0.5,0.5,0.16666666666666666,0.05120987095481,0.24857407034031923,0.22835053255611715,1.0885635674146377,1,0.5
joint_random_028,phase_masked,6,0.5,0.5,0.16666666666666666,0.053026794610860149,0.2467571466842691,0.22835053255611715,1.0806068368753574,1,0.5
joint_random_028,phase_weighted,6,0.5,0.5,0.16666666666666666,0.058959484937527805,0.21803726130231713,0.21432252148952982,1.0173324753132338,1,0.5
joint_random_028,complex,6,0.83333333333333337,0.83333333333333337,0.16666666666666666,0.0022751589294867408,0.015616350816016781,0.017791707878602746,0.87773197056578445,0,0.16666666666666666
joint_random_028,cir,6,0.83333333333333337,0.83333333333333337,0.16666666666666666,0.0015052960089078206,0.010332126803272378,0.011771391665968722,0.87773197056578434,0,0.16666666666666666
joint_random_028,amp_phase_joint,6,0.5,0.5,0.16666666666666666,0.036248489754189255,0.17579512434795072,0.16157721749439061,1.0879945024059701,1,0.5
joint_random_029,amplitude,6,0.83333333333333337,1,0.33333333333333331,0.0011978481433323703,0.0057840080478703476,0.0075925819323731892,0.76179725149998589,0,0
joint_random_029,amplitude_raw_db,6,0.83333333333333337,1,0.33333333333333331,1.2255113985098265,2.9331091003285663,4.6472189511996742,0.63115362782108375,0,0
joint_random_029,amplitude_db_standardized,6,0.83333333333333337,0.83333333333333337,0.16666666666666666,0.13218809573870727,0.57027433731631605,0.69664211460694025,0.81860445321781405,0,0.16666666666666666
joint_random_029,phase,6,0.33333333333333331,0.33333333333333331,0,0.070880500942523711,0.38661959713511002,0.39111270279645893,0.98851199250440303,0,0.66666666666666663
joint_random_029,phase_masked,6,0.33333333333333331,0.33333333333333331,0,0.069882427730057498,0.38755132664709585,0.39195915221627931,0.98875437518358733,0,0.66666666666666663
joint_random_029,phase_weighted,6,0.33333333333333331,0.33333333333333331,0,0.077312439877986819,0.33461522424646567,0.33551872735097471,0.99730714553061617,0,0.66666666666666663
joint_random_029,complex,6,0.66666666666666663,0.83333333333333337,0.33333333333333331,0.00091525009083940603,0.023179452405755595,0.024186640644264758,0.95835766308670933,0,0.16666666666666666
joint_random_029,cir,6,0.66666666666666663,0.83333333333333337,0.33333333333333331,0.00060554992050769832,0.015336043888118192,0.01600242214240075,0.95835766308670922,0,0.16666666666666666
joint_random_029,amp_phase_joint,6,0.33333333333333331,0.33333333333333331,0,0.050098765064357592,0.27341232559323464,0.27664012582559389,0.98833213286494026,0,0.66666666666666663
joint_random_030,amplitude,6,1,1,0.33333333333333331,0.0012959425211735121,0.0046924190324641067,0.0069611252952910393,0.67408914987327784,0,0
joint_random_030,amplitude_raw_db,6,0.83333333333333337,1,0.33333333333333331,1.3920307641845016,2.6906920853702871,4.77675241982974,0.56328899823244194,0,0
joint_random_030,amplitude_db_standardized,6,0.83333333333333337,1,0.33333333333333331,0.09185932193261008,0.51468238552494516,0.66130172559404732,0.77828677229385113,0,0
joint_random_030,phase,6,0.33333333333333331,0.33333333333333331,0.5,0.03603554543588134,0.29778502860799838,0.27571816982971303,1.0800341116144581,1,0.66666666666666663
joint_random_030,phase_masked,6,0.33333333333333331,0.33333333333333331,0.5,0.037045736865981727,0.29864749038539729,0.27759082303721233,1.0758550557176101,1,0.66666666666666663
joint_random_030,phase_weighted,6,0.33333333333333331,0.33333333333333331,0.5,0.035231101521153753,0.27877704335839104,0.26748806562813149,1.0422036688020084,1,0.66666666666666663
joint_random_030,complex,6,0.5,0.66666666666666663,0.5,0.00029573581528761703,0.019187567465703072,0.02069920698607661,0.92697113848900847,0,0.33333333333333331
joint_random_030,cir,6,0.5,0.66666666666666663,0.5,0.00019566542656603448,0.012694923573224029,0.013695058072592354,0.92697113848900914,0,0.33333333333333331
joint_random_030,amp_phase_joint,6,0.33333333333333331,0.33333333333333331,0.5,0.025471376718595156,0.21059283671786708,0.19506092209595183,1.0796259673902033,1,0.66666666666666663
joint_random_031,amplitude,6,0.83333333333333337,1,0.33333333333333331,0.001951231677805943,0.0042244602446827066,0.0067352902922400322,0.62721279430967625,0,0
joint_random_031,amplitude_raw_db,6,1,1,0.33333333333333331,1.8209522983611872,2.380557411603093,4.5649979366094193,0.52148050112180655,0,0
joint_random_031,amplitude_db_standardized,6,0.66666666666666663,0.83333333333333337,0.16666666666666666,0.17650850336332788,0.48982963963100662,0.64715964768988676,0.75689150486979795,0,0.16666666666666666
joint_random_031,phase,6,0.33333333333333331,0.33333333333333331,0.33333333333333331,0.026768504319855464,0.26609009814509132,0.25048547782133362,1.0622975050668932,1,0.66666666666666663
joint_random_031,phase_masked,6,0.33333333333333331,0.33333333333333331,0.33333333333333331,0.026153497609744805,0.2652216704468377,0.24900204341296936,1.0651385298351472,1,0.66666666666666663
joint_random_031,phase_weighted,6,0.16666666666666666,0.16666666666666666,0.33333333333333331,0.030606895608562359,0.23956030489435087,0.226259939245918,1.0587835641287648,1,0.83333333333333337
joint_random_031,complex,6,0.83333333333333337,1,0.33333333333333331,0.0016439465161460869,0.016478494842310582,0.018247462861603007,0.90305676834587489,0,0
joint_random_031,cir,6,0.83333333333333337,1,0.33333333333333331,0.0010876717654932676,0.010902540564291061,0.012072929351120634,0.90305676834587489,0,0
joint_random_031,amp_phase_joint,6,0.33333333333333331,0.33333333333333331,0.33333333333333331,0.01891773552773492,0.18817909865414459,0.17720498355697903,1.0619289304221904,1,0.66666666666666663
joint_random_032,amplitude,6,0.66666666666666663,1,0.33333333333333331,0.0012240843089965569,0.0049819816813569959,0.0070078577817530045,0.71091363959026588,0,0
joint_random_032,amplitude_raw_db,6,0.83333333333333337,1,0.33333333333333331,1.3431373749111588,2.8553829286503158,4.7923974058147714,0.59581513945103692,0,0
joint_random_032,amplitude_db_standardized,6,0.83333333333333337,1,0.33333333333333331,0.084097733368191666,0.56878859832251716,0.6869256431488665,0.82802062202131621,0,0
joint_random_032,phase,6,0.5,0.66666666666666663,0.33333333333333331,0.050740732897955297,0.29139873730081306,0.34573435708691941,0.84283997620622331,0,0.33333333333333331
joint_random_032,phase_masked,6,0.5,0.66666666666666663,0.33333333333333331,0.050197028872846182,0.29194244132592223,0.34573435708691941,0.84441258249762663,0,0.33333333333333331
joint_random_032,phase_weighted,6,0.66666666666666663,0.83333333333333337,0.16666666666666666,0.053626322695124552,0.25694614219810136,0.32345642643252731,0.79437637097527281,0,0.16666666666666666
joint_random_032,complex,6,0.5,0.66666666666666663,0.66666666666666663,0.00060612598019686627,0.018071591268924915,0.019326534060326441,0.93506632966447534,0,0.33333333333333331
joint_random_032,cir,6,0.33333333333333331,0.66666666666666663,0.66666666666666663,0.00040102649843961127,0.011956568773796784,0.012786866978823945,0.93506632966447534,0,0.33333333333333331
joint_random_032,amp_phase_joint,6,0.5,0.66666666666666663,0.33333333333333331,0.035880986666044612,0.2060821194691865,0.24455525893451066,0.84268120165174265,0,0.33333333333333331
joint_random_033,amplitude,6,0.83333333333333337,1,0.33333333333333331,0.0012711334398471232,0.0054250483342483695,0.0074074030333057712,0.73238195759780089,0,0
joint_random_033,amplitude_raw_db,6,1,1,0.33333333333333331,1.398741170870063,3.0453712657313421,4.8719453755129374,0.62508321235246067,0,0
joint_random_033,amplitude_db_standardized,6,0.66666666666666663,1,0.33333333333333331,0.099559349649577453,0.61915961306866507,0.73631905505678974,0.84088495172912703,0,0
joint_random_033,phase,6,0.33333333333333331,0.33333333333333331,0,0.052694770133358458,0.34194202044381078,0.31505945068097713,1.0853253876521685,1,0.66666666666666663
joint_random_033,phase_masked,6,0.33333333333333331,0.33333333333333331,0,0.054654465756391567,0.34035541220142213,0.31540721305162644,1.0790983785957746,1,0.66666666666666663
joint_random_033,phase_weighted,6,0.33333333333333331,0.33333333333333331,0,0.061824811731816566,0.30263665688359209,0.28353685562761072,1.0673626757047292,1,0.66666666666666663
joint_random_033,complex,6,0.83333333333333337,0.83333333333333337,0.16666666666666666,0.00052299883808298864,0.021326069982663991,0.021961357660461953,0.97107247704718636,0,0.16666666666666666
joint_random_033,cir,6,0.83333333333333337,0.83333333333333337,0.16666666666666666,0.00034602772291047936,0.014109804644651766,0.014530125174133775,0.97107247704718647,0,0.16666666666666666
joint_random_033,amp_phase_joint,6,0.33333333333333331,0.33333333333333331,0,0.037240231345762993,0.24182092002606695,0.22286143006812772,1.0850729978361144,1,0.66666666666666663
joint_random_034,amplitude,6,0.66666666666666663,0.83333333333333337,0.33333333333333331,0.0017127944046429885,0.0046681455412273185,0.0072345301568074475,0.64525897882044925,0,0.16666666666666666
joint_random_034,amplitude_raw_db,6,0.66666666666666663,1,0.33333333333333331,1.8056394972471075,2.4383904140939063,4.8486986897584963,0.5028958428050635,0,0
joint_random_034,amplitude_db_standardized,6,1,1,0.33333333333333331,0.17345525154438191,0.45560883819513659,0.67396707897451769,0.6760105239685793,0,0
joint_random_034,phase,6,0.16666666666666666,0.33333333333333331,0.5,0.018539374228873726,0.25053326537978754,0.22848697624584827,1.0964881653045198,1,0.66666666666666663
