mode,scenario,measurement_kind,observation_mode,method,feature,snr_db,trial,true_id,predicted_id,true_class,predicted_class,strict_correct,class_correct,strict_unique_correct,unique_identification,physically_ambiguous_class,ambiguous,false_unique,best_distance,second_best_distance,distance_margin,objective,cfr_nmse,theta_estimation_rmse,theta_boundary_hit,theta_true_label,theta_hat_label,parameter_regularization,grid_size,view_count,frequency_count,edge_precision,edge_recall,edge_f1,seed,runtime_s
parameter_aware,load_error_10,three_view_complete,ordinary_ofdm_cfr,nominal_nearest,amp_phase_joint_weighted,20,15,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.0172676840457338,0.118136234494847,0.100868550449113,0.0172676840457338,0.0040911333921975,0.0288675134594813,0,load_error_10,nominal,0,27,3,1793,1,1,1,20500936,21.434981
parameter_aware,load_error_10,three_view_complete,ordinary_ofdm_cfr,topology_only,amplitude,20,15,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.00107453908877962,0.0072743158195374,0.00619977673075779,0.00107453908877962,0.0040911333921975,0.0288675134594813,0,load_error_10,nominal,0,27,3,1793,1,1,1,20500936,21.435495
parameter_aware,load_error_10,three_view_complete,ordinary_ofdm_cfr,nuisance_aware_joint,amp_phase_joint_weighted,20,15,T2,T2,"{T2}","{T2}",1,1,0,0,0,1,0,0.0172676840457338,0.0172676840457338,0,0.0172676840457338,0.0040911333921975,0.0288675134594813,0,load_error_10,nominal,0,27,3,1793,1,1,1,20500936,21.435959
parameter_aware,load_error_10,three_view_complete,ordinary_ofdm_cfr,nominal_nearest,amp_phase_joint_weighted,20,16,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.0146768116537267,0.122793050482214,0.108116238828487,0.0146768116537267,0.00408460571972186,0.0288675134594813,0,load_error_10,nominal,0,27,3,1793,1,1,1,20500937,21.485139
parameter_aware,load_error_10,three_view_complete,ordinary_ofdm_cfr,topology_only,amplitude,20,16,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.00108312499991605,0.00726082260432207,0.00617769760440602,0.00108312499991605,0.00408460571972186,0.0288675134594813,0,load_error_10,nominal,0,27,3,1793,1,1,1,20500937,21.485632
parameter_aware,load_error_10,three_view_complete,ordinary_ofdm_cfr,nuisance_aware_joint,amp_phase_joint_weighted,20,16,T2,T2,"{T2}","{T2}",1,1,0,0,0,1,0,0.0146768116537267,0.0146768116537267,0,0.0146768116537267,0.00408460571972186,0.0288675134594813,0,load_error_10,nominal,0,27,3,1793,1,1,1,20500937,21.486088
parameter_aware,load_error_10,three_view_complete,ordinary_ofdm_cfr,nominal_nearest,amp_phase_joint_weighted,20,17,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.019740227401677,0.124519844461165,0.104779617059488,0.019740227401677,0.00411818054029251,0.0288675134594813,0,load_error_10,nominal,0,27,3,1793,1,1,1,20500938,21.533853
parameter_aware,load_error_10,three_view_complete,ordinary_ofdm_cfr,topology_only,amplitude,20,17,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.00109740344039643,0.00724056204997575,0.00614315860957931,0.00109740344039643,0.00411818054029251,0.0288675134594813,0,load_error_10,nominal,0,27,3,1793,1,1,1,20500938,21.534371
parameter_aware,load_error_10,three_view_complete,ordinary_ofdm_cfr,nuisance_aware_joint,amp_phase_joint_weighted,20,17,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.0188255867531004,0.019740227401677,0.000914640648576635,0.0188255867531004,0.00411818054029251,0,1,load_error_10,branch_load_scale,0.0833333333333331,27,3,1793,1,1,1,20500938,21.534835
parameter_aware,load_error_10,three_view_complete,ordinary_ofdm_cfr,nominal_nearest,amp_phase_joint_weighted,20,18,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.0226365714884413,0.118947272907,0.0963107014185588,0.0226365714884413,0.00411851562259999,0.0288675134594813,0,load_error_10,nominal,0,27,3,1793,1,1,1,20500939,21.58207
parameter_aware,load_error_10,three_view_complete,ordinary_ofdm_cfr,topology_only,amplitude,20,18,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.00108158669073495,0.00726975564874566,0.00618816895801071,0.00108158669073495,0.00411851562259999,0.0288675134594813,0,load_error_10,nominal,0,27,3,1793,1,1,1,20500939,21.58259
parameter_aware,load_error_10,three_view_complete,ordinary_ofdm_cfr,nuisance_aware_joint,amp_phase_joint_weighted,20,18,T2,T2,"{T2}","{T2}",1,1,0,0,0,1,0,0.0226365714884413,0.0226365714884413,0,0.0226365714884413,0.00411851562259999,0.0288675134594813,0,load_error_10,nominal,0,27,3,1793,1,1,1,20500939,21.583043
parameter_aware,load_error_10,three_view_complete,ordinary_ofdm_cfr,nominal_nearest,amp_phase_joint_weighted,20,19,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.0185945683509031,0.122911980441569,0.104317412090666,0.0185945683509031,0.00405350544239015,0.0288675134594813,0,load_error_10,nominal,0,27,3,1793,1,1,1,20500940,21.627002
parameter_aware,load_error_10,three_view_complete,ordinary_ofdm_cfr,topology_only,amplitude,20,19,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.00106626068394211,0.0072510892359938,0.00618482855205168,0.00106626068394211,0.00405350544239015,0.0288675134594813,0,load_error_10,nominal,0,27,3,1793,1,1,1,20500940,21.627532
parameter_aware,load_error_10,three_view_complete,ordinary_ofdm_cfr,nuisance_aware_joint,amp_phase_joint_weighted,20,19,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.0183901242163702,0.0185945683509031,0.000204444134532928,0.0183901242163702,0.00405350544239015,0,1,load_error_10,branch_load_scale,0.0833333333333331,27,3,1793,1,1,1,20500940,21.627992
parameter_aware,load_error_10,three_view_complete,ordinary_ofdm_cfr,nominal_nearest,amp_phase_joint_weighted,20,20,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.0238203326810049,0.122418787146283,0.0985984544652785,0.0238203326810049,0.00411824127660607,0.0288675134594813,0,load_error_10,nominal,0,27,3,1793,1,1,1,20500941,21.672378
parameter_aware,load_error_10,three_view_complete,ordinary_ofdm_cfr,topology_only,amplitude,20,20,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.00108501742777789,0.00727305469988846,0.00618803727211056,0.00108501742777789,0.00411824127660607,0.0288675134594813,0,load_error_10,nominal,0,27,3,1793,1,1,1,20500941,21.672895
parameter_aware,load_error_10,three_view_complete,ordinary_ofdm_cfr,nuisance_aware_joint,amp_phase_joint_weighted,20,20,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.0219591855753159,0.0238203326810049,0.00186114710568909,0.0219591855753159,0.00411824127660607,0,1,load_error_10,branch_load_scale,0.0833333333333333,27,3,1793,1,1,1,20500941,21.673377
parameter_aware,load_error_10,three_view_complete,ordinary_ofdm_cfr,nominal_nearest,amp_phase_joint_weighted,20,1,T3,T3,"{T3}","{T3}",1,1,1,1,0,0,0,0.016186845156406,0.0700980361721792,0.0539111910157732,0.016186845156406,0.00411319924127991,0.0288675134594813,0,load_error_10,nominal,0,27,3,1793,1,1,1,20501022,21.717532
parameter_aware,load_error_10,three_view_complete,ordinary_ofdm_cfr,topology_only,amplitude,20,1,T3,T3,"{T3}","{T3}",1,1,1,1,0,0,0,0.00109061028540897,0.00654850610411163,0.00545789581870265,0.00109061028540897,0.00411319924127991,0.0288675134594813,0,load_error_10,nominal,0,27,3,1793,1,1,1,20501022,21.71802
parameter_aware,load_error_10,three_view_complete,ordinary_ofdm_cfr,nuisance_aware_joint,amp_phase_joint_weighted,20,1,T3,T3,"{T3}","{T3}",1,1,0,0,0,1,0,0.016186845156406,0.016186845156406,0,0.016186845156406,0.00411319924127991,0.0288675134594813,0,load_error_10,nominal,0,27,3,1793,1,1,1,20501022,21.718455
parameter_aware,load_error_10,three_view_complete,ordinary_ofdm_cfr,nominal_nearest,amp_phase_joint_weighted,20,2,T3,T3,"{T3}","{T3}",1,1,1,1,0,0,0,0.0211564803721108,0.0699518251525907,0.0487953447804799,0.0211564803721108,0.00408506800505342,0.0288675134594813,0,load_error_10,nominal,0,27,3,1793,1,1,1,20501023,21.763662
parameter_aware,load_error_10,three_view_complete,ordinary_ofdm_cfr,topology_only,amplitude,20,2,T3,T3,"{T3}","{T3}",1,1,1,1,0,0,0,0.0010747970410232,0.00650300554725694,0.00542820850623374,0.0010747970410232,0.00408506800505342,0.0288675134594813,0,load_error_10,nominal,0,27,3,1793,1,1,1,20501023,21.764201
parameter_aware,load_error_10,three_view_complete,ordinary_ofdm_cfr,nuisance_aware_joint,amp_phase_joint_weighted,20,2,T3,T3,"{T3}","{T3}",1,1,0,0,0,1,0,0.0211564803721108,0.0211564803721108,0,0.0211564803721108,0.00408506800505342,0.0288675134594813,0,load_error_10,nominal,0,27,3,1793,1,1,1,20501023,21.764641
parameter_aware,load_error_10,three_view_complete,ordinary_ofdm_cfr,nominal_nearest,amp_phase_joint_weighted,20,3,T3,T3,"{T3}","{T3}",1,1,1,1,0,0,0,0.0275117118323942,0.0758655277679692,0.048353815935575,0.0275117118323942,0.00410459570268048,0.0288675134594813,0,load_error_10,nominal,0,27,3,1793,1,1,1,20501024,21.807986
parameter_aware,load_error_10,three_view_complete,ordinary_ofdm_cfr,topology_only,amplitude,20,3,T3,T3,"{T3}","{T3}",1,1,1,1,0,0,0,0.00107141900906687,0.00653747791165769,0.00546605890259083,0.00107141900906687,0.00410459570268048,0.0288675134594813,0,load_error_10,nominal,0,27,3,1793,1,1,1,20501024,21.808518
parameter_aware,load_error_10,three_view_complete,ordinary_ofdm_cfr,nuisance_aware_joint,amp_phase_joint_weighted,20,3,T3,T3,"{T3}","{T3}",1,1,1,1,0,0,0,0.0261215000556713,0.0275117118323942,0.0013902117767229,0.0261215000556713,0.00410459570268048,0,1,load_error_10,branch_load_scale,0.0833333333333331,27,3,1793,1,1,1,20501024,21.808996
parameter_aware,load_error_10,three_view_complete,ordinary_ofdm_cfr,nominal_nearest,amp_phase_joint_weighted,20,4,T3,T3,"{T3}","{T3}",1,1,1,1,0,0,0,0.0157467575656215,0.0727055890524741,0.0569588314868526,0.0157467575656215,0.00407849112560984,0.0288675134594813,0,load_error_10,nominal,0,27,3,1793,1,1,1,20501025,21.852662
parameter_aware,load_error_10,three_view_complete,ordinary_ofdm_cfr,topology_only,amplitude,20,4,T3,T3,"{T3}","{T3}",1,1,1,1,0,0,0,0.00108544256025644,0.00649207995533688,0.00540663739508044,0.00108544256025644,0.00407849112560984,0.0288675134594813,0,load_error_10,nominal,0,27,3,1793,1,1,1,20501025,21.853195
parameter_aware,load_error_10,three_view_complete,ordinary_ofdm_cfr,nuisance_aware_joint,amp_phase_joint_weighted,20,4,T3,T3,"{T3}","{T3}",1,1,0,0,0,1,0,0.0157467575656215,0.0157467575656215,0,0.0157467575656215,0.00407849112560984,0.0288675134594813,0,load_error_10,nominal,0,27,3,1793,1,1,1,20501025,21.853745
parameter_aware,load_error_10,three_view_complete,ordinary_ofdm_cfr,nominal_nearest,amp_phase_joint_weighted,20,5,T3,T3,"{T3}","{T3}",1,1,1,1,0,0,0,0.0217760406272399,0.0730870371549153,0.0513109965276754,0.0217760406272399,0.00409111985222393,0.0288675134594813,0,load_error_10,nominal,0,27,3,1793,1,1,1,20501026,21.899382
parameter_aware,load_error_10,three_view_complete,ordinary_ofdm_cfr,topology_only,amplitude,20,5,T3,T3,"{T3}","{T3}",1,1,1,1,0,0,0,0.00108268796710222,0.00651948678210425,0.00543679881500203,0.00108268796710222,0.00409111985222393,0.0288675134594813,0,load_error_10,nominal,0,27,3,1793,1,1,1,20501026,21.899917
parameter_aware,load_error_10,three_view_complete,ordinary_ofdm_cfr,nuisance_aware_joint,amp_phase_joint_weighted,20,5,T3,T3,"{T3}","{T3}",1,1,1,1,0,0,0,0.0206278554383589,0.0217760406272399,0.00114818518888105,0.0206278554383589,0.00409111985222393,0,1,load_error_10,branch_load_scale,0.0833333333333331,27,3,1793,1,1,1,20501026,21.900419
parameter_aware,load_error_10,three_view_complete,ordinary_ofdm_cfr,nominal_nearest,amp_phase_joint_weighted,20,6,T3,T3,"{T3}","{T3}",1,1,1,1,0,0,0,0.0172997714637781,0.0713533968782155,0.0540536254144374,0.0172997714637781,0.00408460147881267,0.0288675134594813,0,load_error_10,nominal,0,27,3,1793,1,1,1,20501027,21.945298
parameter_aware,load_error_10,three_view_complete,ordinary_ofdm_cfr,topology_only,amplitude,20,6,T3,T3,"{T3}","{T3}",1,1,1,1,0,0,0,0.00108775090325639,0.0065121407180112,0.00542438981475481,0.00108775090325639,0.00408460147881267,0.0288675134594813,0,load_error_10,nominal,0,27,3,1793,1,1,1,20501027,21.945809
parameter_aware,load_error_10,three_view_complete,ordinary_ofdm_cfr,nuisance_aware_joint,amp_phase_joint_weighted,20,6,T3,T3,"{T3}","{T3}",1,1,1,1,0,0,0,0.0171389267947578,0.0172997714637781,0.000160844669020326,0.0171389267947578,0.00408460147881267,0,1,load_error_10,branch_load_scale,0.0833333333333333,27,3,1793,1,1,1,20501027,21.946236
parameter_aware,load_error_10,three_view_complete,ordinary_ofdm_cfr,nominal_nearest,amp_phase_joint_weighted,20,7,T3,T3,"{T3}","{T3}",1,1,1,1,0,0,0,0.0181513452188536,0.0688442264399799,0.0506928812211262,0.0181513452188536,0.00411816690318644,0.0288675134594813,0,load_error_10,nominal,0,27,3,1793,1,1,1,20501028,21.989615
parameter_aware,load_error_10,three_view_complete,ordinary_ofdm_cfr,topology_only,amplitude,20,7,T3,T3,"{T3}","{T3}",1,1,1,1,0,0,0,0.00109884412970925,0.0065388157560742,0.00543997162636495,0.00109884412970925,0.00411816690318644,0.0288675134594813,0,load_error_10,nominal,0,27,3,1793,1,1,1,20501028,21.990185
parameter_aware,load_error_10,three_view_complete,ordinary_ofdm_cfr,nuisance_aware_joint,amp_phase_joint_weighted,20,7,T3,T3,"{T3}","{T3}",1,1,0,0,0,1,0,0.0181513452188536,0.0181513452188536,0,0.0181513452188536,0.00411816690318644,0.0288675134594813,0,load_error_10,nominal,0,27,3,1793,1,1,1,20501028,21.990692
parameter_aware,load_error_10,three_view_complete,ordinary_ofdm_cfr,nominal_nearest,amp_phase_joint_weighted,20,8,T3,T3,"{T3}","{T3}",1,1,1,1,0,0,0,0.0260075624500046,0.0731166231690572,0.0471090607190526,0.0260075624500046,0.0041185113966662,0.0288675134594813,0,load_error_10,nominal,0,27,3,1793,1,1,1,20501029,22.034912
parameter_aware,load_error_10,three_view_complete,ordinary_ofdm_cfr,topology_only,amplitude,20,8,T3,T3,"{T3}","{T3}",1,1,1,1,0,0,0,0.00108843027415055,0.00651310215803503,0.00542467188388448,0.00108843027415055,0.0041185113966662,0.0288675134594813,0,load_error_10,nominal,0,27,3,1793,1,1,1,20501029,22.035431
parameter_aware,load_error_10,three_view_complete,ordinary_ofdm_cfr,nuisance_aware_joint,amp_phase_joint_weighted,20,8,T3,T3,"{T3}","{T3}",1,1,1,1,0,0,0,0.0254073269472806,0.0260075624500046,0.000600235502723999,0.0254073269472806,0.0041185113966662,0.0577350269189626,1,load_error_10,branch_load_scale,0.0833333333333331,27,3,1793,1,1,1,20501029,22.035961
parameter_aware,load_error_10,three_view_complete,ordinary_ofdm_cfr,nominal_nearest,amp_phase_joint_weighted,20,9,T3,T3,"{T3}","{T3}",1,1,1,1,0,0,0,0.0175282870542639,0.0732917703774396,0.0557634833231757,0.0175282870542639,0.00405349206971814,0.0288675134594813,0,load_error_10,nominal,0,27,3,1793,1,1,1,20501030,22.080049
parameter_aware,load_error_10,three_view_complete,ordinary_ofdm_cfr,topology_only,amplitude,20,9,T3,T3,"{T3}","{T3}",1,1,1,1,0,0,0,0.00106989226431794,0.00652835868140364,0.00545846641708569,0.00106989226431794,0.00405349206971814,0.0288675134594813,0,load_error_10,nominal,0,27,3,1793,1,1,1,20501030,22.08065
parameter_aware,load_error_10,three_view_complete,ordinary_ofdm_cfr,nuisance_aware_joint,amp_phase_joint_weighted,20,9,T3,T3,"{T3}","{T3}",1,1,0,0,0,1,0,0.0175282870542639,0.0175282870542639,0,0.0175282870542639,0.00405349206971814,0.0288675134594813,0,load_error_10,nominal,0,27,3,1793,1,1,1,20501030,22.081109
parameter_aware,load_error_10,three_view_complete,ordinary_ofdm_cfr,nominal_nearest,amp_phase_joint_weighted,20,10,T3,T3,"{T3}","{T3}",1,1,1,1,0,0,0,0.0162466275967983,0.0707649509788255,0.0545183233820272,0.0162466275967983,0.00411823694867716,0.0288675134594813,0,load_error_10,nominal,0,27,3,1793,1,1,1,20501031,22.124358
parameter_aware,load_error_10,three_view_complete,ordinary_ofdm_cfr,topology_only,amplitude,20,10,T3,T3,"{T3}","{T3}",1,1,1,1,0,0,0,0.00109044319978632,0.00650635452008594,0.00541591132029962,0.00109044319978632,0.00411823694867716,0.0288675134594813,0,load_error_10,nominal,0,27,3,1793,1,1,1,20501031,22.124876
parameter_aware,load_error_10,three_view_complete,ordinary_ofdm_cfr,nuisance_aware_joint,amp_phase_joint_weighted,20,10,T3,T3,"{T3}","{T3}",1,1,0,0,0,1,0,0.0162466275967983,0.0162466275967983,0,0.0162466275967983,0.00411823694867716,0.0288675134594813,0,load_error_10,nominal,0,27,3,1793,1,1,1,20501031,22.125316
parameter_aware,load_error_10,three_view_complete,ordinary_ofdm_cfr,nominal_nearest,amp_phase_joint_weighted,20,11,T3,T3,"{T3}","{T3}",1,1,1,1,0,0,0,0.0363281498406468,0.0775860925128171,0.0412579426721704,0.0363281498406468,0.004072696054691,0.0288675134594813,0,load_error_10,nominal,0,27,3,1793,1,1,1,20501032,22.171179
parameter_aware,load_error_10,three_view_complete,ordinary_ofdm_cfr,topology_only,amplitude,20,11,T3,T3,"{T3}","{T3}",1,1,1,1,0,0,0,0.00110239066348996,0.00654610388102901,0.00544371321753905,0.00110239066348996,0.004072696054691,0.0288675134594813,0,load_error_10,nominal,0,27,3,1793,1,1,1,20501032,22.171715
parameter_aware,load_error_10,three_view_complete,ordinary_ofdm_cfr,nuisance_aware_joint,amp_phase_joint_weighted,20,11,T3,T3,"{T3}","{T3}",1,1,1,1,0,0,0,0.0353717393730127,0.0363281498406468,0.000956410467634103,0.0353717393730127,0.004072696054691,0.0577350269189626,1,load_error_10,branch_load_scale,0.0833333333333333,27,3,1793,1,1,1,20501032,22.172338
parameter_aware,load_error_10,three_view_complete,ordinary_ofdm_cfr,nominal_nearest,amp_phase_joint_weighted,20,12,T3,T3,"{T3}","{T3}",1,1,1,1,0,0,0,0.0202192581631353,0.0731400094053739,0.0529207512422386,0.0202192581631353,0.00407679899713795,0.0288675134594813,0,load_error_10,nominal,0,27,3,1793,1,1,1,20501033,22.216411
parameter_aware,load_error_10,three_view_complete,ordinary_ofdm_cfr,topology_only,amplitude,20,12,T3,T3,"{T3}","{T3}",1,1,1,1,0,0,0,0.00110582697550552,0.00652196633876541,0.00541613936325989,0.00110582697550552,0.00407679899713795,0.0288675134594813,0,load_error_10,nominal,0,27,3,1793,1,1,1,20501033,22.217048
parameter_aware,load_error_10,three_view_complete,ordinary_ofdm_cfr,nuisance_aware_joint,amp_phase_joint_weighted,20,12,T3,T3,"{T3}","{T3}",1,1,1,1,0,0,0,0.0199817295413236,0.0202192581631353,0.00023752862181169,0.0199817295413236,0.00407679899713795,0.0577350269189626,1,load_error_10,branch_load_scale,0.0833333333333331,27,3,1793,1,1,1,20501033,22.217504
parameter_aware,load_error_10,three_view_complete,ordinary_ofdm_cfr,nominal_nearest,amp_phase_joint_weighted,20,13,T3,T3,"{T3}","{T3}",1,1,1,1,0,0,0,0.0164074161410066,0.0710437867274868,0.0546363705864803,0.0164074161410066,0.00413386964861878,0.0288675134594813,0,load_error_10,nominal,0,27,3,1793,1,1,1,20501034,22.261949
parameter_aware,load_error_10,three_view_complete,ordinary_ofdm_cfr,topology_only,amplitude,20,13,T3,T3,"{T3}","{T3}",1,1,1,1,0,0,0,0.00110053359517453,0.00654037412823203,0.0054398405330575,0.00110053359517453,0.00413386964861878,0.0288675134594813,0,load_error_10,nominal,0,27,3,1793,1,1,1,20501034,22.26249
parameter_aware,load_error_10,three_view_complete,ordinary_ofdm_cfr,nuisance_aware_joint,amp_phase_joint_weighted,20,13,T3,T3,"{T3}","{T3}",1,1,1,1,0,0,0,0.0156551547078255,0.0164074161410066,0.000752261433181092,0.0156551547078255,0.00413386964861878,0,1,load_error_10,branch_load_scale,0.0833333333333331,27,3,1793,1,1,1,20501034,22.262932
parameter_aware,load_error_10,three_view_complete,ordinary_ofdm_cfr,nominal_nearest,amp_phase_joint_weighted,20,14,T3,T3,"{T3}","{T3}",1,1,1,1,0,0,0,0.0171459140249165,0.072455798436875,0.0553098844119585,0.0171459140249165,0.00418463546023904,0.0288675134594813,0,load_error_10,nominal,0,27,3,1793,1,1,1,20501035,22.308678
parameter_aware,load_error_10,three_view_complete,ordinary_ofdm_cfr,topology_only,amplitude,20,14,T3,T3,"{T3}","{T3}",1,1,1,1,0,0,0,0.00109518851242406,0.00651341588766874,0.00541822737524468,0.00109518851242406,0.00418463546023904,0.0288675134594813,0,load_error_10,nominal,0,27,3,1793,1,1,1,20501035,22.309204
parameter_aware,load_error_10,three_view_complete,ordinary_ofdm_cfr,nuisance_aware_joint,amp_phase_joint_weighted,20,14,T3,T3,"{T3}","{T3}",1,1,1,1,0,0,0,0.0167289429789731,0.0171459140249165,0.000416971045943355,0.0167289429789731,0.00418463546023904,0,1,load_error_10,branch_load_scale,0.0833333333333333,27,3,1793,1,1,1,20501035,22.309659
parameter_aware,load_error_10,three_view_complete,ordinary_ofdm_cfr,nominal_nearest,amp_phase_joint_weighted,20,15,T3,T3,"{T3}","{T3}",1,1,1,1,0,0,0,0.019498302700402,0.0734931433053688,0.0539948406049668,0.019498302700402,0.00412262097027416,0.0288675134594813,0,load_error_10,nominal,0,27,3,1793,1,1,1,20501036,22.354837
parameter_aware,load_error_10,three_view_complete,ordinary_ofdm_cfr,topology_only,amplitude,20,15,T3,T3,"{T3}","{T3}",1,1,1,1,0,0,0,0.00107460654288521,0.00652218284961755,0.00544757630673234,0.00107460654288521,0.00412262097027416,0.0288675134594813,0,load_error_10,nominal,0,27,3,1793,1,1,1,20501036,22.355395
parameter_aware,load_error_10,three_view_complete,ordinary_ofdm_cfr,nuisance_aware_joint,amp_phase_joint_weighted,20,15,T3,T3,"{T3}","{T3}",1,1,0,0,0,1,0,0.019498302700402,0.019498302700402,0,0.019498302700402,0.00412262097027416,0.0288675134594813,0,load_error_10,nominal,0,27,3,1793,1,1,1,20501036,22.35585
parameter_aware,load_error_10,three_view_complete,ordinary_ofdm_cfr,nominal_nearest,amp_phase_joint_weighted,20,16,T3,T3,"{T3}","{T3}",1,1,1,1,0,0,0,0.0146239543757523,0.0713843574773021,0.0567604031015498,0.0146239543757523,0.00421747334238638,0.0288675134594813,0,load_error_10,nominal,0,27,3,1793,1,1,1,20501037,22.402053
parameter_aware,load_error_10,three_view_complete,ordinary_ofdm_cfr,topology_only,amplitude,20,16,T3,T3,"{T3}","{T3}",1,1,1,1,0,0,0,0.00110886372661847,0.00651639766833242,0.00540753394171395,0.00110886372661847,0.00421747334238638,0.0288675134594813,0,load_error_10,nominal,0,27,3,1793,1,1,1,20501037,22.402583
parameter_aware,load_error_10,three_view_complete,ordinary_ofdm_cfr,nuisance_aware_joint,amp_phase_joint_weighted,20,16,T3,T3,"{T3}","{T3}",1,1,0,0,0,1,0,0.0146239543757523,0.0146239543757523,0,0.0146239543757523,0.00421747334238638,0.0288675134594813,0,load_error_10,nominal,0,27,3,1793,1,1,1,20501037,22.403086
parameter_aware,load_error_10,three_view_complete,ordinary_ofdm_cfr,nominal_nearest,amp_phase_joint_weighted,20,17,T3,T3,"{T3}","{T3}",1,1,1,1,0,0,0,0.0243017654623226,0.0737144083837893,0.0494126429214667,0.0243017654623226,0.00409064704815263,0.0288675134594813,0,load_error_10,nominal,0,27,3,1793,1,1,1,20501038,22.449703
parameter_aware,load_error_10,three_view_complete,ordinary_ofdm_cfr,topology_only,amplitude,20,17,T3,T3,"{T3}","{T3}",1,1,1,1,0,0,0,0.00109094235402117,0.00652488335589866,0.00543394100187749,0.00109094235402117,0.00409064704815263,0.0288675134594813,0,load_error_10,nominal,0,27,3,1793,1,1,1,20501038,22.450319
parameter_aware,load_error_10,three_view_complete,ordinary_ofdm_cfr,nuisance_aware_joint,amp_phase_joint_weighted,20,17,T3,T3,"{T3}","{T3}",1,1,1,1,0,0,0,0.0239295450078016,0.0243017654623226,0.000372220454520955,0.0239295450078016,0.00409064704815263,0.0577350269189626,1,load_error_10,branch_load_scale,0.0833333333333333,27,3,1793,1,1,1,20501038,22.450804
parameter_aware,load_error_10,three_view_complete,ordinary_ofdm_cfr,nominal_nearest,amp_phase_joint_weighted,20,18,T3,T3,"{T3}","{T3}",1,1,1,1,0,0,0,0.0139315097209482,0.0700116338286959,0.0560801241077477,0.0139315097209482,0.00413722007292971,0.0288675134594813,0,load_error_10,nominal,0,27,3,1793,1,1,1,20501039,22.497084
parameter_aware,load_error_10,three_view_complete,ordinary_ofdm_cfr,topology_only,amplitude,20,18,T3,T3,"{T3}","{T3}",1,1,1,1,0,0,0,0.00109606671814318,0.00652200768813494,0.00542594096999175,0.00109606671814318,0.00413722007292971,0.0288675134594813,0,load_error_10,nominal,0,27,3,1793,1,1,1,20501039,22.497638
parameter_aware,load_error_10,three_view_complete,ordinary_ofdm_cfr,nuisance_aware_joint,amp_phase_joint_weighted,20,18,T3,T3,"{T3}","{T3}",1,1,0,0,0,1,0,0.0139315097209482,0.0139315097209482,0,0.0139315097209482,0.00413722007292971,0.0288675134594813,0,load_error_10,nominal,0,27,3,1793,1,1,1,20501039,22.498186
parameter_aware,load_error_10,three_view_complete,ordinary_ofdm_cfr,nominal_nearest,amp_phase_joint_weighted,20,19,T3,T3,"{T3}","{T3}",1,1,1,1,0,0,0,0.0166847644834692,0.0711539167992636,0.0544691523157944,0.0166847644834692,0.00414304109673106,0.0288675134594813,0,load_error_10,nominal,0,27,3,1793,1,1,1,20501040,22.544856
parameter_aware,load_error_10,three_view_complete,ordinary_ofdm_cfr,topology_only,amplitude,20,19,T3,T3,"{T3}","{T3}",1,1,1,1,0,0,0,0.00108819714231178,0.00653497382591171,0.00544677668359992,0.00108819714231178,0.00414304109673106,0.0288675134594813,0,load_error_10,nominal,0,27,3,1793,1,1,1,20501040,22.545367
parameter_aware,load_error_10,three_view_complete,ordinary_ofdm_cfr,nuisance_aware_joint,amp_phase_joint_weighted,20,19,T3,T3,"{T3}","{T3}",1,1,0,0,0,1,0,0.0166847644834692,0.0166847644834692,0,0.0166847644834692,0.00414304109673106,0.0288675134594813,0,load_error_10,nominal,0,27,3,1793,1,1,1,20501040,22.545829
parameter_aware,load_error_10,three_view_complete,ordinary_ofdm_cfr,nominal_nearest,amp_phase_joint_weighted,20,20,T3,T3,"{T3}","{T3}",1,1,1,1,0,0,0,0.0156098421986932,0.0703949272295216,0.0547850850308284,0.0156098421986932,0.00423671574938362,0.0288675134594813,0,load_error_10,nominal,0,27,3,1793,1,1,1,20501041,22.593133
parameter_aware,load_error_10,three_view_complete,ordinary_ofdm_cfr,topology_only,amplitude,20,20,T3,T3,"{T3}","{T3}",1,1,1,1,0,0,0,0.00112234663892273,0.00653021603666049,0.00540786939773776,0.00112234663892273,0.00423671574938362,0.0288675134594813,0,load_error_10,nominal,0,27,3,1793,1,1,1,20501041,22.593709
