mode,snr_db,pilot_spacing,measurement_kind,feature,true_id,predicted_id,count
audit,30,8,three_view_complete,amplitude,T3,T3,50
audit,30,8,three_view_complete,amp_phase_joint_weighted,T3,T3,50
audit,30,8,three_view_complete,cir,T3,T3,50
audit,30,8,three_view_complete,toa,T3,T2,50
audit,30,8,three_view_complete,amplitude,T4,T4,50
audit,30,8,three_view_complete,amp_phase_joint_weighted,T4,T4,50
audit,30,8,three_view_complete,cir,T4,T4,50
audit,30,8,three_view_complete,toa,T4,T4,50
audit,30,8,three_view_complete,amplitude,T5,T5,50
audit,30,8,three_view_complete,amp_phase_joint_weighted,T5,T5,50
audit,30,8,three_view_complete,cir,T5,T5,50
audit,30,8,three_view_complete,toa,T5,T2,50
