split,scenario,measurement_kind,observation_mode,method,feature,snr_db,trial,true_id,predicted_id,true_class,predicted_class,strict_correct,class_correct,strict_unique_correct,unique_identification,physically_ambiguous_class,ambiguous,false_unique,best_distance,second_best_distance,distance_margin,objective,cfr_nmse,theta_estimation_rmse,theta_boundary_hit,theta_true_label,theta_hat_label,parameter_regularization,lambda,grid_size,view_count,frequency_count,edge_precision,edge_recall,edge_f1,seed,runtime_s,trial_label
calibration,load_error_10,dual_receiver_counterfactual,ordinary_ofdm_cfr,nuisance_aware_joint,amp_phase_joint_weighted,20,20553222,T5,T5,"{T5}","{T5}",1,1,1,1,0,0,0,0.0129179730342766,0.0134164903726617,0.000498517338385088,0.0129179730342766,0.0042682096348158,0,1,load_error_10,branch_load_scale,0.0833333333333333,0.001,27,2,1793,1,1,1,20553222,NaN,0
calibration,load_error_10,dual_receiver_counterfactual,ordinary_ofdm_cfr,nuisance_aware_joint,amp_phase_joint_weighted,20,20553222,T5,T5,"{T5}","{T5}",1,1,0,0,0,1,0,0.0135601098888283,0.0135601098888283,0,0.0135601098888283,0.0042682096348158,0.0288675134594813,0,load_error_10,nominal,0,0.01,27,2,1793,1,1,1,20553222,NaN,0
calibration,load_error_10,dual_receiver_counterfactual,ordinary_ofdm_cfr,nuisance_aware_joint,amp_phase_joint_weighted,20,20553222,T5,T5,"{T5}","{T5}",1,1,0,0,0,1,0,0.0135601098888283,0.0135601098888283,0,0.0135601098888283,0.0042682096348158,0.0288675134594813,0,load_error_10,nominal,0,0.05,27,2,1793,1,1,1,20553222,NaN,0
calibration,load_error_10,three_view_complete,ordinary_ofdm_cfr,nuisance_aware_joint,amp_phase_joint_weighted,20,20562922,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.0150224688300567,0.0154959041745318,0.000473435344475102,0.0150224688300567,0.00403769849844591,0,1,load_error_10,branch_load_scale,0.0833333333333333,0,27,3,1793,1,1,1,20562922,NaN,0
calibration,load_error_10,three_view_complete,ordinary_ofdm_cfr,nuisance_aware_joint,amp_phase_joint_weighted,20,20562922,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.01510580216339,0.0155313225728952,0.000425520409505241,0.01510580216339,0.00403769849844591,0,1,load_error_10,branch_load_scale,0.0833333333333333,0.001,27,3,1793,1,1,1,20562922,NaN,0
calibration,load_error_10,three_view_complete,ordinary_ofdm_cfr,nuisance_aware_joint,amp_phase_joint_weighted,20,20562922,T2,T2,"{T2}","{T2}",1,1,0,0,0,1,0,0.0155313225728952,0.0155313225728952,0,0.0155313225728952,0.00403769849844591,0.0288675134594813,0,load_error_10,nominal,0,0.01,27,3,1793,1,1,1,20562922,NaN,0
calibration,load_error_10,three_view_complete,ordinary_ofdm_cfr,nuisance_aware_joint,amp_phase_joint_weighted,20,20562922,T2,T2,"{T2}","{T2}",1,1,0,0,0,1,0,0.0155313225728952,0.0155313225728952,0,0.0155313225728952,0.00403769849844591,0.0288675134594813,0,load_error_10,nominal,0,0.05,27,3,1793,1,1,1,20562922,NaN,0
calibration,load_error_10,three_view_complete,ordinary_ofdm_cfr,nuisance_aware_joint,amp_phase_joint_weighted,20,20563022,T3,T3,"{T3}","{T3}",1,1,1,1,0,0,0,0.0172542781927092,0.0184327906571063,0.00117851246439714,0.0172542781927092,0.00418063085459899,0,1,load_error_10,branch_load_scale,0.0833333333333333,0,27,3,1793,1,1,1,20563022,NaN,0
calibration,load_error_10,three_view_complete,ordinary_ofdm_cfr,nuisance_aware_joint,amp_phase_joint_weighted,20,20563022,T3,T3,"{T3}","{T3}",1,1,1,1,0,0,0,0.0173376115260425,0.0185161239904397,0.00117851246439714,0.0173376115260425,0.00418063085459899,0,1,load_error_10,branch_load_scale,0.0833333333333333,0.001,27,3,1793,1,1,1,20563022,NaN,0
calibration,load_error_10,three_view_complete,ordinary_ofdm_cfr,nuisance_aware_joint,amp_phase_joint_weighted,20,20563022,T3,T3,"{T3}","{T3}",1,1,1,1,0,0,0,0.0180876115260425,0.0186945059187896,0.000606894392747082,0.0180876115260425,0.00418063085459899,0,1,load_error_10,branch_load_scale,0.0833333333333333,0.01,27,3,1793,1,1,1,20563022,NaN,0
calibration,load_error_10,three_view_complete,ordinary_ofdm_cfr,nuisance_aware_joint,amp_phase_joint_weighted,20,20563022,T3,T3,"{T3}","{T3}",1,1,0,0,0,1,0,0.0186945059187896,0.0186945059187896,0,0.0186945059187896,0.00418063085459899,0.0288675134594813,0,load_error_10,nominal,0,0.05,27,3,1793,1,1,1,20563022,NaN,0
calibration,load_error_10,three_view_complete,ordinary_ofdm_cfr,nuisance_aware_joint,amp_phase_joint_weighted,20,20563122,T4,T4,"{T4}","{T4}",1,1,1,1,0,0,0,0.0455614508285263,0.0469767275717445,0.00141527674321814,0.0455614508285263,0.00408116946948244,0.0577350269189626,1,load_error_10,branch_load_scale,0.0833333333333331,0,27,3,1793,1,1,1,20563122,NaN,0
calibration,load_error_10,three_view_complete,ordinary_ofdm_cfr,nuisance_aware_joint,amp_phase_joint_weighted,20,20563122,T4,T4,"{T4}","{T4}",1,1,1,1,0,0,0,0.0456447841618597,0.0470438129789347,0.00139902881707499,0.0456447841618597,0.00408116946948244,0.0577350269189626,1,load_error_10,branch_load_scale,0.0833333333333331,0.001,27,3,1793,1,1,1,20563122,NaN,0
calibration,load_error_10,three_view_complete,ordinary_ofdm_cfr,nuisance_aware_joint,amp_phase_joint_weighted,20,20563122,T4,T4,"{T4}","{T4}",1,1,1,1,0,0,0,0.0463947841618597,0.0470438129789347,0.000649028817074994,0.0463947841618597,0.00408116946948244,0.0577350269189626,1,load_error_10,branch_load_scale,0.0833333333333331,0.01,27,3,1793,1,1,1,20563122,NaN,0
calibration,load_error_10,three_view_complete,ordinary_ofdm_cfr,nuisance_aware_joint,amp_phase_joint_weighted,20,20563122,T4,T4,"{T4}","{T4}",1,1,0,0,0,1,0,0.0470438129789347,0.0470438129789347,0,0.0470438129789347,0.00408116946948244,0.0288675134594813,0,load_error_10,nominal,0,0.05,27,3,1793,1,1,1,20563122,NaN,0
calibration,load_error_10,three_view_complete,ordinary_ofdm_cfr,nuisance_aware_joint,amp_phase_joint_weighted,20,20563222,T5,T5,"{T5}","{T5}",1,1,1,1,0,0,0,0.0265390149399739,0.0281954892236447,0.00165647428367078,0.0265390149399739,0.00410587616779815,0,1,load_error_10,branch_load_scale,0.0833333333333333,0,27,3,1793,1,1,1,20563222,NaN,0
calibration,load_error_10,three_view_complete,ordinary_ofdm_cfr,nuisance_aware_joint,amp_phase_joint_weighted,20,20563222,T5,T5,"{T5}","{T5}",1,1,1,1,0,0,0,0.0266223482733073,0.0282702649017176,0.00164791662841036,0.0266223482733073,0.00410587616779815,0,1,load_error_10,branch_load_scale,0.0833333333333333,0.001,27,3,1793,1,1,1,20563222,NaN,0
calibration,load_error_10,three_view_complete,ordinary_ofdm_cfr,nuisance_aware_joint,amp_phase_joint_weighted,20,20563222,T5,T5,"{T5}","{T5}",1,1,1,1,0,0,0,0.0273723482733073,0.0282702649017176,0.000897916628410367,0.0273723482733073,0.00410587616779815,0,1,load_error_10,branch_load_scale,0.0833333333333333,0.01,27,3,1793,1,1,1,20563222,NaN,0
calibration,load_error_10,three_view_complete,ordinary_ofdm_cfr,nuisance_aware_joint,amp_phase_joint_weighted,20,20563222,T5,T5,"{T5}","{T5}",1,1,0,0,0,1,0,0.0282702649017176,0.0282702649017176,0,0.0282702649017176,0.00410587616779815,0.0288675134594813,0,load_error_10,nominal,0,0.05,27,3,1793,1,1,1,20563222,NaN,0
calibration,joint_bounded,siso_forward,ordinary_ofdm_cfr,nuisance_aware_joint,amp_phase_joint_weighted,20,20622922,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.0136893550499552,0.0140469648871966,0.000357609837241472,0.0136893550499552,0.00411941013873232,0.0304688412728409,0,joint_bounded,C_scale,0.0833333333333333,0,27,1,1793,1,1,1,20622922,NaN,0
calibration,joint_bounded,siso_forward,ordinary_ofdm_cfr,nuisance_aware_joint,amp_phase_joint_weighted,20,20622922,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.0137726883832885,0.01413029822053,0.000357609837241472,0.0137726883832885,0.00411941013873232,0.0304688412728409,0,joint_bounded,C_scale,0.0833333333333333,0.001,27,1,1793,1,1,1,20622922,NaN,0
calibration,joint_bounded,siso_forward,ordinary_ofdm_cfr,nuisance_aware_joint,amp_phase_joint_weighted,20,20622922,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.0145226883832885,0.01488029822053,0.000357609837241472,0.0145226883832885,0.00411941013873232,0.0304688412728409,0,joint_bounded,C_scale,0.0833333333333333,0.01,27,1,1793,1,1,1,20622922,NaN,0
calibration,joint_bounded,siso_forward,ordinary_ofdm_cfr,nuisance_aware_joint,amp_phase_joint_weighted,20,20622922,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.0178560217166218,0.0182136315538633,0.000357609837241472,0.0178560217166218,0.00411941013873232,0.0304688412728409,0,joint_bounded,C_scale,0.0833333333333333,0.05,27,1,1793,1,1,1,20622922,NaN,0
calibration,joint_bounded,siso_forward,ordinary_ofdm_cfr,nuisance_aware_joint,amp_phase_joint_weighted,20,20623022,T3,T3,"{T3,T5}","{T3,T5}",1,1,0,0,1,1,0,0.0261391575550663,0.0261391575550663,0,0.0261391575550663,0.00418191072599296,0.0262891757038071,0,joint_bounded,C_scale,0.0833333333333333,0,27,1,1793,1,1,1,20623022,NaN,0
calibration,joint_bounded,siso_forward,ordinary_ofdm_cfr,nuisance_aware_joint,amp_phase_joint_weighted,20,20623022,T3,T3,"{T3,T5}","{T3,T5}",1,1,0,0,1,1,0,0.0262224908883997,0.0262224908883997,0,0.0262224908883997,0.00418191072599296,0.0262891757038071,0,joint_bounded,C_scale,0.0833333333333333,0.001,27,1,1793,1,1,1,20623022,NaN,0
calibration,joint_bounded,siso_forward,ordinary_ofdm_cfr,nuisance_aware_joint,amp_phase_joint_weighted,20,20623022,T3,T3,"{T3,T5}","{T3,T5}",1,1,0,0,1,1,0,0.0269724908883997,0.0269724908883997,0,0.0269724908883997,0.00418191072599296,0.0262891757038071,0,joint_bounded,C_scale,0.0833333333333333,0.01,27,1,1793,1,1,1,20623022,NaN,0
calibration,joint_bounded,siso_forward,ordinary_ofdm_cfr,nuisance_aware_joint,amp_phase_joint_weighted,20,20623022,T3,T3,"{T3,T5}","{T3,T5}",1,1,0,0,1,1,0,0.030305824221733,0.030305824221733,0,0.030305824221733,0.00418191072599296,0.0262891757038071,0,joint_bounded,C_scale,0.0833333333333333,0.05,27,1,1793,1,1,1,20623022,NaN,0
calibration,joint_bounded,siso_forward,ordinary_ofdm_cfr,nuisance_aware_joint,amp_phase_joint_weighted,20,20623122,T4,T4,"{T4}","{T4}",1,1,1,1,0,0,0,0.0182119959504163,0.0188105120328886,0.000598516082472293,0.0182119959504163,0.0041252483816129,0.0122159954104054,0,joint_bounded,L_scale,0.0833333333333333,0,27,1,1793,1,1,1,20623122,NaN,0
calibration,joint_bounded,siso_forward,ordinary_ofdm_cfr,nuisance_aware_joint,amp_phase_joint_weighted,20,20623122,T4,T4,"{T4}","{T4}",1,1,1,1,0,0,0,0.0182953292837497,0.018893845366222,0.000598516082472293,0.0182953292837497,0.0041252483816129,0.0122159954104054,0,joint_bounded,L_scale,0.0833333333333333,0.001,27,1,1793,1,1,1,20623122,NaN,0
calibration,joint_bounded,siso_forward,ordinary_ofdm_cfr,nuisance_aware_joint,amp_phase_joint_weighted,20,20623122,T4,T4,"{T4}","{T4}",1,1,1,1,0,0,0,0.0190453292837497,0.0196438453662219,0.000598516082472293,0.0190453292837497,0.0041252483816129,0.0122159954104054,0,joint_bounded,L_scale,0.0833333333333333,0.01,27,1,1793,1,1,1,20623122,NaN,0
calibration,joint_bounded,siso_forward,ordinary_ofdm_cfr,nuisance_aware_joint,amp_phase_joint_weighted,20,20623122,T4,T4,"{T4}","{T4}",1,1,1,1,0,0,0,0.022378662617083,0.0229771786995553,0.000598516082472293,0.022378662617083,0.0041252483816129,0.0122159954104054,0,joint_bounded,L_scale,0.0833333333333333,0.05,27,1,1793,1,1,1,20623122,NaN,0
calibration,joint_bounded,siso_forward,ordinary_ofdm_cfr,nuisance_aware_joint,amp_phase_joint_weighted,20,20623222,T5,T5,"{T3,T5}","{T3,T5}",1,1,0,0,1,1,0,0.0218581044708555,0.0218581044708555,3.46944695195361e-18,0.0218581044708555,0.00415795687542025,0.0186852155144112,1,joint_bounded,branch_length_scale,0.0833333333333333,0,27,1,1793,1,1,1,20623222,NaN,0
calibration,joint_bounded,siso_forward,ordinary_ofdm_cfr,nuisance_aware_joint,amp_phase_joint_weighted,20,20623222,T5,T5,"{T3,T5}","{T3,T5}",1,1,0,0,1,1,0,0.0219414378041888,0.0219414378041888,3.46944695195361e-18,0.0219414378041888,0.00415795687542025,0.0186852155144112,1,joint_bounded,branch_length_scale,0.0833333333333333,0.001,27,1,1793,1,1,1,20623222,NaN,0
calibration,joint_bounded,siso_forward,ordinary_ofdm_cfr,nuisance_aware_joint,amp_phase_joint_weighted,20,20623222,T5,T5,"{T3,T5}","{T3,T5}",1,1,0,0,1,1,0,0.0226914378041888,0.0226914378041888,3.46944695195361e-18,0.0226914378041888,0.00415795687542025,0.0186852155144112,1,joint_bounded,branch_length_scale,0.0833333333333333,0.01,27,1,1793,1,1,1,20623222,NaN,0
calibration,joint_bounded,siso_forward,ordinary_ofdm_cfr,nuisance_aware_joint,amp_phase_joint_weighted,20,20623222,T5,T5,"{T3,T5}","{T3,T5}",1,1,0,0,1,1,0,0.0239780562847148,0.0239780562847148,0,0.0239780562847148,0.00415795687542025,0.0185397890163942,0,joint_bounded,nominal,0,0.05,27,1,1793,1,1,1,20623222,NaN,0
calibration,joint_bounded,dual_receiver_complete,ordinary_ofdm_cfr,nuisance_aware_joint,amp_phase_joint_weighted,20,20632922,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.036783596432812,0.0424180030857207,0.00563440665290875,0.036783596432812,0.00424875238208663,0.0245905607568539,1,joint_bounded,main_length_scale,0.0833333333333333,0,27,2,1793,1,1,1,20632922,NaN,0
calibration,joint_bounded,dual_receiver_complete,ordinary_ofdm_cfr,nuisance_aware_joint,amp_phase_joint_weighted,20,20632922,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.0368669297661453,0.0425013364190541,0.00563440665290875,0.0368669297661453,0.00424875238208663,0.0245905607568539,1,joint_bounded,main_length_scale,0.0833333333333333,0.001,27,2,1793,1,1,1,20632922,NaN,0
calibration,joint_bounded,dual_receiver_complete,ordinary_ofdm_cfr,nuisance_aware_joint,amp_phase_joint_weighted,20,20632922,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.0376169297661453,0.0432513364190541,0.00563440665290875,0.0376169297661453,0.00424875238208663,0.0245905607568539,1,joint_bounded,main_length_scale,0.0833333333333333,0.01,27,2,1793,1,1,1,20632922,NaN,0
calibration,joint_bounded,dual_receiver_complete,ordinary_ofdm_cfr,nuisance_aware_joint,amp_phase_joint_weighted,20,20632922,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.0409502630994787,0.0465846697523874,0.00563440665290875,0.0409502630994787,0.00424875238208663,0.0245905607568539,1,joint_bounded,main_length_scale,0.0833333333333333,0.05,27,2,1793,1,1,1,20632922,NaN,0
calibration,joint_bounded,dual_receiver_complete,ordinary_ofdm_cfr,nuisance_aware_joint,amp_phase_joint_weighted,20,20633022,T3,T3,"{T3}","{T3}",1,1,1,1,0,0,0,0.0333467224390937,0.033970414276864,0.000623691837770279,0.0333467224390937,0.00421299691365515,0.0340544779809254,0,joint_bounded,L_scale,0.0833333333333333,0,27,2,1793,1,1,1,20633022,NaN,0
calibration,joint_bounded,dual_receiver_complete,ordinary_ofdm_cfr,nuisance_aware_joint,amp_phase_joint_weighted,20,20633022,T3,T3,"{T3}","{T3}",1,1,1,1,0,0,0,0.0334300557724271,0.0340537476101974,0.000623691837770279,0.0334300557724271,0.00421299691365515,0.0340544779809254,0,joint_bounded,L_scale,0.0833333333333333,0.001,27,2,1793,1,1,1,20633022,NaN,0
calibration,joint_bounded,dual_receiver_complete,ordinary_ofdm_cfr,nuisance_aware_joint,amp_phase_joint_weighted,20,20633022,T3,T3,"{T3}","{T3}",1,1,1,1,0,0,0,0.0341800557724271,0.0348037476101974,0.000623691837770279,0.0341800557724271,0.00421299691365515,0.0340544779809254,0,joint_bounded,L_scale,0.0833333333333333,0.01,27,2,1793,1,1,1,20633022,NaN,0
calibration,joint_bounded,dual_receiver_complete,ordinary_ofdm_cfr,nuisance_aware_joint,amp_phase_joint_weighted,20,20633022,T3,T3,"{T3}","{T3}",1,1,1,1,0,0,0,0.0375133891057604,0.0381370809435307,0.000623691837770279,0.0375133891057604,0.00421299691365515,0.0340544779809254,0,joint_bounded,L_scale,0.0833333333333333,0.05,27,2,1793,1,1,1,20633022,NaN,0
calibration,joint_bounded,dual_receiver_complete,ordinary_ofdm_cfr,nuisance_aware_joint,amp_phase_joint_weighted,20,20633122,T4,T4,"{T4}","{T4}",1,1,1,1,0,0,0,0.0469635401239669,0.0472271091115102,0.000263568987543254,0.0469635401239669,0.00428206940794825,0.0145823643622192,0,joint_bounded,C_scale,0.0833333333333333,0,27,2,1793,1,1,1,20633122,NaN,0
calibration,joint_bounded,dual_receiver_complete,ordinary_ofdm_cfr,nuisance_aware_joint,amp_phase_joint_weighted,20,20633122,T4,T4,"{T4}","{T4}",1,1,1,1,0,0,0,0.0470468734573002,0.0473104424448435,0.000263568987543254,0.0470468734573002,0.00428206940794825,0.0145823643622192,0,joint_bounded,C_scale,0.0833333333333333,0.001,27,2,1793,1,1,1,20633122,NaN,0
calibration,joint_bounded,dual_receiver_complete,ordinary_ofdm_cfr,nuisance_aware_joint,amp_phase_joint_weighted,20,20633122,T4,T4,"{T4}","{T4}",1,1,1,1,0,0,0,0.0477968734573002,0.0480604424448435,0.000263568987543254,0.0477968734573002,0.00428206940794825,0.0145823643622192,0,joint_bounded,C_scale,0.0833333333333333,0.01,27,2,1793,1,1,1,20633122,NaN,0
calibration,joint_bounded,dual_receiver_complete,ordinary_ofdm_cfr,nuisance_aware_joint,amp_phase_joint_weighted,20,20633122,T4,T4,"{T4}","{T4}",1,1,1,1,0,0,0,0.0511302067906336,0.0513937757781768,0.000263568987543254,0.0511302067906336,0.00428206940794825,0.0145823643622192,0,joint_bounded,C_scale,0.0833333333333333,0.05,27,2,1793,1,1,1,20633122,NaN,0
calibration,joint_bounded,dual_receiver_complete,ordinary_ofdm_cfr,nuisance_aware_joint,amp_phase_joint_weighted,20,20633222,T5,T5,"{T5}","{T5}",1,1,1,1,0,0,0,0.0372671213282259,0.0391210791434801,0.00185395781525413,0.0372671213282259,0.00414223581983165,0.0441094170614093,1,joint_bounded,branch_load_scale,0.0833333333333331,0,27,2,1793,1,1,1,20633222,NaN,0
calibration,joint_bounded,dual_receiver_complete,ordinary_ofdm_cfr,nuisance_aware_joint,amp_phase_joint_weighted,20,20633222,T5,T5,"{T5}","{T5}",1,1,1,1,0,0,0,0.0373504546615593,0.0392044124768134,0.00185395781525413,0.0373504546615593,0.00414223581983165,0.0441094170614093,1,joint_bounded,branch_load_scale,0.0833333333333331,0.001,27,2,1793,1,1,1,20633222,NaN,0
calibration,joint_bounded,dual_receiver_complete,ordinary_ofdm_cfr,nuisance_aware_joint,amp_phase_joint_weighted,20,20633222,T5,T5,"{T5}","{T5}",1,1,1,1,0,0,0,0.0381004546615593,0.0392815043900189,0.00118104972845966,0.0381004546615593,0.00414223581983165,0.0441094170614093,1,joint_bounded,branch_load_scale,0.0833333333333331,0.01,27,2,1793,1,1,1,20633222,NaN,0
calibration,joint_bounded,dual_receiver_complete,ordinary_ofdm_cfr,nuisance_aware_joint,amp_phase_joint_weighted,20,20633222,T5,T5,"{T5}","{T5}",1,1,0,0,0,1,0,0.0392815043900189,0.0392815043900189,0,0.0392815043900189,0.00414223581983165,0.0175271475395474,0,joint_bounded,nominal,0,0.05,27,2,1793,1,1,1,20633222,NaN,0
calibration,joint_bounded,dual_receiver_highz_complete,ordinary_ofdm_cfr,nuisance_aware_joint,amp_phase_joint_weighted,20,20642922,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.0162168706222125,0.0518262269423514,0.035609356320139,0.0162168706222125,0.00415660794270552,0.0280784176271356,1,joint_bounded,main_length_scale,0.0833333333333333,0,27,2,1793,1,1,1,20642922,NaN,0
calibration,joint_bounded,dual_receiver_highz_complete,ordinary_ofdm_cfr,nuisance_aware_joint,amp_phase_joint_weighted,20,20642922,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.0163002039555458,0.0519095602756848,0.035609356320139,0.0163002039555458,0.00415660794270552,0.0280784176271356,1,joint_bounded,main_length_scale,0.0833333333333333,0.001,27,2,1793,1,1,1,20642922,NaN,0
calibration,joint_bounded,dual_receiver_highz_complete,ordinary_ofdm_cfr,nuisance_aware_joint,amp_phase_joint_weighted,20,20642922,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.0170502039555458,0.0526595602756848,0.035609356320139,0.0170502039555458,0.00415660794270552,0.0280784176271356,1,joint_bounded,main_length_scale,0.0833333333333333,0.01,27,2,1793,1,1,1,20642922,NaN,0
calibration,joint_bounded,dual_receiver_highz_complete,ordinary_ofdm_cfr,nuisance_aware_joint,amp_phase_joint_weighted,20,20642922,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.0203835372888791,0.0559928936090181,0.035609356320139,0.0203835372888791,0.00415660794270552,0.0280784176271356,1,joint_bounded,main_length_scale,0.0833333333333333,0.05,27,2,1793,1,1,1,20642922,NaN,0
calibration,joint_bounded,dual_receiver_highz_complete,ordinary_ofdm_cfr,nuisance_aware_joint,amp_phase_joint_weighted,20,20643022,T3,T3,"{T3}","{T3}",1,1,1,1,0,0,0,0.0142378078918443,0.015096589980286,0.00085878208844173,0.0142378078918443,0.00414779323855064,0.0272613085452906,0,joint_bounded,L_scale,0.0833333333333333,0,27,2,1793,1,1,1,20643022,NaN,0
calibration,joint_bounded,dual_receiver_highz_complete,ordinary_ofdm_cfr,nuisance_aware_joint,amp_phase_joint_weighted,20,20643022,T3,T3,"{T3}","{T3}",1,1,1,1,0,0,0,0.0143211412251776,0.0151799233136193,0.00085878208844173,0.0143211412251776,0.00414779323855064,0.0272613085452906,0,joint_bounded,L_scale,0.0833333333333333,0.001,27,2,1793,1,1,1,20643022,NaN,0
calibration,joint_bounded,dual_receiver_highz_complete,ordinary_ofdm_cfr,nuisance_aware_joint,amp_phase_joint_weighted,20,20643022,T3,T3,"{T3}","{T3}",1,1,1,1,0,0,0,0.0150711412251776,0.0159299233136193,0.000858782088441729,0.0150711412251776,0.00414779323855064,0.0272613085452906,0,joint_bounded,L_scale,0.0833333333333333,0.01,27,2,1793,1,1,1,20643022,NaN,0
calibration,joint_bounded,dual_receiver_highz_complete,ordinary_ofdm_cfr,nuisance_aware_joint,amp_phase_joint_weighted,20,20643022,T3,T3,"{T3}","{T3}",1,1,1,1,0,0,0,0.0184044745585109,0.0192632566469527,0.000858782088441729,0.0184044745585109,0.00414779323855064,0.0272613085452906,0,joint_bounded,L_scale,0.0833333333333333,0.05,27,2,1793,1,1,1,20643022,NaN,0
calibration,joint_bounded,dual_receiver_highz_complete,ordinary_ofdm_cfr,nuisance_aware_joint,amp_phase_joint_weighted,20,20643122,T4,T4,"{T4}","{T4}",1,1,1,1,0,0,0,0.0376442306730108,0.0405253197758635,0.00288108910285267,0.0376442306730108,0.00415321791648292,0.0315909824795037,1,joint_bounded,main_length_scale,0.0833333333333333,0,27,2,1793,1,1,1,20643122,NaN,0
calibration,joint_bounded,dual_receiver_highz_complete,ordinary_ofdm_cfr,nuisance_aware_joint,amp_phase_joint_weighted,20,20643122,T4,T4,"{T4}","{T4}",1,1,1,1,0,0,0,0.0377275640063441,0.0406086531091968,0.00288108910285267,0.0377275640063441,0.00415321791648292,0.0315909824795037,1,joint_bounded,main_length_scale,0.0833333333333333,0.001,27,2,1793,1,1,1,20643122,NaN,0
calibration,joint_bounded,dual_receiver_highz_complete,ordinary_ofdm_cfr,nuisance_aware_joint,amp_phase_joint_weighted,20,20643122,T4,T4,"{T4}","{T4}",1,1,1,1,0,0,0,0.0384775640063441,0.0413586531091968,0.00288108910285267,0.0384775640063441,0.00415321791648292,0.0315909824795037,1,joint_bounded,main_length_scale,0.0833333333333333,0.01,27,2,1793,1,1,1,20643122,NaN,0
calibration,joint_bounded,dual_receiver_highz_complete,ordinary_ofdm_cfr,nuisance_aware_joint,amp_phase_joint_weighted,20,20643122,T4,T4,"{T4}","{T4}",1,1,1,1,0,0,0,0.0418108973396775,0.0446919864425301,0.00288108910285267,0.0418108973396775,0.00415321791648292,0.0315909824795037,1,joint_bounded,main_length_scale,0.0833333333333333,0.05,27,2,1793,1,1,1,20643122,NaN,0
calibration,joint_bounded,dual_receiver_highz_complete,ordinary_ofdm_cfr,nuisance_aware_joint,amp_phase_joint_weighted,20,20643222,T5,T5,"{T5}","{T5}",1,1,1,1,0,0,0,0.0204649049493967,0.0304807336706499,0.0100158287212532,0.0204649049493967,0.00410713458087793,0.0120953645605714,1,joint_bounded,branch_length_scale,0.0833333333333333,0,27,2,1793,1,1,1,20643222,NaN,0
calibration,joint_bounded,dual_receiver_highz_complete,ordinary_ofdm_cfr,nuisance_aware_joint,amp_phase_joint_weighted,20,20643222,T5,T5,"{T5}","{T5}",1,1,1,1,0,0,0,0.02054823828273,0.0305640670039832,0.0100158287212532,0.02054823828273,0.00410713458087793,0.0120953645605714,1,joint_bounded,branch_length_scale,0.0833333333333333,0.001,27,2,1793,1,1,1,20643222,NaN,0
calibration,joint_bounded,dual_receiver_highz_complete,ordinary_ofdm_cfr,nuisance_aware_joint,amp_phase_joint_weighted,20,20643222,T5,T5,"{T5}","{T5}",1,1,1,1,0,0,0,0.02129823828273,0.0309818926728031,0.00968365439007311,0.02129823828273,0.00410713458087793,0.0120953645605714,1,joint_bounded,branch_length_scale,0.0833333333333333,0.01,27,2,1793,1,1,1,20643222,NaN,0
calibration,joint_bounded,dual_receiver_highz_complete,ordinary_ofdm_cfr,nuisance_aware_joint,amp_phase_joint_weighted,20,20643222,T5,T5,"{T5}","{T5}",1,1,1,1,0,0,0,0.0246315716160633,0.0309818926728031,0.00635032105673977,0.0246315716160633,0.00410713458087793,0.0120953645605714,1,joint_bounded,branch_length_scale,0.0833333333333333,0.05,27,2,1793,1,1,1,20643222,NaN,0
calibration,joint_bounded,dual_receiver_counterfactual,ordinary_ofdm_cfr,nuisance_aware_joint,amp_phase_joint_weighted,20,20652922,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.014614365402299,0.0147916182233312,0.000177252821032196,0.014614365402299,0.00410607886631937,0.0333159693505525,0,joint_bounded,L_scale,0.0833333333333333,0,27,2,1793,1,1,1,20652922,NaN,0
calibration,joint_bounded,dual_receiver_counterfactual,ordinary_ofdm_cfr,nuisance_aware_joint,amp_phase_joint_weighted,20,20652922,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.0146976987356323,0.0148749515566645,0.000177252821032196,0.0146976987356323,0.00410607886631937,0.0333159693505525,0,joint_bounded,L_scale,0.0833333333333333,0.001,27,2,1793,1,1,1,20652922,NaN,0
calibration,joint_bounded,dual_receiver_counterfactual,ordinary_ofdm_cfr,nuisance_aware_joint,amp_phase_joint_weighted,20,20652922,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.0154476987356323,0.0156249515566645,0.000177252821032196,0.0154476987356323,0.00410607886631937,0.0333159693505525,0,joint_bounded,L_scale,0.0833333333333333,0.01,27,2,1793,1,1,1,20652922,NaN,0
