experiment,noise_mode,view_kind,snr_db,trial,true_id,method,predicted_id,correct,group_correct,nmse,amplitude_rmse_db,weighted_phase_rmse_deg,intra_distance,inter_distance,length_error_m,main_length_error_m,branch_length_error_m,load_relative_error,Zs_error_ohm,Zr_error_ohm
noise_only,fixed_received_snr,three_view_complete,10,14,T2,oracle,T2,1,1,0.09874593465675631,2.982746429788671,19.705272566362311,0.08132962100475441,0.13427556321765732,0,0,0,0,0,0
noise_only,fixed_received_snr,three_view_complete,10,14,T2,joint,T2,1,1,0.09874593465675631,2.982746429788671,19.705272566362311,0.08070113725340633,0.12986066488020415,0,0,0,0,0,0
noise_only,fixed_received_snr,three_view_complete,10,14,T2,single_feature,T2,1,1,0.09874593465675631,2.982746429788671,19.705272566362311,0.0048968265883890215,0.0084389062813976113,NaN,NaN,NaN,NaN,NaN,NaN
noise_only,fixed_received_snr,three_view_complete,10,14,T3,oracle,T3,1,1,0.098542893678546364,2.9355764635728665,23.481685460895715,0.10462849935735254,0.1268139353103174,0,0,0,0,0,0
noise_only,fixed_received_snr,three_view_complete,10,14,T3,joint,T3,1,1,0.098542893678546364,2.9355764635728665,23.481685460895715,0.099618484240637892,0.12309212599252913,0,0,0,-0.19999999999999996,0,0
noise_only,fixed_received_snr,three_view_complete,10,14,T3,single_feature,T3,1,1,0.098542893678546364,2.9355764635728665,23.481685460895715,0.0048711846518640417,0.0079480017096533375,NaN,NaN,NaN,NaN,NaN,NaN
noise_only,fixed_received_snr,three_view_complete,10,14,T4,oracle,T4,1,1,0.098276969721123944,4.1587380622418442,20.926288757929559,0.084479682111654811,0.14826896084815644,0,0,0,0,0,0
noise_only,fixed_received_snr,three_view_complete,10,14,T4,joint,T4,1,1,0.098276969721123944,4.1587380622418442,20.926288757929559,0.080368516246223778,0.14528293799549813,0,0,0,-0.19999999999999996,0,0
noise_only,fixed_received_snr,three_view_complete,10,14,T4,single_feature,T4,1,1,0.098276969721123944,4.1587380622418442,20.926288757929559,0.0049087229779735389,0.0058763233123272059,NaN,NaN,NaN,NaN,NaN,NaN
noise_only,fixed_received_snr,three_view_complete,10,14,T5,oracle,T5,1,1,0.098878672681528709,3.1792065073467337,26.068022532409458,0.10297613099527553,0.13046277461472286,0,0,0,0,0,0
noise_only,fixed_received_snr,three_view_complete,10,14,T5,joint,T5,1,1,0.098878672681528709,3.1792065073467337,26.068022532409458,0.099674224758493829,0.13003435044948544,0,0,0,0,0,0
noise_only,fixed_received_snr,three_view_complete,10,14,T5,single_feature,T5,1,1,0.098878672681528709,3.1792065073467337,26.068022532409458,0.0048745997813220551,0.0065477844582538967,NaN,NaN,NaN,NaN,NaN,NaN
noise_only,fixed_received_snr,three_view_complete,10,15,T2,oracle,T2,1,1,0.10261285761517068,2.9567834916052256,24.832295137886618,0.10468191774102116,0.14448750175110714,0,0,0,0,0,0
noise_only,fixed_received_snr,three_view_complete,10,15,T2,joint,T2,1,1,0.10261285761517068,2.9567834916052256,24.832295137886618,0.10153278973941803,0.13636525675514055,0,0,0,0,0,0
noise_only,fixed_received_snr,three_view_complete,10,15,T2,single_feature,T2,1,1,0.10261285761517068,2.9567834916052256,24.832295137886618,0.0049912409690491795,0.0085370212402462557,NaN,NaN,NaN,NaN,NaN,NaN
noise_only,fixed_received_snr,three_view_complete,10,15,T3,oracle,T3,1,1,0.10290729829918084,3.0502969616435376,22.955217055937766,0.095744359522145342,0.1216609053857661,0,0,0,0,0,0
noise_only,fixed_received_snr,three_view_complete,10,15,T3,joint,T3,1,1,0.10290729829918084,3.0502969616435376,22.955217055937766,0.091139330456408998,0.11861447344250663,0,0,0,-0.19999999999999996,0,0
noise_only,fixed_received_snr,three_view_complete,10,15,T3,single_feature,T3,1,1,0.10290729829918084,3.0502969616435376,22.955217055937766,0.0050983580932859344,0.0080910301848244829,NaN,NaN,NaN,NaN,NaN,NaN
noise_only,fixed_received_snr,three_view_complete,10,15,T4,oracle,T4,1,1,0.10058916981384695,4.2334884148711209,35.439602496685637,0.15314183217844127,0.21112876225616481,0,0,0,0,0,0
noise_only,fixed_received_snr,three_view_complete,10,15,T4,joint,T4,1,1,0.10058916981384695,4.2334884148711209,35.439602496685637,0.15029129091218082,0.2080472496275356,0,0,0,0.19999999999999996,0,0
noise_only,fixed_received_snr,three_view_complete,10,15,T4,single_feature,T4,1,1,0.10058916981384695,4.2334884148711209,35.439602496685637,0.0050039085776718215,0.0058709577405617408,NaN,NaN,NaN,NaN,NaN,NaN
noise_only,fixed_received_snr,three_view_complete,10,15,T5,oracle,T5,1,1,0.099745143047985055,3.1691250388833812,26.966461291535406,0.11863794138389586,0.13999061911037344,0,0,0,0,0,0
noise_only,fixed_received_snr,three_view_complete,10,15,T5,joint,T5,1,1,0.099745143047985055,3.1691250388833812,26.966461291535406,0.11354514408206108,0.13584907538620894,0,0,0,0.19999999999999996,0,0
noise_only,fixed_received_snr,three_view_complete,10,15,T5,single_feature,T5,1,1,0.099745143047985055,3.1691250388833812,26.966461291535406,0.0049855495481696084,0.0066467861675348584,NaN,NaN,NaN,NaN,NaN,NaN
noise_only,fixed_received_snr,three_view_complete,10,16,T2,oracle,T2,1,1,0.099130204253548779,2.9086358069515801,17.371046103043629,0.068701930855021548,0.13747316925346995,0,0,0,0,0,0
noise_only,fixed_received_snr,three_view_complete,10,16,T2,joint,T2,1,1,0.099130204253548779,2.9086358069515801,17.371046103043629,0.067467569672282388,0.13563514626863826,0,0,0,0,0,0
noise_only,fixed_received_snr,three_view_complete,10,16,T2,single_feature,T2,1,1,0.099130204253548779,2.9086358069515801,17.371046103043629,0.0049046238197209737,0.008360803452992862,NaN,NaN,NaN,NaN,NaN,NaN
noise_only,fixed_received_snr,three_view_complete,10,16,T3,oracle,T3,1,1,0.098739936294343286,2.964480448999447,23.808109350370412,0.1069021871014193,0.12775806926534072,0,0,0,0,0,0
noise_only,fixed_received_snr,three_view_complete,10,16,T3,joint,T3,1,1,0.098739936294343286,2.964480448999447,23.808109350370412,0.10272268751903336,0.12320474796225088,0,0,0,0.19999999999999996,0,0
noise_only,fixed_received_snr,three_view_complete,10,16,T3,single_feature,T3,1,1,0.098739936294343286,2.964480448999447,23.808109350370412,0.0048960881565902727,0.0080132721637226189,NaN,NaN,NaN,NaN,NaN,NaN
noise_only,fixed_received_snr,three_view_complete,10,16,T4,oracle,T4,1,1,0.099540462306699107,4.2802709608227465,29.660791978017826,0.1252076281275718,0.16424807919252621,0,0,0,0,0,0
noise_only,fixed_received_snr,three_view_complete,10,16,T4,joint,T4,1,1,0.099540462306699107,4.2802709608227465,29.660791978017826,0.12181013475656469,0.16306376014910495,0,0,0,-0.19999999999999996,0,0
noise_only,fixed_received_snr,three_view_complete,10,16,T4,single_feature,T4,1,1,0.099540462306699107,4.2802709608227465,29.660791978017826,0.0049558555187237613,0.0058449970509745642,NaN,NaN,NaN,NaN,NaN,NaN
noise_only,fixed_received_snr,three_view_complete,10,16,T5,oracle,T5,1,1,0.099458294176006545,3.1232819841070789,28.587662966583775,0.11937704718945219,0.12756596115753674,0,0,0,0,0,0
