frequency_hz,H_true_real,H_true_imag,H_hat_real,H_hat_imag
22656250,-0.179578541054806,-0.12504546766605,-0.179578541054806,-0.12504546766605
22671875,-0.18204000849394,-0.116507753826593,-0.18204000849394,-0.116507753826593
22687500,-0.184036264826493,-0.107973224511351,-0.184036264826493,-0.107973224511351
22703125,-0.185571923548659,-0.0994749659830361,-0.185571923548659,-0.0994749659830361
22718750,-0.186655001679559,-0.0910455003655669,-0.186655001679559,-0.0910455003655669
22734375,-0.187296810704413,-0.0827163139208819,-0.187296810704413,-0.0827163139208819
22750000,-0.187511770573927,-0.0745174144594814,-0.187511770573927,-0.0745174144594814
22765625,-0.187317154975809,-0.066476931604176,-0.187317154975809,-0.066476931604176
22781250,-0.186732778673765,-0.0586207712636833,-0.186732778673765,-0.0586207712636833
22796875,-0.185780639586202,-0.0509723328234968,-0.185780639586202,-0.0509723328234968
22812500,-0.184484529370354,-0.0435522944422834,-0.184484529370354,-0.0435522944422834
22828125,-0.18286962657504,-0.0363784686746971,-0.18286962657504,-0.0363784686746971
22843750,-0.180962085976997,-0.0294657276319809,-0.180962085976997,-0.0294657276319809
22859375,-0.178788636624513,-0.0228259942138,-0.178788636624513,-0.0228259942138
22875000,-0.176376199517043,-0.0164682937259387,-0.176376199517043,-0.0164682937259387
22890625,-0.173751533909625,-0.0103988585174008,-0.173751533909625,-0.0103988585174008
22906250,-0.170940919107755,-0.00462127715442644,-0.170940919107755,-0.00462127715442644
22921875,-0.167969876462431,0.000863320918118866,-0.167969876462431,0.000863320918118866
22937500,-0.16486293421421,0.00605605434816779,-0.16486293421421,0.00605605434816779
22953125,-0.161643435969354,0.0109600612516699,-0.161643435969354,0.0109600612516699
22968750,-0.158333391988662,0.0155802610850068,-0.158333391988662,0.0155802610850068
22984375,-0.154953371168912,0.0199231141967025,-0.154953371168912,0.0199231141967025
23000000,-0.151522430609389,0.0239963851869291,-0.151522430609389,0.0239963851869291
23015625,-0.148058078971454,0.0278089150881861,-0.148058078971454,0.0278089150881861
23031250,-0.144576269431087,0.0313704062716466,-0.144576269431087,0.0313704062716466
23046875,-0.141091417855773,0.034691222933285,-0.141091417855773,0.034691222933285
23062500,-0.137616441865785,0.0377822090590612,-0.137616441865785,0.0377822090590612
23078125,-0.13416281662196,0.0406545249326394,-0.13416281662196,0.0406545249326394
23093750,-0.130740643475861,0.0433195025434237,-0.130740643475861,0.0433195025434237
23109375,-0.127358727986202,0.0457885196788236,-0.127358727986202,0.0457885196788236
23125000,-0.124024664214977,0.048072892037146,-0.124024664214977,0.048072892037146
23140625,-0.120744922641829,0.0501837823657087,-0.120744922641829,0.0501837823657087
23156250,-0.117524939454938,0.0521321253992385,-0.117524939454938,0.0521321253992385
23171875,-0.114369205376207,0.0539285672312398,-0.114369205376207,0.0539285672312398
23187500,-0.111281352547312,0.0555834176807637,-0.111281352547312,0.0555834176807637
23203125,-0.108264238335054,0.0571066142042024,-0.108264238335054,0.0571066142042024
23218750,-0.105320025206364,0.0585076959331403,-0.105320025206364,0.0585076959331403
23234375,-0.102450256074569,0.0597957864832826,-0.102450256074569,0.0597957864832826
23250000,-0.0996559247306698,0.0609795842658745,-0.0996559247306698,0.0609795842658745
23265625,-0.0969375411485756,0.0620673591337726,-0.0969375411485756,0.0620673591337726
23281250,-0.0942951915950836,0.0630669543025449,-0.0942951915950836,0.0630669543025449
23296875,-0.0917285935873989,0.0639857925976051,-0.0917285935873989,0.0639857925976051
23312500,-0.0892371458269741,0.0648308861875005,-0.0892371458269741,0.0648308861875005
23328125,-0.0868199733023492,0.0656088490680964,-0.0868199733023492,0.0656088490680964
23343750,-0.0844759677987044,0.0663259116608525,-0.0844759677987044,0.0663259116608525
23359375,-0.0822038240816292,0.0669879369791563,-0.0822038240816292,0.0669879369791563
23375000,-0.080002072039675,0.067600437899395,-0.080002072039675,0.067600437899395
23390625,-0.0778691050774467,0.0681685951476926,-0.0778691050774467,0.0681685951476926
23406250,-0.0758032050503288,0.0686972756792191,-0.0758032050503288,0.0686972756792191
23421875,-0.0738025640252892,0.0691910511849842,-0.0738025640252892,0.0691910511849842
23437500,-0.071865303141212,0.0696542165115559,-0.071865303141212,0.0696542165115559
23453125,-0.069989488828019,0.0700908078227299,-0.069989488828019,0.0700908078227299
23468750,-0.0681731466275979,0.0705046203694329,-0.0681731466275979,0.0705046203694329
23484375,-0.0664142728419878,0.0708992257657497,-0.0664142728419878,0.0708992257657497
23500000,-0.0647108442160742,0.0712779886954624,-0.0647108442160742,0.0712779886954624
23515625,-0.0630608258437396,0.071644082995467,-0.0630608258437396,0.071644082995467
23531250,-0.0614621774682431,0.072000507080514,-0.0614621774682431,0.072000507080514
23546875,-0.0599128583300061,0.072350098688297,-0.0599128583300061,0.072350098688297
23562500,-0.0584108306979917,0.0726955489354777,-0.0584108306979917,0.0726955489354777
23578125,-0.0569540622047123,0.0730394156842232,-0.0569540622047123,0.0730394156842232
23593750,-0.0555405270895532,0.0733841362255115,-0.0555405270895532,0.0733841362255115
23609375,-0.0541682064407252,0.0737320392901805,-0.0541682064407252,0.0737320392901805
23625000,-0.0528350875125777,0.0740853564017336,-0.0528350875125777,0.0740853564017336
23640625,-0.0515391621823817,0.0744462325864018,-0.0515391621823817,0.0744462325864018
23656250,-0.0502784245988785,0.0748167364561431,-0.0502784245988785,0.0748167364561431
23671875,-0.049050868063847,0.0751988696792831,-0.049050868063847,0.0751988696792831
