frequency_hz,stable_L300_kG1_HV_mag_dB,stable_L300_kG1_HV_phase_deg,stable_L300_kG1_Hport_mag_dB,stable_L300_kG1_Hport_phase_deg,legacyABCD_L300_kG1_HV_mag_dB,legacyABCD_L300_kG1_HV_phase_deg,legacyABCD_L300_kG1_Hport_mag_dB,legacyABCD_L300_kG1_Hport_phase_deg,stable_L500_kG1_HV_mag_dB,stable_L500_kG1_HV_phase_deg,stable_L500_kG1_Hport_mag_dB,stable_L500_kG1_Hport_phase_deg,legacyABCD_L500_kG1_HV_mag_dB,legacyABCD_L500_kG1_HV_phase_deg,legacyABCD_L500_kG1_Hport_mag_dB,legacyABCD_L500_kG1_Hport_phase_deg,stable_L800_kG1_HV_mag_dB,stable_L800_kG1_HV_phase_deg,stable_L800_kG1_Hport_mag_dB,stable_L800_kG1_Hport_phase_deg,legacyABCD_L800_kG1_HV_mag_dB,legacyABCD_L800_kG1_HV_phase_deg,legacyABCD_L800_kG1_Hport_mag_dB,legacyABCD_L800_kG1_Hport_phase_deg,stable_L1200_kG1_HV_mag_dB,stable_L1200_kG1_HV_phase_deg,stable_L1200_kG1_Hport_mag_dB,stable_L1200_kG1_Hport_phase_deg,legacyABCD_L1200_kG1_HV_mag_dB,legacyABCD_L1200_kG1_HV_phase_deg,legacyABCD_L1200_kG1_Hport_mag_dB,legacyABCD_L1200_kG1_Hport_phase_deg,stable_L300_kG5_HV_mag_dB,stable_L300_kG5_HV_phase_deg,stable_L300_kG5_Hport_mag_dB,stable_L300_kG5_Hport_phase_deg,legacyABCD_L300_kG5_HV_mag_dB,legacyABCD_L300_kG5_HV_phase_deg,legacyABCD_L300_kG5_Hport_mag_dB,legacyABCD_L300_kG5_Hport_phase_deg,stable_L500_kG5_HV_mag_dB,stable_L500_kG5_HV_phase_deg,stable_L500_kG5_Hport_mag_dB,stable_L500_kG5_Hport_phase_deg,legacyABCD_L500_kG5_HV_mag_dB,legacyABCD_L500_kG5_HV_phase_deg,legacyABCD_L500_kG5_Hport_mag_dB,legacyABCD_L500_kG5_Hport_phase_deg,stable_L800_kG5_HV_mag_dB,stable_L800_kG5_HV_phase_deg,stable_L800_kG5_Hport_mag_dB,stable_L800_kG5_Hport_phase_deg,legacyABCD_L800_kG5_HV_mag_dB,legacyABCD_L800_kG5_HV_phase_deg,legacyABCD_L800_kG5_Hport_mag_dB,legacyABCD_L800_kG5_Hport_phase_deg,stable_L1200_kG5_HV_mag_dB,stable_L1200_kG5_HV_phase_deg,stable_L1200_kG5_Hport_mag_dB,stable_L1200_kG5_Hport_phase_deg,legacyABCD_L1200_kG5_HV_mag_dB,legacyABCD_L1200_kG5_HV_phase_deg,legacyABCD_L1200_kG5_Hport_mag_dB,legacyABCD_L1200_kG5_Hport_phase_deg
22900830.483634587,-32.445735972005927,-8866.6376218591631,-26.425136058726299,-8866.6376218591631,-32.445735972005927,-8866.6376218591631,-26.425136058726299,-8866.6376218591631,-44.494304648377643,-15146.105276168011,-38.473704735098018,-15146.105276168011,-44.494304648377643,-15146.105276168011,-38.473704735098018,-15146.105276168011,-62.883586675860599,-24020.693529738764,-56.862986762580974,-24020.693529738764,-62.883586675860599,-24020.693529738764,-56.862986762580981,-24020.693529738764,-87.329230380198027,-36214.30133969849,-81.308630466918402,-36214.30133969849,-87.329230380198027,-36214.30133969849,-81.308630466918402,-36214.30133969849,-95.708871987476257,-8888.2076352302483,-89.688272074196632,-8888.2076352302483,-95.708871987476257,-8888.2076352302483,-89.688272074196632,-8888.2076352302483,-149.31492767419252,-15172.895271843152,-143.29432776091289,-15172.895271843152,-149.31492767419252,-15172.895271843152,-143.29432776091289,-15172.895271843152,-229.72424422214144,-24059.923057480555,-223.70364430886181,-24059.923057480555,-229.72424422214144,-24059.923057480555,-223.70364430886181,-24059.923057480555,-336.9366655995608,-36269.293444130846,-330.91606568628117,-36269.293444130846,-336.9366655995608,-36269.293444130846,-330.91606568628117,-36269.293444130846
22914509.037616022,-32.403324458757204,-8872.8722695833403,-26.382724545477579,-8872.8722695833403,-32.403324458757211,-8872.8722695833403,-26.382724545477583,-8872.8722695833403,-44.500973033644307,-15156.383780074326,-38.480373120364689,-15156.383780074326,-44.500973033644314,-15156.383780074326,-38.480373120364689,-15156.383780074326,-62.883680889875436,-24036.876557479012,-56.863080976595811,-24036.876557479012,-62.883680889875436,-24036.876557479012,-56.863080976595811,-24036.876557479012,-87.345225305489848,-36238.403183707938,-81.324625392210223,-36238.403183707938,-87.345225305489848,-36238.403183707938,-81.324625392210223,-36238.403183707938,-95.75228772729011,-8894.1990820791816,-89.731687814010485,-8894.1990820791816,-95.752287727290081,-8894.1990820791816,-89.731687814010485,-8894.1990820791816,-149.38984569384101,-15182.855814546934,-143.36924578056139,-15182.855814546934,-149.38984569384098,-15182.855814546934,-143.36924578056139,-15182.855814546934,-229.84635617663602,-24075.83712903663,-223.8257562633564,-24075.83712903663,-229.84635617663602,-24075.83712903663,-223.8257562633564,-24075.83712903663,-337.12170296632939,-36293.145554782153,-331.10110305304977,-36293.145554782153,-337.12170296632939,-36293.145554782153,-331.10110305304977,-36293.145554782153
22928187.59159746,-32.362483047290603,-8879.1195178464022,-26.341883134010974,-8879.1195178464022,-32.362483047290603,-8879.1195178464022,-26.341883134010978,-8879.1195178464022,-44.509779331338741,-15166.647038927335,-38.489179418059123,-15166.647038927335,-44.509779331338741,-15166.647038927335,-38.489179418059116,-15166.647038927335,-62.885614100499964,-24053.065441061204,-56.865014187220339,-24053.065441061204,-62.885614100499964,-24053.065441061204,-56.865014187220339,-24053.065441061204,-87.362569087496681,-36262.507541729261,-81.341969174217056,-36262.507541729261,-87.362569087496681,-36262.507541729261,-81.341969174217056,-36262.507541729261,-95.795909793333877,-8900.1912772722553,-89.775309880054252,-8900.1912772722553,-95.795909793333877,-8900.1912772722553,-89.775309880054252,-8900.1912772722553,-149.46497058753295,-15192.817078214013,-143.44437067425332,-15192.817078214013,-149.46497058753295,-15192.817078214013,-143.44437067425332,-15192.817078214013,-229.96867474739531,-24091.751921790605,-223.94807483411569,-24091.751921790605,-229.96867474739531,-24091.751921790605,-223.94807483411569,-24091.751921790605,-337.30694661762413,-36316.998386743719,-331.28634670434451,-36316.998386743719,-337.30694661762413,-36316.998386743719,-331.28634670434451,-36316.998386743719
22941866.145578895,-32.323109415900689,-8885.3788358380607,-26.302509502621064,-8885.3788358380607,-32.323109415900689,-8885.3788358380607,-26.302509502621064,-8885.3788358380607,-44.520227962248185,-15176.89471515094,-38.499628048968567,-15176.89471515094,-44.520227962248185,-15176.89471515094,-38.499628048968567,-15176.89471515094,-62.889501517755832,-24069.259005639829,-56.868901604476207,-24069.259005639829,-62.889501517755832,-24069.259005639829,-56.868901604476207,-24069.259005639829,-87.381287888513555,-36286.614203812002,-81.36068797523393,-36286.614203812002,-87.381287888513555,-36286.614203812002,-81.36068797523393,-36286.614203812002,-95.839741411325875,-8906.1841734191021,-89.81914149804625,-8906.1841734191021,-95.839741411325875,-8906.1841734191021,-89.81914149804625,-8906.1841734191021,-149.54030515150686,-15202.779015306309,-143.51970523822723,-15202.779015306309,-149.54030515150686,-15202.779015306309,-143.51970523822723,-15202.779015306309,-230.09120273494918,-24107.667388210608,-224.07060282166955,-24107.667388210608,-230.09120273494918,-24107.667388210608,-224.07060282166955,-24107.667388210608,-337.49239935427107,-36340.851892483603,-331.47179944099145,-36340.851892483603,-337.49239935427107,-36340.851892483603,-331.47179944099145,-36340.851892483603
22955544.699560333,-32.285102574509338,-8891.6500962959544,-26.26450266122972,-8891.6500962959544,-32.285102574509338,-8891.6500962959544,-26.26450266122972,-8891.6500962959544,-44.531842362225511,-15187.127093949908,-38.511242448945879,-15187.127093949908,-44.531842362225511,-15187.127093949908,-38.511242448945879,-15187.127093949908,-62.895413132197255,-24085.455919516524,-56.874813218917637,-24085.455919516524,-62.895413132197262,-24085.455919516524,-56.874813218917637,-24085.455919516524,-87.401400843469162,-36310.72286939116,-81.380800930189537,-36310.72286939116,-87.401400843469133,-36310.72286939116,-81.380800930189508,-36310.72286939116,-95.883785571301019,-8912.1777225372334,-89.863185658021393,-8912.1777225372334,-95.883785571301019,-8912.1777225372334,-89.863185658021393,-8912.1777225372334,-149.61585194939144,-15212.74157798076,-143.59525203611182,-15212.74157798076,-149.61585194939144,-15212.74157798076,-143.59525203611182,-15212.74157798076,-230.21394270727689,-24123.583480455098,-224.19334279399726,-24123.583480455098,-230.21394270727689,-24123.583480455098,-224.19334279399726,-24123.583480455098,-337.6780637445454,-36364.706024160165,-331.65746383126583,-36364.706024160165,-337.6780637445454,-36364.706024160165,-331.65746383126583,-36364.706024160165
22969223.253541768,-32.248379482050005,-8897.9335515463372,-26.22777956877038,-8897.9335515463372,-32.248379482050005,-8897.9335515463372,-26.22777956877038,-8897.9335515463372,-44.544184755423885,-15197.345021793315,-38.52358484214426,-15197.345021793315,-44.544184755423885,-15197.345021793315,-38.523584842144253,-15197.345021793315,-62.903369590406434,-24101.654777340547,-56.882769677126809,-24101.654777340547,-62.903369590406427,-24101.654777340547,-56.882769677126802,-24101.654777340547,-87.422915208695514,-36334.833176073138,-81.402315295415889,-36334.833176073138,-87.422915208695514,-36334.833176073138,-81.402315295415889,-36334.833176073138,-95.928045024347384,-8918.1718760986114,-89.907445111067759,-8918.1718760986114,-95.928045024347384,-8918.1718760986114,-89.907445111067759,-8918.1718760986114,-149.69161331325316,-15222.704718130093,-143.67101339997353,-15222.704718130093,-149.69161331325316,-15222.704718130093,-143.67101339997353,-15222.704718130093,-230.33689700073384,-24139.500150413733,-224.31629708745422,-24139.500150413733,-230.33689700073384,-24139.500150413733,-224.31629708745422,-24139.500150413733,-337.86394212509867,-36388.560733662969,-331.84334221181905,-36388.560733662969,-337.86394212509867,-36388.560733662969,-331.84334221181905,-36388.560733662969
22982901.807523206,-32.212890183732121,-8904.2297840365536,-26.192290270452496,-8904.2297840365536,-32.212890183732121,-8904.2297840365536,-26.192290270452496,-8904.2297840365536,-44.556872384260622,-15207.549814227888,-38.536272470981004,-15207.549814227888,-44.556872384260622,-15207.549814227888,-38.536272470981004,-15207.549814227888,-62.913341429817969,-24117.854187594341,-56.892741516538344,-24117.854187594341,-62.913341429817969,-24117.854187594341,-56.892741516538344,-24117.854187594341,-87.445823683363358,-36358.944737544589,-81.425223770083733,-36358.944737544589,-87.445823683363329,-36358.944737544589,-81.425223770083704,-36358.944737544589,-95.97252227954823,-8924.1665850777645,-89.951922366268604,-8924.1665850777645,-95.97252227954823,-8924.1665850777645,-89.951922366268604,-8924.1665850777645,-149.76759134470336,-15232.668387422482,-143.74699143142374,-15232.668387422482,-149.76759134470336,-15232.668387422482,-143.74699143142374,-15232.668387422482,-230.46006772104275,-24155.417349747146,-224.43946780776312,-24155.417349747146,-230.46006772104275,-24155.417349747146,-224.43946780776312,-24155.417349747146,-338.05003660194961,-36412.415972652583,-332.02943668866999,-36412.415972652583,-338.05003660194961,-36412.415972652583,-332.02943668866999,-36412.415972652583
22996580.36150464,-32.178630633659232,-8910.5396344560413,-26.15803072037961,-8910.5396344560413,-32.178630633659232,-8910.5396344560413,-26.158030720379607,-8910.5396344560413,-44.569589025587668,-15217.743141690691,-38.548989112308043,-15217.743141690691,-44.569589025587668,-15217.743141690691,-38.548989112308043,-15217.743141690691,-62.925251854697279,-24134.05285834126,-56.904651941417654,-24134.05285834126,-62.925251854697279,-24134.05285834126,-56.904651941417654,-24134.05285834126,-87.470104198992672,-36383.057184286015,-81.449504285713047,-36383.057184286015,-87.470104198992672,-36383.057184286015,-81.449504285713047,-36383.057184286015,-96.017219601154409,-8930.1618000014278,-89.996619687874784,-8930.1618000014278,-96.017219601154409,-8930.1618000014278,-89.996619687874784,-8930.1618000014278,-149.84378791605133,-15242.632537340074,-143.8231880027717,-15242.632537340074,-149.84378791605133,-15242.632537340074,-143.8231880027717,-15242.632537340074,-230.5834567443377,-24171.335029925809,-224.56285683105807,-24171.335029925809,-230.5834567443377,-24171.335029925809,-224.56285683105807,-24171.335029925809,-338.23634905152812,-36436.271692599345,-332.2157491382485,-36436.271692599345,-338.23634905152812,-36436.271692599345,-332.2157491382485,-36436.271692599345
23010258.915486079,-32.145652502051398,-8916.8641116074668,-26.12505258877178,-8916.8641116074668,-32.145652502051398,-8916.8641116074668,-26.125052588771776,-8916.8641116074668,-44.582091109043418,-15227.926903868314,-38.5614911957638,-15227.926903868314,-44.582091109043418,-15227.926903868314,-38.561491195763793,-15227.926903868314,-62.938982935341599,-24150.24967447032,-56.918383022061974,-24150.24967447032,-62.938982935341599,-24150.24967447032,-56.918383022061974,-24150.24967447032,-87.495722083121606,-36407.170200674933,-81.475122169841981,-36407.170200674933,-87.495722083121606,-36407.170200674933,-81.475122169841981,-36407.170200674933,-96.062139006011492,-8936.1574709996439,-90.041539092731867,-8936.1574709996439,-96.062139006011492,-8936.1574709996439,-90.041539092731867,-8936.1574709996439,-149.92020467149158,-15252.597119216563,-143.89960475821195,-15252.597119216563,-149.9202046714916,-15252.597119216563,-143.89960475821198,-15252.597119216563,-230.70706571825397,-24187.253142268048,-224.68646580497435,-24187.253142268048,-230.70706571825394,-24187.253142268048,-224.68646580497432,-24187.253142268048,-338.4228811217655,-36460.127844821516,-332.40228120848587,-36460.127844821516,-338.4228811217655,-36460.127844821516,-332.40228120848587,-36460.127844821516
23023937.469467513,-32.114069422159766,-8923.2042890293687,-26.09346950888014,-8923.2042890293687,-32.114069422159773,-8923.2042890293687,-26.093469508880144,-8923.2042890293687,-44.594208294735978,-15238.103103877875,-38.573608381456353,-15238.103103877875,-44.594208294735978,-15238.103103877875,-38.57360838145636,-15238.103103877875,-62.954384743412319,-24166.443759840706,-56.933784830132694,-24166.443759840706,-62.954384743412312,-24166.443759840706,-56.933784830132687,-24166.443759840706,-87.522634144927324,-36431.283552952082,-81.502034231647698,-36431.283552952082,-87.522634144927324,-36431.283552952082,-81.502034231647698,-36431.283552952082,-96.10728226126264,-8942.1535478581045,-90.086682347983015,-8942.1535478581045,-96.10728226126264,-8942.1535478581045,-90.086682347983015,-8942.1535478581045,-149.99684302831329,-15262.562084273706,-143.97624311503367,-15262.562084273706,-149.99684302831329,-15262.562084273706,-143.97624311503367,-15262.562084273706,-230.83089606305154,-24203.171637977026,-224.81029614977191,-24203.171637977026,-230.83089606305154,-24203.171637977026,-224.81029614977191,-24203.171637977026,-338.60963423321692,-36483.984380522154,-332.5890343199373,-36483.984380522154,-338.60963423321692,-36483.984380522154,-332.5890343199373,-36483.984380522154
23037616.023448952,-32.084059303294204,-8929.5611939999017,-26.063459390014575,-8929.5611939999017,-32.084059303294204,-8929.5611939999017,-26.063459390014575,-8929.5611939999017,-44.605838906271927,-15248.27373311189,-38.585238992992302,-15248.27373311189,-44.60583890627192,-15248.27373311189,-38.585238992992302,-15248.27373311189,-62.971286578616557,-24182.63451902608,-56.950686665336931,-24182.63451902608,-62.971286578616557,-24182.63451902608,-56.950686665336931,-24182.63451902608,-87.550793960490836,-36455.397104240772,-81.530194047211211,-36455.397104240772,-87.550793960490836,-36455.397104240772,-81.530194047211211,-36455.397104240772,-96.15265088234861,-8948.1499800717811,-90.132050969068985,-8948.1499800717811,-96.15265088234861,-8948.1499800717811,-90.132050969068985,-8948.1499800717811,-150.07370417812385,-15272.52738365709,-144.05310426484422,-15272.52738365709,-150.07370417812385,-15272.52738365709,-144.05310426484422,-15272.52738365709,-230.95494897276956,-24219.090468177132,-224.93434905948993,-24219.090468177132,-230.95494897276956,-24219.090468177132,-224.93434905948993,-24219.090468177132,-338.79660958021702,-36507.841250825564,-332.7760096669374,-36507.841250825564,-338.79660958021702,-36507.841250825564,-332.7760096669374,-36507.841250825564
23051294.577430386,-32.055862520209587,-8935.9356949795238,-26.035262606929962,-8935.9356949795238,-32.055862520209587,-8935.9356949795238,-26.035262606929962,-8935.9356949795238,-44.616941099804528,-15258.440676080703,-38.596341186524896,-15258.440676080703,-44.616941099804528,-15258.440676080703,-38.596341186524903,-15258.440676080703,-62.989509186035107,-24198.821655670279,-56.968909272755482,-24198.821655670279,-62.989509186035107,-24198.821655670279,-56.968909272755482,-24198.821655670279,-87.580157496072815,-36479.510815029593,-81.55955758279319,-36479.510815029593,-87.580157496072815,-36479.510815029593,-81.55955758279319,-36479.510815029593,-96.198246131322321,-8954.1467168995532,-90.177646218042696,-8954.1467168995532,-96.198246131322321,-8954.1467168995532,-90.177646218042696,-8954.1467168995532,-150.15078908807646,-15282.492968471008,-144.13018917479684,-15282.492968471008,-150.15078908807646,-15282.492968471008,-144.13018917479684,-15282.492968471008,-231.07922541640076,-24235.009583949548,-225.05862550312114,-24235.009583949548,-231.07922541640076,-24235.009583949548,-225.05862550312114,-24235.009583949548,-338.98380813205307,-36531.698406812808,-332.96320821877345,-36531.698406812808,-338.98380813205307,-36531.698406812808,-332.96320821877345,-36531.698406812808
23064973.131411821,-32.029775984788124,-8942.3283937779106,-26.009176071508499,-8942.3283937779106,-32.029775984788131,-8942.3283937779106,-26.009176071508506,-8942.3283937779106,-44.627521035266852,-15268.605642171869,-38.606921121987227,-15268.605642171869,-44.627521035266838,-15268.605642171869,-38.60692112198722,-15268.605642171869,-63.008876779435703,-24215.005167366933,-56.988276866156077,-24215.005167366933,-63.008876779435703,-24215.005167366933,-56.988276866156077,-24215.005167366933,-87.6106882154929,-36503.62472984234,-81.590088302213275,-36503.62472984234,-87.6106882154929,-36503.62472984234,-81.590088302213275,-36503.62472984234,-96.244069015494517,-8960.143707419822,-90.223469102214892,-8960.143707419822,-96.244069015494517,-8960.143707419822,-90.223469102214892,-8960.143707419822,-150.2280985020966,-15292.458789812699,-144.20749858881697,-15292.458789812699,-150.2280985020966,-15292.458789812699,-144.20749858881697,-15292.458789812699,-231.20372613908245,-24250.928936367134,-225.18312622580282,-24250.928936367134,-231.20372613908245,-24250.928936367134,-225.18312622580282,-24250.928936367134,-339.1712306341567,-36555.555799556649,-333.15063072087707,-36555.555799556649,-339.1712306341567,-36555.555799556649,-333.15063072087707,-36555.555799556649
23078651.685393259,-32.006143313256494,-8948.7395287321633,-25.985543399976873,-8948.7395287321633,-32.006143313256494,-8948.7395287321633,-25.985543399976869,-8948.7395287321633,-44.637619565678847,-15278.770128163345,-38.617019652399222,-15278.770128163345,-44.637619565678847,-15278.770128163345,-38.617019652399222,-15278.770128163345,-63.029227800726808,-24231.185319842385,-57.008627887447183,-24231.185319842385,-63.029227800726808,-24231.185319842385,-57.008627887447183,-24231.185319842385,-87.642360957873663,-36527.738952814165,-81.621761044594038,-36527.738952814165,-87.642360957873663,-36527.738952814165,-81.621761044594038,-36527.738952814165,-96.290120286424468,-8966.1409005868682,-90.269520373144843,-8966.1409005868682,-96.290120286424468,-8966.1409005868682,-90.269520373144843,-8966.1409005868682,-150.305632942101,-15302.424798805963,-144.28503302882137,-15302.424798805963,-150.305632942101,-15302.424798805963,-144.28503302882137,-15302.424798805963,-231.32845166329963,-24266.848476528816,-225.30785175002001,-24266.848476528816,-231.32845166329963,-24266.848476528816,-225.30785175002001,-24266.848476528816,-339.35887760930643,-36579.4133801559,-333.33827769602681,-36579.4133801559,-339.35887760930643,-36579.4133801559,-333.33827769602681,-36579.4133801559
23092330.239374693,-31.985341518724933,-8955.1688949148593,-25.964741605445308,-8955.1688949148593,-31.985341518724933,-8955.1688949148593,-25.964741605445308,-8955.1688949148593,-44.64729904838223,-15288.935411879458,-38.626699135102605,-15288.935411879458,-44.64729904838223,-15288.935411879458,-38.626699135102605,-15288.935411879458,-63.050423633374379,-24247.362605422815,-57.029823720094754,-24247.362605422815,-63.050423633374379,-24247.362605422815,-57.029823720094754,-24247.362605422815,-87.675164105023214,-36551.853616277644,-81.654564191743603,-36551.853616277644,-87.675164105023214,-36551.853616277644,-81.654564191743589,-36551.853616277644,-96.336400439267337,-8972.1382452878424,-90.315800525987711,-8972.1382452878424,-96.336400439267322,-8972.1382452878424,-90.315800525987697,-8972.1382452878424,-150.38339270920571,-15312.390946634194,-144.36279279592608,-15312.390946634194,-150.38339270920568,-15312.390946634194,-144.36279279592605,-15312.390946634194,-231.45340229009514,-24282.768155593287,-225.43280237681552,-24282.768155593287,-231.45340229009514,-24282.768155593287,-225.43280237681552,-24282.768155593287,-339.54674935883759,-36603.271099769168,-333.52614944555796,-36603.271099769168,-339.54674935883759,-36603.271099769168,-333.52614944555796,-36603.271099769168
23106008.793356132,-31.967764877905452,-8961.6157867932925,-25.947164964625827,-8961.6157867932925,-31.967764877905445,-8961.6157867932925,-25.94716496462582,-8961.6157867932925,-44.656631796176008,-15299.102573917271,-38.636031882896383,-15299.102573917271,-44.656631796176001,-15299.102573917271,-38.636031882896383,-15299.102573917271,-63.072354876653236,-24263.537691845366,-57.051754963373611,-24263.537691845366,-63.072354876653243,-24263.537691845366,-57.051754963373618,-24263.537691845366,-87.709099832941021,-36575.968847109136,-81.688499919661396,-36575.968847109136,-87.709099832941021,-36575.968847109136,-81.688499919661396,-36575.968847109136,-96.38290971248756,-8978.1356904002478,-90.362309799207935,-8978.1356904002478,-96.38290971248756,-8978.1356904002478,-90.362309799207935,-8978.1356904002478,-150.46137788492041,-15322.35718457308,-144.44077797164078,-15322.35718457308,-150.46137788492041,-15322.35718457308,-144.44077797164078,-15322.35718457308,-231.57857810028457,-24298.687924812471,-225.55797818700495,-24298.687924812471,-231.57857810028457,-24298.687924812471,-225.55797818700495,-24298.687924812471,-339.73484596385811,-36627.128909648258,-333.71424605057848,-36627.128909648258,-339.73484596385811,-36627.128909648258,-333.71424605057848,-36627.128909648258
23119687.347337566,-31.953806829894077,-8968.0789677816465,-25.933206916614459,-8968.0789677816465,-31.953806829894084,-8968.0789677816465,-25.933206916614463,-8968.0789677816465,-44.66569143197691,-15309.27254127446,-38.645091518697285,-15309.27254127446,-44.66569143197691,-15309.27254127446,-38.645091518697285,-15309.27254127446,-63.094945181903256,-24279.711367277163,-57.074345268623631,-24279.711367277163,-63.094945181903242,-24279.711367277163,-57.074345268623617,-24279.711367277163,-87.74418251303473,-36600.084735532699,-81.723582599755105,-36600.084735532699,-87.74418251303473,-36600.084735532699,-81.723582599755105,-36600.084735532699,-96.429648087944884,-8984.1331848496648,-90.409048174665259,-8984.1331848496648,-96.429648087944884,-8984.1331848496648,-90.409048174665259,-8984.1331848496648,-150.53958833232861,-15332.323464022833,-144.51898841904898,-15332.323464022833,-150.53958833232858,-15332.323464022833,-144.51898841904898,-15332.323464022833,-231.7039789556745,-24314.607735564405,-225.68337904239488,-24314.607735564405,-231.7039789556745,-24314.607735564405,-225.68337904239488,-24314.607735564405,-339.9231672864654,-36650.986761171102,-333.90256737318578,-36650.986761171102,-339.9231672864654,-36650.986761171102,-333.90256737318578,-36650.986761171102
23133365.901319005,-31.943840945423908,-8974.5566697388876,-25.923241032144286,-8974.5566697388876,-31.943840945423908,-8974.5566697388876,-25.923241032144283,-8974.5566697388876,-44.674548012889701,-15319.446144339598,-38.653948099610076,-15319.446144339598,-44.674548012889694,-15319.446144339598,-38.653948099610076,-15319.446144339598,-63.118152958425256,-24295.884486127125,-57.097553045145631,-24295.884486127125,-63.118152958425256,-24295.884486127125,-57.097553045145631,-24295.884486127125,-87.78043556337397,-36624.20131045844,-81.759835650094345,-36624.20131045844,-87.78043556337397,-36624.20131045844,-81.759835650094345,-36624.20131045844,-96.476615291357618,-8990.1306776676392,-90.456015378077993,-8990.1306776676392,-96.476615291357632,-8990.1306776676392,-90.456015378078007,-8990.1306776676392,-150.61802369725274,-15342.289736540248,-144.59742378397311,-15342.289736540248,-150.61802369725274,-15342.289736540248,-144.59742378397311,-15342.289736540248,-231.82960450028128,-24330.527539385857,-225.80900458700165,-24330.527539385857,-231.82960450028128,-24330.527539385857,-225.80900458700165,-24330.527539385857,-340.11171297096666,-36674.844605874365,-334.09111305768704,-36674.844605874365,-340.11171297096666,-36674.844605874365,-334.09111305768704,-36674.844605874365
23147044.455300439,-31.938202134351414,-8981.0466236879074,-25.917602221071789,-8981.0466236879074,-31.938202134351414,-8981.0466236879074,-25.917602221071789,-8981.0466236879074,-44.683267292571983,-15329.624177355239,-38.662667379292358,-15329.624177355239,-44.683267292571969,-15329.624177355239,-38.662667379292351,-15329.624177355239,-63.141971411384013,-24312.057918341125,-57.121371498104388,-24312.057918341125,-63.141971411384013,-24312.057918341125,-57.121371498104395,-24312.057918341125,-87.817887231215053,-36648.318524400544,-81.797287317935428,-36648.318524400544,-87.817887231215053,-36648.318524400544,-81.797287317935428,-36648.318524400544,-96.52381079314506,-8996.1281180494716,-90.503210879865435,-8996.1281180494716,-96.52381079314506,-8996.1281180494716,-90.503210879865435,-8996.1281180494716,-150.69668340940683,-15352.255953870501,-144.67608349612721,-15352.255953870501,-150.69668340940683,-15352.255953870501,-144.67608349612721,-15352.255953870501,-231.95545416155164,-24346.447288004703,-225.93485424827202,-24346.447288004703,-231.95545416155164,-24346.447288004703,-225.93485424827202,-24346.447288004703,-340.300482445098,-36698.702395485794,-334.27988253181837,-36698.702395485794,-340.300482445098,-36698.702395485794,-334.27988253181837,-36698.702395485794
23160723.009281877,-31.937169313978369,-8987.5461209525311,-25.916569400698744,-8987.5461209525311,-31.937169313978366,-8987.5461209525311,-25.916569400698744,-8987.5461209525311,-44.691913953308166,-15339.807452311032,-38.671314040028534,-15339.807452311032,-44.691913953308159,-15339.807452311032,-38.671314040028534,-15339.807452311032,-63.166427359450381,-24328.232502968058,-57.145827446170756,-24328.232502968058,-63.166427359450374,-24328.232502968058,-57.145827446170749,-24328.232502968058,-87.85656590638844,-36672.4362497076,-81.835965993108829,-36672.4362497076,-87.85656590638844,-36672.4362497076,-81.835965993108815,-36672.4362497076,-96.571233809648675,-9002.1254554118696,-90.55063389636905,-9002.1254554118696,-96.571233809648675,-9002.1254554118696,-90.55063389636905,-9002.1254554118696,-150.77556668353938,-15362.222067978901,-144.75496677025976,-15362.222067978901,-150.77556668353938,-15362.222067978901,-144.75496677025976,-15362.222067978901,-232.08152715158573,-24362.366933372141,-226.06092723830611,-24362.366933372141,-232.08152715158573,-24362.366933372141,-226.06092723830611,-24362.366933372141,-340.48947492124864,-36722.560081956508,-334.46887500796902,-36722.560081956508,-340.48947492124864,-36722.560081956508,-334.46887500796902,-36722.560081956508
23174401.563263312,-31.94095072189528,-8994.0521016844268,-25.920350808615655,-8994.0521016844268,-31.940950721895277,-8994.0521016844268,-25.920350808615655,-8994.0521016844268,-44.700558126946945,-15349.996837293014,-38.679958213667319,-15349.996837293014,-44.700558126946945,-15349.996837293014,-38.679958213667319,-15349.996837293014,-63.191579127935839,-24344.409005436934,-57.170979214656214,-24344.409005436934,-63.191579127935839,-24344.409005436934,-57.170979214656214,-24344.409005436934,-87.896495614037377,-36696.55428635735,-81.875895700757752,-36696.55428635735,-87.896495614037377,-36696.55428635735,-81.875895700757752,-36696.55428635735,-96.618883304728698,-9008.1226394501136,-90.598283391449073,-9008.1226394501136,-96.618883304728683,-9008.1226394501136,-90.598283391449058,-9008.1226394501136,-150.85467252056915,-15372.18803108256,-144.83407260728953,-15372.18803108256,-150.85467252056915,-15372.18803108256,-144.83407260728953,-15372.18803108256,-232.2078224683616,-24378.286427694642,-226.18722255508197,-24378.286427694642,-232.2078224683616,-24378.286427694642,-226.18722255508197,-24378.286427694642,-340.67868939768482,-36746.417617492873,-334.6580894844052,-36746.417617492873,-340.67868939768482,-36746.417617492873,-334.6580894844052,-36746.417617492873
