scheme,flow,truth_id,best_candidate,candidate_set,set_size,state,reason,noise_seed,correct_unique,false_unique,distance_1,distance_2,margin,fit_statistic,fit_threshold
H50,B,T4_NEAR_T3,T4_NEAR_T3,T3;T4_NEAR_T3;T5,3,REJECTED,fit_quality_gate,209200011,0,0,0.903177111174552,0.903177121662293,1.04877416751137e-08,1.27111125832497,1.19784377785704
H50,C_control,T4_NEAR_T3,T4_NEAR_T3,T3;T4_NEAR_T3;T5,3,REJECTED,fit_quality_gate,209200011,0,0,0.903177111174552,0.903177121662293,1.04877416751137e-08,1.27111125832497,1.19784377785704
H50,A,T4_NEAR_T3,T3,T3;T4_NEAR_T3;T5,3,MULTIPLE_AMBIGUOUS,multiple_candidates,209200012,0,0,0.964889599705722,0.964889599705723,9.99200722162641e-16,0.964889599705722,1.11179756541896
H50,B,T4_NEAR_T3,T3,T3;T4_NEAR_T3;T5,3,MULTIPLE_AMBIGUOUS,multiple_candidates,209200012,0,0,0.92289042565393,0.922890425653931,6.66133814775094e-16,1.04727594176847,1.19784377785704
H50,C_control,T4_NEAR_T3,T3,T3;T4_NEAR_T3;T5,3,MULTIPLE_AMBIGUOUS,multiple_candidates,209200012,0,0,0.92289042565393,0.922890425653931,6.66133814775094e-16,1.04727594176847,1.19784377785704
H50,A,T4_NEAR_T3,T4_NEAR_T3,T3;T4_NEAR_T3;T5,3,MULTIPLE_AMBIGUOUS,multiple_candidates,209200013,0,0,0.961563048011977,0.961563085868183,3.78562053926501e-08,0.961563048011977,1.11179756541896
H50,B,T4_NEAR_T3,T4_NEAR_T3,T3;T4_NEAR_T3;T5,3,MULTIPLE_AMBIGUOUS,multiple_candidates,209200013,0,0,0.938757736794446,0.938757871115359,1.3432091294785e-07,1.00709549065991,1.19784377785704
H50,C_control,T4_NEAR_T3,T4_NEAR_T3,T3;T4_NEAR_T3;T5,3,MULTIPLE_AMBIGUOUS,multiple_candidates,209200013,0,0,0.938757736794446,0.938757871115359,1.3432091294785e-07,1.00709549065991,1.19784377785704
H50,A,T4_NEAR_T3,T3,T3;T4_NEAR_T3;T5,3,MULTIPLE_AMBIGUOUS,multiple_candidates,209200014,0,0,1.05547340085453,1.05547340085453,6.66133814775094e-16,1.05547340085453,1.11179756541896
H50,B,T4_NEAR_T3,T5,T3;T4_NEAR_T3;T5,3,MULTIPLE_AMBIGUOUS,multiple_candidates,209200014,0,0,1.05933798406209,1.05933798406209,4.44089209850063e-16,1.05635765928428,1.19784377785704
H50,C_control,T4_NEAR_T3,T5,T3;T4_NEAR_T3;T5,3,MULTIPLE_AMBIGUOUS,multiple_candidates,209200014,0,0,1.05933798406209,1.05933798406209,4.44089209850063e-16,1.05635765928428,1.19784377785704
H50,A,T4_NEAR_T3,T4_NEAR_T3,T3;T4_NEAR_T3;T5,3,MULTIPLE_AMBIGUOUS,multiple_candidates,209200015,0,0,1.01498544700126,1.01498559297355,1.45972288034812e-07,1.01498544700126,1.11179756541896
H50,B,T4_NEAR_T3,T3,T3;T4_NEAR_T3;T5,3,MULTIPLE_AMBIGUOUS,multiple_candidates,209200015,0,0,0.988277504175532,0.988277504175535,2.77555756156289e-15,1.08914572829386,1.19784377785704
H50,C_control,T4_NEAR_T3,T3,T3;T4_NEAR_T3;T5,3,MULTIPLE_AMBIGUOUS,multiple_candidates,209200015,0,0,0.988277504175532,0.988277504175535,2.77555756156289e-15,1.08914572829386,1.19784377785704
H50,A,T4_NEAR_T3,T5,T3;T4_NEAR_T3;T5,3,MULTIPLE_AMBIGUOUS,multiple_candidates,209200016,0,0,0.930467200890022,0.930467200890023,4.44089209850063e-16,0.930467200890022,1.11179756541896
H50,B,T4_NEAR_T3,T3,T3;T4_NEAR_T3;T5,3,MULTIPLE_AMBIGUOUS,multiple_candidates,209200016,0,0,0.915386971920078,0.915386971920078,3.33066907387547e-16,0.991918093508826,1.19784377785704
H50,C_control,T4_NEAR_T3,T3,T3;T4_NEAR_T3;T5,3,MULTIPLE_AMBIGUOUS,multiple_candidates,209200016,0,0,0.915386971920078,0.915386971920078,3.33066907387547e-16,0.991918093508826,1.19784377785704
H50,A,T4_NEAR_T3,T4_NEAR_T3,T3;T4_NEAR_T3;T5,3,MULTIPLE_AMBIGUOUS,multiple_candidates,209200017,0,0,1.07349755897182,1.07349763466216,7.56903431042844e-08,1.07349755897182,1.11179756541896
H50,B,T4_NEAR_T3,T4_NEAR_T3,T3;T4_NEAR_T3;T5,3,MULTIPLE_AMBIGUOUS,multiple_candidates,209200017,0,0,1.05959366910269,1.05959383428537,1.65182675981868e-07,1.10153040408491,1.19784377785704
H50,C_control,T4_NEAR_T3,T4_NEAR_T3,T3;T4_NEAR_T3;T5,3,MULTIPLE_AMBIGUOUS,multiple_candidates,209200017,0,0,1.05959366910269,1.05959383428537,1.65182675981868e-07,1.10153040408491,1.19784377785704
H50,A,T4_NEAR_T3,T4_NEAR_T3,T3;T4_NEAR_T3;T5,3,MULTIPLE_AMBIGUOUS,multiple_candidates,209200018,0,0,0.905918295283611,0.905918466333978,1.71050367314685e-07,0.905918295283611,1.11179756541896
H50,B,T4_NEAR_T3,T4_NEAR_T3,T3;T4_NEAR_T3;T5,3,MULTIPLE_AMBIGUOUS,multiple_candidates,209200018,0,0,0.894385942453106,0.894386133884452,1.91431346108217e-07,0.930549395801625,1.19784377785704
H50,C_control,T4_NEAR_T3,T4_NEAR_T3,T3;T4_NEAR_T3;T5,3,MULTIPLE_AMBIGUOUS,multiple_candidates,209200018,0,0,0.894385942453106,0.894386133884452,1.91431346108217e-07,0.930549395801625,1.19784377785704
H50,A,T4_NEAR_T3,T4_NEAR_T3,T3;T4_NEAR_T3;T5,3,MULTIPLE_AMBIGUOUS,multiple_candidates,209200019,0,0,1.08789959713499,1.08789963000923,3.28742422173178e-08,1.08789959713499,1.11179756541896
H50,B,T4_NEAR_T3,T3,T3;T4_NEAR_T3;T5,3,MULTIPLE_AMBIGUOUS,multiple_candidates,209200019,0,0,1.04870062389664,1.04870062389664,4.44089209850063e-16,1.16504519048098,1.19784377785704
H50,C_control,T4_NEAR_T3,T3,T3;T4_NEAR_T3;T5,3,MULTIPLE_AMBIGUOUS,multiple_candidates,209200019,0,0,1.04870062389664,1.04870062389664,4.44089209850063e-16,1.16504519048098,1.19784377785704
H50,A,T4_NEAR_T3,T4_NEAR_T3,T3;T4_NEAR_T3;T5,3,MULTIPLE_AMBIGUOUS,multiple_candidates,209200020,0,0,1.03960615078598,1.03960636171418,2.10928203570049e-07,1.03960615078598,1.11179756541896
H50,B,T4_NEAR_T3,T4_NEAR_T3,T4_NEAR_T3,1,LOW_CONFIDENCE,insufficient_unique_margin,209200020,0,0,1.08546867664289,1.08546900316537,3.26522477056557e-07,0.964094682150233,1.19784377785704
H50,C_control,T4_NEAR_T3,T4_NEAR_T3,T4_NEAR_T3,1,LOW_CONFIDENCE,insufficient_unique_margin,209200020,0,0,1.08546867664289,1.08546900316537,3.26522477056557e-07,0.964094682150233,1.19784377785704
H50,A,T4_NEAR_T3,T5,T3;T4_NEAR_T3;T5,3,MULTIPLE_AMBIGUOUS,multiple_candidates,209200021,0,0,1.08364271670488,1.08364271670488,8.88178419700125e-16,1.08364271670488,1.11179756541896
H50,B,T4_NEAR_T3,T3,T3;T4_NEAR_T3;T5,3,REJECTED,fit_quality_gate,209200021,0,0,0.976495961280184,0.976495961280184,4.44089209850063e-16,1.29073919674622,1.19784377785704
H50,C_control,T4_NEAR_T3,T3,T3;T4_NEAR_T3;T5,3,REJECTED,fit_quality_gate,209200021,0,0,0.976495961280184,0.976495961280184,4.44089209850063e-16,1.29073919674622,1.19784377785704
H50,A,T4_NEAR_T3,T4_NEAR_T3,T3;T4_NEAR_T3;T5,3,MULTIPLE_AMBIGUOUS,multiple_candidates,209200022,0,0,1.03807899263887,1.03807899427661,1.63773883343765e-09,1.03807899263887,1.11179756541896
H50,B,T4_NEAR_T3,T4_NEAR_T3,T3;T4_NEAR_T3;T5,3,MULTIPLE_AMBIGUOUS,multiple_candidates,209200022,0,0,1.05374156147348,1.05374161798683,5.65133542185237e-08,1.04940398646491,1.19784377785704
H50,C_control,T4_NEAR_T3,T4_NEAR_T3,T3;T4_NEAR_T3;T5,3,MULTIPLE_AMBIGUOUS,multiple_candidates,209200022,0,0,1.05374156147348,1.05374161798683,5.65133542185237e-08,1.04940398646491,1.19784377785704
H50,A,T4_NEAR_T3,T4_NEAR_T3,T3;T4_NEAR_T3;T5,3,MULTIPLE_AMBIGUOUS,multiple_candidates,209200023,0,0,0.952270553291935,0.952270600364241,4.70723057199862e-08,0.952270553291935,1.11179756541896
H50,B,T4_NEAR_T3,T4_NEAR_T3,T3;T4_NEAR_T3;T5,3,MULTIPLE_AMBIGUOUS,multiple_candidates,209200023,0,0,0.900127425481678,0.900127463072059,3.75903804750166e-08,1.07368841569982,1.19784377785704
H50,C_control,T4_NEAR_T3,T4_NEAR_T3,T3;T4_NEAR_T3;T5,3,MULTIPLE_AMBIGUOUS,multiple_candidates,209200023,0,0,0.900127425481678,0.900127463072059,3.75903804750166e-08,1.07368841569982,1.19784377785704
H50,A,T4_NEAR_T3,T5,T3;T4_NEAR_T3;T5,3,MULTIPLE_AMBIGUOUS,multiple_candidates,209200024,0,0,0.952706185581611,0.952706185581611,5.55111512312578e-16,0.952706185581611,1.11179756541896
H50,B,T4_NEAR_T3,T5,T3;T4_NEAR_T3;T5,3,MULTIPLE_AMBIGUOUS,multiple_candidates,209200024,0,0,0.886103291575327,0.886103291575331,4.55191440096314e-15,1.08599543837266,1.19784377785704
H50,C_control,T4_NEAR_T3,T5,T3;T4_NEAR_T3;T5,3,MULTIPLE_AMBIGUOUS,multiple_candidates,209200024,0,0,0.886103291575327,0.886103291575331,4.55191440096314e-15,1.08599543837266,1.19784377785704
H50,A,T4_NEAR_T3,T3,T3;T5,2,REJECTED,fit_quality_gate,209200025,0,0,1.13571549014977,1.13571549014977,1.77635683940025e-15,1.13571549014977,1.11179756541896
H50,B,T4_NEAR_T3,T5,T3;T4_NEAR_T3;T5,3,REJECTED,fit_quality_gate,209200025,0,0,1.078961685653,1.078961685653,3.33066907387547e-15,1.24915054083929,1.19784377785704
H50,C_control,T4_NEAR_T3,T5,T3;T4_NEAR_T3;T5,3,REJECTED,fit_quality_gate,209200025,0,0,1.078961685653,1.078961685653,3.33066907387547e-15,1.24915054083929,1.19784377785704
H50,A,T4_NEAR_T3,T3,T3;T4_NEAR_T3;T5,3,MULTIPLE_AMBIGUOUS,multiple_candidates,209200026,0,0,1.0445257442789,1.0445257442789,1.55431223447522e-15,1.0445257442789,1.11179756541896
H50,B,T4_NEAR_T3,T5,T3;T4_NEAR_T3;T5,3,MULTIPLE_AMBIGUOUS,multiple_candidates,209200026,0,0,0.999635240352179,0.999635240352179,1.11022302462516e-16,1.13764968280895,1.19784377785704
H50,C_control,T4_NEAR_T3,T5,T3;T4_NEAR_T3;T5,3,MULTIPLE_AMBIGUOUS,multiple_candidates,209200026,0,0,0.999635240352179,0.999635240352179,1.11022302462516e-16,1.13764968280895,1.19784377785704
H50,A,T4_NEAR_T3,T4_NEAR_T3,T3;T4_NEAR_T3;T5,3,MULTIPLE_AMBIGUOUS,multiple_candidates,209200027,0,0,1.05375856173613,1.05375861783717,5.61010333743894e-08,1.05375856173613,1.11179756541896
H50,B,T4_NEAR_T3,T4_NEAR_T3,T3;T4_NEAR_T3;T5,3,MULTIPLE_AMBIGUOUS,multiple_candidates,209200027,0,0,1.05982149293392,1.05982155693042,6.39964987669828e-08,1.04579307688032,1.19784377785704
H50,C_control,T4_NEAR_T3,T4_NEAR_T3,T3;T4_NEAR_T3;T5,3,MULTIPLE_AMBIGUOUS,multiple_candidates,209200027,0,0,1.05982149293392,1.05982155693042,6.39964987669828e-08,1.04579307688032,1.19784377785704
H50,A,T4_NEAR_T3,T4_NEAR_T3,T3;T4_NEAR_T3;T5,3,MULTIPLE_AMBIGUOUS,multiple_candidates,209200028,0,0,1.07051343404437,1.07051348807868,5.40343105814856e-08,1.07051343404437,1.11179756541896
H50,B,T4_NEAR_T3,T4_NEAR_T3,T3;T4_NEAR_T3;T5,3,MULTIPLE_AMBIGUOUS,multiple_candidates,209200028,0,0,1.1139997296589,1.1139998016807,7.20218031879938e-08,0.988321189698785,1.19784377785704
H50,C_control,T4_NEAR_T3,T4_NEAR_T3,T3;T4_NEAR_T3;T5,3,MULTIPLE_AMBIGUOUS,multiple_candidates,209200028,0,0,1.1139997296589,1.1139998016807,7.20218031879938e-08,0.988321189698785,1.19784377785704
H50,A,T4_NEAR_T3,T4_NEAR_T3,T5,1,REJECTED,fit_quality_gate,209200029,0,0,1.15610152630239,1.15610161535289,8.90504958661609e-08,1.15610152630239,1.11179756541896
H50,B,T4_NEAR_T3,T4_NEAR_T3,T3;T4_NEAR_T3;T5,3,MULTIPLE_AMBIGUOUS,multiple_candidates,209200029,0,0,1.16644834844074,1.16644845677863,1.08337890436516e-07,1.13481177407553,1.19784377785704
H50,C_control,T4_NEAR_T3,T4_NEAR_T3,T3;T4_NEAR_T3;T5,3,MULTIPLE_AMBIGUOUS,multiple_candidates,209200029,0,0,1.16644834844074,1.16644845677863,1.08337890436516e-07,1.13481177407553,1.19784377785704
H50,A,T4_NEAR_T3,T3,T3;T4_NEAR_T3;T5,3,MULTIPLE_AMBIGUOUS,multiple_candidates,209200030,0,0,0.950422154438659,0.950422154438661,1.77635683940025e-15,0.950422154438659,1.11179756541896
H50,B,T4_NEAR_T3,T3,T3;T4_NEAR_T3;T5,3,MULTIPLE_AMBIGUOUS,multiple_candidates,209200030,0,0,0.940475634207731,0.940475634207731,5.55111512312578e-16,0.9714736501893,1.19784377785704
H50,C_control,T4_NEAR_T3,T3,T3;T4_NEAR_T3;T5,3,MULTIPLE_AMBIGUOUS,multiple_candidates,209200030,0,0,0.940475634207731,0.940475634207731,5.55111512312578e-16,0.9714736501893,1.19784377785704
H50,A,T5,T3,T3;T4_NEAR_T3;T5,3,MULTIPLE_AMBIGUOUS,multiple_candidates,209300001,0,0,1.04963623658823,1.04963623658823,3.33066907387547e-15,1.04963623658823,1.11179756541896
H50,B,T5,T5,T3;T4_NEAR_T3;T5,3,MULTIPLE_AMBIGUOUS,multiple_candidates,209300001,0,0,1.04899233335942,1.04899233335942,3.10862446895044e-15,1.05397859314859,1.19784377785704
H50,C_control,T5,T5,T3;T4_NEAR_T3;T5,3,MULTIPLE_AMBIGUOUS,multiple_candidates,209300001,0,0,1.04899233335942,1.04899233335942,3.10862446895044e-15,1.05397859314859,1.19784377785704
H50,A,T5,T3,T3;T4_NEAR_T3;T5,3,MULTIPLE_AMBIGUOUS,multiple_candidates,209300002,0,0,0.920241976781063,0.920241976781063,2.22044604925031e-16,0.920241976781063,1.11179756541896
H50,B,T5,T3,T3;T4_NEAR_T3;T5,3,MULTIPLE_AMBIGUOUS,multiple_candidates,209300002,0,0,0.933665268074957,0.933665268074958,1.66533453693773e-15,0.893960076777524,1.19784377785704
H50,C_control,T5,T3,T3;T4_NEAR_T3;T5,3,MULTIPLE_AMBIGUOUS,multiple_candidates,209300002,0,0,0.933665268074957,0.933665268074958,1.66533453693773e-15,0.893960076777524,1.19784377785704
H50,A,T5,T5,T3;T4_NEAR_T3;T5,3,MULTIPLE_AMBIGUOUS,multiple_candidates,209300003,0,0,1.03915026286164,1.03915026286164,4.44089209850063e-16,1.03915026286164,1.11179756541896
H50,B,T5,T3,T3;T4_NEAR_T3;T5,3,MULTIPLE_AMBIGUOUS,multiple_candidates,209300003,0,0,1.08757939868443,1.08757939868443,0,0.947156520066998,1.19784377785704
H50,C_control,T5,T3,T3;T4_NEAR_T3;T5,3,MULTIPLE_AMBIGUOUS,multiple_candidates,209300003,0,0,1.08757939868443,1.08757939868443,0,0.947156520066998,1.19784377785704
H50,A,T5,T4_NEAR_T3,T3;T4_NEAR_T3;T5,3,MULTIPLE_AMBIGUOUS,multiple_candidates,209300004,0,0,0.890423972373649,0.890424003164551,3.07909023833375e-08,0.890423972373649,1.11179756541896
H50,B,T5,T4_NEAR_T3,T3;T4_NEAR_T3;T5,3,MULTIPLE_AMBIGUOUS,multiple_candidates,209300004,0,0,0.890135143986774,0.89013517522644,3.12396659651881e-08,0.906505777416648,1.19784377785704
H50,C_control,T5,T4_NEAR_T3,T3;T4_NEAR_T3;T5,3,MULTIPLE_AMBIGUOUS,multiple_candidates,209300004,0,0,0.890135143986774,0.89013517522644,3.12396659651881e-08,0.906505777416648,1.19784377785704
H50,A,T5,T3,T3;T4_NEAR_T3;T5,3,MULTIPLE_AMBIGUOUS,multiple_candidates,209300005,0,0,1.00662256041557,1.00662256041558,4.44089209850063e-16,1.00662256041557,1.11179756541896
H50,B,T5,T5,T3;T4_NEAR_T3;T5,3,MULTIPLE_AMBIGUOUS,multiple_candidates,209300005,0,0,0.952062324883468,0.952062324883471,3.33066907387547e-15,1.11848959252888,1.19784377785704
H50,C_control,T5,T5,T3;T4_NEAR_T3;T5,3,MULTIPLE_AMBIGUOUS,multiple_candidates,209300005,0,0,0.952062324883468,0.952062324883471,3.33066907387547e-15,1.11848959252888,1.19784377785704
H50,A,T5,T4_NEAR_T3,T3;T4_NEAR_T3;T5,3,MULTIPLE_AMBIGUOUS,multiple_candidates,209300006,0,0,0.980062931885192,0.980062961658477,2.97732849485755e-08,0.980062931885192,1.11179756541896
H50,B,T5,T4_NEAR_T3,T3;T4_NEAR_T3;T5,3,MULTIPLE_AMBIGUOUS,multiple_candidates,209300006,0,0,0.973781190359439,0.973781390393256,2.00033816732947e-07,1.00081975924241,1.19784377785704
H50,C_control,T5,T4_NEAR_T3,T3;T4_NEAR_T3;T5,3,MULTIPLE_AMBIGUOUS,multiple_candidates,209300006,0,0,0.973781190359439,0.973781390393256,2.00033816732947e-07,1.00081975924241,1.19784377785704
H50,A,T5,T4_NEAR_T3,T3;T4_NEAR_T3;T5,3,MULTIPLE_AMBIGUOUS,multiple_candidates,209300007,0,0,0.960501437947157,0.96050154098196,1.03034803689006e-07,0.960501437947157,1.11179756541896
H50,B,T5,T4_NEAR_T3,T3;T4_NEAR_T3;T5,3,MULTIPLE_AMBIGUOUS,multiple_candidates,209300007,0,0,1.02211486199787,1.02211492996885,6.79709764028757e-08,0.820512790238301,1.19784377785704
H50,C_control,T5,T4_NEAR_T3,T3;T4_NEAR_T3;T5,3,MULTIPLE_AMBIGUOUS,multiple_candidates,209300007,0,0,1.02211486199787,1.02211492996885,6.79709764028757e-08,0.820512790238301,1.19784377785704
H50,A,T5,T5,,0,REJECTED,fit_quality_gate,209300008,0,0,1.19022650834822,1.19022650834822,3.33066907387547e-15,1.19022650834822,1.11179756541896
H50,B,T5,T4_NEAR_T3,T3;T4_NEAR_T3;T5,3,MULTIPLE_AMBIGUOUS,multiple_candidates,209300008,0,0,1.21300046307258,1.21300047160819,8.53560488955907e-09,1.14991329151043,1.19784377785704
H50,C_control,T5,T4_NEAR_T3,T3;T4_NEAR_T3;T5,3,MULTIPLE_AMBIGUOUS,multiple_candidates,209300008,0,0,1.21300046307258,1.21300047160819,8.53560488955907e-09,1.14991329151043,1.19784377785704
H50,A,T5,T3,T3;T4_NEAR_T3;T5,3,MULTIPLE_AMBIGUOUS,multiple_candidates,209300009,0,0,0.991036154620244,0.991036154620244,1.11022302462516e-16,0.991036154620244,1.11179756541896
H50,B,T5,T5,T3;T4_NEAR_T3;T5,3,MULTIPLE_AMBIGUOUS,multiple_candidates,209300009,0,0,1.01041526726442,1.01041526726442,2.44249065417534e-15,0.950852330859712,1.19784377785704
H50,C_control,T5,T5,T3;T4_NEAR_T3;T5,3,MULTIPLE_AMBIGUOUS,multiple_candidates,209300009,0,0,1.01041526726442,1.01041526726442,2.44249065417534e-15,0.950852330859712,1.19784377785704
H50,A,T5,T4_NEAR_T3,T3;T4_NEAR_T3;T5,3,MULTIPLE_AMBIGUOUS,multiple_candidates,209300010,0,0,1.01676378594791,1.0167639975425,2.11594587185004e-07,1.01676378594791,1.11179756541896
H50,B,T5,T4_NEAR_T3,T3;T4_NEAR_T3;T5,3,MULTIPLE_AMBIGUOUS,multiple_candidates,209300010,0,0,1.0553106882502,1.05531089364127,2.05391075036587e-07,0.950102912794891,1.19784377785704
H50,C_control,T5,T4_NEAR_T3,T3;T4_NEAR_T3;T5,3,MULTIPLE_AMBIGUOUS,multiple_candidates,209300010,0,0,1.0553106882502,1.05531089364127,2.05391075036587e-07,0.950102912794891,1.19784377785704
H50,A,T5,T4_NEAR_T3,T3;T4_NEAR_T3;T5,3,MULTIPLE_AMBIGUOUS,multiple_candidates,209300011,0,0,1.05022154670578,1.05022171764605,1.70940269939024e-07,1.05022154670578,1.11179756541896
H50,B,T5,T4_NEAR_T3,T3;T4_NEAR_T3;T5,3,MULTIPLE_AMBIGUOUS,multiple_candidates,209300011,0,0,1.05982771970961,1.05982794481522,2.2510561503708e-07,1.03145726265961,1.19784377785704
H50,C_control,T5,T4_NEAR_T3,T3;T4_NEAR_T3;T5,3,MULTIPLE_AMBIGUOUS,multiple_candidates,209300011,0,0,1.05982771970961,1.05982794481522,2.2510561503708e-07,1.03145726265961,1.19784377785704
H50,A,T5,T3,T3;T4_NEAR_T3;T5,3,MULTIPLE_AMBIGUOUS,multiple_candidates,209300012,0,0,1.06475425719406,1.06475425719406,1.77635683940025e-15,1.06475425719406,1.11179756541896
H50,B,T5,T3,T3;T4_NEAR_T3;T5,3,REJECTED,fit_quality_gate,209300012,0,0,0.953839563946248,0.953839563946249,1.11022302462516e-16,1.27274469214799,1.19784377785704
H50,C_control,T5,T3,T3;T4_NEAR_T3;T5,3,REJECTED,fit_quality_gate,209300012,0,0,0.953839563946248,0.953839563946249,1.11022302462516e-16,1.27274469214799,1.19784377785704
H50,A,T5,T3,T3;T4_NEAR_T3;T5,3,MULTIPLE_AMBIGUOUS,multiple_candidates,209300013,0,0,1.09436171343454,1.09436171343454,2.22044604925031e-16,1.09436171343454,1.11179756541896
H50,B,T5,T3,T3;T4_NEAR_T3;T5,3,MULTIPLE_AMBIGUOUS,multiple_candidates,209300013,0,0,1.132310874124,1.132310874124,8.88178419700125e-16,1.01415278002235,1.19784377785704
H50,C_control,T5,T3,T3;T4_NEAR_T3;T5,3,MULTIPLE_AMBIGUOUS,multiple_candidates,209300013,0,0,1.132310874124,1.132310874124,8.88178419700125e-16,1.01415278002235,1.19784377785704
H50,A,T5,T5,T3;T4_NEAR_T3;T5,3,MULTIPLE_AMBIGUOUS,multiple_candidates,209300014,0,0,0.995952702085591,0.995952702085592,8.88178419700125e-16,0.995952702085591,1.11179756541896
H50,B,T5,T3,T3;T4_NEAR_T3;T5,3,MULTIPLE_AMBIGUOUS,multiple_candidates,209300014,0,0,0.991990810776867,0.991990810776871,3.77475828372553e-15,1.01752523293456,1.19784377785704
H50,C_control,T5,T3,T3;T4_NEAR_T3;T5,3,MULTIPLE_AMBIGUOUS,multiple_candidates,209300014,0,0,0.991990810776867,0.991990810776871,3.77475828372553e-15,1.01752523293456,1.19784377785704
H50,A,T5,T5,T3;T4_NEAR_T3;T5,3,MULTIPLE_AMBIGUOUS,multiple_candidates,209300015,0,0,1.05999679997599,1.05999679997599,6.66133814775094e-16,1.05999679997599,1.11179756541896
H50,B,T5,T3,T3;T5,2,MULTIPLE_AMBIGUOUS,multiple_candidates,209300015,0,0,1.08382353517305,1.08382353517305,4.88498130835069e-15,1.01623060587291,1.19784377785704
H50,C_control,T5,T3,T3;T5,2,MULTIPLE_AMBIGUOUS,multiple_candidates,209300015,0,0,1.08382353517305,1.08382353517305,4.88498130835069e-15,1.01623060587291,1.19784377785704
H50,A,T5,T4_NEAR_T3,T3;T4_NEAR_T3;T5,3,MULTIPLE_AMBIGUOUS,multiple_candidates,209300016,0,0,1.06360902576844,1.06360916832227,1.42553834292514e-07,1.06360902576844,1.11179756541896
H50,B,T5,T4_NEAR_T3,T3;T4_NEAR_T3;T5,3,MULTIPLE_AMBIGUOUS,multiple_candidates,209300016,0,0,1.04567995507133,1.0456801416048,1.865334668949e-07,1.11809518049127,1.19784377785704
H50,C_control,T5,T4_NEAR_T3,T3;T4_NEAR_T3;T5,3,MULTIPLE_AMBIGUOUS,multiple_candidates,209300016,0,0,1.04567995507133,1.0456801416048,1.865334668949e-07,1.11809518049127,1.19784377785704
H50,A,T5,T3,T3;T5,2,MULTIPLE_AMBIGUOUS,multiple_candidates,209300017,0,0,1.10662010626782,1.10662010626782,2.22044604925031e-16,1.10662010626782,1.11179756541896
H50,B,T5,T3,T3;T5,2,MULTIPLE_AMBIGUOUS,multiple_candidates,209300017,0,0,1.11034326029858,1.11034326029858,1.11022302462516e-15,1.09913638718669,1.19784377785704
H50,C_control,T5,T3,T3;T5,2,MULTIPLE_AMBIGUOUS,multiple_candidates,209300017,0,0,1.11034326029858,1.11034326029858,1.11022302462516e-15,1.09913638718669,1.19784377785704
H50,A,T5,T3,T3;T4_NEAR_T3;T5,3,MULTIPLE_AMBIGUOUS,multiple_candidates,209300018,0,0,0.910767489819193,0.910767489819195,1.88737914186277e-15,0.910767489819193,1.11179756541896
H50,B,T5,T3,T3;T4_NEAR_T3;T5,3,MULTIPLE_AMBIGUOUS,multiple_candidates,209300018,0,0,0.904842971195021,0.904842971195025,4.44089209850063e-15,0.924394285677672,1.19784377785704
H50,C_control,T5,T3,T3;T4_NEAR_T3;T5,3,MULTIPLE_AMBIGUOUS,multiple_candidates,209300018,0,0,0.904842971195021,0.904842971195025,4.44089209850063e-15,0.924394285677672,1.19784377785704
H50,A,T5,T4_NEAR_T3,T3;T4_NEAR_T3;T5,3,MULTIPLE_AMBIGUOUS,multiple_candidates,209300019,0,0,1.03282005151247,1.03282018540496,1.33892487319542e-07,1.03282005151247,1.11179756541896
H50,B,T5,T4_NEAR_T3,T3;T4_NEAR_T3;T5,3,MULTIPLE_AMBIGUOUS,multiple_candidates,209300019,0,0,1.14019154814554,1.14019185237467,3.04229131886657e-07,0.774675932858167,1.19784377785704
H50,C_control,T5,T4_NEAR_T3,T3;T4_NEAR_T3;T5,3,MULTIPLE_AMBIGUOUS,multiple_candidates,209300019,0,0,1.14019154814554,1.14019185237467,3.04229131886657e-07,0.774675932858167,1.19784377785704
H50,A,T5,T3,T3;T4_NEAR_T3;T5,3,MULTIPLE_AMBIGUOUS,multiple_candidates,209300020,0,0,0.911431162250279,0.911431162250281,2.66453525910038e-15,0.911431162250279,1.11179756541896
H50,B,T5,T3,T3;T4_NEAR_T3;T5,3,MULTIPLE_AMBIGUOUS,multiple_candidates,209300020,0,0,0.90948656619258,0.909486566192582,1.55431223447522e-15,0.923477922166562,1.19784377785704
H50,C_control,T5,T3,T3;T4_NEAR_T3;T5,3,MULTIPLE_AMBIGUOUS,multiple_candidates,209300020,0,0,0.90948656619258,0.909486566192582,1.55431223447522e-15,0.923477922166562,1.19784377785704
H50,A,T5,T3,T3;T4_NEAR_T3;T5,3,MULTIPLE_AMBIGUOUS,multiple_candidates,209300021,0,0,0.901900182117225,0.901900182117225,0,0.901900182117225,1.11179756541896
H50,B,T5,T5,T3;T5,2,MULTIPLE_AMBIGUOUS,multiple_candidates,209300021,0,0,0.796496907435428,0.796496907435429,4.44089209850063e-16,1.1019631694983,1.19784377785704
H50,C_control,T5,T5,T3;T5,2,MULTIPLE_AMBIGUOUS,multiple_candidates,209300021,0,0,0.796496907435428,0.796496907435429,4.44089209850063e-16,1.1019631694983,1.19784377785704
H50,A,T5,T4_NEAR_T3,T3;T4_NEAR_T3;T5,3,MULTIPLE_AMBIGUOUS,multiple_candidates,209300022,0,0,0.967782809271981,0.96778309440995,2.85137969679994e-07,0.967782809271981,1.11179756541896
