scheme,flow,truth_id,candidate_id,rank,distance,in_candidate_set,state
H50,B,T5,T3,3,1.02211492996885,1,MULTIPLE_AMBIGUOUS
H50,B,T5,T4_NEAR_T3,1,1.02211486199787,1,MULTIPLE_AMBIGUOUS
H50,B,T5,T5,2,1.02211492996885,1,MULTIPLE_AMBIGUOUS
H50,C_control,T5,T3,3,1.02211492996885,1,MULTIPLE_AMBIGUOUS
H50,C_control,T5,T4_NEAR_T3,1,1.02211486199787,1,MULTIPLE_AMBIGUOUS
H50,C_control,T5,T5,2,1.02211492996885,1,MULTIPLE_AMBIGUOUS
H50,A,T5,T3,2,1.19022650834822,0,REJECTED
H50,A,T5,T4_NEAR_T3,3,1.19022658271304,0,REJECTED
H50,A,T5,T5,1,1.19022650834822,0,REJECTED
H50,B,T5,T3,3,1.21300047160819,1,MULTIPLE_AMBIGUOUS
H50,B,T5,T4_NEAR_T3,1,1.21300046307258,1,MULTIPLE_AMBIGUOUS
H50,B,T5,T5,2,1.21300047160819,1,MULTIPLE_AMBIGUOUS
H50,C_control,T5,T3,3,1.21300047160819,1,MULTIPLE_AMBIGUOUS
H50,C_control,T5,T4_NEAR_T3,1,1.21300046307258,1,MULTIPLE_AMBIGUOUS
H50,C_control,T5,T5,2,1.21300047160819,1,MULTIPLE_AMBIGUOUS
H50,A,T5,T3,1,0.991036154620244,1,MULTIPLE_AMBIGUOUS
H50,A,T5,T4_NEAR_T3,3,0.991036174746913,1,MULTIPLE_AMBIGUOUS
H50,A,T5,T5,2,0.991036154620244,1,MULTIPLE_AMBIGUOUS
H50,B,T5,T3,2,1.01041526726442,1,MULTIPLE_AMBIGUOUS
H50,B,T5,T4_NEAR_T3,3,1.01041531616793,1,MULTIPLE_AMBIGUOUS
H50,B,T5,T5,1,1.01041526726442,1,MULTIPLE_AMBIGUOUS
H50,C_control,T5,T3,2,1.01041526726442,1,MULTIPLE_AMBIGUOUS
H50,C_control,T5,T4_NEAR_T3,3,1.01041531616793,1,MULTIPLE_AMBIGUOUS
H50,C_control,T5,T5,1,1.01041526726442,1,MULTIPLE_AMBIGUOUS
H50,A,T5,T3,2,1.0167639975425,1,MULTIPLE_AMBIGUOUS
H50,A,T5,T4_NEAR_T3,1,1.01676378594791,1,MULTIPLE_AMBIGUOUS
H50,A,T5,T5,3,1.0167639975425,1,MULTIPLE_AMBIGUOUS
H50,B,T5,T3,2,1.05531089364127,1,MULTIPLE_AMBIGUOUS
H50,B,T5,T4_NEAR_T3,1,1.0553106882502,1,MULTIPLE_AMBIGUOUS
H50,B,T5,T5,3,1.05531089364128,1,MULTIPLE_AMBIGUOUS
H50,C_control,T5,T3,2,1.05531089364127,1,MULTIPLE_AMBIGUOUS
H50,C_control,T5,T4_NEAR_T3,1,1.0553106882502,1,MULTIPLE_AMBIGUOUS
H50,C_control,T5,T5,3,1.05531089364128,1,MULTIPLE_AMBIGUOUS
H50,A,T5,T3,3,1.05022171764605,1,MULTIPLE_AMBIGUOUS
H50,A,T5,T4_NEAR_T3,1,1.05022154670578,1,MULTIPLE_AMBIGUOUS
H50,A,T5,T5,2,1.05022171764605,1,MULTIPLE_AMBIGUOUS
H50,B,T5,T3,3,1.05982794481523,1,MULTIPLE_AMBIGUOUS
H50,B,T5,T4_NEAR_T3,1,1.05982771970961,1,MULTIPLE_AMBIGUOUS
H50,B,T5,T5,2,1.05982794481522,1,MULTIPLE_AMBIGUOUS
H50,C_control,T5,T3,3,1.05982794481523,1,MULTIPLE_AMBIGUOUS
H50,C_control,T5,T4_NEAR_T3,1,1.05982771970961,1,MULTIPLE_AMBIGUOUS
H50,C_control,T5,T5,2,1.05982794481522,1,MULTIPLE_AMBIGUOUS
H50,A,T5,T3,1,1.06475425719406,1,MULTIPLE_AMBIGUOUS
H50,A,T5,T4_NEAR_T3,3,1.06475441782839,1,MULTIPLE_AMBIGUOUS
H50,A,T5,T5,2,1.06475425719406,1,MULTIPLE_AMBIGUOUS
H50,B,T5,T3,1,0.953839563946248,1,REJECTED
H50,B,T5,T4_NEAR_T3,3,0.953839657125057,1,REJECTED
H50,B,T5,T5,2,0.953839563946249,1,REJECTED
H50,C_control,T5,T3,1,0.953839563946248,1,REJECTED
H50,C_control,T5,T4_NEAR_T3,3,0.953839657125057,1,REJECTED
H50,C_control,T5,T5,2,0.953839563946249,1,REJECTED
H50,A,T5,T3,1,1.09436171343454,1,MULTIPLE_AMBIGUOUS
H50,A,T5,T4_NEAR_T3,3,1.09436180392573,1,MULTIPLE_AMBIGUOUS
H50,A,T5,T5,2,1.09436171343454,1,MULTIPLE_AMBIGUOUS
H50,B,T5,T3,1,1.132310874124,1,MULTIPLE_AMBIGUOUS
H50,B,T5,T4_NEAR_T3,3,1.13231113864051,1,MULTIPLE_AMBIGUOUS
H50,B,T5,T5,2,1.132310874124,1,MULTIPLE_AMBIGUOUS
H50,C_control,T5,T3,1,1.132310874124,1,MULTIPLE_AMBIGUOUS
H50,C_control,T5,T4_NEAR_T3,3,1.13231113864051,1,MULTIPLE_AMBIGUOUS
H50,C_control,T5,T5,2,1.132310874124,1,MULTIPLE_AMBIGUOUS
H50,A,T5,T3,2,0.995952702085592,1,MULTIPLE_AMBIGUOUS
H50,A,T5,T4_NEAR_T3,3,0.995952741420759,1,MULTIPLE_AMBIGUOUS
H50,A,T5,T5,1,0.995952702085591,1,MULTIPLE_AMBIGUOUS
H50,B,T5,T3,1,0.991990810776867,1,MULTIPLE_AMBIGUOUS
H50,B,T5,T4_NEAR_T3,3,0.991990832423663,1,MULTIPLE_AMBIGUOUS
H50,B,T5,T5,2,0.991990810776871,1,MULTIPLE_AMBIGUOUS
H50,C_control,T5,T3,1,0.991990810776867,1,MULTIPLE_AMBIGUOUS
H50,C_control,T5,T4_NEAR_T3,3,0.991990832423663,1,MULTIPLE_AMBIGUOUS
H50,C_control,T5,T5,2,0.991990810776871,1,MULTIPLE_AMBIGUOUS
H50,A,T5,T3,2,1.05999679997599,1,MULTIPLE_AMBIGUOUS
H50,A,T5,T4_NEAR_T3,3,1.05999716869031,1,MULTIPLE_AMBIGUOUS
H50,A,T5,T5,1,1.05999679997599,1,MULTIPLE_AMBIGUOUS
H50,B,T5,T3,1,1.08382353517305,1,MULTIPLE_AMBIGUOUS
H50,B,T5,T4_NEAR_T3,3,1.08382394030376,0,MULTIPLE_AMBIGUOUS
H50,B,T5,T5,2,1.08382353517305,1,MULTIPLE_AMBIGUOUS
H50,C_control,T5,T3,1,1.08382353517305,1,MULTIPLE_AMBIGUOUS
H50,C_control,T5,T4_NEAR_T3,3,1.08382394030376,0,MULTIPLE_AMBIGUOUS
H50,C_control,T5,T5,2,1.08382353517305,1,MULTIPLE_AMBIGUOUS
H50,A,T5,T3,2,1.06360916832227,1,MULTIPLE_AMBIGUOUS
H50,A,T5,T4_NEAR_T3,1,1.06360902576844,1,MULTIPLE_AMBIGUOUS
H50,A,T5,T5,3,1.06360916832227,1,MULTIPLE_AMBIGUOUS
H50,B,T5,T3,3,1.0456801416048,1,MULTIPLE_AMBIGUOUS
H50,B,T5,T4_NEAR_T3,1,1.04567995507133,1,MULTIPLE_AMBIGUOUS
H50,B,T5,T5,2,1.0456801416048,1,MULTIPLE_AMBIGUOUS
H50,C_control,T5,T3,3,1.0456801416048,1,MULTIPLE_AMBIGUOUS
H50,C_control,T5,T4_NEAR_T3,1,1.04567995507133,1,MULTIPLE_AMBIGUOUS
H50,C_control,T5,T5,2,1.0456801416048,1,MULTIPLE_AMBIGUOUS
H50,A,T5,T3,1,1.10662010626782,1,MULTIPLE_AMBIGUOUS
H50,A,T5,T4_NEAR_T3,3,1.10662041879627,0,MULTIPLE_AMBIGUOUS
H50,A,T5,T5,2,1.10662010626782,1,MULTIPLE_AMBIGUOUS
H50,B,T5,T3,1,1.11034326029858,1,MULTIPLE_AMBIGUOUS
H50,B,T5,T4_NEAR_T3,3,1.11034366601232,0,MULTIPLE_AMBIGUOUS
H50,B,T5,T5,2,1.11034326029858,1,MULTIPLE_AMBIGUOUS
H50,C_control,T5,T3,1,1.11034326029858,1,MULTIPLE_AMBIGUOUS
H50,C_control,T5,T4_NEAR_T3,3,1.11034366601232,0,MULTIPLE_AMBIGUOUS
H50,C_control,T5,T5,2,1.11034326029858,1,MULTIPLE_AMBIGUOUS
H50,A,T5,T3,1,0.910767489819193,1,MULTIPLE_AMBIGUOUS
H50,A,T5,T4_NEAR_T3,3,0.910767645200664,1,MULTIPLE_AMBIGUOUS
H50,A,T5,T5,2,0.910767489819195,1,MULTIPLE_AMBIGUOUS
H50,B,T5,T3,1,0.904842971195021,1,MULTIPLE_AMBIGUOUS
H50,B,T5,T4_NEAR_T3,3,0.904843128028348,1,MULTIPLE_AMBIGUOUS
H50,B,T5,T5,2,0.904842971195025,1,MULTIPLE_AMBIGUOUS
H50,C_control,T5,T3,1,0.904842971195021,1,MULTIPLE_AMBIGUOUS
H50,C_control,T5,T4_NEAR_T3,3,0.904843128028348,1,MULTIPLE_AMBIGUOUS
H50,C_control,T5,T5,2,0.904842971195025,1,MULTIPLE_AMBIGUOUS
H50,A,T5,T3,2,1.03282018540496,1,MULTIPLE_AMBIGUOUS
H50,A,T5,T4_NEAR_T3,1,1.03282005151247,1,MULTIPLE_AMBIGUOUS
H50,A,T5,T5,3,1.03282018540496,1,MULTIPLE_AMBIGUOUS
H50,B,T5,T3,3,1.14019185237467,1,MULTIPLE_AMBIGUOUS
H50,B,T5,T4_NEAR_T3,1,1.14019154814554,1,MULTIPLE_AMBIGUOUS
H50,B,T5,T5,2,1.14019185237467,1,MULTIPLE_AMBIGUOUS
H50,C_control,T5,T3,3,1.14019185237467,1,MULTIPLE_AMBIGUOUS
H50,C_control,T5,T4_NEAR_T3,1,1.14019154814554,1,MULTIPLE_AMBIGUOUS
H50,C_control,T5,T5,2,1.14019185237467,1,MULTIPLE_AMBIGUOUS
H50,A,T5,T3,1,0.911431162250279,1,MULTIPLE_AMBIGUOUS
H50,A,T5,T4_NEAR_T3,3,0.911431309851453,1,MULTIPLE_AMBIGUOUS
H50,A,T5,T5,2,0.911431162250281,1,MULTIPLE_AMBIGUOUS
H50,B,T5,T3,1,0.90948656619258,1,MULTIPLE_AMBIGUOUS
H50,B,T5,T4_NEAR_T3,3,0.909486826642012,1,MULTIPLE_AMBIGUOUS
H50,B,T5,T5,2,0.909486566192582,1,MULTIPLE_AMBIGUOUS
H50,C_control,T5,T3,1,0.90948656619258,1,MULTIPLE_AMBIGUOUS
H50,C_control,T5,T4_NEAR_T3,3,0.909486826642012,1,MULTIPLE_AMBIGUOUS
H50,C_control,T5,T5,2,0.909486566192582,1,MULTIPLE_AMBIGUOUS
H50,A,T5,T3,1,0.901900182117225,1,MULTIPLE_AMBIGUOUS
H50,A,T5,T4_NEAR_T3,3,0.901900723372704,1,MULTIPLE_AMBIGUOUS
H50,A,T5,T5,1,0.901900182117225,1,MULTIPLE_AMBIGUOUS
H50,B,T5,T3,2,0.796496907435429,1,MULTIPLE_AMBIGUOUS
H50,B,T5,T4_NEAR_T3,3,0.796497288556186,0,MULTIPLE_AMBIGUOUS
H50,B,T5,T5,1,0.796496907435428,1,MULTIPLE_AMBIGUOUS
H50,C_control,T5,T3,2,0.796496907435429,1,MULTIPLE_AMBIGUOUS
H50,C_control,T5,T4_NEAR_T3,3,0.796497288556186,0,MULTIPLE_AMBIGUOUS
H50,C_control,T5,T5,1,0.796496907435428,1,MULTIPLE_AMBIGUOUS
H50,A,T5,T3,2,0.96778309440995,1,MULTIPLE_AMBIGUOUS
H50,A,T5,T4_NEAR_T3,1,0.967782809271981,1,MULTIPLE_AMBIGUOUS
H50,A,T5,T5,3,0.967783094409951,1,MULTIPLE_AMBIGUOUS
H50,B,T5,T3,2,0.81259490821504,1,REJECTED
H50,B,T5,T4_NEAR_T3,1,0.812594873769897,1,REJECTED
H50,B,T5,T5,3,0.812594908215043,1,REJECTED
H50,C_control,T5,T3,2,0.81259490821504,1,REJECTED
H50,C_control,T5,T4_NEAR_T3,1,0.812594873769897,1,REJECTED
H50,C_control,T5,T5,3,0.812594908215043,1,REJECTED
H50,A,T5,T3,1,0.965595140828944,1,MULTIPLE_AMBIGUOUS
H50,A,T5,T4_NEAR_T3,3,0.965595192209489,1,MULTIPLE_AMBIGUOUS
H50,A,T5,T5,2,0.965595140828944,1,MULTIPLE_AMBIGUOUS
H50,B,T5,T3,3,0.920931146888788,1,MULTIPLE_AMBIGUOUS
H50,B,T5,T4_NEAR_T3,1,0.920931088447169,1,MULTIPLE_AMBIGUOUS
H50,B,T5,T5,2,0.920931146888788,1,MULTIPLE_AMBIGUOUS
H50,C_control,T5,T3,3,0.920931146888788,1,MULTIPLE_AMBIGUOUS
H50,C_control,T5,T4_NEAR_T3,1,0.920931088447169,1,MULTIPLE_AMBIGUOUS
H50,C_control,T5,T5,2,0.920931146888788,1,MULTIPLE_AMBIGUOUS
H50,A,T5,T3,3,0.902662353767913,1,MULTIPLE_AMBIGUOUS
H50,A,T5,T4_NEAR_T3,1,0.902662345140803,1,MULTIPLE_AMBIGUOUS
H50,A,T5,T5,2,0.90266235376791,1,MULTIPLE_AMBIGUOUS
H50,B,T5,T3,2,0.859482802059127,1,MULTIPLE_AMBIGUOUS
H50,B,T5,T4_NEAR_T3,1,0.8594826802164,1,MULTIPLE_AMBIGUOUS
H50,B,T5,T5,3,0.859482802059128,1,MULTIPLE_AMBIGUOUS
H50,C_control,T5,T3,2,0.859482802059127,1,MULTIPLE_AMBIGUOUS
H50,C_control,T5,T4_NEAR_T3,1,0.8594826802164,1,MULTIPLE_AMBIGUOUS
H50,C_control,T5,T5,3,0.859482802059128,1,MULTIPLE_AMBIGUOUS
H50,A,T5,T3,1,0.98269172036763,1,MULTIPLE_AMBIGUOUS
H50,A,T5,T4_NEAR_T3,3,0.982691720461466,1,MULTIPLE_AMBIGUOUS
H50,A,T5,T5,1,0.98269172036763,1,MULTIPLE_AMBIGUOUS
H50,B,T5,T3,2,0.948920977757447,1,MULTIPLE_AMBIGUOUS
H50,B,T5,T4_NEAR_T3,3,0.948921058303428,1,MULTIPLE_AMBIGUOUS
H50,B,T5,T5,1,0.948920977757446,1,MULTIPLE_AMBIGUOUS
H50,C_control,T5,T3,2,0.948920977757447,1,MULTIPLE_AMBIGUOUS
H50,C_control,T5,T4_NEAR_T3,3,0.948921058303428,1,MULTIPLE_AMBIGUOUS
H50,C_control,T5,T5,1,0.948920977757446,1,MULTIPLE_AMBIGUOUS
H50,A,T5,T3,2,0.957735886152528,1,MULTIPLE_AMBIGUOUS
H50,A,T5,T4_NEAR_T3,1,0.957735782668993,1,MULTIPLE_AMBIGUOUS
H50,A,T5,T5,2,0.957735886152528,1,MULTIPLE_AMBIGUOUS
H50,B,T5,T3,3,0.916137631375784,1,MULTIPLE_AMBIGUOUS
H50,B,T5,T4_NEAR_T3,1,0.916137496704852,1,MULTIPLE_AMBIGUOUS
H50,B,T5,T5,2,0.916137631375784,1,MULTIPLE_AMBIGUOUS
H50,C_control,T5,T3,3,0.916137631375784,1,MULTIPLE_AMBIGUOUS
H50,C_control,T5,T4_NEAR_T3,1,0.916137496704852,1,MULTIPLE_AMBIGUOUS
H50,C_control,T5,T5,2,0.916137631375784,1,MULTIPLE_AMBIGUOUS
H50,A,T5,T3,3,1.0646192128249,1,MULTIPLE_AMBIGUOUS
H50,A,T5,T4_NEAR_T3,1,1.06461920019065,1,MULTIPLE_AMBIGUOUS
H50,A,T5,T5,2,1.0646192128249,1,MULTIPLE_AMBIGUOUS
H50,B,T5,T3,2,1.10524605076441,1,MULTIPLE_AMBIGUOUS
H50,B,T5,T4_NEAR_T3,1,1.1052458833257,1,MULTIPLE_AMBIGUOUS
H50,B,T5,T5,3,1.10524605076441,1,MULTIPLE_AMBIGUOUS
H50,C_control,T5,T3,2,1.10524605076441,1,MULTIPLE_AMBIGUOUS
H50,C_control,T5,T4_NEAR_T3,1,1.1052458833257,1,MULTIPLE_AMBIGUOUS
H50,C_control,T5,T5,3,1.10524605076441,1,MULTIPLE_AMBIGUOUS
H50,A,T5,T3,1,1.10833588837395,1,MULTIPLE_AMBIGUOUS
H50,A,T5,T4_NEAR_T3,3,1.10833589103136,0,MULTIPLE_AMBIGUOUS
H50,A,T5,T5,2,1.10833588837395,1,MULTIPLE_AMBIGUOUS
H50,B,T5,T3,2,0.994823050677746,1,REJECTED
H50,B,T5,T4_NEAR_T3,1,0.994822897644009,1,REJECTED
H50,B,T5,T5,3,0.994823050677749,1,REJECTED
H50,C_control,T5,T3,2,0.994823050677746,1,REJECTED
H50,C_control,T5,T4_NEAR_T3,1,0.994822897644009,1,REJECTED
H50,C_control,T5,T5,3,0.994823050677749,1,REJECTED
H50,A,T5,T3,2,1.06556076288537,1,MULTIPLE_AMBIGUOUS
H50,A,T5,T4_NEAR_T3,3,1.06556122598566,1,MULTIPLE_AMBIGUOUS
H50,A,T5,T5,1,1.06556076288536,1,MULTIPLE_AMBIGUOUS
H50,B,T5,T3,1,1.10059723302882,1,MULTIPLE_AMBIGUOUS
H50,B,T5,T4_NEAR_T3,3,1.10059778086129,0,MULTIPLE_AMBIGUOUS
H50,B,T5,T5,2,1.10059723302882,1,MULTIPLE_AMBIGUOUS
H50,C_control,T5,T3,1,1.10059723302882,1,MULTIPLE_AMBIGUOUS
H50,C_control,T5,T4_NEAR_T3,3,1.10059778086129,0,MULTIPLE_AMBIGUOUS
H50,C_control,T5,T5,2,1.10059723302882,1,MULTIPLE_AMBIGUOUS
H50,A,T5,T3,2,0.937820365974009,1,MULTIPLE_AMBIGUOUS
H50,A,T5,T4_NEAR_T3,3,0.937820464771314,1,MULTIPLE_AMBIGUOUS
H50,A,T5,T5,1,0.937820365974005,1,MULTIPLE_AMBIGUOUS
H50,B,T5,T3,1,0.911742470632497,1,MULTIPLE_AMBIGUOUS
H50,B,T5,T4_NEAR_T3,3,0.911742505206832,1,MULTIPLE_AMBIGUOUS
H50,B,T5,T5,2,0.911742470632499,1,MULTIPLE_AMBIGUOUS
H50,C_control,T5,T3,1,0.911742470632497,1,MULTIPLE_AMBIGUOUS
H50,C_control,T5,T4_NEAR_T3,3,0.911742505206832,1,MULTIPLE_AMBIGUOUS
H50,C_control,T5,T5,2,0.911742470632499,1,MULTIPLE_AMBIGUOUS
Zin50,A,T3,T3,2,1.03978967264284,1,MULTIPLE_AMBIGUOUS
Zin50,A,T3,T4_NEAR_T3,1,1.0397844633511,1,MULTIPLE_AMBIGUOUS
Zin50,A,T3,T5,3,279.128201357176,0,MULTIPLE_AMBIGUOUS
Zin50,B,T3,T3,2,1.07474761681869,1,MULTIPLE_AMBIGUOUS
Zin50,B,T3,T4_NEAR_T3,1,1.07474236290733,1,MULTIPLE_AMBIGUOUS
Zin50,B,T3,T5,3,294.22469128191,0,MULTIPLE_AMBIGUOUS
Zin50,C_control,T3,T3,2,1.07474761681869,1,MULTIPLE_AMBIGUOUS
Zin50,C_control,T3,T4_NEAR_T3,1,1.07474236290733,1,MULTIPLE_AMBIGUOUS
Zin50,C_control,T3,T5,3,294.22469128191,0,MULTIPLE_AMBIGUOUS
Zin50,A,T3,T3,1,1.03973800495645,1,MULTIPLE_AMBIGUOUS
Zin50,A,T3,T4_NEAR_T3,2,1.03974933187081,1,MULTIPLE_AMBIGUOUS
Zin50,A,T3,T5,3,281.890142765477,0,MULTIPLE_AMBIGUOUS
Zin50,B,T3,T3,1,1.0831333516285,1,MULTIPLE_AMBIGUOUS
Zin50,B,T3,T4_NEAR_T3,2,1.08315296993831,1,MULTIPLE_AMBIGUOUS
Zin50,B,T3,T5,3,291.014804345439,0,MULTIPLE_AMBIGUOUS
Zin50,C_control,T3,T3,1,1.0831333516285,1,MULTIPLE_AMBIGUOUS
Zin50,C_control,T3,T4_NEAR_T3,2,1.08315296993831,1,MULTIPLE_AMBIGUOUS
Zin50,C_control,T3,T5,3,291.014804345439,0,MULTIPLE_AMBIGUOUS
Zin50,A,T3,T3,1,1.0371979705197,1,MULTIPLE_AMBIGUOUS
Zin50,A,T3,T4_NEAR_T3,2,1.0372078782368,1,MULTIPLE_AMBIGUOUS
Zin50,A,T3,T5,3,280.249279707774,0,MULTIPLE_AMBIGUOUS
Zin50,B,T3,T3,1,1.054124377365,1,MULTIPLE_AMBIGUOUS
Zin50,B,T3,T4_NEAR_T3,2,1.05413680998555,1,MULTIPLE_AMBIGUOUS
Zin50,B,T3,T5,3,294.832615214136,0,MULTIPLE_AMBIGUOUS
Zin50,C_control,T3,T3,1,1.054124377365,1,MULTIPLE_AMBIGUOUS
Zin50,C_control,T3,T4_NEAR_T3,2,1.05413680998555,1,MULTIPLE_AMBIGUOUS
Zin50,C_control,T3,T5,3,294.832615214136,0,MULTIPLE_AMBIGUOUS
Zin50,A,T3,T3,2,1.06796043848123,1,MULTIPLE_AMBIGUOUS
Zin50,A,T3,T4_NEAR_T3,1,1.06793698371296,1,MULTIPLE_AMBIGUOUS
Zin50,A,T3,T5,3,276.689586350166,0,MULTIPLE_AMBIGUOUS
Zin50,B,T3,T3,2,1.13409806476936,0,LOW_CONFIDENCE
Zin50,B,T3,T4_NEAR_T3,1,1.13407569972878,1,LOW_CONFIDENCE
Zin50,B,T3,T5,3,279.635316172906,0,LOW_CONFIDENCE
Zin50,C_control,T3,T3,2,1.13409806476936,0,LOW_CONFIDENCE
Zin50,C_control,T3,T4_NEAR_T3,1,1.13407569972878,1,LOW_CONFIDENCE
Zin50,C_control,T3,T5,3,279.635316172906,0,LOW_CONFIDENCE
Zin50,A,T3,T3,2,1.06966108526299,1,MULTIPLE_AMBIGUOUS
Zin50,A,T3,T4_NEAR_T3,1,1.0696501784156,1,MULTIPLE_AMBIGUOUS
Zin50,A,T3,T5,3,281.43242428268,0,MULTIPLE_AMBIGUOUS
Zin50,B,T3,T3,2,1.10774351642791,1,MULTIPLE_AMBIGUOUS
Zin50,B,T3,T4_NEAR_T3,1,1.10772406166188,1,MULTIPLE_AMBIGUOUS
Zin50,B,T3,T5,3,290.845585030621,0,MULTIPLE_AMBIGUOUS
Zin50,C_control,T3,T3,2,1.10774351642791,1,MULTIPLE_AMBIGUOUS
Zin50,C_control,T3,T4_NEAR_T3,1,1.10772406166188,1,MULTIPLE_AMBIGUOUS
Zin50,C_control,T3,T5,3,290.845585030621,0,MULTIPLE_AMBIGUOUS
Zin50,A,T3,T3,1,1.09131056208119,1,MULTIPLE_AMBIGUOUS
Zin50,A,T3,T4_NEAR_T3,2,1.09131597618409,1,MULTIPLE_AMBIGUOUS
Zin50,A,T3,T5,3,281.685404268836,0,MULTIPLE_AMBIGUOUS
Zin50,B,T3,T3,1,1.11854094934948,1,MULTIPLE_AMBIGUOUS
Zin50,B,T3,T4_NEAR_T3,2,1.11854913962094,1,MULTIPLE_AMBIGUOUS
Zin50,B,T3,T5,3,293.79107243991,0,MULTIPLE_AMBIGUOUS
Zin50,C_control,T3,T3,1,1.11854094934948,1,MULTIPLE_AMBIGUOUS
Zin50,C_control,T3,T4_NEAR_T3,2,1.11854913962094,1,MULTIPLE_AMBIGUOUS
Zin50,C_control,T3,T5,3,293.79107243991,0,MULTIPLE_AMBIGUOUS
Zin50,A,T3,T3,1,1.01867826347496,1,MULTIPLE_AMBIGUOUS
Zin50,A,T3,T4_NEAR_T3,2,1.01868230876817,1,MULTIPLE_AMBIGUOUS
Zin50,A,T3,T5,3,280.429714280556,0,MULTIPLE_AMBIGUOUS
Zin50,B,T3,T3,2,0.979886471623229,1,MULTIPLE_AMBIGUOUS
Zin50,B,T3,T4_NEAR_T3,1,0.979879459147954,1,MULTIPLE_AMBIGUOUS
Zin50,B,T3,T5,3,291.670576397975,0,MULTIPLE_AMBIGUOUS
Zin50,C_control,T3,T3,2,0.979886471623229,1,MULTIPLE_AMBIGUOUS
Zin50,C_control,T3,T4_NEAR_T3,1,0.979879459147954,1,MULTIPLE_AMBIGUOUS
Zin50,C_control,T3,T5,3,291.670576397975,0,MULTIPLE_AMBIGUOUS
Zin50,A,T3,T3,2,0.869906009349103,1,MULTIPLE_AMBIGUOUS
Zin50,A,T3,T4_NEAR_T3,1,0.869902151887175,1,MULTIPLE_AMBIGUOUS
Zin50,A,T3,T5,3,279.901761137778,0,MULTIPLE_AMBIGUOUS
Zin50,B,T3,T3,1,0.896436051971853,1,MULTIPLE_AMBIGUOUS
Zin50,B,T3,T4_NEAR_T3,2,0.896437792705657,1,MULTIPLE_AMBIGUOUS
Zin50,B,T3,T5,3,295.279365530868,0,MULTIPLE_AMBIGUOUS
Zin50,C_control,T3,T3,1,0.896436051971853,1,MULTIPLE_AMBIGUOUS
Zin50,C_control,T3,T4_NEAR_T3,2,0.896437792705657,1,MULTIPLE_AMBIGUOUS
Zin50,C_control,T3,T5,3,295.279365530868,0,MULTIPLE_AMBIGUOUS
Zin50,A,T3,T3,2,1.01722515334521,1,MULTIPLE_AMBIGUOUS
Zin50,A,T3,T4_NEAR_T3,1,1.01722370307321,1,MULTIPLE_AMBIGUOUS
Zin50,A,T3,T5,3,277.983716930678,0,MULTIPLE_AMBIGUOUS
Zin50,B,T3,T3,1,1.01711479314619,1,MULTIPLE_AMBIGUOUS
Zin50,B,T3,T4_NEAR_T3,2,1.01712007511107,1,MULTIPLE_AMBIGUOUS
Zin50,B,T3,T5,3,294.678870689258,0,MULTIPLE_AMBIGUOUS
Zin50,C_control,T3,T3,1,1.01711479314619,1,MULTIPLE_AMBIGUOUS
Zin50,C_control,T3,T4_NEAR_T3,2,1.01712007511107,1,MULTIPLE_AMBIGUOUS
Zin50,C_control,T3,T5,3,294.678870689258,0,MULTIPLE_AMBIGUOUS
Zin50,A,T3,T3,2,1.08052156312551,1,MULTIPLE_AMBIGUOUS
Zin50,A,T3,T4_NEAR_T3,1,1.0805215424242,1,MULTIPLE_AMBIGUOUS
Zin50,A,T3,T5,3,283.028901202459,0,MULTIPLE_AMBIGUOUS
Zin50,B,T3,T3,2,1.03351222322394,1,MULTIPLE_AMBIGUOUS
Zin50,B,T3,T4_NEAR_T3,1,1.03350174130924,1,MULTIPLE_AMBIGUOUS
Zin50,B,T3,T5,3,295.120701437443,0,MULTIPLE_AMBIGUOUS
Zin50,C_control,T3,T3,2,1.03351222322394,1,MULTIPLE_AMBIGUOUS
Zin50,C_control,T3,T4_NEAR_T3,1,1.03350174130924,1,MULTIPLE_AMBIGUOUS
Zin50,C_control,T3,T5,3,295.120701437443,0,MULTIPLE_AMBIGUOUS
Zin50,A,T3,T3,1,1.09594344976264,1,MULTIPLE_AMBIGUOUS
Zin50,A,T3,T4_NEAR_T3,2,1.09596114297812,1,MULTIPLE_AMBIGUOUS
Zin50,A,T3,T5,3,278.770066816163,0,MULTIPLE_AMBIGUOUS
Zin50,B,T3,T3,1,1.17250905047442,1,LOW_CONFIDENCE
Zin50,B,T3,T4_NEAR_T3,2,1.17253669076109,0,LOW_CONFIDENCE
Zin50,B,T3,T5,3,293.844887501894,0,LOW_CONFIDENCE
Zin50,C_control,T3,T3,1,1.17250905047442,1,LOW_CONFIDENCE
Zin50,C_control,T3,T4_NEAR_T3,2,1.17253669076109,0,LOW_CONFIDENCE
Zin50,C_control,T3,T5,3,293.844887501894,0,LOW_CONFIDENCE
Zin50,A,T3,T3,1,0.993973162465759,1,MULTIPLE_AMBIGUOUS
Zin50,A,T3,T4_NEAR_T3,2,0.993982343860694,1,MULTIPLE_AMBIGUOUS
Zin50,A,T3,T5,3,282.963134834466,0,MULTIPLE_AMBIGUOUS
Zin50,B,T3,T3,1,1.01067711361841,1,MULTIPLE_AMBIGUOUS
Zin50,B,T3,T4_NEAR_T3,2,1.01067950525282,1,MULTIPLE_AMBIGUOUS
Zin50,B,T3,T5,3,295.611562841264,0,MULTIPLE_AMBIGUOUS
