run_budget,scheme,flow,split,scenario,n,correct_unique_k,correct_unique_low95,correct_unique_high95,false_unique_k,false_unique_low95,false_unique_high95,rejected_k,rejected_low95,rejected_high95,ambiguous_k,ambiguous_low95,ambiguous_high95,low_confidence_k,low_confidence_low95,low_confidence_high95,generated_k,generated_low95,generated_high95,not_generated_k,not_generated_low95,not_generated_high95,pruned_k,pruned_low95,pruned_high95,active_k,active_low95,active_high95,truth_in_set_k,truth_in_set_low95,truth_in_set_high95,nonempty_set_k,nonempty_set_low95,nonempty_set_high95,fit_pass_k,fit_pass_low95,fit_pass_high95,truncated_k,truncated_low95,truncated_high95,mean_set_size,mean_candidate_count,mean_profile_evaluations,mean_optimizer_evaluations,mean_forward_calls,mean_wall_clock_s
10,H50_Zin50,B,T_old_out,MIRROR_M3,10,0,0.0,0.2775327998628892,0,0.0,0.2775327998628892,10,0.7224672001371107,0.9999999999999999,0,0.0,0.2775327998628892,0,0.0,0.2775327998628892,0,0.0,0.2775327998628892,10,0.7224672001371107,0.9999999999999999,0,0.0,0.2775327998628892,0,0.0,0.2775327998628892,0,0.0,0.2775327998628892,10,0.7224672001371107,0.9999999999999999,0,0.0,0.2775327998628892,0,0.0,0.2775327998628892,1.0,3.0,3.0,140.8,141.8,0.0412682
10,H50_Zin50,B,T_reachable,EXT_021,10,0,0.0,0.2775327998628892,0,0.0,0.2775327998628892,10,0.7224672001371107,0.9999999999999999,0,0.0,0.2775327998628892,0,0.0,0.2775327998628892,0,0.0,0.2775327998628892,10,0.7224672001371107,0.9999999999999999,0,0.0,0.2775327998628892,0,0.0,0.2775327998628892,0,0.0,0.2775327998628892,10,0.7224672001371107,0.9999999999999999,0,0.0,0.2775327998628892,0,0.0,0.2775327998628892,1.0,3.0,3.0,162.3,163.3,0.047901700000000005
10,H50_Zin50,B,T_reachable,EXT_111,10,0,0.0,0.2775327998628892,0,0.0,0.2775327998628892,10,0.7224672001371107,0.9999999999999999,0,0.0,0.2775327998628892,0,0.0,0.2775327998628892,0,0.0,0.2775327998628892,10,0.7224672001371107,0.9999999999999999,0,0.0,0.2775327998628892,0,0.0,0.2775327998628892,0,0.0,0.2775327998628892,10,0.7224672001371107,0.9999999999999999,0,0.0,0.2775327998628892,0,0.0,0.2775327998628892,1.0,3.0,3.0,161.6,162.6,0.0477747
10,H50_Zin50,C,T_domain,G002_domain_out,10,0,0.0,0.2775327998628892,0,0.0,0.2775327998628892,10,0.7224672001371107,0.9999999999999999,0,0.0,0.2775327998628892,0,0.0,0.2775327998628892,0,0.0,0.2775327998628892,0,0.0,0.2775327998628892,0,0.0,0.2775327998628892,10,0.7224672001371107,0.9999999999999999,0,0.0,0.2775327998628892,10,0.7224672001371107,0.9999999999999999,0,0.0,0.2775327998628892,10,0.7224672001371107,0.9999999999999999,1.0,10.0,20.0,1165.4,1166.4,0.40086659999999996
10,H50_Zin50,C,T_domain,G003_domain_out,10,0,0.0,0.2775327998628892,0,0.0,0.2775327998628892,10,0.7224672001371107,0.9999999999999999,0,0.0,0.2775327998628892,0,0.0,0.2775327998628892,0,0.0,0.2775327998628892,0,0.0,0.2775327998628892,0,0.0,0.2775327998628892,10,0.7224672001371107,0.9999999999999999,10,0.7224672001371107,0.9999999999999999,10,0.7224672001371107,0.9999999999999999,0,0.0,0.2775327998628892,10,0.7224672001371107,0.9999999999999999,1.0,10.0,20.0,1229.8,1230.8,0.4122768
10,H50_Zin50,C,T_grammar_out,MID30,10,0,0.0,0.2775327998628892,0,0.0,0.2775327998628892,10,0.7224672001371107,0.9999999999999999,0,0.0,0.2775327998628892,0,0.0,0.2775327998628892,0,0.0,0.2775327998628892,0,0.0,0.2775327998628892,0,0.0,0.2775327998628892,0,0.0,0.2775327998628892,0,0.0,0.2775327998628892,10,0.7224672001371107,0.9999999999999999,0,0.0,0.2775327998628892,10,0.7224672001371107,0.9999999999999999,1.0,10.0,20.0,1083.8,1084.8,0.3720344
10,H50_Zin50,C,T_grammar_out,MID50,10,0,0.0,0.2775327998628892,0,0.0,0.2775327998628892,10,0.7224672001371107,0.9999999999999999,0,0.0,0.2775327998628892,0,0.0,0.2775327998628892,0,0.0,0.2775327998628892,0,0.0,0.2775327998628892,0,0.0,0.2775327998628892,0,0.0,0.2775327998628892,0,0.0,0.2775327998628892,10,0.7224672001371107,0.9999999999999999,0,0.0,0.2775327998628892,10,0.7224672001371107,0.9999999999999999,1.0,10.0,20.0,987.6,988.6,0.3385434
10,H50_Zin50,C,T_inlib,G001,20,5,0.11186170140766569,0.468700877618744,0,0.0,0.16112515805281938,5,0.11186170140766569,0.468700877618744,0,0.0,0.16112515805281938,10,0.2992980081982123,0.7007019918017877,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,20,0.8388748419471806,1.0,20,0.8388748419471806,1.0,20,0.8388748419471806,1.0,15,0.531299122381256,0.8881382985923343,12,0.3865815007622531,0.781193467627183,1.0,10.0,20.0,934.1,935.1,0.31251975
10,H50_Zin50,C,T_inlib,G002,20,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,20,0.8388748419471806,1.0,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,20,0.8388748419471806,1.0,20,0.8388748419471806,1.0,20,0.8388748419471806,1.0,20,0.8388748419471806,1.0,20,0.8388748419471806,1.0,1.0,10.0,20.0,874.1,875.1,0.29295315
10,H50_Zin50,C,T_inlib,G003,20,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,20,0.8388748419471806,1.0,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,20,0.8388748419471806,1.0,20,0.8388748419471806,1.0,20,0.8388748419471806,1.0,20,0.8388748419471806,1.0,20,0.8388748419471806,1.0,1.0,10.0,20.0,943.15,944.15,0.31528144999999996
