run_budget,scheme,flow,split,n,correct_unique_k,correct_unique_low95,correct_unique_high95,false_unique_k,false_unique_low95,false_unique_high95,rejected_k,rejected_low95,rejected_high95,ambiguous_k,ambiguous_low95,ambiguous_high95,low_confidence_k,low_confidence_low95,low_confidence_high95,generated_k,generated_low95,generated_high95,not_generated_k,not_generated_low95,not_generated_high95,pruned_k,pruned_low95,pruned_high95,active_k,active_low95,active_high95,truth_in_set_k,truth_in_set_low95,truth_in_set_high95,nonempty_set_k,nonempty_set_low95,nonempty_set_high95,fit_pass_k,fit_pass_low95,fit_pass_high95,truncated_k,truncated_low95,truncated_high95,mean_set_size,mean_candidate_count,mean_profile_evaluations,mean_optimizer_evaluations,mean_forward_calls,mean_wall_clock_s
3,H50,C,T_reachable,20,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,20,0.8388748419471806,1.0,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,20,0.8388748419471806,1.0,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,20,0.8388748419471806,1.0,0,0.0,0.16112515805281938,20,0.8388748419471806,1.0,1.0,3.0,3.0,133.3,134.3,0.03905745
3,H50_Zin50,B,T_domain,20,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,20,0.8388748419471806,1.0,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,20,0.8388748419471806,1.0,20,0.8388748419471806,1.0,20,0.8388748419471806,1.0,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,1.0,3.0,3.0,163.9,164.9,0.04913785
3,H50_Zin50,B,T_grammar_out,20,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,20,0.8388748419471806,1.0,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,20,0.8388748419471806,1.0,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,1.0,3.0,3.0,144.3,145.3,0.04287475
3,H50_Zin50,B,T_inlib,60,55,0.8193105798166558,0.9638795433982692,0,0.0,0.06017185214208986,5,0.03612045660173077,0.1806894201833441,0,0.0,0.06017185214208986,0,0.0,0.06017185214208986,0,0.0,0.06017185214208986,0,0.0,0.06017185214208986,0,0.0,0.06017185214208986,60,0.93982814785791,0.9999999999999998,60,0.93982814785791,0.9999999999999998,60,0.93982814785791,0.9999999999999998,55,0.8193105798166558,0.9638795433982692,0,0.0,0.06017185214208986,1.0,3.0,3.0,139.81666666666666,140.81666666666666,0.041779250000000004
3,H50_Zin50,B,T_old_out,40,0,0.0,0.08762160119728664,0,0.0,0.08762160119728664,40,0.9123783988027135,1.0000000000000002,0,0.0,0.08762160119728664,0,0.0,0.08762160119728664,0,0.0,0.08762160119728664,40,0.9123783988027135,1.0000000000000002,0,0.0,0.08762160119728664,0,0.0,0.08762160119728664,0,0.0,0.08762160119728664,40,0.9123783988027135,1.0000000000000002,0,0.0,0.08762160119728664,0,0.0,0.08762160119728664,1.0,3.0,3.0,152.35,153.35,0.045444825
3,H50_Zin50,B,T_reachable,20,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,20,0.8388748419471806,1.0,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,20,0.8388748419471806,1.0,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,20,0.8388748419471806,1.0,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,1.0,3.0,3.0,161.95,162.95,0.0475614
3,H50_Zin50,C,T_domain,20,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,20,0.8388748419471806,1.0,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,20,0.8388748419471806,1.0,20,0.8388748419471806,1.0,20,0.8388748419471806,1.0,0,0.0,0.16112515805281938,20,0.8388748419471806,1.0,1.0,3.0,3.0,163.9,164.9,0.04878105
3,H50_Zin50,C,T_grammar_out,20,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,20,0.8388748419471806,1.0,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,20,0.8388748419471806,1.0,0,0.0,0.16112515805281938,20,0.8388748419471806,1.0,1.0,3.0,3.0,144.3,145.3,0.0424776
3,H50_Zin50,C,T_inlib,60,0,0.0,0.06017185214208986,0,0.0,0.06017185214208986,5,0.03612045660173077,0.1806894201833441,0,0.0,0.06017185214208986,55,0.8193105798166558,0.9638795433982692,0,0.0,0.06017185214208986,0,0.0,0.06017185214208986,0,0.0,0.06017185214208986,60,0.93982814785791,0.9999999999999998,60,0.93982814785791,0.9999999999999998,60,0.93982814785791,0.9999999999999998,55,0.8193105798166558,0.9638795433982692,60,0.93982814785791,0.9999999999999998,1.0,3.0,3.0,139.81666666666666,140.81666666666666,0.04138915
3,H50_Zin50,C,T_old_out,40,0,0.0,0.08762160119728664,0,0.0,0.08762160119728664,40,0.9123783988027135,1.0000000000000002,0,0.0,0.08762160119728664,0,0.0,0.08762160119728664,0,0.0,0.08762160119728664,40,0.9123783988027135,1.0000000000000002,0,0.0,0.08762160119728664,0,0.0,0.08762160119728664,0,0.0,0.08762160119728664,40,0.9123783988027135,1.0000000000000002,0,0.0,0.08762160119728664,40,0.9123783988027135,1.0000000000000002,1.0,3.0,3.0,152.35,153.35,0.045032024999999996
3,H50_Zin50,C,T_reachable,20,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,20,0.8388748419471806,1.0,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,20,0.8388748419471806,1.0,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,20,0.8388748419471806,1.0,0,0.0,0.16112515805281938,20,0.8388748419471806,1.0,1.0,3.0,3.0,161.95,162.95,0.04760595
3,Zin50,B,T_domain,20,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,20,0.8388748419471806,1.0,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,20,0.8388748419471806,1.0,20,0.8388748419471806,1.0,20,0.8388748419471806,1.0,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,1.0,3.0,3.0,163.3,164.3,0.048391050000000005
3,Zin50,B,T_grammar_out,20,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,20,0.8388748419471806,1.0,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,20,0.8388748419471806,1.0,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,1.0,3.0,3.0,144.1,145.1,0.0425652
3,Zin50,B,T_inlib,60,57,0.8629948352365147,0.9828504978356043,0,0.0,0.06017185214208986,3,0.01714950216439568,0.1370051647634852,0,0.0,0.06017185214208986,0,0.0,0.06017185214208986,0,0.0,0.06017185214208986,0,0.0,0.06017185214208986,0,0.0,0.06017185214208986,60,0.93982814785791,0.9999999999999998,60,0.93982814785791,0.9999999999999998,60,0.93982814785791,0.9999999999999998,57,0.8629948352365147,0.9828504978356043,0,0.0,0.06017185214208986,1.0,3.0,3.0,139.85,140.85,0.041284883333333335
3,Zin50,B,T_old_out,40,0,0.0,0.08762160119728664,0,0.0,0.08762160119728664,40,0.9123783988027135,1.0000000000000002,0,0.0,0.08762160119728664,0,0.0,0.08762160119728664,0,0.0,0.08762160119728664,40,0.9123783988027135,1.0000000000000002,0,0.0,0.08762160119728664,0,0.0,0.08762160119728664,0,0.0,0.08762160119728664,40,0.9123783988027135,1.0000000000000002,0,0.0,0.08762160119728664,0,0.0,0.08762160119728664,1.0,3.0,3.0,152.3,153.3,0.045400575
