frequency_hz,ideal_R0G0_HV_mag_dB,ideal_R0G0_HV_phase_deg,ideal_R0G0_Hport_mag_dB,ideal_R0G0_Hport_phase_deg,lossy_kG1_HV_mag_dB,lossy_kG1_HV_phase_deg,lossy_kG1_Hport_mag_dB,lossy_kG1_Hport_phase_deg,lossy_kG5_HV_mag_dB,lossy_kG5_HV_phase_deg,lossy_kG5_Hport_mag_dB,lossy_kG5_Hport_phase_deg
26621397.166585248,-20.934997321547264,-1537.0634872479914,-14.914397408267641,-1537.0634872479914,-22.097131353994168,-1536.6660607197146,-16.076531440714547,-1536.6660607197146,-29.155910775267856,-1539.5177723526979,-23.135310861988231,-1539.5177723526979
26635075.720566683,-20.939100051211117,-1537.3001326428619,-14.918500137931492,-1537.3001326428619,-22.101044557168169,-1537.0700228880926,-16.080444643888544,-1537.0700228880926,-29.158356675254783,-1540.211082591373,-23.137756761975162,-1540.211082591373
26648754.274548121,-20.941991013391053,-1537.5367687564162,-14.921391100111428,-1537.5367687564162,-22.104000625972834,-1537.4737375976267,-16.083400712693209,-1537.4737375976267,-29.160548901726806,-1540.9043319150235,-23.139948988447181,-1540.9043319150235
26662432.828529555,-20.94367316330278,-1537.7734564508967,-14.923073250023155,-1537.7734564508967,-22.106001478390112,-1537.8772828119002,-16.085401565110487,-1537.8772828119002,-29.162487494436089,-1541.5975519777967,-23.141887581156467,-1541.5975519777967
26676111.38251099,-20.94414924365136,-1538.010256317116,-14.923549330371737,-1538.010256317116,-22.107049008369735,-1538.2807360864206,-16.08644909509011,-1538.2807360864206,-29.164172579104797,-1542.2907743204134,-23.143572665825175,-1542.2907743204134
26689789.936492428,-20.943421786613385,-1538.2472287303758,-14.922821873333758,-1538.2472287303758,-22.107145086110336,-1538.6841746144546,-16.086545172830714,-1538.6841746144546,-29.165604366793083,-1542.9840303628105,-23.145004453513458,-1542.9840303628105
26703468.490473863,-20.941493115746898,-1538.4844339058586,-14.920893202467276,-1538.4844339058586,-22.106291558499109,-1539.0876752723377,-16.085691645219487,-1539.0876752723377,-29.166783153272853,-1543.6773513968524,-23.146183239993228,-1543.6773513968524
26717147.044455301,-20.938365347831343,-1538.7219319535948,-14.917765434551718,-1538.7219319535948,-22.104490249708533,-1539.4913146642925,-16.083890336428908,-1539.4913146642925,-29.167709318406942,-1544.3707685791069,-23.147109405127317,-1544.3707685791069
26730825.598436736,-20.93404039463951,-1538.9597829330869,-14.913440481359885,-1538.9597829330869,-22.101742961948617,-1539.8951691667828,-16.081143048668995,-1539.8951691667828,-29.168383325533334,-1545.0643129236767,-23.147783412253709,-1545.0643129236767
26744504.152418174,-20.928519964644046,-1539.1980469076962,-14.907920051364428,-1539.1980469076962,-22.098051476374213,-1540.2993149724368,-16.077451563094588,-1540.2993149724368,-29.168805720854412,-1545.7580152950798,-23.148205807574787,-1545.7580152950798
26758182.706399608,-20.921805564661241,-1539.4367839988711,-14.901205651381616,-1539.4367839988711,-22.093417554146917,-1540.7038281335635,-16.072817640867296,-1540.7038281335635,-29.168977132830509,-1546.4519064011738,-23.148377219550884,-1546.4519064011738
26771861.260381047,-20.913898501434666,-1539.6760544403169,-14.893298588155041,-1539.6760544403169,-22.087842937651789,-1541.1087846052951,-16.067243024372168,-1541.1087846052951,-29.168898271577493,-1547.1460167861092,-23.148298358297872,-1547.1460167861092
26785539.814362481,-20.904799883161751,-1539.9159186321895,-14.884199969882129,-1539.9159186321895,-22.081329351869421,-1541.5142602883775,-16.060729438589799,-1541.5142602883775,-29.168569928268006,-1547.8403768233172,-23.147970014988381,-1547.8403768233172
26799218.36834392,-20.894510620966734,-1540.1564371954103,-14.873910707687109,-1540.1564371954103,-22.073878505904418,-1541.920331071638,-16.053278592624793,-1541.920331071638,-29.167992974535679,-1548.5350167085196,-23.147393061256054,-1548.5350167085196
26812896.922325354,-20.883031430323111,-1540.3976710261852,-14.862431517043486,-1540.3976710261852,-22.065492094671832,-1542.3270728741541,-16.044892181392207,-1542.3270728741541,-29.167168361881931,-1549.2299664527472,-23.146568448602309,-1549.2299664527472
26826575.476306789,-20.870362832429429,-1540.6396813508229,-14.849762919149805,-1540.6396813508229,-22.056171800743286,-1542.7345616871457,-16.035571887463661,-1542.7345616871457,-29.166097121084654,-1549.9252558753813,-23.145497207805029,-1549.9252558753813
26840254.030288227,-20.856505155542262,-1540.8825297809383,-14.835905242262637,-1540.8825297809383,-22.045919296355272,-1543.1428736156124,-16.025319383075647,-1543.1428736156124,-29.164780361608074,-1550.6209145971879,-23.144180448328449,-1550.6209145971879
26853932.584269661,-20.841458536270785,-1541.1262783691363,-14.820858622991162,-1541.1262783691363,-22.034736245582316,-1543.5520849197412,-16.014136332302694,-1543.5520849197412,-29.16321927101346,-1551.3169720333574,-23.142619357733835,-1551.3169720333574
26867611.1382511,-20.825222920837049,-1541.3709896652658,-14.804623007557424,-1541.3709896652658,-22.022624306678161,-1543.9622720560972,-16.002024393398536,-1543.9622720560972,-29.161415114369493,-1552.0134573865398,-23.140815201089868,-1552.0134573865398
26881289.692232534,-20.807798066307107,-1541.6167267733338,-14.787198153027486,-1541.6167267733338,-22.009585134588747,-1544.3735117186218,-15.988985221309122,-1544.3735117186218,-29.159369233661931,-1552.7103996398646,-23.138769320382305,-1552.7103996398646
26894968.246213973,-20.789183541797822,-1541.8635534091793,-14.768583628518199,-1541.8635534091793,-21.995620383640802,-1544.7858808794526,-15.975020470361176,-1544.7858808794526,-29.157083047201663,-1553.407827549951,-23.136483133922038,-1553.407827549951
26908646.800195407,-20.769378729665164,-1542.1115339589969,-14.748778816385538,-1542.1115339589969,-21.980731710410954,-1545.1994568295784,-15.960131797131329,-1545.1994568295784,-29.1545580490302,-1554.105769639893,-23.133958135750575,-1554.105769639893
26922325.354176845,-20.748382826679364,-1542.3607335388112,-14.727782913399739,-1542.3607335388112,-21.964920776779714,-1545.6143172193429,-15.94432086350009,-1545.6143172193429,-29.151795808322035,-1554.8042541922282,-23.13119589504241,-1554.8042541922282
26936003.90815828,-20.726194845193817,-1542.6112180549987,-14.70559493191419,-1542.6112180549987,-21.948189253176356,-1546.0305400988141,-15.927589339896734,-1546.0305400988141,-29.148797968782702,-1555.5033092418764,-23.128198055503077,-1555.5033092418764
26949682.462139718,-20.702813614313882,-1542.8630542659562,-14.682213701034261,-1542.8630542659562,-21.930538822020075,-1546.448203958018,-15.909938908740449,-1546.448203958018,-29.145566248041852,-1556.2029625690427,-23.124966334762227,-1556.2029625690427
26963361.016121153,-20.678237781073221,-1543.1163098450224,-14.6576378677936,-1543.1163098450224,-21.911971181363977,-1546.8673877670556,-15.891371268084352,-1546.8673877670556,-29.142102437040339,-1556.9032416920998,-23.121502523760714,-1556.9032416920998
26977039.570102587,-20.652465811625195,-1543.3710534447589,-14.63186589834557,-1543.3710534447589,-21.89248804874838,-1547.2881710160984,-15.871888135468755,-1547.2881710160984,-29.138408399410174,-1557.6041738604197,-23.117808486130549,-1557.6041738604197
26990718.124084026,-20.625495992457665,-1543.6273547626929,-14.604896079178042,-1543.6273547626929,-21.872091165271058,-1547.7106337552748,-15.851491251991437,-1547.7106337552748,-29.134486070846705,-1558.3057860471808,-23.11388615756708,-1558.3057860471808
27004396.67806546,-20.597326431640262,-1543.885284608637,-14.576726518360639,-1543.885284608637,-21.850782299881718,-1548.1348566344348,-15.830182386602093,-1548.1348566344348,-29.130337458471686,-1559.0081049421237,-23.109737545192061,-1559.0081049421237
27018075.232046898,-20.567955060113668,-1544.1449149737039,-14.547355146834045,-1544.1449149737039,-21.828563253909085,-1548.5609209428071,-15.807963340629463,-1548.5609209428071,-29.125964640186343,-1559.7111569442704,-23.105364726906718,-1559.7111569442704
27031753.786028333,-20.537379633031193,-1544.4063191011226,-14.516779719751572,-1544.4063191011226,-21.805435865829317,-1548.9889086485241,-15.784835952549692,-1548.9889086485241,-29.121369764013437,-1560.4149681545969,-23.100769850733816,-1560.4149681545969
27045432.340009771,-20.505597731163896,-1544.6695715589913,-14.48499781788427,-1544.6695715589913,-21.781402016284556,-1549.4189024380269,-15.760802103004934,-1549.4189024380269,-29.116555047426978,-1561.1195643686651,-23.095955134147353,-1561.1195643686651
27059110.893991206,-20.472606762381286,-1544.9347483150771,-14.452006849101661,-1544.9347483150771,-21.756463633361804,-1549.8509857553156,-15.735863720082177,-1549.8509857553156,-29.111522776668899,-1561.8249710692044,-23.090922863389274,-1561.8249710692044
27072789.447972644,-20.438403963220495,-1545.2019268138067,-14.417804049940873,-1545.2019268138067,-21.730622698141669,-1550.2852428410526,-15.710022784862046,-1550.2852428410526,-29.106275306051185,-1562.5312134186511,-23.085675392771559,-1562.5312134186511
27086468.001954079,-20.402986400557776,-1545.4711860555656,-14.382386487278151,-1545.4711860555656,-21.70388125052812,-1550.7217587714783,-15.683281337248495,-1550.7217587714783,-29.100815057242549,-1563.2383162516403,-23.080215143962924,-1563.2383162516403
27100146.555935517,-20.366350973397751,-1545.7426066784562,-14.345751060118124,-1545.7426066784562,-21.67624139537007,-1551.1606194971339,-15.655641482090443,-1551.1606194971339,-29.095144518538447,-1563.9463040674536,-23.074544605258822,-1563.9463040674536
27113825.109916952,-20.328494414796282,-1546.0162710426496,-14.307894501516659,-1546.0162710426496,-21.647705308886643,-1551.6019118813463,-15.627105395607021,-1551.6019118813463,-29.089266244113329,-1564.6552010224209,-23.068666330833707,-1564.6552010224209
27127503.663898386,-20.2894132939348,-1546.2922633174778,-14.268813380655176,-1546.2922633174778,-21.618275245408309,-1552.0457237384578,-15.597675332128686,-1552.0457237384578,-29.08318285325381,-1565.3650309222826,-23.062582939974185,-1565.3650309222826
27141182.217879824,-20.249104018364839,-1546.5706695714259,-14.228504105085216,-1546.5706695714259,-21.587953544446378,-1552.4921438717527,-15.567353631166752,-1552.4921438717527,-29.076897029571814,-1566.0758172145052,-23.056297116292189,-1566.0758172145052
27154860.771861259,-20.207562836443866,-1546.8515778651683,-14.186962923164243,-1546.8515778651683,-21.55674263810446,-1552.9412621110378,-15.536142724824833,-1552.9412621110378,-29.070411520196341,-1566.7875829805605,-23.049811606916716,-1566.7875829805605
27168539.325842697,-20.164785839983534,-1547.1350783478267,-14.144185926703912,-1547.1350783478267,-21.524645058845124,-1553.393169349835,-15.504045145565499,-1553.393169349835,-29.063729134942751,-1567.5003509281696,-23.043129221663126,-1567.5003509281696
27182217.879824132,-20.120768967135561,-1547.4212633566028,-14.100169053855938,-1547.4212633566028,-21.491663447626522,-1553.8479575821225,-15.471063534346898,-1553.8479575821225,-29.056852745458443,-1568.2141433835072,-23.036252832178818,-1568.2141433835072
27195896.43380557,-20.075508005540318,-1547.7102275199745,-14.054908092260694,-1547.7102275199745,-21.457800562423198,-1554.3057199385639,-15.437200649143577,-1554.3057199385639,-29.049785284343571,-1568.9289822833814,-23.029185371063946,-1568.9289822833814
27209574.987787005,-20.028998595766531,-1548.0020678646213,-14.008398682486906,-1548.0020678646213,-21.4230592871467,-1554.76655072216,-15.402459373867075,-1554.76655072216,-29.042529744245865,-1569.6448891673808,-23.02192983096624,-1569.6448891673808
27223253.541768443,-19.981236235072387,-1548.2968839262751,-13.960636321792766,-1548.2968839262751,-21.387442640981401,-1555.2305454432401,-15.366842727701776,-1555.2305454432401,-29.035089176928253,-1570.3618851700039,-23.014489263648631,-1570.3618851700039
27236932.095749877,-19.932216281521129,-1548.5947778646823,-13.911616368241502,-1548.5947778646823,-21.350953788151877,-1555.6978008537128,-15.330353874872255,-1555.6978008537128,-29.027466692308117,-1571.0799910127666,-23.006866779028496,-1571.0799910127666
27250610.649731316,-19.881933958486314,-1548.8958545828791,-13.861334045206689,-1548.8958545828791,-21.313596048138315,-1556.1684149804735,-15.292996134858692,-1556.1684149804735,-29.019665457467205,-1571.7992269962995,-22.99906554418758,-1571.7992269962995
27264289.20371275,-19.830384359585906,-1549.2002218509747,-13.809784446306281,-1549.2002218509747,-21.275372906356868,-1556.6424871578763,-15.254772993077243,-1556.6424871578763,-29.011688695630802,-1572.5196129924329,-22.991088782351177,-1572.5196129924329
27277967.757694185,-19.777562454086102,-1549.5079904346699,-13.756962540806477,-1549.5079904346699,-21.236288025322398,-1557.120118059144,-15.215688112042777,-1557.120118059144,-29.003539685115449,-1573.2411684362864,-22.982939771835827,-1573.2411684362864
27291646.311675623,-19.723463092820918,-1549.8192742287042,-13.702863179541293,-1549.8192742287042,-21.19634525631114,-1557.6014097266027,-15.175745343031519,-1557.6014097266027,-28.995221758243694,-1573.9639123183601,-22.974621844964069,-1573.9639123183601
27305324.865657058,-19.668081014676083,-1550.1341903954708,-13.647481101396458,-1550.1341903954708,-21.155548651541551,-1558.0864656005913,-15.134948738261924,-1558.0864656005913,-28.986738300225205,-1574.6878631766358,-22.96613838694558,-1574.6878631766358
27319003.419638496,-19.611410853690153,-1550.452859509018,-13.590810940410529,-1550.452859509018,-21.113902476890839,-1558.5753905469114,-15.093302563611214,-1558.5753905469114,-28.978092748002968,-1575.4130390887015,-22.957492834723343,-1575.4130390887015
27332681.97361993,-19.553447146830607,-1550.77540570467,-13.532847233550982,-1550.77540570467,-21.071411225166329,-1559.068290882647,-15.050811311886708,-1559.068290882647,-28.969288589063737,-1576.1394576639007,-22.948688675784112,-1576.1394576639007
