sample_id,method_id,decision,decision_reason,ranked_candidates,accepted_candidate_set,accepted_candidate_count,best_topology_id,best_residual,second_residual,noise_whitened_residual,margin,rho,stability,p_values,indistinguishability_component_count,calibration_hash,candidate_generation_hash,compatibility_hash
stage4a7_1_pilot_0027,M0_min_residual,unique_topology,minimum exact composite residual; no rejection,"G001,G002,G005,G003,G004,G007,G006","G001",1,G001,0.136930384278462,0.208568580541184,NaN,0.0716381962627218,0.656524505860399,1,,NaN,not_applicable,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0027,M3_frozen,unique_topology,singleton baseline class passed all frozen rules,"G001,G002,G005,G003,G004,G007,G006","G001",1,G001,0.136930384278462,0.208568580541184,NaN,0.0716381962627218,0.656524505860399,1,,NaN,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0027,W_GLRT_compatible,unique_topology,GLRT-compatible weighted residual rank under explicit frozen covariance scale,"G001,G002,G005,G003,G004,G007,G006","G001",1,G001,0.136930384278462,0.208568580541184,1143745.73845749,0.0716381962627218,0.656524505860399,1,,NaN,443d32718afabef1e2ec14d3a87dd7bcc9205bb54979d13946adf4dd190daeb8,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0027,C_set,unique_topology,class-conditional empirical calibration set,"G001,G002,G005,G003,G004,G007,G006","G001",1,G001,0.136930384278462,0.208568580541184,NaN,0.0716381962627218,0.656524505860399,1,G001:0.6633663366336634;G002:0.0099009900990099011;G003:0.0099009900990099011;G004:0.0099009900990099011;G005:0.0099009900990099011;G006:0.0099009900990099011;G007:0.0099009900990099011,NaN,aebc22fea851a881664e4192070369e2535c0ef2e4db1c33e21533705a8fcb20,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0027,C_set_plus_I,unique_topology,empirical candidate set with calibrated residual-indistinguishability audit,"G001,G002,G005,G003,G004,G007,G006","G001",1,G001,0.136930384278462,0.208568580541184,NaN,0.0716381962627218,0.656524505860399,1,G001:0.6633663366336634;G002:0.0099009900990099011;G003:0.0099009900990099011;G004:0.0099009900990099011;G005:0.0099009900990099011;G006:0.0099009900990099011;G007:0.0099009900990099011,1,aebc22fea851a881664e4192070369e2535c0ef2e4db1c33e21533705a8fcb20,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0028,M0_min_residual,unique_topology,minimum exact composite residual; no rejection,"G001,G005,G002,G003,G004,G007,G006","G001",1,G001,0.196093264279805,0.229789414667332,NaN,0.0336961503875262,0.853360737102874,1,,NaN,not_applicable,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0028,M3_frozen,unique_topology,singleton baseline class passed all frozen rules,"G001,G005,G002,G003,G004,G007,G006","G001",1,G001,0.196093264279805,0.229789414667332,NaN,0.0336961503875262,0.853360737102874,1,,NaN,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0028,W_GLRT_compatible,unique_topology,GLRT-compatible weighted residual rank under explicit frozen covariance scale,"G001,G005,G002,G003,G004,G007,G006","G001",1,G001,0.196093264279805,0.229789414667332,2345606.66605048,0.0336961503875262,0.853360737102874,1,,NaN,443d32718afabef1e2ec14d3a87dd7bcc9205bb54979d13946adf4dd190daeb8,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0028,C_set,unique_topology,class-conditional empirical calibration set,"G001,G005,G002,G003,G004,G007,G006","G001",1,G001,0.196093264279805,0.229789414667332,NaN,0.0336961503875262,0.853360737102874,1,G001:0.42574257425742573;G002:0.0099009900990099011;G003:0.0099009900990099011;G004:0.0099009900990099011;G005:0.0099009900990099011;G006:0.0099009900990099011;G007:0.0099009900990099011,NaN,aebc22fea851a881664e4192070369e2535c0ef2e4db1c33e21533705a8fcb20,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0028,C_set_plus_I,unique_topology,empirical candidate set with calibrated residual-indistinguishability audit,"G001,G005,G002,G003,G004,G007,G006","G001",1,G001,0.196093264279805,0.229789414667332,NaN,0.0336961503875262,0.853360737102874,1,G001:0.42574257425742573;G002:0.0099009900990099011;G003:0.0099009900990099011;G004:0.0099009900990099011;G005:0.0099009900990099011;G006:0.0099009900990099011;G007:0.0099009900990099011,1,aebc22fea851a881664e4192070369e2535c0ef2e4db1c33e21533705a8fcb20,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0029,M0_min_residual,unique_topology,minimum exact composite residual; no rejection,"G001,G002,G005,G003,G004,G007,G006","G001",1,G001,0.275951926343166,0.294716252899657,NaN,0.018764326556491,0.936330872923333,1,,NaN,not_applicable,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0029,M3_frozen,reject_model_mismatch,best full-band residual exceeds calibration threshold,"G001,G002,G005,G003,G004,G007,G006","",0,G001,0.275951926343166,0.294716252899657,NaN,0.018764326556491,0.936330872923333,1,,NaN,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0029,W_GLRT_compatible,reject_model_mismatch,weighted residual exceeds independent calibration threshold,"G001,G002,G005,G003,G004,G007,G006","",0,G001,0.275951926343166,0.294716252899657,4645117.40480276,0.018764326556491,0.936330872923333,1,,NaN,443d32718afabef1e2ec14d3a87dd7bcc9205bb54979d13946adf4dd190daeb8,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0029,C_set,unique_topology,class-conditional empirical calibration set,"G001,G002,G005,G003,G004,G007,G006","G001",1,G001,0.275951926343166,0.294716252899657,NaN,0.018764326556491,0.936330872923333,1,G001:0.079207920792079209;G002:0.0099009900990099011;G003:0.0099009900990099011;G004:0.0099009900990099011;G005:0.0099009900990099011;G006:0.0099009900990099011;G007:0.0099009900990099011,NaN,aebc22fea851a881664e4192070369e2535c0ef2e4db1c33e21533705a8fcb20,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0029,C_set_plus_I,unique_topology,empirical candidate set with calibrated residual-indistinguishability audit,"G001,G002,G005,G003,G004,G007,G006","G001",1,G001,0.275951926343166,0.294716252899657,NaN,0.018764326556491,0.936330872923333,1,G001:0.079207920792079209;G002:0.0099009900990099011;G003:0.0099009900990099011;G004:0.0099009900990099011;G005:0.0099009900990099011;G006:0.0099009900990099011;G007:0.0099009900990099011,1,aebc22fea851a881664e4192070369e2535c0ef2e4db1c33e21533705a8fcb20,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0030,M0_min_residual,unique_topology,minimum exact composite residual; no rejection,"G001,G003,G002,G005,G004,G007,G006","G001",1,G001,0.0830883098110537,0.198437262855653,NaN,0.1153489530446,0.418713242739469,1,,NaN,not_applicable,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0030,M3_frozen,unique_topology,singleton baseline class passed all frozen rules,"G001,G003,G002,G005,G004,G007,G006","G001",1,G001,0.0830883098110537,0.198437262855653,NaN,0.1153489530446,0.418713242739469,1,,NaN,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0030,W_GLRT_compatible,unique_topology,GLRT-compatible weighted residual rank under explicit frozen covariance scale,"G001,G003,G002,G005,G004,G007,G006","G001",1,G001,0.0830883098110537,0.198437262855653,421123.700862716,0.1153489530446,0.418713242739469,1,,NaN,443d32718afabef1e2ec14d3a87dd7bcc9205bb54979d13946adf4dd190daeb8,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0030,C_set,unique_topology,class-conditional empirical calibration set,"G001,G003,G002,G005,G004,G007,G006","G001",1,G001,0.0830883098110537,0.198437262855653,NaN,0.1153489530446,0.418713242739469,1,G001:0.83168316831683164;G002:0.0099009900990099011;G003:0.039603960396039604;G004:0.0099009900990099011;G005:0.0099009900990099011;G006:0.0099009900990099011;G007:0.0099009900990099011,NaN,aebc22fea851a881664e4192070369e2535c0ef2e4db1c33e21533705a8fcb20,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0030,C_set_plus_I,unique_topology,empirical candidate set with calibrated residual-indistinguishability audit,"G001,G003,G002,G005,G004,G007,G006","G001",1,G001,0.0830883098110537,0.198437262855653,NaN,0.1153489530446,0.418713242739469,1,G001:0.83168316831683164;G002:0.0099009900990099011;G003:0.039603960396039604;G004:0.0099009900990099011;G005:0.0099009900990099011;G006:0.0099009900990099011;G007:0.0099009900990099011,1,aebc22fea851a881664e4192070369e2535c0ef2e4db1c33e21533705a8fcb20,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0031,M0_min_residual,unique_topology,minimum exact composite residual; no rejection,"G001,G002,G005,G003,G004,G007,G006","G001",1,G001,0,0.17286420118993,NaN,0.17286420118993,0,1,,NaN,not_applicable,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0031,M3_frozen,unique_topology,singleton baseline class passed all frozen rules,"G001,G002,G005,G003,G004,G007,G006","G001",1,G001,0,0.17286420118993,NaN,0.17286420118993,0,1,,NaN,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0031,W_GLRT_compatible,unique_topology,GLRT-compatible weighted residual rank under explicit frozen covariance scale,"G001,G002,G005,G003,G004,G007,G006","G001",1,G001,0,0.17286420118993,0,0.17286420118993,0,1,,NaN,443d32718afabef1e2ec14d3a87dd7bcc9205bb54979d13946adf4dd190daeb8,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0031,C_set,ambiguous_candidate_set,class-conditional empirical calibration set,"G001,G002,G005,G003,G004,G007,G006","G001,G002,G003,G005",4,G001,0,0.17286420118993,NaN,0.17286420118993,0,1,G001:1;G002:0.12871287128712872;G003:0.20792079207920791;G004:0.0099009900990099011;G005:0.099009900990099015;G006:0.0099009900990099011;G007:0.0099009900990099011,NaN,aebc22fea851a881664e4192070369e2535c0ef2e4db1c33e21533705a8fcb20,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0031,C_set_plus_I,ambiguous_candidate_set,empirical candidate set with calibrated residual-indistinguishability audit,"G001,G002,G005,G003,G004,G007,G006","G001,G002,G003,G005",4,G001,0,0.17286420118993,NaN,0.17286420118993,0,1,G001:1;G002:0.12871287128712872;G003:0.20792079207920791;G004:0.0099009900990099011;G005:0.099009900990099015;G006:0.0099009900990099011;G007:0.0099009900990099011,3,aebc22fea851a881664e4192070369e2535c0ef2e4db1c33e21533705a8fcb20,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0032,M0_min_residual,equivalence_class,minimum exact composite residual; no rejection,"G002,G005,G006,G007,G004,G003,G001","G002,G005",2,G002,0.147470557484556,0.157307465750914,NaN,0.0098369082663578,0.937466996748448,0.833333333333333,,NaN,not_applicable,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0032,M3_frozen,equivalence_class,best observation class has multiple members,"G002,G005,G006,G007,G004,G003,G001","G002,G005",2,G002,0.147470557484556,0.157307465750914,NaN,0.0098369082663578,0.937466996748448,0.833333333333333,,NaN,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0032,W_GLRT_compatible,equivalence_class,GLRT-compatible weighted residual rank under explicit frozen covariance scale,"G002,G005,G006,G007,G004,G003,G001","G002,G005",2,G002,0.147470557484556,0.157307465750914,1326601.48481316,0.0098369082663578,0.937466996748448,0.833333333333333,,NaN,443d32718afabef1e2ec14d3a87dd7bcc9205bb54979d13946adf4dd190daeb8,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0032,C_set,ambiguous_candidate_set,class-conditional empirical calibration set,"G002,G005,G006,G007,G004,G003,G001","G001,G002,G003,G005",4,G002,0.147470557484556,0.157307465750914,NaN,0.0098369082663578,0.937466996748448,0.833333333333333,G001:0.23762376237623761;G002:0.29702970297029702;G003:0.16831683168316833;G004:0.0099009900990099011;G005:0.22772277227722773;G006:0.0099009900990099011;G007:0.0099009900990099011,NaN,aebc22fea851a881664e4192070369e2535c0ef2e4db1c33e21533705a8fcb20,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0032,C_set_plus_I,ambiguous_candidate_set,empirical candidate set with calibrated residual-indistinguishability audit,"G002,G005,G006,G007,G004,G003,G001","G001,G002,G003,G005",4,G002,0.147470557484556,0.157307465750914,NaN,0.0098369082663578,0.937466996748448,0.833333333333333,G001:0.23762376237623761;G002:0.29702970297029702;G003:0.16831683168316833;G004:0.0099009900990099011;G005:0.22772277227722773;G006:0.0099009900990099011;G007:0.0099009900990099011,3,aebc22fea851a881664e4192070369e2535c0ef2e4db1c33e21533705a8fcb20,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0033,M0_min_residual,equivalence_class,minimum exact composite residual; no rejection,"G002,G005,G006,G004,G007,G003,G001","G002,G005",2,G002,0.0328508575729122,0.0980098623248343,NaN,0.065159004751922,0.335179101300024,1,,NaN,not_applicable,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0033,M3_frozen,equivalence_class,best observation class has multiple members,"G002,G005,G006,G004,G007,G003,G001","G002,G005",2,G002,0.0328508575729122,0.0980098623248343,NaN,0.065159004751922,0.335179101300024,1,,NaN,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0033,W_GLRT_compatible,equivalence_class,GLRT-compatible weighted residual rank under explicit frozen covariance scale,"G002,G005,G006,G004,G007,G003,G001","G002,G005",2,G002,0.0328508575729122,0.0980098623248343,65829.9094398217,0.065159004751922,0.335179101300024,1,,NaN,443d32718afabef1e2ec14d3a87dd7bcc9205bb54979d13946adf4dd190daeb8,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0033,C_set,ambiguous_candidate_set,class-conditional empirical calibration set,"G002,G005,G006,G004,G007,G003,G001","G001,G002,G003,G004,G005,G006,G007",7,G002,0.0328508575729122,0.0980098623248343,NaN,0.065159004751922,0.335179101300024,1,G001:0.5643564356435643;G002:0.8910891089108911;G003:0.40594059405940597;G004:0.27722772277227725;G005:0.87128712871287128;G006:0.29702970297029702;G007:0.38613861386138615,NaN,aebc22fea851a881664e4192070369e2535c0ef2e4db1c33e21533705a8fcb20,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0033,C_set_plus_I,ambiguous_candidate_set,empirical candidate set with calibrated residual-indistinguishability audit,"G002,G005,G006,G004,G007,G003,G001","G001,G002,G003,G004,G005,G006,G007",7,G002,0.0328508575729122,0.0980098623248343,NaN,0.065159004751922,0.335179101300024,1,G001:0.5643564356435643;G002:0.8910891089108911;G003:0.40594059405940597;G004:0.27722772277227725;G005:0.87128712871287128;G006:0.29702970297029702;G007:0.38613861386138615,6,aebc22fea851a881664e4192070369e2535c0ef2e4db1c33e21533705a8fcb20,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0034,M0_min_residual,equivalence_class,minimum exact composite residual; no rejection,"G005,G002,G006,G004,G007,G003,G001","G002,G005",2,G005,0.0444656964225183,0.10359427166038,NaN,0.0591285752378616,0.429229297232418,1,,NaN,not_applicable,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0034,M3_frozen,equivalence_class,best observation class has multiple members,"G005,G002,G006,G004,G007,G003,G001","G002,G005",2,G005,0.0444656964225183,0.10359427166038,NaN,0.0591285752378616,0.429229297232418,1,,NaN,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0034,W_GLRT_compatible,equivalence_class,GLRT-compatible weighted residual rank under explicit frozen covariance scale,"G005,G002,G006,G004,G007,G003,G001","G002,G005",2,G005,0.0444656964225183,0.10359427166038,120609.087658713,0.0591285752378616,0.429229297232418,1,,NaN,443d32718afabef1e2ec14d3a87dd7bcc9205bb54979d13946adf4dd190daeb8,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0034,C_set,ambiguous_candidate_set,class-conditional empirical calibration set,"G005,G002,G006,G004,G007,G003,G001","G001,G002,G003,G004,G005,G006,G007",7,G005,0.0444656964225183,0.10359427166038,NaN,0.0591285752378616,0.429229297232418,1,G001:0.5544554455445545;G002:0.79207920792079212;G003:0.39603960396039606;G004:0.24752475247524752;G005:0.78217821782178221;G006:0.27722772277227725;G007:0.28712871287128711,NaN,aebc22fea851a881664e4192070369e2535c0ef2e4db1c33e21533705a8fcb20,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0034,C_set_plus_I,ambiguous_candidate_set,empirical candidate set with calibrated residual-indistinguishability audit,"G005,G002,G006,G004,G007,G003,G001","G001,G002,G003,G004,G005,G006,G007",7,G005,0.0444656964225183,0.10359427166038,NaN,0.0591285752378616,0.429229297232418,1,G001:0.5544554455445545;G002:0.79207920792079212;G003:0.39603960396039606;G004:0.24752475247524752;G005:0.78217821782178221;G006:0.27722772277227725;G007:0.28712871287128711,5,aebc22fea851a881664e4192070369e2535c0ef2e4db1c33e21533705a8fcb20,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0035,M0_min_residual,equivalence_class,minimum exact composite residual; no rejection,"G005,G002,G006,G004,G007,G003,G001","G002,G005",2,G005,0.0725166491717993,0.115727009653098,NaN,0.0432103604812984,0.626618188688604,1,,NaN,not_applicable,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0035,M3_frozen,equivalence_class,best observation class has multiple members,"G005,G002,G006,G004,G007,G003,G001","G002,G005",2,G005,0.0725166491717993,0.115727009653098,NaN,0.0432103604812984,0.626618188688604,1,,NaN,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0035,W_GLRT_compatible,equivalence_class,GLRT-compatible weighted residual rank under explicit frozen covariance scale,"G005,G002,G006,G004,G007,G003,G001","G002,G005",2,G005,0.0725166491717993,0.115727009653098,320778.528833455,0.0432103604812984,0.626618188688604,1,,NaN,443d32718afabef1e2ec14d3a87dd7bcc9205bb54979d13946adf4dd190daeb8,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0035,C_set,ambiguous_candidate_set,class-conditional empirical calibration set,"G005,G002,G006,G004,G007,G003,G001","G001,G002,G003,G004,G005,G006,G007",7,G005,0.0725166491717993,0.115727009653098,NaN,0.0432103604812984,0.626618188688604,1,G001:0.52475247524752477;G002:0.6633663366336634;G003:0.37623762376237624;G004:0.19801980198019803;G005:0.65346534653465349;G006:0.22772277227722773;G007:0.20792079207920791,NaN,aebc22fea851a881664e4192070369e2535c0ef2e4db1c33e21533705a8fcb20,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0035,C_set_plus_I,ambiguous_candidate_set,empirical candidate set with calibrated residual-indistinguishability audit,"G005,G002,G006,G004,G007,G003,G001","G001,G002,G003,G004,G005,G006,G007",7,G005,0.0725166491717993,0.115727009653098,NaN,0.0432103604812984,0.626618188688604,1,G001:0.52475247524752477;G002:0.6633663366336634;G003:0.37623762376237624;G004:0.19801980198019803;G005:0.65346534653465349;G006:0.22772277227722773;G007:0.20792079207920791,6,aebc22fea851a881664e4192070369e2535c0ef2e4db1c33e21533705a8fcb20,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0036,M0_min_residual,equivalence_class,minimum exact composite residual; no rejection,"G002,G005,G006,G004,G007,G003,G001","G002,G005",2,G002,0.042308158712268,0.0972546980191173,NaN,0.0549465393068493,0.435024318347238,1,,NaN,not_applicable,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0036,M3_frozen,equivalence_class,best observation class has multiple members,"G002,G005,G006,G004,G007,G003,G001","G002,G005",2,G002,0.042308158712268,0.0972546980191173,NaN,0.0549465393068493,0.435024318347238,1,,NaN,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0036,W_GLRT_compatible,equivalence_class,GLRT-compatible weighted residual rank under explicit frozen covariance scale,"G002,G005,G006,G004,G007,G003,G001","G002,G005",2,G002,0.042308158712268,0.0972546980191173,109188.79791097,0.0549465393068493,0.435024318347238,1,,NaN,443d32718afabef1e2ec14d3a87dd7bcc9205bb54979d13946adf4dd190daeb8,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0036,C_set,ambiguous_candidate_set,class-conditional empirical calibration set,"G002,G005,G006,G004,G007,G003,G001","G001,G002,G003,G004,G005,G006,G007",7,G002,0.042308158712268,0.0972546980191173,NaN,0.0549465393068493,0.435024318347238,1,G001:0.5643564356435643;G002:0.80198019801980203;G003:0.40594059405940597;G004:0.28712871287128711;G005:0.81188118811881194;G006:0.29702970297029702;G007:0.38613861386138615,NaN,aebc22fea851a881664e4192070369e2535c0ef2e4db1c33e21533705a8fcb20,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
