scenario,scheme,stage,library,truth_group,n,truth_in_library_n,truth_set_covered_k,truth_set_coverage,coverage_low95,coverage_high95,mean_set_size,correct_unique_k,correct_unique_rate,correct_unique_low95,correct_unique_high95,false_unique_k,false_unique_rate,false_unique_low95,false_unique_high95,unique_k,ambiguous_k,low_confidence_k,rejected_k,nonempty_set_k,nonempty_set_rate,measurement_count,receiver_port_count,changes_termination
T_termination_error,B_H50_repeat,B,original_three,G002,50,50,49,0.98,0.895045564103622,0.996460740728354,0.98,4,0.08,0.031549514088593,0.188382469183428,0,0,0,0.0713475991333584,4,0,45,1,49,0.98,2,1,0
T_termination_error,B_H50_repeat,B,original_three,G003,50,50,48,0.96,0.86539909312493,0.98896111567238,0.96,5,0.1,0.0434757649318905,0.213602314374796,0,0,0,0.0713475991333584,5,0,43,2,48,0.96,2,1,0
T_termination_error,B_H50_repeat,B,original_three,MIRROR_M3,50,0,0,NaN,NaN,NaN,0.98,0,0,0,0.0713475991333584,8,0.16,0.0833742067803342,0.28514216063035,8,2,37,3,47,0.94,2,1,0
T_termination_error,B_H50_Hsecond,B,diagnostic_pair,ALL,100,100,94,0.94,0.875231845541041,0.972213876036812,1.76,0,0,0,0.0369934982069855,0,0,0,0.0369934982069855,0,82,12,6,94,0.94,2,1,1
T_termination_error,B_H50_Hsecond,B,diagnostic_pair,G003,50,50,48,0.96,0.86539909312493,0.98896111567238,1.74,0,0,0,0.0713475991333584,0,0,0,0.0713475991333584,0,39,9,2,48,0.96,2,1,1
T_termination_error,B_H50_Hsecond,B,diagnostic_pair,MIRROR_M3,50,50,46,0.92,0.811617530816572,0.968450485911407,1.78,0,0,0,0.0713475991333584,0,0,0,0.0713475991333584,0,43,3,4,46,0.92,2,1,1
T_termination_error,B_H50_Hsecond,B,original_three,ALL,200,150,146,0.973333333333333,0.933446109487856,0.989582059177032,1.13,21,0.105,0.0697074879268103,0.15518031991123,0,0,0,0.0188453263772665,21,37,125,17,189,0.945,2,1,1
T_termination_error,B_H50_Hsecond,B,original_three,G001,50,50,49,0.98,0.895045564103622,0.996460740728354,0.98,21,0.42,0.29375003354712,0.557665582314217,0,0,0,0.0713475991333584,21,0,22,7,49,0.98,2,1,1
T_termination_error,B_H50_Hsecond,B,original_three,G002,50,50,49,0.98,0.895045564103622,0.996460740728354,0.98,0,0,0,0.0713475991333584,0,0,0,0.0713475991333584,0,0,49,1,49,0.98,2,1,1
T_termination_error,B_H50_Hsecond,B,original_three,G003,50,50,48,0.96,0.86539909312493,0.98896111567238,1.32,0,0,0,0.0713475991333584,0,0,0,0.0713475991333584,0,18,30,2,48,0.96,2,1,1
T_termination_error,B_H50_Hsecond,B,original_three,MIRROR_M3,50,0,0,NaN,NaN,NaN,1.24,0,0,0,0.0713475991333584,0,0,0,0.0713475991333584,0,19,24,7,43,0.86,2,1,1
T_termination_error,C_Hendpoint_loaded,C,diagnostic_pair,ALL,100,100,95,0.95,0.888249530768081,0.978456320845632,1.9,0,0,0,0.0369934982069855,0,0,0,0.0369934982069855,0,92,4,4,98,0.98,1,2,0
T_termination_error,C_Hendpoint_loaded,C,diagnostic_pair,G003,50,50,50,1,0.928652400866641,1,1.94,0,0,0,0.0713475991333584,0,0,0,0.0713475991333584,0,47,2,1,50,1,1,2,0
T_termination_error,C_Hendpoint_loaded,C,diagnostic_pair,MIRROR_M3,50,50,45,0.9,0.786397685625204,0.95652423506811,1.86,0,0,0,0.0713475991333584,0,0,0,0.0713475991333584,0,45,2,3,48,0.96,1,2,0
T_termination_error,C_Hendpoint_loaded,C,original_three,ALL,200,150,144,0.96,0.915486535783444,0.981540839397926,0.975,33,0.165,0.119968553282173,0.222657815390595,4,0.02,0.00780442641634949,0.0502870869058264,37,3,150,10,192,0.96,1,2,0
T_termination_error,C_Hendpoint_loaded,C,original_three,G001,50,50,47,0.94,0.837829083111618,0.979385029651026,0.94,24,0.48,0.347971352865781,0.614882551099554,0,0,0,0.0713475991333584,24,0,21,5,47,0.94,1,2,0
T_termination_error,C_Hendpoint_loaded,C,original_three,G002,50,50,47,0.94,0.837829083111618,0.979385029651026,0.94,3,0.06,0.020614970348974,0.162170916888381,0,0,0,0.0713475991333584,3,0,44,3,47,0.94,1,2,0
T_termination_error,C_Hendpoint_loaded,C,original_three,G003,50,50,50,1,0.928652400866641,1,1.02,6,0.12,0.0561760015093229,0.23804817383203,0,0,0,0.0713475991333584,6,1,43,0,50,1,1,2,0
T_termination_error,C_Hendpoint_loaded,C,original_three,MIRROR_M3,50,0,0,NaN,NaN,NaN,1,0,0,0,0.0713475991333584,4,0.08,0.031549514088593,0.188382469183428,4,2,42,2,48,0.96,1,2,0
T_termination_error,C_Hnode,C,diagnostic_pair,ALL,100,100,96,0.96,0.901629285641121,0.984336696008452,0.96,94,0.94,0.875231845541041,0.972213876036812,0,0,0,0.0369934982069855,94,0,0,6,96,0.96,1,2,0
T_termination_error,C_Hnode,C,diagnostic_pair,G003,50,50,48,0.96,0.86539909312493,0.98896111567238,0.96,48,0.96,0.86539909312493,0.98896111567238,0,0,0,0.0713475991333584,48,0,0,2,48,0.96,1,2,0
T_termination_error,C_Hnode,C,diagnostic_pair,MIRROR_M3,50,50,48,0.96,0.86539909312493,0.98896111567238,0.96,46,0.92,0.811617530816572,0.968450485911407,0,0,0,0.0713475991333584,46,0,0,4,48,0.96,1,2,0
T_termination_error,C_Hnode,C,original_three,ALL,200,150,143,0.953333333333333,0.906813527600873,0.977213450838738,0.715,25,0.125,0.0861197447571265,0.178014250025823,0,0,0,0.0188453263772665,25,0,114,61,143,0.715,1,2,0
T_termination_error,C_Hnode,C,original_three,G001,50,50,48,0.96,0.86539909312493,0.98896111567238,0.96,25,0.5,0.366445143168286,0.633554856831714,0,0,0,0.0713475991333584,25,0,19,6,48,0.96,1,2,0
T_termination_error,C_Hnode,C,original_three,G002,50,50,47,0.94,0.837829083111618,0.979385029651026,0.94,0,0,0,0.0713475991333584,0,0,0,0.0713475991333584,0,0,47,3,47,0.94,1,2,0
T_termination_error,C_Hnode,C,original_three,G003,50,50,48,0.96,0.86539909312493,0.98896111567238,0.96,0,0,0,0.0713475991333584,0,0,0,0.0713475991333584,0,0,48,2,48,0.96,1,2,0
T_termination_error,C_Hnode,C,original_three,MIRROR_M3,50,0,0,NaN,NaN,NaN,0,0,0,0,0.0713475991333584,0,0,0,0.0713475991333584,0,0,0,50,0,0,1,2,0
T_termination_error,C_Hendpoint_Hnode,C,diagnostic_pair,ALL,100,100,95,0.95,0.888249530768081,0.978456320845632,0.95,69,0.69,0.593739442805106,0.772203027876239,0,0,0,0.0369934982069855,69,0,26,5,95,0.95,1,2,0
T_termination_error,C_Hendpoint_Hnode,C,diagnostic_pair,G003,50,50,49,0.98,0.895045564103622,0.996460740728354,0.98,39,0.78,0.647584504187464,0.872460840297856,0,0,0,0.0713475991333584,39,0,10,1,49,0.98,1,2,0
T_termination_error,C_Hendpoint_Hnode,C,diagnostic_pair,MIRROR_M3,50,50,46,0.92,0.811617530816572,0.968450485911407,0.92,30,0.6,0.461814377475894,0.723916102697434,0,0,0,0.0713475991333584,30,0,16,4,46,0.92,1,2,0
T_termination_error,C_Hendpoint_Hnode,C,original_three,ALL,200,150,144,0.96,0.915486535783444,0.981540839397926,0.72,24,0.12,0.0819799270637552,0.172342520982967,0,0,0,0.0188453263772665,24,0,116,60,144,0.72,1,2,0
T_termination_error,C_Hendpoint_Hnode,C,original_three,G001,50,50,48,0.96,0.86539909312493,0.98896111567238,0.96,24,0.48,0.347971352865781,0.614882551099554,0,0,0,0.0713475991333584,24,0,20,6,48,0.96,1,2,0
T_termination_error,C_Hendpoint_Hnode,C,original_three,G002,50,50,47,0.94,0.837829083111618,0.979385029651026,0.94,0,0,0,0.0713475991333584,0,0,0,0.0713475991333584,0,0,47,3,47,0.94,1,2,0
T_termination_error,C_Hendpoint_Hnode,C,original_three,G003,50,50,49,0.98,0.895045564103622,0.996460740728354,0.98,0,0,0,0.0713475991333584,0,0,0,0.0713475991333584,0,0,49,1,49,0.98,1,2,0
T_termination_error,C_Hendpoint_Hnode,C,original_three,MIRROR_M3,50,0,0,NaN,NaN,NaN,0,0,0,0,0.0713475991333584,0,0,0,0.0713475991333584,0,0,0,50,0,0,1,2,0
T_load_drift,A0_H50,A0,diagnostic_pair,ALL,100,100,96,0.96,0.901629285641121,0.984336696008452,1.91,0,0,0,0.0369934982069855,0,0,0,0.0369934982069855,0,95,1,4,96,0.96,1,1,0
T_load_drift,A0_H50,A0,diagnostic_pair,G003,50,50,48,0.96,0.86539909312493,0.98896111567238,1.9,0,0,0,0.0713475991333584,0,0,0,0.0713475991333584,0,47,1,2,48,0.96,1,1,0
T_load_drift,A0_H50,A0,diagnostic_pair,MIRROR_M3,50,50,48,0.96,0.86539909312493,0.98896111567238,1.92,0,0,0,0.0713475991333584,0,0,0,0.0713475991333584,0,48,0,2,48,0.96,1,1,0
T_load_drift,A0_H50,A0,original_three,ALL,200,150,142,0.946666666666667,0.898296121618046,0.972730460079806,0.95,38,0.19,0.141671715277907,0.250012387075998,2,0.01,0.00274665813354444,0.0357217617161767,40,0,149,11,190,0.95,1,1,0
T_load_drift,A0_H50,A0,original_three,G001,50,50,46,0.92,0.811617530816572,0.968450485911407,0.92,30,0.6,0.461814377475894,0.723916102697434,0,0,0,0.0713475991333584,30,0,15,5,46,0.92,1,1,0
T_load_drift,A0_H50,A0,original_three,G002,50,50,48,0.96,0.86539909312493,0.98896111567238,0.96,3,0.06,0.020614970348974,0.162170916888381,0,0,0,0.0713475991333584,3,0,45,2,48,0.96,1,1,0
T_load_drift,A0_H50,A0,original_three,G003,50,50,48,0.96,0.86539909312493,0.98896111567238,0.96,5,0.1,0.0434757649318905,0.213602314374796,0,0,0,0.0713475991333584,5,0,43,2,48,0.96,1,1,0
T_load_drift,A0_H50,A0,original_three,MIRROR_M3,50,0,0,NaN,NaN,NaN,0.96,0,0,0,0.0713475991333584,2,0.04,0.0110388843276198,0.13460090687507,2,0,46,2,48,0.96,1,1,0
T_load_drift,A0_Zin50,A0,diagnostic_pair,ALL,100,100,98,0.98,0.929988209271456,0.994498032449838,0.98,96,0.96,0.901629285641121,0.984336696008452,0,0,0,0.0369934982069855,96,0,0,4,98,0.98,1,1,0
T_load_drift,A0_Zin50,A0,diagnostic_pair,G003,50,50,49,0.98,0.895045564103622,0.996460740728354,0.98,49,0.98,0.895045564103622,0.996460740728354,0,0,0,0.0713475991333584,49,0,0,1,49,0.98,1,1,0
T_load_drift,A0_Zin50,A0,diagnostic_pair,MIRROR_M3,50,50,49,0.98,0.895045564103622,0.996460740728354,0.98,47,0.94,0.837829083111618,0.979385029651026,0,0,0,0.0713475991333584,47,0,0,3,49,0.98,1,1,0
T_load_drift,A0_Zin50,A0,original_three,ALL,200,150,145,0.966666666666667,0.924348203821221,0.985679568101907,0.725,143,0.715,0.648846539703948,0.773049969953827,0,0,0,0.0188453263772665,143,0,0,57,145,0.725,1,1,0
T_load_drift,A0_Zin50,A0,original_three,G001,50,50,47,0.94,0.837829083111618,0.979385029651026,0.94,45,0.9,0.786397685625204,0.95652423506811,0,0,0,0.0713475991333584,45,0,0,5,47,0.94,1,1,0
T_load_drift,A0_Zin50,A0,original_three,G002,50,50,49,0.98,0.895045564103622,0.996460740728354,0.98,49,0.98,0.895045564103622,0.996460740728354,0,0,0,0.0713475991333584,49,0,0,1,49,0.98,1,1,0
T_load_drift,A0_Zin50,A0,original_three,G003,50,50,49,0.98,0.895045564103622,0.996460740728354,0.98,49,0.98,0.895045564103622,0.996460740728354,0,0,0,0.0713475991333584,49,0,0,1,49,0.98,1,1,0
T_load_drift,A0_Zin50,A0,original_three,MIRROR_M3,50,0,0,NaN,NaN,NaN,0,0,0,0,0.0713475991333584,0,0,0,0.0713475991333584,0,0,0,50,0,0,1,1,0
T_load_drift,A0_H50_Zin50,A0,diagnostic_pair,ALL,100,100,98,0.98,0.929988209271456,0.994498032449838,0.98,96,0.96,0.901629285641121,0.984336696008452,0,0,0,0.0369934982069855,96,0,0,4,98,0.98,1,1,0
T_load_drift,A0_H50_Zin50,A0,diagnostic_pair,G003,50,50,49,0.98,0.895045564103622,0.996460740728354,0.98,49,0.98,0.895045564103622,0.996460740728354,0,0,0,0.0713475991333584,49,0,0,1,49,0.98,1,1,0
T_load_drift,A0_H50_Zin50,A0,diagnostic_pair,MIRROR_M3,50,50,49,0.98,0.895045564103622,0.996460740728354,0.98,47,0.94,0.837829083111618,0.979385029651026,0,0,0,0.0713475991333584,47,0,0,3,49,0.98,1,1,0
T_load_drift,A0_H50_Zin50,A0,original_three,ALL,200,150,145,0.966666666666667,0.924348203821221,0.985679568101907,0.725,143,0.715,0.648846539703948,0.773049969953827,0,0,0,0.0188453263772665,143,0,0,57,145,0.725,1,1,0
T_load_drift,A0_H50_Zin50,A0,original_three,G001,50,50,47,0.94,0.837829083111618,0.979385029651026,0.94,45,0.9,0.786397685625204,0.95652423506811,0,0,0,0.0713475991333584,45,0,0,5,47,0.94,1,1,0
T_load_drift,A0_H50_Zin50,A0,original_three,G002,50,50,49,0.98,0.895045564103622,0.996460740728354,0.98,49,0.98,0.895045564103622,0.996460740728354,0,0,0,0.0713475991333584,49,0,0,1,49,0.98,1,1,0
T_load_drift,A0_H50_Zin50,A0,original_three,G003,50,50,49,0.98,0.895045564103622,0.996460740728354,0.98,49,0.98,0.895045564103622,0.996460740728354,0,0,0,0.0713475991333584,49,0,0,1,49,0.98,1,1,0
T_load_drift,A0_H50_Zin50,A0,original_three,MIRROR_M3,50,0,0,NaN,NaN,NaN,0,0,0,0,0.0713475991333584,0,0,0,0.0713475991333584,0,0,0,50,0,0,1,1,0
T_load_drift,A1_H_12p5,A1,diagnostic_pair,ALL,100,100,96,0.96,0.901629285641121,0.984336696008452,1.92,0,0,0,0.0369934982069855,0,0,0,0.0369934982069855,0,95,2,3,97,0.97,1,1,1
T_load_drift,A1_H_12p5,A1,diagnostic_pair,G003,50,50,48,0.96,0.86539909312493,0.98896111567238,1.9,0,0,0,0.0713475991333584,0,0,0,0.0713475991333584,0,47,1,2,48,0.96,1,1,1
T_load_drift,A1_H_12p5,A1,diagnostic_pair,MIRROR_M3,50,50,48,0.96,0.86539909312493,0.98896111567238,1.94,0,0,0,0.0713475991333584,0,0,0,0.0713475991333584,0,48,1,1,49,0.98,1,1,1
T_load_drift,A1_H_12p5,A1,original_three,ALL,200,150,146,0.973333333333333,0.933446109487856,0.989582059177032,0.975,55,0.275,0.217797003293074,0.340683393576696,10,0.05,0.027382645600764,0.0895781481387759,65,0,126,9,195,0.975,1,1,1
T_load_drift,A1_H_12p5,A1,original_three,G001,50,50,49,0.98,0.895045564103622,0.996460740728354,0.98,30,0.6,0.461814377475894,0.723916102697434,0,0,0,0.0713475991333584,30,0,15,5,49,0.98,1,1,1
T_load_drift,A1_H_12p5,A1,original_three,G002,50,50,49,0.98,0.895045564103622,0.996460740728354,0.98,13,0.26,0.158715274935524,0.395531572648488,0,0,0,0.0713475991333584,13,0,36,1,49,0.98,1,1,1
T_load_drift,A1_H_12p5,A1,original_three,G003,50,50,48,0.96,0.86539909312493,0.98896111567238,0.96,12,0.24,0.142973913969917,0.374126837579429,0,0,0,0.0713475991333584,12,0,36,2,48,0.96,1,1,1
T_load_drift,A1_H_12p5,A1,original_three,MIRROR_M3,50,0,0,NaN,NaN,NaN,0.98,0,0,0,0.0713475991333584,10,0.2,0.112437500157761,0.330371059322254,10,0,39,1,49,0.98,1,1,1
T_load_drift,A1_Zin_12p5,A1,diagnostic_pair,ALL,100,100,98,0.98,0.929988209271456,0.994498032449838,0.98,98,0.98,0.929988209271456,0.994498032449838,0,0,0,0.0369934982069855,98,0,0,2,98,0.98,1,1,1
T_load_drift,A1_Zin_12p5,A1,diagnostic_pair,G003,50,50,49,0.98,0.895045564103622,0.996460740728354,0.98,49,0.98,0.895045564103622,0.996460740728354,0,0,0,0.0713475991333584,49,0,0,1,49,0.98,1,1,1
T_load_drift,A1_Zin_12p5,A1,diagnostic_pair,MIRROR_M3,50,50,49,0.98,0.895045564103622,0.996460740728354,0.98,49,0.98,0.895045564103622,0.996460740728354,0,0,0,0.0713475991333584,49,0,0,1,49,0.98,1,1,1
T_load_drift,A1_Zin_12p5,A1,original_three,ALL,200,150,143,0.953333333333333,0.906813527600873,0.977213450838738,0.715,141,0.705,0.638412854753812,0.763860561431508,0,0,0,0.0188453263772665,141,0,0,59,143,0.715,1,1,1
T_load_drift,A1_Zin_12p5,A1,original_three,G001,50,50,47,0.94,0.837829083111618,0.979385029651026,0.94,45,0.9,0.786397685625204,0.95652423506811,0,0,0,0.0713475991333584,45,0,0,5,47,0.94,1,1,1
T_load_drift,A1_Zin_12p5,A1,original_three,G002,50,50,47,0.94,0.837829083111618,0.979385029651026,0.94,47,0.94,0.837829083111618,0.979385029651026,0,0,0,0.0713475991333584,47,0,0,3,47,0.94,1,1,1
T_load_drift,A1_Zin_12p5,A1,original_three,G003,50,50,49,0.98,0.895045564103622,0.996460740728354,0.98,49,0.98,0.895045564103622,0.996460740728354,0,0,0,0.0713475991333584,49,0,0,1,49,0.98,1,1,1
T_load_drift,A1_Zin_12p5,A1,original_three,MIRROR_M3,50,0,0,NaN,NaN,NaN,0,0,0,0,0.0713475991333584,0,0,0,0.0713475991333584,0,0,0,50,0,0,1,1,1
T_load_drift,A1_H_Zin_12p5,A1,diagnostic_pair,ALL,100,100,98,0.98,0.929988209271456,0.994498032449838,0.98,98,0.98,0.929988209271456,0.994498032449838,0,0,0,0.0369934982069855,98,0,0,2,98,0.98,1,1,1
T_load_drift,A1_H_Zin_12p5,A1,diagnostic_pair,G003,50,50,49,0.98,0.895045564103622,0.996460740728354,0.98,49,0.98,0.895045564103622,0.996460740728354,0,0,0,0.0713475991333584,49,0,0,1,49,0.98,1,1,1
T_load_drift,A1_H_Zin_12p5,A1,diagnostic_pair,MIRROR_M3,50,50,49,0.98,0.895045564103622,0.996460740728354,0.98,49,0.98,0.895045564103622,0.996460740728354,0,0,0,0.0713475991333584,49,0,0,1,49,0.98,1,1,1
T_load_drift,A1_H_Zin_12p5,A1,original_three,ALL,200,150,143,0.953333333333333,0.906813527600873,0.977213450838738,0.715,141,0.705,0.638412854753812,0.763860561431508,0,0,0,0.0188453263772665,141,0,0,59,143,0.715,1,1,1
T_load_drift,A1_H_Zin_12p5,A1,original_three,G001,50,50,47,0.94,0.837829083111618,0.979385029651026,0.94,45,0.9,0.786397685625204,0.95652423506811,0,0,0,0.0713475991333584,45,0,0,5,47,0.94,1,1,1
T_load_drift,A1_H_Zin_12p5,A1,original_three,G002,50,50,47,0.94,0.837829083111618,0.979385029651026,0.94,47,0.94,0.837829083111618,0.979385029651026,0,0,0,0.0713475991333584,47,0,0,3,47,0.94,1,1,1
T_load_drift,A1_H_Zin_12p5,A1,original_three,G003,50,50,49,0.98,0.895045564103622,0.996460740728354,0.98,49,0.98,0.895045564103622,0.996460740728354,0,0,0,0.0713475991333584,49,0,0,1,49,0.98,1,1,1
T_load_drift,A1_H_Zin_12p5,A1,original_three,MIRROR_M3,50,0,0,NaN,NaN,NaN,0,0,0,0,0.0713475991333584,0,0,0,0.0713475991333584,0,0,0,50,0,0,1,1,1
T_load_drift,A1_H_25,A1,diagnostic_pair,ALL,100,100,96,0.96,0.901629285641121,0.984336696008452,1.91,0,0,0,0.0369934982069855,0,0,0,0.0369934982069855,0,95,1,4,96,0.96,1,1,1
T_load_drift,A1_H_25,A1,diagnostic_pair,G003,50,50,48,0.96,0.86539909312493,0.98896111567238,1.9,0,0,0,0.0713475991333584,0,0,0,0.0713475991333584,0,47,1,2,48,0.96,1,1,1
T_load_drift,A1_H_25,A1,diagnostic_pair,MIRROR_M3,50,50,48,0.96,0.86539909312493,0.98896111567238,1.92,0,0,0,0.0713475991333584,0,0,0,0.0713475991333584,0,48,0,2,48,0.96,1,1,1
T_load_drift,A1_H_25,A1,original_three,ALL,200,150,146,0.973333333333333,0.933446109487856,0.989582059177032,0.97,50,0.25,0.195081680068175,0.314340983120458,5,0.025,0.0107247196517613,0.0571783404066419,55,0,136,9,194,0.97,1,1,1
T_load_drift,A1_H_25,A1,original_three,G001,50,50,48,0.96,0.86539909312493,0.98896111567238,0.96,30,0.6,0.461814377475894,0.723916102697434,0,0,0,0.0713475991333584,30,0,15,5,48,0.96,1,1,1
T_load_drift,A1_H_25,A1,original_three,G002,50,50,50,1,0.928652400866641,1,1,11,0.22,0.127539159702144,0.352415495812536,0,0,0,0.0713475991333584,11,0,39,0,50,1,1,1,1
T_load_drift,A1_H_25,A1,original_three,G003,50,50,48,0.96,0.86539909312493,0.98896111567238,0.96,9,0.18,0.0977019267023419,0.307960536743007,0,0,0,0.0713475991333584,9,0,39,2,48,0.96,1,1,1
T_load_drift,A1_H_25,A1,original_three,MIRROR_M3,50,0,0,NaN,NaN,NaN,0.96,0,0,0,0.0713475991333584,5,0.1,0.0434757649318905,0.213602314374796,5,0,43,2,48,0.96,1,1,1
T_load_drift,A1_Zin_25,A1,diagnostic_pair,ALL,100,100,98,0.98,0.929988209271456,0.994498032449838,0.98,98,0.98,0.929988209271456,0.994498032449838,0,0,0,0.0369934982069855,98,0,0,2,98,0.98,1,1,1
T_load_drift,A1_Zin_25,A1,diagnostic_pair,G003,50,50,49,0.98,0.895045564103622,0.996460740728354,0.98,49,0.98,0.895045564103622,0.996460740728354,0,0,0,0.0713475991333584,49,0,0,1,49,0.98,1,1,1
T_load_drift,A1_Zin_25,A1,diagnostic_pair,MIRROR_M3,50,50,49,0.98,0.895045564103622,0.996460740728354,0.98,49,0.98,0.895045564103622,0.996460740728354,0,0,0,0.0713475991333584,49,0,0,1,49,0.98,1,1,1
T_load_drift,A1_Zin_25,A1,original_three,ALL,200,150,145,0.966666666666667,0.924348203821221,0.985679568101907,0.725,143,0.715,0.648846539703948,0.773049969953827,0,0,0,0.0188453263772665,143,0,0,57,145,0.725,1,1,1
T_load_drift,A1_Zin_25,A1,original_three,G001,50,50,47,0.94,0.837829083111618,0.979385029651026,0.94,45,0.9,0.786397685625204,0.95652423506811,0,0,0,0.0713475991333584,45,0,0,5,47,0.94,1,1,1
T_load_drift,A1_Zin_25,A1,original_three,G002,50,50,49,0.98,0.895045564103622,0.996460740728354,0.98,49,0.98,0.895045564103622,0.996460740728354,0,0,0,0.0713475991333584,49,0,0,1,49,0.98,1,1,1
T_load_drift,A1_Zin_25,A1,original_three,G003,50,50,49,0.98,0.895045564103622,0.996460740728354,0.98,49,0.98,0.895045564103622,0.996460740728354,0,0,0,0.0713475991333584,49,0,0,1,49,0.98,1,1,1
T_load_drift,A1_Zin_25,A1,original_three,MIRROR_M3,50,0,0,NaN,NaN,NaN,0,0,0,0,0.0713475991333584,0,0,0,0.0713475991333584,0,0,0,50,0,0,1,1,1
T_load_drift,A1_H_Zin_25,A1,diagnostic_pair,ALL,100,100,98,0.98,0.929988209271456,0.994498032449838,0.98,98,0.98,0.929988209271456,0.994498032449838,0,0,0,0.0369934982069855,98,0,0,2,98,0.98,1,1,1
T_load_drift,A1_H_Zin_25,A1,diagnostic_pair,G003,50,50,49,0.98,0.895045564103622,0.996460740728354,0.98,49,0.98,0.895045564103622,0.996460740728354,0,0,0,0.0713475991333584,49,0,0,1,49,0.98,1,1,1
T_load_drift,A1_H_Zin_25,A1,diagnostic_pair,MIRROR_M3,50,50,49,0.98,0.895045564103622,0.996460740728354,0.98,49,0.98,0.895045564103622,0.996460740728354,0,0,0,0.0713475991333584,49,0,0,1,49,0.98,1,1,1
T_load_drift,A1_H_Zin_25,A1,original_three,ALL,200,150,145,0.966666666666667,0.924348203821221,0.985679568101907,0.725,143,0.715,0.648846539703948,0.773049969953827,0,0,0,0.0188453263772665,143,0,0,57,145,0.725,1,1,1
T_load_drift,A1_H_Zin_25,A1,original_three,G001,50,50,47,0.94,0.837829083111618,0.979385029651026,0.94,45,0.9,0.786397685625204,0.95652423506811,0,0,0,0.0713475991333584,45,0,0,5,47,0.94,1,1,1
T_load_drift,A1_H_Zin_25,A1,original_three,G002,50,50,49,0.98,0.895045564103622,0.996460740728354,0.98,49,0.98,0.895045564103622,0.996460740728354,0,0,0,0.0713475991333584,49,0,0,1,49,0.98,1,1,1
T_load_drift,A1_H_Zin_25,A1,original_three,G003,50,50,49,0.98,0.895045564103622,0.996460740728354,0.98,49,0.98,0.895045564103622,0.996460740728354,0,0,0,0.0713475991333584,49,0,0,1,49,0.98,1,1,1
T_load_drift,A1_H_Zin_25,A1,original_three,MIRROR_M3,50,0,0,NaN,NaN,NaN,0,0,0,0,0.0713475991333584,0,0,0,0.0713475991333584,0,0,0,50,0,0,1,1,1
T_load_drift,A1_H_100,A1,diagnostic_pair,ALL,100,100,96,0.96,0.901629285641121,0.984336696008452,1.87,0,0,0,0.0369934982069855,0,0,0,0.0369934982069855,0,91,5,4,96,0.96,1,1,1
T_load_drift,A1_H_100,A1,diagnostic_pair,G003,50,50,48,0.96,0.86539909312493,0.98896111567238,1.82,0,0,0,0.0713475991333584,0,0,0,0.0713475991333584,0,43,5,2,48,0.96,1,1,1
T_load_drift,A1_H_100,A1,diagnostic_pair,MIRROR_M3,50,50,48,0.96,0.86539909312493,0.98896111567238,1.92,0,0,0,0.0713475991333584,0,0,0,0.0713475991333584,0,48,0,2,48,0.96,1,1,1
T_load_drift,A1_H_100,A1,original_three,ALL,200,150,146,0.973333333333333,0.933446109487856,0.989582059177032,1.12,29,0.145,0.102893506420044,0.200486675307815,0,0,0,0.0188453263772665,29,30,133,8,194,0.97,1,1,1
T_load_drift,A1_H_100,A1,original_three,G001,50,50,48,0.96,0.86539909312493,0.98896111567238,0.96,29,0.58,0.442334417685783,0.70624996645288,0,0,0,0.0713475991333584,29,0,17,4,48,0.96,1,1,1
T_load_drift,A1_H_100,A1,original_three,G002,50,50,50,1,0.928652400866641,1,1.04,0,0,0,0.0713475991333584,0,0,0,0.0713475991333584,0,2,48,0,50,1,1,1,1
T_load_drift,A1_H_100,A1,original_three,G003,50,50,48,0.96,0.86539909312493,0.98896111567238,1.24,0,0,0,0.0713475991333584,0,0,0,0.0713475991333584,0,14,34,2,48,0.96,1,1,1
