frequency_hz,load5_HV_mag_dB,load5_HV_phase_deg,load5_Hport_mag_dB,load5_Hport_phase_deg,load50_HV_mag_dB,load50_HV_phase_deg,load50_Hport_mag_dB,load50_Hport_phase_deg,load150_HV_mag_dB,load150_HV_phase_deg,load150_Hport_mag_dB,load150_Hport_phase_deg,load1000_HV_mag_dB,load1000_HV_phase_deg,load1000_Hport_mag_dB,load1000_Hport_phase_deg,loadInf_HV_mag_dB,loadInf_HV_phase_deg,loadInf_Hport_mag_dB,loadInf_Hport_phase_deg
15418661.455788959,-17.529903324035963,-840.22929266309882,-11.509303410756338,-840.22929266309882,-18.443673079301266,-854.78360083696441,-12.423073166021641,-854.78360083696441,-19.448750015213513,-880.19253692282109,-13.428150101933888,-880.19253692282109,-18.685866272289473,-937.17224882939854,-12.66526635900985,-937.17224882939854,-17.416229693630072,-957.96736968774087,-11.395629780350447,-957.96736968774087
15432340.009770395,-17.421436400199035,-840.86520588188853,-11.400836486919408,-840.86520588188853,-18.361339445820711,-855.44358297751876,-12.340739532541088,-855.44358297751876,-19.417603464000706,-880.84324740163333,-13.397003550721083,-880.84324740163333,-18.776798135759442,-937.84965301814827,-12.756198222479821,-937.84965301814827,-17.545964437477252,-958.62971595626175,-11.525364524197625,-958.62971595626175
15446018.563751832,-17.311652887713645,-841.51323731744992,-11.29105297443402,-841.51323731744992,-18.278346108416297,-856.11391336392967,-12.257746195136672,-856.11391336392967,-19.386337598424262,-881.49848782301376,-13.365737685144639,-881.49848782301376,-18.867172531505215,-938.51628468098295,-12.846572618225593,-938.51628468098295,-17.674225325909624,-959.27862486173899,-11.653625412630003,-959.27862486173899
15459697.117733268,-17.200565106136096,-842.17380224365422,-11.179965192856471,-842.17380224365422,-18.194720492066679,-856.79481824354298,-12.174120578787054,-856.79481824354298,-19.354969577512172,-882.15826311702892,-13.334369664232549,-882.15826311702892,-18.956960332933676,-939.17235694624867,-12.936360419654051,-939.17235694624867,-17.801005531513418,-959.91458022702727,-11.780405618233797,-959.91458022702727
15473375.671714704,-17.088187453621295,-842.84732935746365,-11.067587540341668,-842.84732935746365,-18.110491721617937,-857.4865250935112,-12.089891808338313,-857.4865250935112,-19.323516718054574,-882.82257509059798,-13.302916804774952,-882.82257509059798,-19.046134061792692,-939.81808222868983,-13.025534148513067,-939.81808222868983,-17.926300242446413,-960.5380481372157,-11.905700329166788,-960.5380481372157
15487054.225696141,-16.974536591599033,-843.53426097083411,-10.953936678319407,-843.53426097083411,-18.025690697595351,-858.18926222589278,-12.005090784315726,-858.18926222589278,-19.291996481372927,-883.49142233239058,-13.271396568093303,-883.49142233239058,-19.134667819595272,-940.45367186201133,-13.114067906315647,-940.45367186201133,-18.050106469943394,-961.1494774627954,-12.029506556663767,-961.1494774627954
15500732.779677577,-16.859631642853984,-844.23505315747946,-10.839031729574359,-844.23505315747946,-17.940350172716006,-858.90325834825455,-11.91975025943638,-858.90325834825455,-19.260426459112715,-884.16480011943145,-13.239826545833091,-884.16480011943145,-19.222537219861572,-941.07933576894447,-13.201937306581947,-941.07933576894447,-18.172422871518524,-961.74930039729691,-12.151822958238903,-961.74930039729691
15514411.333659014,-16.743494403671278,-844.95017584579489,-10.722894490391655,-844.95017584579489,-17.854504828733326,-859.62874207687366,-11.833904915453701,-859.62874207687366,-19.228824358048399,-884.84270032580821,-13.208224444768774,-884.84270032580821,-19.309719321422687,-941.69528216637912,-13.289119408143064,-941.69528216637912,-18.293249588733389,-962.33793300363106,-12.272649675453762,-962.33793300363106
15528089.88764045,-16.626149570678095,-845.68011284814077,-10.60554965739847,-845.68011284814077,-17.768191353186666,-860.36594139961005,-11.74759143990704,-860.36594139961005,-19.197207983892891,-885.52511133390044,-13.176608070613266,-885.52511133390044,-19.396192562993466,-942.30171730320274,-13.375592649713843,-942.30171730320274,-18.412588098459189,-962.91577576427721,-12.391988185179565,-962.91577576427721
15541768.441621887,-16.507624982964792,-846.4253618154687,-10.487025069685167,-846.4253618154687,-17.681448515567098,-861.11508308552254,-11.660848602287475,-861.11508308552254,-19.165595224107317,-886.21201794855529,-13.144995310827692,-886.21201794855529,-19.481936699185741,-942.89884522855345,-13.461336785906116,-942.89884522855345,-18.530441076619802,-963.48321413124199,-12.509841163340178,-963.48321413124199
15555446.995603321,-16.387951880000799,-847.18643410496406,-10.367351966721174,-847.18643410496406,-17.594317242343468,-861.87639203835784,-11.573717329063843,-861.87639203835784,-19.13400402971126,-886.90340131466053,-13.113404116431637,-886.90340131466053,-19.566932738103308,-943.48686758829535,-13.546332824823683,-943.48686758829535,-18.646812273463652,-964.04061907240066,-12.626212360184027,-964.04061907240066
15569125.549584758,-16.267165175768973,-847.96385454695223,-10.246565262489348,-847.96385454695223,-17.506840690221637,-862.65009059110548,-11.486240776942012,-862.65009059110548,-19.102452396098137,-887.59923883856197,-13.08185248281851,-887.59923883856197,-19.651162880630938,-944.0659834476055,-13.630562967351313,-944.0659834476055,-18.761706399470974,-964.58834761142282,-12.741106486191347,-964.58834761142282
15582804.103566194,-16.14530374941922,-848.75816109581808,-10.124703836139597,-848.75816109581808,-17.419064316932676,-863.43639773897053,-11.398464403653051,-863.43639773897053,-19.070958342864696,-888.29950411380639,-13.050358429585071,-888.29950411380639,-19.734610461506335,-944.63638913767613,-13.71401054822671,-944.63638913767613,-18.875129021063376,-965.12674335901374,-12.854529107783755,-965.12674335901374
15596482.65754763,-16.02241075258863,-849.56990434805459,-10.001810839309005,-849.56990434805459,-17.331035948767063,-864.23552830828464,-11.310436035487438,-864.23552830828464,-19.03953989266904,-889.00416685167306,-13.018939979389419,-889.00416685167306,-19.817259892239928,-945.19827812461881,-13.796659978960303,-945.19827812461881,-18.987086465336919,-965.65613703362317,-12.966486552057292,-965.65613703362317
15610161.211529067,-15.898533933338681,-850.39964690889872,-9.8779340200590564,-850.39964690889872,-17.242805843987085,-865.04769205914636,-11.22220593070746,-865.04769205914636,-19.008215049136631,-889.71319281698857,-12.987615135857007,-889.71319281698857,-19.899096605929827,-945.75184089878076,-13.878496692650206,-945.75184089878076,-19.097585733096956,-966.17684697017717,-13.076985819817333,-966.17684697017717
15623839.765510503,-15.773725976419948,-851.2479625872387,-9.7531260631403232,-851.2479625872387,-17.154426751164014,-865.87309271989852,-11.13382683788439,-865.87309271989852,-18.977001773839028,-890.42654376970427,-12.956401860559401,-890.42654376970427,-19.980107004000484,-946.29726488276424,-13.959507090720859,-946.29726488276424,-19.206634419523052,-966.68917961570401,-13.186034506243429,-966.68917961570401
15637518.31949194,-15.648044859281223,-852.11543539671015,-9.6274449460015994,-852.11543539671015,-17.0659539613983,-866.71192695195884,-11.045354048118678,-866.71192695195884,-18.945917962376299,-891.14417741272939,-12.925318049096674,-891.14417741272939,-20.060278404879533,-946.83473435655947,-14.039678491599911,-946.83473435655947,-19.314240641842829,-967.19343001100788,-13.293640728563208,-967.19343001100788
15651196.873473376,-15.521554222885856,-853.00265833911408,-9.5009543096062306,-853.00265833911408,-16.977445353291682,-867.56438324402313,-10.95684544001206,-867.56438324402313,-18.914981419599293,-891.8660473465053,-12.89438150631967,-891.8660473465053,-20.139598994614332,-947.36443039829192,-14.118999081334707,-947.36443039829192,-19.420412973440122,-967.68988225778003,-13.399813060160499,-967.68988225778003
15664875.427454812,-15.394323755979549,-853.91023194454476,-9.3737238426999241,-853.91023194454476,-16.888961429453261,-868.43064073523396,-10.868361516173636,-868.43064073523396,-18.884209834014666,-892.59210303080442,-12.863609920735041,-892.59210303080442,-20.218057779417663,-947.88653083917927,-14.19745786613804,-947.88653083917927,-19.525160383866034,-968.17880997074099,-13.50456047058641,-968.17880997074099
15678553.981436249,-15.266429590956959,-854.83876254100232,-9.2458296776773334,-854.83876254100232,-16.800565343234688,-869.31086796762804,-10.779965429955062,-869.31086796762804,-18.853620751420848,-893.32228975422777,-12.833020838141225,-893.32228975422777,-20.295644540123824,-948.4012102313983,-14.275044626844203,-948.4012102313983,-19.628492184263742,-968.66047671457557,-13.607892270984118,-968.66047671457557
15692232.535417685,-15.137954708900134,-855.7888602247973,-9.1173547956205105,-855.7888602247973,-16.712322914310384,-870.20522156895458,-10.691723001030763,-870.20522156895458,-18.823231547830382,-894.05654861186383,-12.802631634550758,-894.05654861186383,-20.372349788526947,-948.9086398276379,-14.351749875247322,-948.9086398276379,-19.730417977755312,-969.13513642556325,-13.709818064475687,-969.13513642556325
15705911.08939912,-15.008989350695769,-856.76113650188699,-8.9883894374161457,-856.76113650188699,-16.624302631644198,-871.11384486789996,-10.603702718364572,-871.11384486789996,-18.793059401739317,-894.79481649155662,-12.772459488459692,-894.79481649155662,-20.448164725567395,-949.40898757121238,-14.42756481228777,-949.40898757121238,-19.83094761437502,-969.60303381792528,-13.810347701095399,-969.60303381792528
15719589.643380556,-14.879631430378947,-857.75620156948708,-8.8590315170993232,-857.75620156948708,-16.536575642319821,-872.03686644478682,-10.515975729040196,-872.03686644478682,-18.763121265810948,-895.53702606921615,-12.742521352531323,-895.53702606921615,-20.52308120132637,-949.90241809568749,-14.502481288046752,-949.90241809568749,-19.930091150167264,-970.06440477501133,-13.909491236887639,-970.06440477501133
15733268.197361993,-14.749986945996703,-858.77466120699671,-8.7293870327170797,-858.77466120699671,-16.449215724662679,-872.97439862197234,-10.428615811383057,-872.97439862197234,-18.733433838047763,-896.2831058135688,-12.712833924768137,-896.2831058135688,-20.597091676783958,-950.3890927330466,-14.576491763504333,-950.3890927330466,-20.027858810097349,-970.51947672552137,-14.007258896817723,-970.51947672552137
15746946.751343429,-14.620170382325755,-859.81711324567755,-8.5995704690461316,-859.81711324567755,-16.36229924404395,-873.92653589947417,-10.341699330764326,-873.92653589947417,-18.704013532530261,-897.03298000073903,-12.683413619250638,-897.03298000073903,-20.670189187292465,-950.86916952950594,-14.64958927401284,-950.86916952950594,-20.124260954452584,-970.96846900502931,-14.103661041172963,-970.96846900502931
15760625.305324866,-14.490305098729042,-860.88414358771456,-8.4697051854494187,-860.88414358771456,-16.275905089744537,-874.8933533427271,-10.255305176464912,-874.8933533427271,-18.674876449808476,-897.78656873900286,-12.654276536528853,-897.78656873900286,-20.742367307714144,-951.3428032681519,-14.721767394434519,-951.3428032681519,-20.219308048437426,-971.41159320312386,-14.198708135157803,-971.41159320312386
15774303.859306302,-14.36052369429072,-861.97632174755211,-8.3399237810110947,-861.97632174755211,-16.190114591264077,-875.87490493090195,-10.16951467798445,-875.87490493090195,-18.646038347036495,-898.54378800403333,-12.625438433756869,-898.54378800403333,-20.813620119170004,-951.81014549764211,-14.793020205890377,-951.81014549764211,-20.313010634690656,-971.84905349652558,-14.292410721411033,-971.84905349652558
15787982.413287738,-14.230968341149151,-863.09419589188121,-8.2103684278695273,-863.09419589188121,-16.105011412496808,-876.8712218758144,-10.084411499217181,-876.8712218758144,-18.617514607945999,-899.30454968491404,-12.596914694666372,-899.30454968491404,-20.883942177345013,-952.2713445662755,-14.863342264065388,-952.2713445662755,-20.405379308475226,-972.28104696856315,-14.384779395195604,-972.28104696856315
15801660.967269175,-14.101791075668842,-864.23828735962832,-8.0811911623892172,-864.23828735962832,-16.020681422264211,-877.88231092312947,-10.000081508984586,-877.88231092312947,-18.589320212759578,-900.06876164115681,-12.568720299479955,-900.06876164115681,-20.95332848229425,-952.72654566078756,-14.932728569014627,-952.72654566078756,-20.496424695312299,-972.70776391542586,-14.475824782032674,-972.70776391542586
15815339.521250611,-13.973154035783706,-865.4090846499837,-7.9525541225040826,-865.4090846499837,-15.937212539797823,-878.90815264931416,-9.916612626518198,-878.90815264931416,-18.561469708148898,-900.83632777091157,-12.540869794869272,-900.83632777091157,-21.021774449693812,-953.17589084929375,-15.001174536414188,-953.17589084929375,-20.58615743084988,-973.12938813961523,-14.565557517570253,-973.12938813961523
15829018.075232048,-13.845229631545932,-866.6070368751283,-7.8246297182663094,-866.6070368751283,-15.854694553908953,-879.94869976954567,-9.8340946406293277,-879.94869976954567,-18.533977177346678,-901.60714809051319,-12.513377264067056,-901.60714809051319,-21.089275883480131,-953.6195191278423,-15.068675970200506,-953.6195191278423,-20.674588142773857,-973.54609723103476,-14.653988229494232,-973.54609723103476
15842696.629213484,-13.71820063467462,-867.83254668512495,-7.6976007213949957,-867.83254668512495,-15.773218914767426,-881.00387547354183,-9.7526190014878029,-881.00387547354183,-18.506856210524944,-902.3811188254532,-12.486256297245323,-902.3811188254532,-21.155828949822109,-954.05756647009025,-15.135229036542484,-954.05756647009025,-20.761727434586106,-973.95806283616264,-14.741127521306483,-973.95806283616264
