dataset,scenario,sample,candidate_id,coarse_distance,exhaustive_distance,distance_error,coarse_best_template_index,exhaustive_best_template_index,coarse_pivot_index,global_in_local_window,coarse_pivot_distance
independent_test,scale_large,diagnostic_r014,G007,0.118156541999083,0.118156541999083,0,41,41,41,1,0.118156541999083
independent_test,scale_large,diagnostic_r014,G008,0.175131704482202,0.175131704482202,0,41,41,41,1,0.175131704482202
independent_test,scale_large,diagnostic_r014,G009,0.202318108265848,0.202318108265848,0,41,41,41,1,0.202318108265848
independent_test,scale_large,diagnostic_r014,G010,0.145059097244965,0.145059097244965,0,41,41,41,1,0.145059097244965
independent_test,scale_large,diagnostic_r014,G011,0.156605009821521,0.156605009821521,0,41,41,41,1,0.156605009821521
independent_test,scale_large,diagnostic_r014,G012,0.18100474545257,0.18100474545257,0,41,41,41,1,0.18100474545257
independent_test,scale_large,diagnostic_r014,G013,0.147136428666216,0.147136428666216,0,41,41,41,1,0.147136428666216
independent_test,scale_large,diagnostic_r014,G014,0.194342318939291,0.194342318939291,0,41,41,41,1,0.194342318939291
independent_test,scale_large,diagnostic_r014,G015,0.215589120253854,0.215589120253854,0,41,41,41,1,0.215589120253854
independent_test,scale_large,diagnostic_r014,G016,0.175131704482202,0.175131704482202,0,41,41,41,1,0.175131704482202
independent_test,scale_large,diagnostic_r014,G017,0.215345972056046,0.215345972056046,0,41,41,41,1,0.215345972056046
independent_test,scale_large,diagnostic_r014,G018,0.15483377509437,0.15483377509437,0,41,41,41,1,0.15483377509437
independent_test,scale_large,diagnostic_r014,G019,0.18100474545257,0.18100474545257,0,41,41,41,1,0.18100474545257
independent_test,scale_large,diagnostic_r014,G020,0.204058952210542,0.204058952210542,0,41,41,41,1,0.204058952210542
independent_test,scale_large,diagnostic_r014,G021,0.178503800681512,0.178503800681512,0,41,41,41,1,0.178503800681512
independent_test,scale_large,diagnostic_r014,G022,0.215589120253854,0.215589120253854,0,41,41,41,1,0.215589120253854
independent_test,scale_large,diagnostic_r014,G023,0.202318108265848,0.202318108265848,0,41,41,41,1,0.202318108265848
independent_test,scale_large,diagnostic_r015,G001,0.200052829019225,0.200052829019225,0,4,4,5,1,0.274715997339447
independent_test,scale_large,diagnostic_r015,G002,0.130968523269663,0.130968523269663,0,40,40,41,1,0.2063119850106
independent_test,scale_large,diagnostic_r015,G003,0.14614631523674,0.14614631523674,0,40,40,41,1,0.208434824949806
independent_test,scale_large,diagnostic_r015,G004,0.0584179529268909,0.0584179529268909,0,31,31,41,1,0.190732414452426
independent_test,scale_large,diagnostic_r015,G005,0.139321690072187,0.139321690072187,0,40,40,41,1,0.203007300948262
independent_test,scale_large,diagnostic_r015,G006,0.176081566610671,0.176081566610671,0,40,40,41,1,0.222152238696898
independent_test,scale_large,diagnostic_r015,G007,0.101092355054941,0.101092355054941,0,40,40,41,1,0.195136753071014
independent_test,scale_large,diagnostic_r015,G008,0.172643759365448,0.172643759365448,0,40,40,41,1,0.219585545986424
independent_test,scale_large,diagnostic_r015,G009,0.203062671453261,0.203062671453261,0,40,40,41,1,0.238137568218773
independent_test,scale_large,diagnostic_r015,G010,0.130968523269663,0.130968523269663,0,40,40,41,1,0.2063119850106
independent_test,scale_large,diagnostic_r015,G011,0.149815050247238,0.149815050247238,0,40,40,41,1,0.209756496834672
independent_test,scale_large,diagnostic_r015,G012,0.178740624690958,0.178740624690958,0,40,40,41,1,0.224683907643751
independent_test,scale_large,diagnostic_r015,G013,0.139321690072187,0.139321690072187,0,40,40,41,1,0.203007300948262
independent_test,scale_large,diagnostic_r015,G014,0.193824527447518,0.193824527447518,0,40,40,41,1,0.234011101337945
independent_test,scale_large,diagnostic_r015,G015,0.217285162724069,0.217285162724069,0,40,40,41,1,0.248966125297741
independent_test,scale_large,diagnostic_r015,G016,0.172643759365448,0.172643759365448,0,40,40,41,1,0.219585545986424
independent_test,scale_large,diagnostic_r015,G017,0.216991802499896,0.216991802499896,0,40,40,41,1,0.248261938708395
independent_test,scale_large,diagnostic_r015,G018,0.146146315236741,0.146146315236741,0,40,40,41,1,0.208434824949806
independent_test,scale_large,diagnostic_r015,G019,0.178740624690958,0.178740624690958,0,40,40,41,1,0.224683907643751
independent_test,scale_large,diagnostic_r015,G020,0.204596827937321,0.204596827937321,0,40,40,41,1,0.240267268131217
independent_test,scale_large,diagnostic_r015,G021,0.176081566610671,0.176081566610671,0,40,40,41,1,0.222152238696898
independent_test,scale_large,diagnostic_r015,G022,0.217285162724069,0.217285162724069,0,40,40,41,1,0.248966125297741
independent_test,scale_large,diagnostic_r015,G023,0.203062671453261,0.203062671453261,0,40,40,41,1,0.238137568218773
independent_test,scale_large,diagnostic_r016,G001,0.215182425917118,0.215182425917118,0,5,5,5,1,0.215182425917118
independent_test,scale_large,diagnostic_r016,G002,0.149911886152206,0.149911886152206,0,41,41,41,1,0.149911886152206
independent_test,scale_large,diagnostic_r016,G003,0.160197517871538,0.160197517871538,0,41,41,41,1,0.160197517871538
independent_test,scale_large,diagnostic_r016,G004,0.0999646523157544,0.0999646523157544,0,32,32,41,1,0.0999852891015342
independent_test,scale_large,diagnostic_r016,G005,0.153208982556828,0.153208982556828,0,41,41,41,1,0.153208982556828
independent_test,scale_large,diagnostic_r016,G006,0.183645237760984,0.183645237760984,0,41,41,41,1,0.183645237760984
independent_test,scale_large,diagnostic_r016,G007,0.12262658546194,0.12262658546194,0,41,41,41,1,0.12262658546194
independent_test,scale_large,diagnostic_r016,G008,0.179887052138512,0.179887052138512,0,41,41,41,1,0.179887052138512
independent_test,scale_large,diagnostic_r016,G009,0.206368217808496,0.206368217808496,0,41,41,41,1,0.206368217808496
independent_test,scale_large,diagnostic_r016,G010,0.149911886152206,0.149911886152206,0,41,41,41,1,0.149911886152206
independent_test,scale_large,diagnostic_r016,G011,0.163349338873125,0.163349338873125,0,41,41,41,1,0.163349338873125
independent_test,scale_large,diagnostic_r016,G012,0.186288668987002,0.186288668987002,0,41,41,41,1,0.186288668987002
independent_test,scale_large,diagnostic_r016,G013,0.153208982556828,0.153208982556828,0,41,41,41,1,0.153208982556828
independent_test,scale_large,diagnostic_r016,G014,0.199983627814168,0.199983627814168,0,41,41,41,1,0.199983627814168
independent_test,scale_large,diagnostic_r016,G015,0.219971737130794,0.219971737130794,0,41,41,41,1,0.219971737130794
independent_test,scale_large,diagnostic_r016,G016,0.179887052138512,0.179887052138512,0,41,41,41,1,0.179887052138512
independent_test,scale_large,diagnostic_r016,G017,0.21975959336953,0.21975959336953,0,41,41,41,1,0.21975959336953
independent_test,scale_large,diagnostic_r016,G018,0.160197517871538,0.160197517871538,0,41,41,41,1,0.160197517871538
independent_test,scale_large,diagnostic_r016,G019,0.186288668987002,0.186288668987002,0,41,41,41,1,0.186288668987002
independent_test,scale_large,diagnostic_r016,G020,0.208007774066247,0.208007774066247,0,41,41,41,1,0.208007774066247
independent_test,scale_large,diagnostic_r016,G021,0.183645237760984,0.183645237760984,0,41,41,41,1,0.183645237760984
independent_test,scale_large,diagnostic_r016,G022,0.219971737130794,0.219971737130794,0,41,41,41,1,0.219971737130794
independent_test,scale_large,diagnostic_r016,G023,0.206368217808496,0.206368217808496,0,41,41,41,1,0.206368217808496
independent_test,scale_large,diagnostic_r017,G001,0.210288886870949,0.210288886870949,0,4,4,5,1,0.266090949346109
independent_test,scale_large,diagnostic_r017,G002,0.139700236532363,0.139700236532363,0,40,40,41,1,0.195078646029639
independent_test,scale_large,diagnostic_r017,G003,0.151988546560465,0.151988546560465,0,40,40,41,1,0.198888410433876
independent_test,scale_large,diagnostic_r017,G004,0.0699386179010714,0.0699386179010714,0,31,31,41,1,0.177033426430409
independent_test,scale_large,diagnostic_r017,G005,0.141450317818386,0.141450317818386,0,40,40,41,1,0.191701762333467
independent_test,scale_large,diagnostic_r017,G006,0.17733705757846,0.17733705757846,0,40,40,41,1,0.213098501823595
independent_test,scale_large,diagnostic_r017,G007,0.102460696150701,0.102460696150701,0,40,40,41,1,0.181984165821638
independent_test,scale_large,diagnostic_r017,G008,0.172522981003021,0.172522981003021,0,40,40,41,1,0.209881495068093
independent_test,scale_large,diagnostic_r017,G009,0.202676793336491,0.202676793336491,0,40,40,41,1,0.230052337550821
independent_test,scale_large,diagnostic_r017,G010,0.139700236532363,0.139700236532363,0,40,40,41,1,0.195078646029639
independent_test,scale_large,diagnostic_r017,G011,0.154251570446065,0.154251570446065,0,40,40,41,1,0.199939271234031
independent_test,scale_large,diagnostic_r017,G012,0.180752774362894,0.180752774362894,0,40,40,41,1,0.215904624441992
independent_test,scale_large,diagnostic_r017,G013,0.141450317818386,0.141450317818386,0,40,40,41,1,0.191701762333467
independent_test,scale_large,diagnostic_r017,G014,0.195084185803538,0.195084185803538,0,40,40,41,1,0.226103500759937
independent_test,scale_large,diagnostic_r017,G015,0.217555796471417,0.217555796471417,0,40,40,41,1,0.241819132638678
independent_test,scale_large,diagnostic_r017,G016,0.172522981003021,0.172522981003021,0,40,40,41,1,0.209881495068093
independent_test,scale_large,diagnostic_r017,G017,0.216992013032645,0.216992013032645,0,40,40,41,1,0.241040418931523
independent_test,scale_large,diagnostic_r017,G018,0.151988546560465,0.151988546560465,0,40,40,41,1,0.198888410433876
independent_test,scale_large,diagnostic_r017,G019,0.180752774362894,0.180752774362894,0,40,40,41,1,0.215904624441992
independent_test,scale_large,diagnostic_r017,G020,0.205069800444114,0.205069800444114,0,40,40,41,1,0.232308718420759
independent_test,scale_large,diagnostic_r017,G021,0.17733705757846,0.17733705757846,0,40,40,41,1,0.213098501823595
independent_test,scale_large,diagnostic_r017,G022,0.217555796471417,0.217555796471417,0,40,40,41,1,0.241819132638678
independent_test,scale_large,diagnostic_r017,G023,0.202676793336491,0.202676793336491,0,40,40,41,1,0.230052337550821
independent_test,scale_large,diagnostic_r018,G001,0.201573797770116,0.201573797770116,0,6,6,5,1,0.248281373801731
independent_test,scale_large,diagnostic_r018,G002,0.134927076569544,0.134927076569544,0,42,42,41,1,0.180846934444811
independent_test,scale_large,diagnostic_r018,G003,0.150724931334562,0.150724931334562,0,42,42,41,1,0.182590963446739
independent_test,scale_large,diagnostic_r018,G004,0.0826738486056913,0.0826738486056913,0,33,33,41,1,0.156414117621941
independent_test,scale_large,diagnostic_r018,G005,0.142093797601896,0.142093797601896,0,42,42,41,1,0.178497192852071
independent_test,scale_large,diagnostic_r018,G006,0.176771137979051,0.176771137979051,0,42,42,41,1,0.199473446728567
independent_test,scale_large,diagnostic_r018,G007,0.109334357879651,0.109334357879651,0,42,42,41,1,0.163779207007285
independent_test,scale_large,diagnostic_r018,G008,0.172293031148317,0.172293031148317,0,42,42,41,1,0.197284316685672
independent_test,scale_large,diagnostic_r018,G009,0.201421935758579,0.201421935758579,0,42,42,41,1,0.217475237487148
independent_test,scale_large,diagnostic_r018,G010,0.134927076569544,0.134927076569544,0,42,42,41,1,0.180846934444811
independent_test,scale_large,diagnostic_r018,G011,0.153882273322653,0.153882273322653,0,42,42,41,1,0.186008157514674
independent_test,scale_large,diagnostic_r018,G012,0.179928818018994,0.179928818018994,0,42,42,41,1,0.201818473039771
independent_test,scale_large,diagnostic_r018,G013,0.142093797601896,0.142093797601896,0,42,42,41,1,0.178497192852071
independent_test,scale_large,diagnostic_r018,G014,0.193444920295732,0.193444920295732,0,42,42,41,1,0.21346739343797
independent_test,scale_large,diagnostic_r018,G015,0.215655601546899,0.215655601546899,0,42,42,41,1,0.229242423694663
independent_test,scale_large,diagnostic_r018,G016,0.172293031148317,0.172293031148317,0,42,42,41,1,0.197284316685672
independent_test,scale_large,diagnostic_r018,G017,0.215275640122977,0.215275640122977,0,42,42,41,1,0.229145055324471
independent_test,scale_large,diagnostic_r018,G018,0.150724931334562,0.150724931334562,0,42,42,41,1,0.182590963446739
independent_test,scale_large,diagnostic_r018,G019,0.179928818018994,0.179928818018994,0,42,42,41,1,0.201818473039771
independent_test,scale_large,diagnostic_r018,G020,0.203831366334993,0.203831366334993,0,42,42,41,1,0.218658890463094
independent_test,scale_large,diagnostic_r018,G021,0.176771137979051,0.176771137979051,0,42,42,41,1,0.199473446728567
independent_test,scale_large,diagnostic_r018,G022,0.215655601546899,0.215655601546899,0,42,42,41,1,0.229242423694663
independent_test,scale_large,diagnostic_r018,G023,0.201421935758579,0.201421935758579,0,42,42,41,1,0.217475237487148
independent_test,scale_large,diagnostic_r019,G001,0.188655611354064,0.188655611354064,0,5,5,5,1,0.188655611354064
independent_test,scale_large,diagnostic_r019,G002,0.120647518172458,0.120647518172458,0,41,41,41,1,0.120647518172458
independent_test,scale_large,diagnostic_r019,G003,0.138323751655984,0.138323751655984,0,41,41,41,1,0.138323751655984
independent_test,scale_large,diagnostic_r019,G004,0.0330858594136631,0.0330858594136631,0,32,32,23,1,0.0334038756503748
independent_test,scale_large,diagnostic_r019,G005,0.131455157547784,0.131455157547784,0,41,41,41,1,0.131455157547784
independent_test,scale_large,diagnostic_r019,G006,0.169258016315612,0.169258016315612,0,41,41,41,1,0.169258016315612
independent_test,scale_large,diagnostic_r019,G007,0.0871824266165359,0.0871824266165359,0,41,41,41,1,0.0871824266165359
independent_test,scale_large,diagnostic_r019,G008,0.164940299830727,0.164940299830727,0,41,41,41,1,0.164940299830727
independent_test,scale_large,diagnostic_r019,G009,0.195757435360823,0.195757435360823,0,41,41,41,1,0.195757435360823
independent_test,scale_large,diagnostic_r019,G010,0.120647518172458,0.120647518172458,0,41,41,41,1,0.120647518172458
independent_test,scale_large,diagnostic_r019,G011,0.143651065446298,0.143651065446298,0,41,41,41,1,0.143651065446298
independent_test,scale_large,diagnostic_r019,G012,0.172188880011772,0.172188880011772,0,41,41,41,1,0.172188880011772
independent_test,scale_large,diagnostic_r019,G013,0.131455157547784,0.131455157547784,0,41,41,41,1,0.131455157547784
independent_test,scale_large,diagnostic_r019,G014,0.18766927793084,0.18766927793084,0,41,41,41,1,0.18766927793084
independent_test,scale_large,diagnostic_r019,G015,0.210629209410097,0.210629209410097,0,41,41,41,1,0.210629209410097
independent_test,scale_large,diagnostic_r019,G016,0.164940299830727,0.164940299830727,0,41,41,41,1,0.164940299830727
independent_test,scale_large,diagnostic_r019,G017,0.210427723574883,0.210427723574883,0,41,41,41,1,0.210427723574883
independent_test,scale_large,diagnostic_r019,G018,0.138323751655984,0.138323751655984,0,41,41,41,1,0.138323751655984
independent_test,scale_large,diagnostic_r019,G019,0.172188880011773,0.172188880011773,0,41,41,41,1,0.172188880011773
independent_test,scale_large,diagnostic_r019,G020,0.197389046934524,0.197389046934524,0,41,41,41,1,0.197389046934524
independent_test,scale_large,diagnostic_r019,G021,0.169258016315612,0.169258016315612,0,41,41,41,1,0.169258016315612
independent_test,scale_large,diagnostic_r019,G022,0.210629209410097,0.210629209410097,0,41,41,41,1,0.210629209410097
independent_test,scale_large,diagnostic_r019,G023,0.195757435360823,0.195757435360823,0,41,41,41,1,0.195757435360823
independent_test,scale_large,diagnostic_r020,G001,0.223997298776974,0.223997298776974,0,6,6,5,1,0.232458902179496
independent_test,scale_large,diagnostic_r020,G002,0.154763676335676,0.154763676335676,0,42,42,41,1,0.161871235226984
independent_test,scale_large,diagnostic_r020,G003,0.164231475795635,0.164231475795635,0,42,42,41,1,0.168038167803796
independent_test,scale_large,diagnostic_r020,G004,0.116034548461454,0.116025902210514,8.64625093995042e-06,33,24,41,0,0.128182680696994
independent_test,scale_large,diagnostic_r020,G005,0.156558579272062,0.156558579272062,0,42,42,41,1,0.162454402592556
independent_test,scale_large,diagnostic_r020,G006,0.185873446599015,0.185873446599015,0,42,42,41,1,0.189390063647033
independent_test,scale_large,diagnostic_r020,G007,0.132773797652225,0.132773797652225,0,42,42,41,1,0.142790840772508
independent_test,scale_large,diagnostic_r020,G008,0.182307432439706,0.182307432439706,0,42,42,41,1,0.186503428559792
independent_test,scale_large,diagnostic_r020,G009,0.20804630979768,0.20804630979768,0,42,42,41,1,0.210758264834386
independent_test,scale_large,diagnostic_r020,G010,0.154763676335676,0.154763676335676,0,42,42,41,1,0.161871235226984
independent_test,scale_large,diagnostic_r020,G011,0.165821592263701,0.165821592263701,0,42,42,41,1,0.171160558416463
independent_test,scale_large,diagnostic_r020,G012,0.188215439123433,0.188215439123433,0,42,42,41,1,0.191809788002498
independent_test,scale_large,diagnostic_r020,G013,0.156558579272062,0.156558579272062,0,42,42,41,1,0.162454402592556
independent_test,scale_large,diagnostic_r020,G014,0.200859562650946,0.200859562650946,0,42,42,41,1,0.204700609047646
independent_test,scale_large,diagnostic_r020,G015,0.220852104802792,0.220852104802792,0,42,42,41,1,0.223491706806157
independent_test,scale_large,diagnostic_r020,G016,0.182307432439706,0.182307432439706,0,42,42,41,1,0.186503428559792
independent_test,scale_large,diagnostic_r020,G017,0.22064049784718,0.22064049784718,0,42,42,41,1,0.223368611623411
independent_test,scale_large,diagnostic_r020,G018,0.164231475795635,0.164231475795635,0,42,42,41,1,0.168038167803796
independent_test,scale_large,diagnostic_r020,G019,0.188215439123433,0.188215439123433,0,42,42,41,1,0.191809788002498
independent_test,scale_large,diagnostic_r020,G020,0.209648129435716,0.209648129435716,0,42,42,41,1,0.211894474398087
independent_test,scale_large,diagnostic_r020,G021,0.185873446599015,0.185873446599015,0,42,42,41,1,0.189390063647033
independent_test,scale_large,diagnostic_r020,G022,0.220852104802792,0.220852104802792,0,42,42,41,1,0.223491706806157
independent_test,scale_large,diagnostic_r020,G023,0.20804630979768,0.20804630979768,0,42,42,41,1,0.210758264834386
independent_test,scale_large,diagnostic_r021,G001,0.201424432070781,0.201424432070781,0,6,6,5,1,0.259965893279554
independent_test,scale_large,diagnostic_r021,G002,0.139853586414131,0.139853586414131,0,42,42,41,1,0.194283712142271
independent_test,scale_large,diagnostic_r021,G003,0.153955161398974,0.153955161398974,0,42,42,41,1,0.193941379410052
independent_test,scale_large,diagnostic_r021,G004,0.0717518781506861,0.0717518781506861,0,33,33,41,1,0.172277815632646
independent_test,scale_large,diagnostic_r021,G005,0.143147492138203,0.143147492138203,0,42,42,41,1,0.190141492831264
independent_test,scale_large,diagnostic_r021,G006,0.177074978124742,0.177074978124742,0,42,42,41,1,0.208254024703364
independent_test,scale_large,diagnostic_r021,G007,0.101977149554358,0.101977149554358,0,42,42,41,1,0.17735958316819
independent_test,scale_large,diagnostic_r021,G008,0.172393056239783,0.172393056239783,0,42,42,41,1,0.206215132232427
independent_test,scale_large,diagnostic_r021,G009,0.201186496471381,0.201186496471381,0,42,42,41,1,0.224233240440993
independent_test,scale_large,diagnostic_r021,G010,0.139853586414131,0.139853586414131,0,42,42,41,1,0.194283712142271
independent_test,scale_large,diagnostic_r021,G011,0.155077862290137,0.155077862290137,0,42,42,41,1,0.19693796480833
independent_test,scale_large,diagnostic_r021,G012,0.180102114530336,0.180102114530336,0,42,42,41,1,0.210338566629708
independent_test,scale_large,diagnostic_r021,G013,0.143147492138203,0.143147492138203,0,42,42,41,1,0.190141492831264
independent_test,scale_large,diagnostic_r021,G014,0.193852190670374,0.193852190670374,0,42,42,41,1,0.221569457650614
independent_test,scale_large,diagnostic_r021,G015,0.215486573271771,0.215486573271771,0,42,42,41,1,0.235501442154786
independent_test,scale_large,diagnostic_r021,G016,0.172393056239783,0.172393056239783,0,42,42,41,1,0.206215132232427
independent_test,scale_large,diagnostic_r021,G017,0.215016192644504,0.215016192644504,0,42,42,41,1,0.235379720539394
independent_test,scale_large,diagnostic_r021,G018,0.153955161398974,0.153955161398974,0,42,42,41,1,0.193941379410052
independent_test,scale_large,diagnostic_r021,G019,0.180102114530336,0.180102114530336,0,42,42,41,1,0.210338566629708
independent_test,scale_large,diagnostic_r021,G020,0.203521190802962,0.203521190802962,0,42,42,41,1,0.22533748542281
independent_test,scale_large,diagnostic_r021,G021,0.177074978124742,0.177074978124742,0,42,42,41,1,0.208254024703364
independent_test,scale_large,diagnostic_r021,G022,0.215486573271771,0.215486573271771,0,42,42,41,1,0.235501442154786
independent_test,scale_large,diagnostic_r021,G023,0.201186496471381,0.201186496471381,0,42,42,41,1,0.224233240440993
independent_test,scale_large,diagnostic_r022,G001,0.199452480393428,0.199452480393428,0,5,5,5,1,0.199452480393428
independent_test,scale_large,diagnostic_r022,G002,0.133557558120674,0.133557558120674,0,41,41,41,1,0.133557558120674
independent_test,scale_large,diagnostic_r022,G003,0.14802811781467,0.14802811781467,0,41,41,41,1,0.14802811781467
independent_test,scale_large,diagnostic_r022,G004,0.0563103119233591,0.0563103119233591,0,32,32,23,1,0.0563239437973286
independent_test,scale_large,diagnostic_r022,G005,0.137169973640356,0.137169973640356,0,41,41,41,1,0.137169973640356
independent_test,scale_large,diagnostic_r022,G006,0.172895853205918,0.172895853205918,0,41,41,41,1,0.172895853205918
independent_test,scale_large,diagnostic_r022,G007,0.0937450206111132,0.0937450206111132,0,41,41,41,1,0.0937450206111132
independent_test,scale_large,diagnostic_r022,G008,0.168014819021943,0.168014819021943,0,41,41,41,1,0.168014819021943
independent_test,scale_large,diagnostic_r022,G009,0.197865492297548,0.197865492297548,0,41,41,41,1,0.197865492297548
independent_test,scale_large,diagnostic_r022,G010,0.133557558120674,0.133557558120674,0,41,41,41,1,0.133557558120674
independent_test,scale_large,diagnostic_r022,G011,0.14967986953278,0.14967986953278,0,41,41,41,1,0.14967986953278
independent_test,scale_large,diagnostic_r022,G012,0.176065669682466,0.176065669682466,0,41,41,41,1,0.176065669682466
independent_test,scale_large,diagnostic_r022,G013,0.137169973640356,0.137169973640356,0,41,41,41,1,0.137169973640356
independent_test,scale_large,diagnostic_r022,G014,0.190448970608419,0.190448970608419,0,41,41,41,1,0.190448970608419
independent_test,scale_large,diagnostic_r022,G015,0.212588902980588,0.212588902980588,0,41,41,41,1,0.212588902980588
independent_test,scale_large,diagnostic_r022,G016,0.168014819021943,0.168014819021943,0,41,41,41,1,0.168014819021943
independent_test,scale_large,diagnostic_r022,G017,0.212168621782788,0.212168621782788,0,41,41,41,1,0.212168621782788
independent_test,scale_large,diagnostic_r022,G018,0.14802811781467,0.14802811781467,0,41,41,41,1,0.14802811781467
independent_test,scale_large,diagnostic_r022,G019,0.176065669682466,0.176065669682466,0,41,41,41,1,0.176065669682466
independent_test,scale_large,diagnostic_r022,G020,0.199997279206574,0.199997279206574,0,41,41,41,1,0.199997279206574
independent_test,scale_large,diagnostic_r022,G021,0.172895853205918,0.172895853205918,0,41,41,41,1,0.172895853205918
independent_test,scale_large,diagnostic_r022,G022,0.212588902980588,0.212588902980588,0,41,41,41,1,0.212588902980588
independent_test,scale_large,diagnostic_r022,G023,0.197865492297548,0.197865492297548,0,41,41,41,1,0.197865492297548
independent_test,scale_large,diagnostic_r023,G001,0.204761166001097,0.204761166001097,0,6,6,5,1,0.254206002751235
independent_test,scale_large,diagnostic_r023,G002,0.135314360884239,0.135314360884239,0,33,33,41,1,0.188346070292691
independent_test,scale_large,diagnostic_r023,G003,0.150742723589755,0.150742723589755,0,33,33,41,1,0.190310411702646
independent_test,scale_large,diagnostic_r023,G004,0.0781330988555717,0.0779566370792085,0.000176461776363213,33,24,41,0,0.164444826331552
independent_test,scale_large,diagnostic_r023,G005,0.140667230314404,0.140667230314404,0,42,42,41,1,0.185667499651702
independent_test,scale_large,diagnostic_r023,G006,0.176412662731813,0.176412662731813,0,42,42,41,1,0.206125718638488
independent_test,scale_large,diagnostic_r023,G007,0.10756497234885,0.10756497234885,0,42,42,41,1,0.171077507699364
independent_test,scale_large,diagnostic_r023,G008,0.171618682220948,0.171618682220948,0,42,42,41,1,0.203275945491679
independent_test,scale_large,diagnostic_r023,G009,0.201563919819191,0.201563919819191,0,42,42,41,1,0.223161843368706
independent_test,scale_large,diagnostic_r023,G010,0.135314360884239,0.135314360884239,0,33,33,41,1,0.188346070292691
independent_test,scale_large,diagnostic_r023,G011,0.151996318919616,0.151996318919616,0,42,42,41,1,0.192972348383631
independent_test,scale_large,diagnostic_r023,G012,0.179536885412805,0.179536885412805,0,42,42,41,1,0.208489408136503
independent_test,scale_large,diagnostic_r023,G013,0.140667230314404,0.140667230314404,0,42,42,41,1,0.185667499651702
independent_test,scale_large,diagnostic_r023,G014,0.192254956917513,0.192254956917513,0,42,42,41,1,0.219459430709381
independent_test,scale_large,diagnostic_r023,G015,0.215509409120644,0.215509409120644,0,42,42,41,1,0.234841693898697
independent_test,scale_large,diagnostic_r023,G016,0.171618682220948,0.171618682220948,0,42,42,41,1,0.203275945491679
independent_test,scale_large,diagnostic_r023,G017,0.214849446360497,0.214849446360497,0,42,42,41,1,0.234487403135549
independent_test,scale_large,diagnostic_r023,G018,0.150742723589755,0.150742723589755,0,33,33,41,1,0.190310411702646
independent_test,scale_large,diagnostic_r023,G019,0.179536885412805,0.179536885412805,0,42,42,41,1,0.208489408136503
independent_test,scale_large,diagnostic_r023,G020,0.204396215077706,0.204396215077706,0,42,42,41,1,0.224897366761874
independent_test,scale_large,diagnostic_r023,G021,0.176412662731813,0.176412662731813,0,42,42,41,1,0.206125718638488
independent_test,scale_large,diagnostic_r023,G022,0.215509409120644,0.215509409120644,0,42,42,41,1,0.234841693898697
independent_test,scale_large,diagnostic_r023,G023,0.201563919819191,0.201563919819191,0,42,42,41,1,0.223161843368706
independent_test,scale_large,diagnostic_r024,G001,0.194948944100849,0.194948944100849,0,5,5,5,1,0.194948944100849
independent_test,scale_large,diagnostic_r024,G002,0.128636994204318,0.128636994204318,0,32,32,41,1,0.128701966067923
independent_test,scale_large,diagnostic_r024,G003,0.146991936877856,0.146991936877856,0,32,32,41,1,0.147073503949752
independent_test,scale_large,diagnostic_r024,G004,0.0422256185925946,0.0422256185925946,0,14,14,23,1,0.0423528530156658
independent_test,scale_large,diagnostic_r024,G005,0.137704316382357,0.137704316382357,0,41,41,41,1,0.137704316382357
independent_test,scale_large,diagnostic_r024,G006,0.176416977750877,0.176416977750877,0,41,41,41,1,0.176416977750877
independent_test,scale_large,diagnostic_r024,G007,0.0971151645391464,0.0971151645391464,0,41,41,41,1,0.0971151645391464
independent_test,scale_large,diagnostic_r024,G008,0.172404096745148,0.172404096745148,0,41,41,41,1,0.172404096745148
independent_test,scale_large,diagnostic_r024,G009,0.203801558031786,0.203801558031786,0,41,41,41,1,0.203801558031786
independent_test,scale_large,diagnostic_r024,G010,0.128636994204318,0.128636994204318,0,32,32,41,1,0.128701966067923
independent_test,scale_large,diagnostic_r024,G011,0.148313798086695,0.148313798086695,0,41,41,41,1,0.148313798086695
independent_test,scale_large,diagnostic_r024,G012,0.17900154076565,0.17900154076565,0,41,41,41,1,0.17900154076565
independent_test,scale_large,diagnostic_r024,G013,0.137704316382357,0.137704316382357,0,41,41,41,1,0.137704316382357
independent_test,scale_large,diagnostic_r024,G014,0.193458847894083,0.193458847894083,0,41,41,41,1,0.193458847894083
independent_test,scale_large,diagnostic_r024,G015,0.21781291779232,0.21781291779232,0,41,41,41,1,0.21781291779232
independent_test,scale_large,diagnostic_r024,G016,0.172404096745148,0.172404096745148,0,41,41,41,1,0.172404096745148
independent_test,scale_large,diagnostic_r024,G017,0.217323881174709,0.217323881174709,0,41,41,41,1,0.217323881174709
independent_test,scale_large,diagnostic_r024,G018,0.146991936877856,0.146991936877856,0,32,32,41,1,0.147073503949752
independent_test,scale_large,diagnostic_r024,G019,0.17900154076565,0.17900154076565,0,41,41,41,1,0.17900154076565
independent_test,scale_large,diagnostic_r024,G020,0.20571266571472,0.20571266571472,0,41,41,41,1,0.20571266571472
independent_test,scale_large,diagnostic_r024,G021,0.176416977750877,0.176416977750877,0,41,41,41,1,0.176416977750877
independent_test,scale_large,diagnostic_r024,G022,0.21781291779232,0.21781291779232,0,41,41,41,1,0.21781291779232
independent_test,scale_large,diagnostic_r024,G023,0.203801558031786,0.203801558031786,0,41,41,41,1,0.203801558031786
