candidate_id,category,replicate_count,truth_set_coverage_num,truth_set_coverage_den,truth_set_coverage,topology_acceptance_num,topology_acceptance_den,topology_acceptance_rate,topology_selective_risk_num,topology_selective_risk_den,topology_selective_risk,singleton_num,singleton_den,singleton_rate,empty_num,empty_den,empty_rate,mean_set_size,median_set_size,experiment_hash,calibration_hash
R21C_048,parameter_ood_far,2,0,2,0,2,2,1,2,2,1,1,2,0.5,0,2,0,1.5,1.5,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_049,in_domain,2,2,2,1,2,2,1,0,2,0,1,2,0.5,0,2,0,1.5,1.5,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_049,boundary_lower,2,1,2,0.5,2,2,1,1,2,0.5,2,2,1,0,2,0,1,1,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_049,boundary_upper,2,2,2,1,2,2,1,0,2,0,2,2,1,0,2,0,1,1,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_049,parameter_ood_near,2,2,2,1,2,2,1,0,2,0,2,2,1,0,2,0,1,1,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_049,parameter_ood_medium,2,2,2,1,2,2,1,0,2,0,1,2,0.5,0,2,0,1.5,1.5,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_049,parameter_ood_far,2,0,2,0,1,2,0.5,1,1,1,1,2,0.5,1,2,0.5,0.5,0.5,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_050,in_domain,2,2,2,1,2,2,1,0,2,0,0,2,0,0,2,0,2,2,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_050,boundary_lower,2,2,2,1,2,2,1,0,2,0,0,2,0,0,2,0,2,2,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_050,boundary_upper,2,2,2,1,2,2,1,0,2,0,2,2,1,0,2,0,1,1,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_050,parameter_ood_near,2,0,2,0,2,2,1,2,2,1,2,2,1,0,2,0,1,1,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_050,parameter_ood_medium,2,0,2,0,1,2,0.5,1,1,1,1,2,0.5,1,2,0.5,0.5,0.5,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_050,parameter_ood_far,2,0,2,0,0,2,0,0,0,NaN,0,2,0,2,2,1,0,0,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_051,in_domain,2,2,2,1,2,2,1,0,2,0,2,2,1,0,2,0,1,1,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_051,boundary_lower,2,2,2,1,2,2,1,0,2,0,2,2,1,0,2,0,1,1,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_051,boundary_upper,2,2,2,1,2,2,1,0,2,0,2,2,1,0,2,0,1,1,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_051,parameter_ood_near,2,2,2,1,2,2,1,0,2,0,2,2,1,0,2,0,1,1,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_051,parameter_ood_medium,2,2,2,1,2,2,1,0,2,0,2,2,1,0,2,0,1,1,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_051,parameter_ood_far,2,0,2,0,1,2,0.5,1,1,1,1,2,0.5,1,2,0.5,0.5,0.5,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_052,in_domain,2,2,2,1,2,2,1,0,2,0,0,2,0,0,2,0,2,2,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_052,boundary_lower,2,2,2,1,2,2,1,0,2,0,0,2,0,0,2,0,2,2,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_052,boundary_upper,2,2,2,1,2,2,1,0,2,0,0,2,0,0,2,0,2,2,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_052,parameter_ood_near,2,0,2,0,2,2,1,2,2,1,2,2,1,0,2,0,1,1,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_052,parameter_ood_medium,2,0,2,0,2,2,1,2,2,1,2,2,1,0,2,0,1,1,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_052,parameter_ood_far,2,0,2,0,1,2,0.5,1,1,1,1,2,0.5,1,2,0.5,0.5,0.5,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_053,in_domain,2,2,2,1,2,2,1,0,2,0,2,2,1,0,2,0,1,1,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_053,boundary_lower,2,2,2,1,2,2,1,0,2,0,0,2,0,0,2,0,2,2,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_053,boundary_upper,2,2,2,1,2,2,1,0,2,0,2,2,1,0,2,0,1,1,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_053,parameter_ood_near,2,2,2,1,2,2,1,0,2,0,2,2,1,0,2,0,1,1,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_053,parameter_ood_medium,2,0,2,0,0,2,0,0,0,NaN,0,2,0,2,2,1,0,0,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_053,parameter_ood_far,2,0,2,0,2,2,1,2,2,1,2,2,1,0,2,0,1,1,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_054,in_domain,2,2,2,1,2,2,1,0,2,0,2,2,1,0,2,0,1,1,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_054,boundary_lower,2,2,2,1,2,2,1,0,2,0,2,2,1,0,2,0,1,1,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_054,boundary_upper,2,2,2,1,2,2,1,0,2,0,1,2,0.5,0,2,0,1.5,1.5,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_054,parameter_ood_near,2,2,2,1,2,2,1,0,2,0,1,2,0.5,0,2,0,1.5,1.5,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_054,parameter_ood_medium,2,0,2,0,2,2,1,2,2,1,2,2,1,0,2,0,1,1,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_054,parameter_ood_far,2,0,2,0,2,2,1,2,2,1,1,2,0.5,0,2,0,2,2,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_055,in_domain,2,2,2,1,2,2,1,0,2,0,2,2,1,0,2,0,1,1,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_055,boundary_lower,2,2,2,1,2,2,1,0,2,0,2,2,1,0,2,0,1,1,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_055,boundary_upper,2,1,2,0.5,1,2,0.5,0,1,0,1,2,0.5,1,2,0.5,0.5,0.5,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_055,parameter_ood_near,2,1,2,0.5,1,2,0.5,0,1,0,1,2,0.5,1,2,0.5,0.5,0.5,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_055,parameter_ood_medium,2,0,2,0,2,2,1,2,2,1,2,2,1,0,2,0,1,1,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_055,parameter_ood_far,2,0,2,0,2,2,1,2,2,1,2,2,1,0,2,0,1,1,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_056,in_domain,2,2,2,1,2,2,1,0,2,0,0,2,0,0,2,0,4,4,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_056,boundary_lower,2,2,2,1,2,2,1,0,2,0,0,2,0,0,2,0,3,3,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_056,boundary_upper,2,2,2,1,2,2,1,0,2,0,0,2,0,0,2,0,4.5,4.5,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_056,parameter_ood_near,2,2,2,1,2,2,1,0,2,0,0,2,0,0,2,0,5,5,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_056,parameter_ood_medium,2,0,2,0,2,2,1,2,2,1,2,2,1,0,2,0,1,1,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_056,parameter_ood_far,2,0,2,0,2,2,1,2,2,1,2,2,1,0,2,0,1,1,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_057,in_domain,2,2,2,1,2,2,1,0,2,0,0,2,0,0,2,0,3.5,3.5,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_057,boundary_lower,2,2,2,1,2,2,1,0,2,0,0,2,0,0,2,0,4.5,4.5,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_057,boundary_upper,2,2,2,1,2,2,1,0,2,0,0,2,0,0,2,0,5.5,5.5,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_057,parameter_ood_near,2,2,2,1,2,2,1,0,2,0,0,2,0,0,2,0,5.5,5.5,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_057,parameter_ood_medium,2,0,2,0,2,2,1,2,2,1,0,2,0,0,2,0,4,4,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_057,parameter_ood_far,2,0,2,0,2,2,1,2,2,1,2,2,1,0,2,0,1,1,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_058,in_domain,2,2,2,1,2,2,1,0,2,0,0,2,0,0,2,0,3.5,3.5,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_058,boundary_lower,2,2,2,1,2,2,1,0,2,0,0,2,0,0,2,0,3,3,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_058,boundary_upper,2,2,2,1,2,2,1,0,2,0,0,2,0,0,2,0,5,5,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_058,parameter_ood_near,2,1,2,0.5,2,2,1,1,2,0.5,0,2,0,0,2,0,4.5,4.5,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_058,parameter_ood_medium,2,0,2,0,2,2,1,2,2,1,0,2,0,0,2,0,2.5,2.5,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_058,parameter_ood_far,2,0,2,0,2,2,1,2,2,1,2,2,1,0,2,0,1,1,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_059,in_domain,2,2,2,1,2,2,1,0,2,0,0,2,0,0,2,0,8.5,8.5,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_059,boundary_lower,2,2,2,1,2,2,1,0,2,0,0,2,0,0,2,0,7,7,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_059,boundary_upper,2,2,2,1,2,2,1,0,2,0,0,2,0,0,2,0,8.5,8.5,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_059,parameter_ood_near,2,2,2,1,2,2,1,0,2,0,0,2,0,0,2,0,7.5,7.5,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_059,parameter_ood_medium,2,0,2,0,2,2,1,2,2,1,0,2,0,0,2,0,5,5,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_059,parameter_ood_far,2,0,2,0,2,2,1,2,2,1,2,2,1,0,2,0,1,1,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_060,in_domain,2,2,2,1,2,2,1,0,2,0,1,2,0.5,0,2,0,3,3,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_060,boundary_lower,2,2,2,1,2,2,1,0,2,0,0,2,0,0,2,0,4.5,4.5,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_060,boundary_upper,2,2,2,1,2,2,1,0,2,0,1,2,0.5,0,2,0,2,2,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_060,parameter_ood_near,2,2,2,1,2,2,1,0,2,0,2,2,1,0,2,0,1,1,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_060,parameter_ood_medium,2,2,2,1,2,2,1,0,2,0,2,2,1,0,2,0,1,1,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_060,parameter_ood_far,2,0,2,0,2,2,1,2,2,1,2,2,1,0,2,0,1,1,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_061,in_domain,2,2,2,1,2,2,1,0,2,0,0,2,0,0,2,0,6,6,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_061,boundary_lower,2,2,2,1,2,2,1,0,2,0,0,2,0,0,2,0,8,8,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_061,boundary_upper,2,2,2,1,2,2,1,0,2,0,0,2,0,0,2,0,3.5,3.5,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_061,parameter_ood_near,2,2,2,1,2,2,1,0,2,0,0,2,0,0,2,0,2.5,2.5,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_061,parameter_ood_medium,2,0,2,0,2,2,1,2,2,1,2,2,1,0,2,0,1,1,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_061,parameter_ood_far,2,0,2,0,2,2,1,2,2,1,2,2,1,0,2,0,1,1,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_062,in_domain,2,2,2,1,2,2,1,0,2,0,0,2,0,0,2,0,4,4,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_062,boundary_lower,2,2,2,1,2,2,1,0,2,0,0,2,0,0,2,0,5.5,5.5,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_062,boundary_upper,2,2,2,1,2,2,1,0,2,0,0,2,0,0,2,0,3.5,3.5,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_062,parameter_ood_near,2,1,2,0.5,2,2,1,1,2,0.5,1,2,0.5,0,2,0,2,2,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_062,parameter_ood_medium,2,0,2,0,2,2,1,2,2,1,2,2,1,0,2,0,1,1,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_062,parameter_ood_far,2,0,2,0,0,2,0,0,0,NaN,0,2,0,2,2,1,0,0,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_063,in_domain,2,2,2,1,2,2,1,0,2,0,2,2,1,0,2,0,1,1,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_063,boundary_lower,2,2,2,1,2,2,1,0,2,0,2,2,1,0,2,0,1,1,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_063,boundary_upper,2,2,2,1,2,2,1,0,2,0,2,2,1,0,2,0,1,1,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_063,parameter_ood_near,2,2,2,1,2,2,1,0,2,0,2,2,1,0,2,0,1,1,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_063,parameter_ood_medium,2,0,2,0,2,2,1,2,2,1,2,2,1,0,2,0,1,1,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_063,parameter_ood_far,2,0,2,0,1,2,0.5,1,1,1,1,2,0.5,1,2,0.5,0.5,0.5,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_064,in_domain,2,2,2,1,2,2,1,0,2,0,0,2,0,0,2,0,4,4,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_064,boundary_lower,2,2,2,1,2,2,1,0,2,0,0,2,0,0,2,0,5,5,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_064,boundary_upper,2,2,2,1,2,2,1,0,2,0,0,2,0,0,2,0,5,5,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_064,parameter_ood_near,2,2,2,1,2,2,1,0,2,0,0,2,0,0,2,0,3.5,3.5,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_064,parameter_ood_medium,2,0,2,0,2,2,1,2,2,1,2,2,1,0,2,0,1,1,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_064,parameter_ood_far,2,0,2,0,2,2,1,2,2,1,1,2,0.5,0,2,0,1.5,1.5,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
R21C_065,in_domain,2,1,2,0.5,2,2,1,1,2,0.5,0,2,0,0,2,0,4,4,4eac2d3feeab6fa87ca3f53bda52b299a42dcf9f654e09bfbdb91c0adfd6611e,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
