regime,snr_db,scheme,profile,library,E_seed,A_seed,F_seed,class_thresholds,fit_threshold,calibration_identity,bank_identity,actual_views
off_on,20,H25,continuous,pair,910000000,920000000,930000000,[1.003941955168131 0.9921729059595791],1.00346067969846,8401b3eee54cbafeac13d3d85588fc00d4a7d1c921cbf600b922e68474372500,f8e5b8a7a5e55a7411208b230d5991eead4b0ddb9fb1c69f4d48a03d0f6dcf0c_continuous_v1,3
off_on,20,Zin25,continuous,pair,910000000,920000000,930000000,[1.189578379485315 1.148948434134476],1.12801359519411,39126bd5d0f57e17172b95729b3e9a5ac8f84c225fed0416ba3192cc1ece03a5,f8e5b8a7a5e55a7411208b230d5991eead4b0ddb9fb1c69f4d48a03d0f6dcf0c_continuous_v1,4
off_on,20,H25_Zin25,continuous,pair,910000000,920000000,930000000,[1.032063377155438 1.046725321571281],1.03978779928181,e4c0da8886d25e7b6c1d4d2970c25d84d9dc6afd1d6c8d3647715ff99c195b40,f8e5b8a7a5e55a7411208b230d5991eead4b0ddb9fb1c69f4d48a03d0f6dcf0c_continuous_v1,[3 4]
off_on,20,M2_node,continuous,pair,910000000,920000000,930000000,[0.9332150536282786 1.270471549501361],1.20943271083357,1ae6b1680865d9ef218e7e1eff86336d0ff45fb921e58604ea4b7be24f7e2510,f8e5b8a7a5e55a7411208b230d5991eead4b0ddb9fb1c69f4d48a03d0f6dcf0c_continuous_v1,14
off_on,20,M2_direct_joint,continuous,pair,910000000,920000000,930000000,[0.9349030959866697 1.084269948089888],1.07022163116667,d6e2b193dc196bd4d3fc3a84d3c55d825cecab78151903e81f2d2dd58dc98b2d,f8e5b8a7a5e55a7411208b230d5991eead4b0ddb9fb1c69f4d48a03d0f6dcf0c_continuous_v1,[13 14]
off_on,20,M2_node_dominance,continuous,pair,910000000,920000000,930000000,[0.9332150536282786 1.270471549501361],1.20943271083357,f4ddb151dc3c96f75dc5afb986f081246af8733842e04544ec54a0e9906a76b9,f8e5b8a7a5e55a7411208b230d5991eead4b0ddb9fb1c69f4d48a03d0f6dcf0c_continuous_v1,14
off_on,20,H50,grid45,original_three,910000000,920000000,930000000,[5.361675690322478 4.020415567787383 3.708009332970544],4.79222799852443,5aee950338bb11a04aab6225330000b71738bbb5acc90da88469af79625bdff7,f8e5b8a7a5e55a7411208b230d5991eead4b0ddb9fb1c69f4d48a03d0f6dcf0c,5
off_on,20,Zin50,grid45,original_three,910000000,920000000,930000000,[140.4522624904383 106.4206357487707 107.4886568403352],131.737069321687,dc61e2f628824c73f8ded87cdf3b038d11c77c141cf2f4c476ea8927dc73e2e6,f8e5b8a7a5e55a7411208b230d5991eead4b0ddb9fb1c69f4d48a03d0f6dcf0c,6
off_on,20,H50_Zin50,grid45,original_three,910000000,920000000,930000000,[99.38708569248618 75.31181971861265 76.05158367758916],93.213788901259,049e3dedff9a8c8cd40da4b851d304f73d5915eec39826ade42052b1be4254cf,f8e5b8a7a5e55a7411208b230d5991eead4b0ddb9fb1c69f4d48a03d0f6dcf0c,[5 6]
off_on,20,H25,grid45,original_three,910000000,920000000,930000000,[5.51470664077682 4.325405148686571 3.617788718691346],5.19287020217357,2aac066329fdd2550b741a8513df4866b4f1cf97bc0d0aba2b3d79d9f2c620e5,f8e5b8a7a5e55a7411208b230d5991eead4b0ddb9fb1c69f4d48a03d0f6dcf0c,3
off_on,20,Zin25,grid45,original_three,910000000,920000000,930000000,[189.7771714536516 118.8182222561485 131.2502623061593],179.74033187897,6c3febca6fbad4dc8c4ca9ac602bc75a4dd417c126dbc7be2fc853a11eb84c8a,f8e5b8a7a5e55a7411208b230d5991eead4b0ddb9fb1c69f4d48a03d0f6dcf0c,4
off_on,20,H25_Zin25,grid45,original_three,910000000,920000000,930000000,[134.2521356145158 84.07287645549762 92.84305896695345],127.148405675973,cce43fe288ffc7239a11bb240453d999e73e7290e226bd52c944081928ecee4b,f8e5b8a7a5e55a7411208b230d5991eead4b0ddb9fb1c69f4d48a03d0f6dcf0c,[3 4]
off_on,20,M2_node,grid45,original_three,910000000,920000000,930000000,[4.055253942192586 2.09950561956946 2.619221909022742],3.84719549880792,0061f24a560d51aefd34c7ebd701ddc055bb2d3bc80d5a3f105df560fea87cea,f8e5b8a7a5e55a7411208b230d5991eead4b0ddb9fb1c69f4d48a03d0f6dcf0c,14
off_on,20,M2_direct_joint,grid45,original_three,910000000,920000000,930000000,[4.731338658335187 3.229790939563907 3.172650101292265],4.41864454651251,eb97efc633170737b499dff0b6aebe8788adc451555e847a9e7fde42133f698e,f8e5b8a7a5e55a7411208b230d5991eead4b0ddb9fb1c69f4d48a03d0f6dcf0c,[13 14]
off_on,20,M2_node_dominance,grid45,original_three,910000000,920000000,930000000,[4.731338658335187 3.229790939563907 3.172650101292265],4.41864454651251,fa8b5d78b88d4548de6250ab95361c76b04cc2266f86fcef4a20a8f7da79bad3,f8e5b8a7a5e55a7411208b230d5991eead4b0ddb9fb1c69f4d48a03d0f6dcf0c,[13 14]
off_on,20,H50,continuous,original_three,910000000,920000000,930000000,[1.354206525785953 1.006058854000216 1.00859904537639],1.30281880002355,78b23675b93c8382642adc244deabdc42cb35afde71d75b7bc627ae7d4d7e0b4,f8e5b8a7a5e55a7411208b230d5991eead4b0ddb9fb1c69f4d48a03d0f6dcf0c_continuous_v1,5
off_on,20,Zin50,continuous,original_three,910000000,920000000,930000000,[1.097186572617349 1.12511052597471 1.08928962105881],1.16355005799851,88ac016d5f1fdab156182abd7b363efaf54df1faac375339a92370a71586b4d8,f8e5b8a7a5e55a7411208b230d5991eead4b0ddb9fb1c69f4d48a03d0f6dcf0c_continuous_v1,6
off_on,20,H50_Zin50,continuous,original_three,910000000,920000000,930000000,[1.232535112239841 1.014748500831701 1.013402754156563],1.19284225583206,a1a4447e6d4f0c517379a4e054bd8ea8702fef3e3c53fc2cdbbaacfba5766d7c,f8e5b8a7a5e55a7411208b230d5991eead4b0ddb9fb1c69f4d48a03d0f6dcf0c_continuous_v1,[5 6]
off_on,20,H25,continuous,original_three,910000000,920000000,930000000,[1.402388478372699 1.050761923867396 1.003941955168131],1.34542397245539,b8091743dd1d8649fa3318df328e87617dc0f143ac191529594f6065593cfeb8,f8e5b8a7a5e55a7411208b230d5991eead4b0ddb9fb1c69f4d48a03d0f6dcf0c_continuous_v1,3
off_on,20,Zin25,continuous,original_three,910000000,920000000,930000000,[1.144082418751148 1.140788209068149 1.189578379485315],1.08922391391731,0195b05068fc45c2575491998c0a8e6095ed2007922ac6c145cda7ea78bd141c,f8e5b8a7a5e55a7411208b230d5991eead4b0ddb9fb1c69f4d48a03d0f6dcf0c_continuous_v1,4
off_on,20,H25_Zin25,continuous,original_three,910000000,920000000,930000000,[1.200453999210646 1.065889184462808 1.032063377155438],1.18239875202136,fe87a73799e1c51bc28c1896dad7c3eb2d0f069f47f94aa7392edae19c8b1bbe,f8e5b8a7a5e55a7411208b230d5991eead4b0ddb9fb1c69f4d48a03d0f6dcf0c_continuous_v1,[3 4]
off_on,20,M2_node,continuous,original_three,910000000,920000000,930000000,[1.264538255867031 0.8452613266140829 0.9332150536282786],1.22585453355227,e98e1215f5e432ac3c9b67b080a577304c87cb054d7611e6716e91f4acf0921e,f8e5b8a7a5e55a7411208b230d5991eead4b0ddb9fb1c69f4d48a03d0f6dcf0c_continuous_v1,14
off_on,20,M2_direct_joint,continuous,original_three,910000000,920000000,930000000,[1.235154236508038 0.9211082747511014 0.9349030959866697],1.25489953267386,05d22ec9cf2365064d881cdbf0f02dcfebcce8c845dd3bbaab08d46861669a10,f8e5b8a7a5e55a7411208b230d5991eead4b0ddb9fb1c69f4d48a03d0f6dcf0c_continuous_v1,[13 14]
off_on,20,M2_node_dominance,continuous,original_three,910000000,920000000,930000000,[1.235154236508038 0.9211082747511014 0.9349030959866697],1.25489953267386,3b1fe5bcbb83dd77651886b66489fe3327c211f2d64421a0f32d17fb056021b1,f8e5b8a7a5e55a7411208b230d5991eead4b0ddb9fb1c69f4d48a03d0f6dcf0c_continuous_v1,[13 14]
off_on,10,H50,grid45,pair,910000000,920000000,930000000,[1.30840846179723 1.386089635369665],1.38862639074946,cce5c38d1d5f97445e4c7bfbb20207b833bd629dd2aa459851695a070f6d669a,f8e5b8a7a5e55a7411208b230d5991eead4b0ddb9fb1c69f4d48a03d0f6dcf0c,5
off_on,10,Zin50,grid45,pair,910000000,920000000,930000000,[104.260552996357 103.2804319435225],101.544068636487,1fcff01d9e97daab777c0e34157287abd94de06777630876e83b3056246a112c,f8e5b8a7a5e55a7411208b230d5991eead4b0ddb9fb1c69f4d48a03d0f6dcf0c,6
off_on,10,H50_Zin50,grid45,pair,910000000,920000000,930000000,[73.72914906537669 73.03646982216951],71.8084778217741,7713922dd2077d78d8be1fd5754356f632664e2d75b8d2de1bcdf842039690c7,f8e5b8a7a5e55a7411208b230d5991eead4b0ddb9fb1c69f4d48a03d0f6dcf0c,[5 6]
off_on,10,H25,grid45,pair,910000000,920000000,930000000,[1.42206931712455 1.345703809937974],1.45002890372219,b0ec30f6e180a36ef00a021b1a5e16b2873bc7f90282f093f1cf70f0a5546d1b,f8e5b8a7a5e55a7411208b230d5991eead4b0ddb9fb1c69f4d48a03d0f6dcf0c,3
off_on,10,Zin25,grid45,pair,910000000,920000000,930000000,[130.0679900556684 124.0640612142746],118.420972646012,61a17033115c4f0058bdbbd83fbe3d5801e5290731f5d35e13b54a0fd3921782,f8e5b8a7a5e55a7411208b230d5991eead4b0ddb9fb1c69f4d48a03d0f6dcf0c,4
off_on,10,H25_Zin25,grid45,pair,910000000,920000000,930000000,[91.97747249646193 87.73165227844889],83.7407875895494,757b9be1cd6cbe36e700e1a53b4ce83df7d67d875dd409c125563fa1f3e145c1,f8e5b8a7a5e55a7411208b230d5991eead4b0ddb9fb1c69f4d48a03d0f6dcf0c,[3 4]
off_on,10,M2_node,grid45,pair,910000000,920000000,930000000,[1.176408977332306 1.572464749488232],1.57214147271507,83a27fd18723ff4c394e42a2ac206d4baadd4080865adeab4d604961a73aa789,f8e5b8a7a5e55a7411208b230d5991eead4b0ddb9fb1c69f4d48a03d0f6dcf0c,14
off_on,10,M2_direct_joint,grid45,pair,910000000,920000000,930000000,[1.335542974701543 1.439526567816787],1.50540750512572,2c2cfe8e558bbec8374212ddc7fc8abfef9034695770534f2d57b7dc4a1733db,f8e5b8a7a5e55a7411208b230d5991eead4b0ddb9fb1c69f4d48a03d0f6dcf0c,[13 14]
off_on,10,M2_node_dominance,grid45,pair,910000000,920000000,930000000,[1.176408977332306 1.572464749488232],1.57214147271507,0aa9b693b9edea456f4ee110b37e775835b376c449d55a8c6c04991fee64dee2,f8e5b8a7a5e55a7411208b230d5991eead4b0ddb9fb1c69f4d48a03d0f6dcf0c,14
off_on,10,H50,continuous,pair,910000000,920000000,930000000,[0.9537309018667007 0.9652753632791194],0.989025857730284,0e3f4a0a7dec8a78fe56e7bb128c7be7dfd21256d7e58cd52114f00113c302aa,f8e5b8a7a5e55a7411208b230d5991eead4b0ddb9fb1c69f4d48a03d0f6dcf0c_continuous_v1,5
off_on,10,Zin50,continuous,pair,910000000,920000000,930000000,[1.097785205968236 1.12688579957523],1.1261605989802,2a4c9d1154e75093f614d91116b3e5ccf706d5a7898ed14a0865adff447624b5,f8e5b8a7a5e55a7411208b230d5991eead4b0ddb9fb1c69f4d48a03d0f6dcf0c_continuous_v1,6
off_on,10,H50_Zin50,continuous,pair,910000000,920000000,930000000,[1.001911938181991 1.019689852376714],1.03359773895771,a19b04ac8dab8576c8835c26abecb27ceb95118f4ec4299bcbc14f3af5dc794c,f8e5b8a7a5e55a7411208b230d5991eead4b0ddb9fb1c69f4d48a03d0f6dcf0c_continuous_v1,[5 6]
off_on,10,H25,continuous,pair,910000000,920000000,930000000,[0.9389174500234424 0.9815216898537034],1.0243592392126,9c939e8cce9d370874fea847782572b6a14bf9d52b1835cb4c8d0ccf2c2fd1cd,f8e5b8a7a5e55a7411208b230d5991eead4b0ddb9fb1c69f4d48a03d0f6dcf0c_continuous_v1,3
off_on,10,Zin25,continuous,pair,910000000,920000000,930000000,[1.143998236850164 1.085829283184195],1.08429664167616,f2266a3eda56131066a7a8fc8a1e63ea081bb778bca0aee63f6fd147bbc1c00e,f8e5b8a7a5e55a7411208b230d5991eead4b0ddb9fb1c69f4d48a03d0f6dcf0c_continuous_v1,4
off_on,10,H25_Zin25,continuous,pair,910000000,920000000,930000000,[1.039731456031715 0.9946686398250704],1.03719745235961,a1bed28d356f1b69c8e1014b1b2fa870ce1d5459e09e5e4455566ae39fe98f32,f8e5b8a7a5e55a7411208b230d5991eead4b0ddb9fb1c69f4d48a03d0f6dcf0c_continuous_v1,[3 4]
off_on,10,M2_node,continuous,pair,910000000,920000000,930000000,[0.8995039402133708 1.322628931223198],1.28182151604519,676dd7166ffc24f88cd02b902163d21e8d899041ff5c3155d3e35d0a6cee2b51,f8e5b8a7a5e55a7411208b230d5991eead4b0ddb9fb1c69f4d48a03d0f6dcf0c_continuous_v1,14
off_on,10,M2_direct_joint,continuous,pair,910000000,920000000,930000000,[0.952917111269275 1.147203494672433],1.1218501328554,b119e24f815785d763c7c5d1fc65891aafb909444ff8792fd5ac10c20f1ab90d,f8e5b8a7a5e55a7411208b230d5991eead4b0ddb9fb1c69f4d48a03d0f6dcf0c_continuous_v1,[13 14]
off_on,10,M2_node_dominance,continuous,pair,910000000,920000000,930000000,[0.8995039402133708 1.322628931223198],1.28182151604519,cac81b097189afe28f471942393d550dc5a33e53456640ecf329ac5407f6c52d,f8e5b8a7a5e55a7411208b230d5991eead4b0ddb9fb1c69f4d48a03d0f6dcf0c_continuous_v1,14
off_on,10,H50,grid45,original_three,910000000,920000000,930000000,[2.183009694709631 1.554444131848325 1.30840846179723],1.8959457738688,a78be49cee520cf64388df751a4534378b3cbbc619154e77f7d353198ae12060,f8e5b8a7a5e55a7411208b230d5991eead4b0ddb9fb1c69f4d48a03d0f6dcf0c,5
off_on,10,Zin50,grid45,original_three,910000000,920000000,930000000,[133.2070123053274 100.0169007927568 104.260552996357],126.400008658656,38c26d34eb790164b4b13bcf29fad2bdfd5e8e5bf4e822eab1f25232c205aecd,f8e5b8a7a5e55a7411208b230d5991eead4b0ddb9fb1c69f4d48a03d0f6dcf0c,6
off_on,10,H50_Zin50,grid45,original_three,910000000,920000000,930000000,[94.20527536269672 70.73046774300123 73.72914906537669],89.3892806870035,852cc512f3fccda509a83f5894d50731e937308769d5ccc0cd48136522780d02,f8e5b8a7a5e55a7411208b230d5991eead4b0ddb9fb1c69f4d48a03d0f6dcf0c,[5 6]
off_on,10,H25,grid45,original_three,910000000,920000000,930000000,[2.033624564298838 1.52925884228631 1.42206931712455],1.93618354417608,bd641c25897abee055bc4b3c5dc5f57abcfdbcf6cb9c15d7ec4d42cd4f2d70fe,f8e5b8a7a5e55a7411208b230d5991eead4b0ddb9fb1c69f4d48a03d0f6dcf0c,3
off_on,10,Zin25,grid45,original_three,910000000,920000000,930000000,[183.7251904579069 114.8877378981257 130.0679900556684],174.953371523912,616cb5e9a578ec2a6c7ee6c90333badf7f32c3d2abd826103028ced275fdea19,f8e5b8a7a5e55a7411208b230d5991eead4b0ddb9fb1c69f4d48a03d0f6dcf0c,4
off_on,10,H25_Zin25,grid45,original_three,910000000,920000000,930000000,[129.9192234244848 81.24458266035056 91.97747249646193],123.718290915896,733f5ebe7d25958bfa6aa53bca7066dcf35c152783a57429e97c0daaa7fd58a9,f8e5b8a7a5e55a7411208b230d5991eead4b0ddb9fb1c69f4d48a03d0f6dcf0c,[3 4]
off_on,10,M2_node,grid45,original_three,910000000,920000000,930000000,[1.732021133554989 1.033828726146012 1.176408977332306],1.63880502532444,0b9519a83758517193f0c8c3bc765cc7006e7de94483898e5a21dacd5c92a17a,f8e5b8a7a5e55a7411208b230d5991eead4b0ddb9fb1c69f4d48a03d0f6dcf0c,14
off_on,10,M2_direct_joint,grid45,original_three,910000000,920000000,930000000,[1.864580038623095 1.216347102829775 1.335542974701543],1.82458730026197,33df57cf788abba3c979f9c03db33f80f6580a4ccdaff9c9d8032883f30cf8a5,f8e5b8a7a5e55a7411208b230d5991eead4b0ddb9fb1c69f4d48a03d0f6dcf0c,[13 14]
off_on,10,M2_node_dominance,grid45,original_three,910000000,920000000,930000000,[1.864580038623095 1.216347102829775 1.335542974701543],1.82458730026197,a5881765f14bfff8dbec06dceb87f2c92c0ce095596bf056d6ec5623dff5b9a3,f8e5b8a7a5e55a7411208b230d5991eead4b0ddb9fb1c69f4d48a03d0f6dcf0c,[13 14]
off_on,10,H50,continuous,original_three,910000000,920000000,930000000,[1.364883457164 1.055815783226211 0.9537309018667007],1.3397526395611,640ef1dec2b7f385a70ad08a40a5966d344ba66c65e4d5a5c643e9e9e2c0e749,f8e5b8a7a5e55a7411208b230d5991eead4b0ddb9fb1c69f4d48a03d0f6dcf0c_continuous_v1,5
off_on,10,Zin50,continuous,original_three,910000000,920000000,930000000,[1.07675114203622 1.108026240533637 1.097785205968236],1.08646651515565,b981bcf5c223d0e3388fae452dc93ed9223a10ef29644fd4ea82e9f4c6645539,f8e5b8a7a5e55a7411208b230d5991eead4b0ddb9fb1c69f4d48a03d0f6dcf0c_continuous_v1,6
off_on,10,H50_Zin50,continuous,original_three,910000000,920000000,930000000,[1.205534967250436 1.038329637207477 1.001911938181991],1.19805060745914,1a2f0251aa25b38a365f6d49b2ce9401a375efa6d44602bae182b9af17efb376,f8e5b8a7a5e55a7411208b230d5991eead4b0ddb9fb1c69f4d48a03d0f6dcf0c_continuous_v1,[5 6]
off_on,10,H25,continuous,original_three,910000000,920000000,930000000,[1.301026799597057 1.039736923352367 0.9389174500234424],1.26642383537901,dc19fdaeae384095b612a9f775b6f1f0b22b9dc7b48ae5e1d8b4b7410c0fdcef,f8e5b8a7a5e55a7411208b230d5991eead4b0ddb9fb1c69f4d48a03d0f6dcf0c_continuous_v1,3
off_on,10,Zin25,continuous,original_three,910000000,920000000,930000000,[1.133045284299137 1.076247393759122 1.143998236850164],1.11887350146242,7f85cbcf7a5e1b615888842fa56a7bee3268d318afd0e08863a77606be8cef0f,f8e5b8a7a5e55a7411208b230d5991eead4b0ddb9fb1c69f4d48a03d0f6dcf0c_continuous_v1,4
off_on,10,H25_Zin25,continuous,original_three,910000000,920000000,930000000,[1.184684750955174 1.0568192939342 1.039731456031715],1.17337986069798,b11b63c1ca8b8d92863fa25b1d8fa58aa4811a774ab992f4cfb6c93850178ed8,f8e5b8a7a5e55a7411208b230d5991eead4b0ddb9fb1c69f4d48a03d0f6dcf0c_continuous_v1,[3 4]
off_on,10,M2_node,continuous,original_three,910000000,920000000,930000000,[1.369915210050848 0.8493643483484618 0.8995039402133708],1.19888705155969,9e9aef29c7d50ec06fc6bd6ce5b38bbba88d9938f0484755b4ccf9d6135d8eb6,f8e5b8a7a5e55a7411208b230d5991eead4b0ddb9fb1c69f4d48a03d0f6dcf0c_continuous_v1,14
off_on,10,M2_direct_joint,continuous,original_three,910000000,920000000,930000000,[1.273268939213865 0.9022905055920732 0.952917111269275],1.22462497822483,b80e621d5a5bd994fe832673995f4e52948e492766d09b5ac20337873356452c,f8e5b8a7a5e55a7411208b230d5991eead4b0ddb9fb1c69f4d48a03d0f6dcf0c_continuous_v1,[13 14]
off_on,10,M2_node_dominance,continuous,original_three,910000000,920000000,930000000,[1.273268939213865 0.9022905055920732 0.952917111269275],1.22462497822483,88a5374fc8db6d1f4e3bdcf0cbcb97945914096a932be70160f8f1407aebac74,f8e5b8a7a5e55a7411208b230d5991eead4b0ddb9fb1c69f4d48a03d0f6dcf0c_continuous_v1,[13 14]
on_off,20,H50,grid45,pair,910000000,920000000,930000000,[0.9851076137606712 0.9904766670067532],0.997751229949972,6be23762157f7e4319f9f59bfb349f729a53e9761baaff0c04f2e3f66afce863,f8e5b8a7a5e55a7411208b230d5991eead4b0ddb9fb1c69f4d48a03d0f6dcf0c,5
on_off,20,Zin50,grid45,pair,910000000,920000000,930000000,[6.248676554709594 3.218880126445633],4.84922729170951,813c8d7840e534514c0f73d5b0ade04a2cce9f3d1b6f26432a116f3e93be30ca,f8e5b8a7a5e55a7411208b230d5991eead4b0ddb9fb1c69f4d48a03d0f6dcf0c,6
on_off,20,H50_Zin50,grid45,pair,910000000,920000000,930000000,[4.46392523662068 2.36218707906588],3.49209988429884,96638989d616c2b35050bb234239141369d33d76a9129bbac45ad091752ba6b9,f8e5b8a7a5e55a7411208b230d5991eead4b0ddb9fb1c69f4d48a03d0f6dcf0c,[5 6]
on_off,20,H25,grid45,pair,910000000,920000000,930000000,[0.979346089874378 1.02013830317493],1.02039771732597,7e0ff6b4accee40273daf1bed1b63e08e81ea104c604291c1a3d0e51480a6b64,f8e5b8a7a5e55a7411208b230d5991eead4b0ddb9fb1c69f4d48a03d0f6dcf0c,3
on_off,20,Zin25,grid45,pair,910000000,920000000,930000000,[7.125576951850497 4.07547819359333],5.70973387193301,cfb99fa9f6e86900d888019dd910207a276da2ba62c50e338972dbca92757582,f8e5b8a7a5e55a7411208b230d5991eead4b0ddb9fb1c69f4d48a03d0f6dcf0c,4
on_off,20,H25_Zin25,grid45,pair,910000000,920000000,930000000,[5.078092315692403 2.957426134678361],4.07861587578495,1846967ba9830b1b67d9e7b26038fe35ae6a17182652fd00a329164fa84b2796,f8e5b8a7a5e55a7411208b230d5991eead4b0ddb9fb1c69f4d48a03d0f6dcf0c,[3 4]
on_off,20,M2_node,grid45,pair,910000000,920000000,930000000,[0.9099637059180223 1.341047379467417],1.26440399915849,49b3fad29445f8ea1281a8fb62f4440636b0155a0661e865cf089416bdc7aa3a,f8e5b8a7a5e55a7411208b230d5991eead4b0ddb9fb1c69f4d48a03d0f6dcf0c,14
on_off,20,M2_direct_joint,grid45,pair,910000000,920000000,930000000,[0.9424604858319868 1.151090218589243],1.12030632617235,5955e616a767143635e1f171ddc956f6344e99d846368d561d60a52189585613,f8e5b8a7a5e55a7411208b230d5991eead4b0ddb9fb1c69f4d48a03d0f6dcf0c,[13 14]
on_off,20,M2_node_dominance,grid45,pair,910000000,920000000,930000000,[0.9099637059180223 1.341047379467417],1.26440399915849,1bac0dcf402fe19b8af67cf72f722cc3c72e089af76df9742cc3e7ff2a08352d,f8e5b8a7a5e55a7411208b230d5991eead4b0ddb9fb1c69f4d48a03d0f6dcf0c,14
on_off,20,H50,continuous,pair,910000000,920000000,930000000,[0.9830493641478559 0.9891754668511923],0.974846021565051,0169c6b38359cd08a0eecea58457a7efc70cea303abec78b514b2701f773b01c,f8e5b8a7a5e55a7411208b230d5991eead4b0ddb9fb1c69f4d48a03d0f6dcf0c_continuous_v1,5
on_off,20,Zin50,continuous,pair,910000000,920000000,930000000,[1.031983812817739 1.100778015876935],1.08282638940157,424fb5eb9399481facfa70ba142fd113370472e7cb82f2d28949ab96c2e1b83c,f8e5b8a7a5e55a7411208b230d5991eead4b0ddb9fb1c69f4d48a03d0f6dcf0c_continuous_v1,6
on_off,20,H50_Zin50,continuous,pair,910000000,920000000,930000000,[0.9757957421401583 0.9840928799641371],1.01544349401371,ce32993bbe1a6be18859f421b9d45e4c9367642297d5d01701b0d9fae0f7f91a,f8e5b8a7a5e55a7411208b230d5991eead4b0ddb9fb1c69f4d48a03d0f6dcf0c_continuous_v1,[5 6]
on_off,20,H25,continuous,pair,910000000,920000000,930000000,[0.9673395570258023 1.019882880011764],1.00784924811687,2e5005983ecd8c480f022229d65f145aff59cb3545b0b486963b197e22913d79,f8e5b8a7a5e55a7411208b230d5991eead4b0ddb9fb1c69f4d48a03d0f6dcf0c_continuous_v1,3
on_off,20,Zin25,continuous,pair,910000000,920000000,930000000,[1.089675059433194 1.123239916596108],1.09447221887473,b11c081011c4ccded8cbf2d0f1c48a6f29914c5e0e5f832ccbdd757ec2d4f6f0,f8e5b8a7a5e55a7411208b230d5991eead4b0ddb9fb1c69f4d48a03d0f6dcf0c_continuous_v1,4
on_off,20,H25_Zin25,continuous,pair,910000000,920000000,930000000,[1.014167446654675 1.027883756920435],1.03226633357779,aa007742f566d1ef777d41055df8e19042dfefe46d2cfc13cd04357f5a447408,f8e5b8a7a5e55a7411208b230d5991eead4b0ddb9fb1c69f4d48a03d0f6dcf0c_continuous_v1,[3 4]
on_off,20,M2_node,continuous,pair,910000000,920000000,930000000,[0.9021776168213327 1.337627042132266],1.258302836841,e3abb6c711290093895d7f7c0600f42ed64900c8df43c8ae59bce4f569709823,f8e5b8a7a5e55a7411208b230d5991eead4b0ddb9fb1c69f4d48a03d0f6dcf0c_continuous_v1,14
on_off,20,M2_direct_joint,continuous,pair,910000000,920000000,930000000,[0.9403186354882814 1.146765099645202],1.11699066514791,2d5ad288c9b2ce4a51b3fe6fa6f4e3636e1062e5520438711f7b914bdf810457,f8e5b8a7a5e55a7411208b230d5991eead4b0ddb9fb1c69f4d48a03d0f6dcf0c_continuous_v1,[13 14]
on_off,20,M2_node_dominance,continuous,pair,910000000,920000000,930000000,[0.9021776168213327 1.337627042132266],1.258302836841,7e67a49b897aa1e82a36291e054e54e6a96c36000f072c38573da6f6015d8a79,f8e5b8a7a5e55a7411208b230d5991eead4b0ddb9fb1c69f4d48a03d0f6dcf0c_continuous_v1,14
on_off,20,H50,grid45,original_three,910000000,920000000,930000000,[1.383852409159931 1.081765254269571 0.9851076137606712],1.31290095035439,55883589af81805267e97b8ccdab608503a5027a3ae23dd04f74d3c26d0ffde6,f8e5b8a7a5e55a7411208b230d5991eead4b0ddb9fb1c69f4d48a03d0f6dcf0c,5
on_off,20,Zin50,grid45,original_three,910000000,920000000,930000000,[1.102994340501968 4.126025155365893 6.248676554709594],4.83408696195085,1d85ef72c3344a79087a933ef2cb950ccf0c843d2e07256bb94ef34a36e2aeb0,f8e5b8a7a5e55a7411208b230d5991eead4b0ddb9fb1c69f4d48a03d0f6dcf0c,6
on_off,20,H50_Zin50,grid45,original_three,910000000,920000000,930000000,[1.238786131006109 2.97293187462622 4.46392523662068],3.46117653570687,399c9deae624b5cfc8a21fdad456e356f6055981dd99225c723cc17d98443652,f8e5b8a7a5e55a7411208b230d5991eead4b0ddb9fb1c69f4d48a03d0f6dcf0c,[5 6]
on_off,20,H25,grid45,original_three,910000000,920000000,930000000,[1.329910837742461 1.038187685570165 0.979346089874378],1.32447543138684,e891013ac5b85291bd40881696cbefa44cc642aa150fa6da7b98f02fd8e03166,f8e5b8a7a5e55a7411208b230d5991eead4b0ddb9fb1c69f4d48a03d0f6dcf0c,3
on_off,20,Zin25,grid45,original_three,910000000,920000000,930000000,[1.131105857313279 4.874394388674638 7.125576951850497],5.40533288641,b3695b9711870f0eff61a0b9624dc3647bc6205558a97730a64d9605a545c5bf,f8e5b8a7a5e55a7411208b230d5991eead4b0ddb9fb1c69f4d48a03d0f6dcf0c,4
on_off,20,H25_Zin25,grid45,original_three,910000000,920000000,930000000,[1.19122137497949 3.509129067776615 5.078092315692403],3.87170732151245,30bd5e1d9d446d92947549a75077d10147a245068f038771fb5930b965ad1099,f8e5b8a7a5e55a7411208b230d5991eead4b0ddb9fb1c69f4d48a03d0f6dcf0c,[3 4]
on_off,20,M2_node,grid45,original_three,910000000,920000000,930000000,[1.252210981706469 0.8625030666434329 0.9099637059180223],1.24629864833386,54c1e340c38faf47ec67af808e6f54c34f286e38c12ad84fd885e6b0981680b8,f8e5b8a7a5e55a7411208b230d5991eead4b0ddb9fb1c69f4d48a03d0f6dcf0c,14
on_off,20,M2_direct_joint,grid45,original_three,910000000,920000000,930000000,[1.249114698628868 0.9214760346103483 0.9424604858319868],1.24245396195299,a972eb615cf0fc6e7ff60b6f1b6503b8a4db723ef240542d154f86d83bd7a93c,f8e5b8a7a5e55a7411208b230d5991eead4b0ddb9fb1c69f4d48a03d0f6dcf0c,[13 14]
