regime,snr_db,variant,scheme,profile,library,truth_id,n,truth_in_library,correct_unique_k,false_unique_k,truth_covered_k,nonempty_k,ambiguous_k,low_confidence_k,rejected_k,mean_set_size,correct_unique_ci_low,correct_unique_ci_high,false_unique_ci_low,false_unique_ci_high,calibration_identity
on_off,20,nominal,M2_node_dominance,grid45,pair,MIRROR_M3,30,1,28,0,30,30,0,0,2,1,0.786765416373831,0.98152297620873,0,0.113513393173968,1bac0dcf402fe19b8af67cf72f722cc3c72e089af76df9742cc3e7ff2a08352d
on_off,20,nominal,H50,continuous,pair,MIRROR_M3,30,1,0,0,30,30,29,0,1,2,0,0.113513393173968,0,0.113513393173968,0169c6b38359cd08a0eecea58457a7efc70cea303abec78b514b2701f773b01c
on_off,20,nominal,Zin50,continuous,pair,MIRROR_M3,30,1,30,0,30,30,0,0,0,1,0.886486606826032,1,0,0.113513393173968,424fb5eb9399481facfa70ba142fd113370472e7cb82f2d28949ab96c2e1b83c
on_off,20,nominal,H50_Zin50,continuous,pair,MIRROR_M3,30,1,27,0,27,27,0,0,3,0.9,0.74378917420816,0.965400111252666,0,0.113513393173968,ce32993bbe1a6be18859f421b9d45e4c9367642297d5d01701b0d9fae0f7f91a
on_off,20,nominal,H25,continuous,pair,MIRROR_M3,30,1,0,0,29,29,9,20,1,1.26666666666667,0,0.113513393173968,0,0.113513393173968,2e5005983ecd8c480f022229d65f145aff59cb3545b0b486963b197e22913d79
on_off,20,nominal,Zin25,continuous,pair,MIRROR_M3,30,1,30,0,30,30,0,0,0,1,0.886486606826032,1,0,0.113513393173968,b11c081011c4ccded8cbf2d0f1c48a6f29914c5e0e5f832ccbdd757ec2d4f6f0
on_off,20,nominal,H25_Zin25,continuous,pair,MIRROR_M3,30,1,30,0,30,30,0,0,0,1,0.886486606826032,1,0,0.113513393173968,aa007742f566d1ef777d41055df8e19042dfefe46d2cfc13cd04357f5a447408
on_off,20,nominal,M2_node,continuous,pair,MIRROR_M3,30,1,28,0,30,30,0,0,2,1,0.786765416373831,0.98152297620873,0,0.113513393173968,e3abb6c711290093895d7f7c0600f42ed64900c8df43c8ae59bce4f569709823
on_off,20,nominal,M2_direct_joint,continuous,pair,MIRROR_M3,30,1,30,0,30,30,0,0,0,1,0.886486606826032,1,0,0.113513393173968,2d5ad288c9b2ce4a51b3fe6fa6f4e3636e1062e5520438711f7b914bdf810457
on_off,20,nominal,M2_node_dominance,continuous,pair,MIRROR_M3,30,1,28,0,30,30,0,0,2,1,0.786765416373831,0.98152297620873,0,0.113513393173968,7e67a49b897aa1e82a36291e054e54e6a96c36000f072c38573da6f6015d8a79
on_off,20,nominal,H50,grid45,original_three,MIRROR_M3,30,0,0,26,0,30,0,4,0,1,0,0.113513393173968,0.703186733179638,0.946903445159452,55883589af81805267e97b8ccdab608503a5027a3ae23dd04f74d3c26d0ffde6
on_off,20,nominal,Zin50,grid45,original_three,MIRROR_M3,30,0,0,0,0,0,0,0,30,0,0,0.113513393173968,0,0.113513393173968,1d85ef72c3344a79087a933ef2cb950ccf0c843d2e07256bb94ef34a36e2aeb0
on_off,20,nominal,H50_Zin50,grid45,original_three,MIRROR_M3,30,0,0,0,0,0,0,0,30,0,0,0.113513393173968,0,0.113513393173968,399c9deae624b5cfc8a21fdad456e356f6055981dd99225c723cc17d98443652
on_off,20,nominal,H25,grid45,original_three,MIRROR_M3,30,0,0,12,0,12,0,0,18,0.4,0,0.113513393173968,0.245906281168019,0.576796397466775,e891013ac5b85291bd40881696cbefa44cc642aa150fa6da7b98f02fd8e03166
on_off,20,nominal,Zin25,grid45,original_three,MIRROR_M3,30,0,0,0,0,0,0,0,30,0,0,0.113513393173968,0,0.113513393173968,b3695b9711870f0eff61a0b9624dc3647bc6205558a97730a64d9605a545c5bf
on_off,20,nominal,H25_Zin25,grid45,original_three,MIRROR_M3,30,0,0,0,0,0,0,0,30,0,0,0.113513393173968,0,0.113513393173968,30bd5e1d9d446d92947549a75077d10147a245068f038771fb5930b965ad1099
on_off,20,nominal,M2_node,grid45,original_three,MIRROR_M3,30,0,0,0,0,0,0,0,30,0,0,0.113513393173968,0,0.113513393173968,54c1e340c38faf47ec67af808e6f54c34f286e38c12ad84fd885e6b0981680b8
on_off,20,nominal,M2_direct_joint,grid45,original_three,MIRROR_M3,30,0,0,0,0,0,0,0,30,0,0,0.113513393173968,0,0.113513393173968,a972eb615cf0fc6e7ff60b6f1b6503b8a4db723ef240542d154f86d83bd7a93c
on_off,20,nominal,M2_node_dominance,grid45,original_three,MIRROR_M3,30,0,0,0,0,0,0,0,30,0,0,0.113513393173968,0,0.113513393173968,514b5306f5473ef0cb509387c7bd81c96afe82c4ef63312884bcd27830b0b484
on_off,20,nominal,H50,continuous,original_three,MIRROR_M3,30,0,0,26,0,30,0,4,0,1,0,0.113513393173968,0.703186733179638,0.946903445159452,8e8ecd6af63e31e904faafc26a658a8d3f3a451bea7713f0f314c41470545168
on_off,20,nominal,Zin50,continuous,original_three,MIRROR_M3,30,0,0,0,0,0,0,0,30,0,0,0.113513393173968,0,0.113513393173968,8331fe41b078fff9620a9baf2acb64f49c7017969f35332eeb48bc1e0b78c29b
on_off,20,nominal,H50_Zin50,continuous,original_three,MIRROR_M3,30,0,0,0,0,0,0,0,30,0,0,0.113513393173968,0,0.113513393173968,c4f2c4ae3cd414cb7827a7f2c3cc12d9efc9d9df825ca587c084741e74ea62db
on_off,20,nominal,H25,continuous,original_three,MIRROR_M3,30,0,0,9,0,9,0,0,21,0.3,0,0.113513393173968,0.166647482682438,0.478757874587149,dc5a46cfcd34807a078dfee441d87d97a82992b94e13c8c3a2334fc3ce689de8
on_off,20,nominal,Zin25,continuous,original_three,MIRROR_M3,30,0,0,0,0,0,0,0,30,0,0,0.113513393173968,0,0.113513393173968,0c04c5e047836a69d656f999ff895126b11473db9c9076d006816a85baad1af9
on_off,20,nominal,H25_Zin25,continuous,original_three,MIRROR_M3,30,0,0,0,0,0,0,0,30,0,0,0.113513393173968,0,0.113513393173968,32e150471f4a4e2f4e19db92caaac3e36412a91c2eb3e78c441c69fd260c51a1
on_off,20,nominal,M2_node,continuous,original_three,MIRROR_M3,30,0,0,0,0,0,0,0,30,0,0,0.113513393173968,0,0.113513393173968,589b660c3229fb457ecceaa02638d72fdf9ef526bf5fd42ca85a80b6626da44f
on_off,20,nominal,M2_direct_joint,continuous,original_three,MIRROR_M3,30,0,0,0,0,0,0,0,30,0,0,0.113513393173968,0,0.113513393173968,b63d49360045ad5db5e3bffa8224518c4d6b808ee56887588691cea0f61481fb
on_off,20,nominal,M2_node_dominance,continuous,original_three,MIRROR_M3,30,0,0,0,0,0,0,0,30,0,0,0.113513393173968,0,0.113513393173968,d049a8ec2c4789fa6fadb0edf13d8e0114a937ffb7a060e4ac5e4bbefb4bc2ed
on_off,10,nominal,H50,grid45,original_three,G001,30,1,0,0,30,30,0,30,0,1,0,0.113513393173968,0,0.113513393173968,514c47f89ec828fc8e4fededefaebf5db276c9a83530d457b92dd7990089acd3
on_off,10,nominal,Zin50,grid45,original_three,G001,30,1,26,0,26,26,0,0,4,0.866666666666667,0.703186733179638,0.946903445159452,0,0.113513393173968,2d414a09534c3744eea41b74fde87fba5a1ba48e4142ff69f64116e7cabc88e3
on_off,10,nominal,H50_Zin50,grid45,original_three,G001,30,1,30,0,30,30,0,0,0,1,0.886486606826032,1,0,0.113513393173968,4470a6aa80a0b1a9f3f0cddda1c877e1b79aeea6dd9e027fb2ccbf3bfca492cf
on_off,10,nominal,H25,grid45,original_three,G001,30,1,0,0,30,30,0,25,5,1,0,0.113513393173968,0,0.113513393173968,741829c8ad55629c24ef4d84bae98baeb1115ba2198cd0cfcf422f12396bcf6a
on_off,10,nominal,Zin25,grid45,original_three,G001,30,1,29,0,29,29,0,0,1,0.966666666666667,0.833296090085909,0.994091409618388,0,0.113513393173968,0ee1bc8a7f7066d784273d4771e5f5ef4fdf1613ec287abb79fcd010bee23ad3
on_off,10,nominal,H25_Zin25,grid45,original_three,G001,30,1,27,0,27,27,0,0,3,0.9,0.74378917420816,0.965400111252666,0,0.113513393173968,e73b58636efccf0e6fd13026a98be565365ebf0ad6fa045b5a6a3699d5b9bfdf
on_off,10,nominal,M2_node,grid45,original_three,G001,30,1,0,0,30,30,0,28,2,1,0,0.113513393173968,0,0.113513393173968,f4b21d60dbea1d04cd54e6da9bf2a923003790c0ad7188c43ba5d483d928172d
on_off,10,nominal,M2_direct_joint,grid45,original_three,G001,30,1,0,0,29,29,0,29,1,0.966666666666667,0,0.113513393173968,0,0.113513393173968,a4fe243da8f37fe644144ec27fb37ad741f10e2c23a6c6325222ae274b955368
on_off,10,nominal,M2_node_dominance,grid45,original_three,G001,30,1,0,0,29,29,0,29,1,0.966666666666667,0,0.113513393173968,0,0.113513393173968,198a71f441be1e726a45e6fbc00edd6611db4a8a727c46c6ee8352d13781e3bf
on_off,10,nominal,H50,continuous,original_three,G001,30,1,0,0,30,30,0,30,0,1,0,0.113513393173968,0,0.113513393173968,2623d893fc1a7e00845d77defe3bb36466b43a540f146cae1178a055f13be9d1
on_off,10,nominal,Zin50,continuous,original_three,G001,30,1,26,0,26,26,0,0,4,0.866666666666667,0.703186733179638,0.946903445159452,0,0.113513393173968,7e61fd972fb9394214e4f9d3f8102a5d4d07f51bc95dbb2ee905683a11a79551
on_off,10,nominal,H50_Zin50,continuous,original_three,G001,30,1,28,0,29,29,0,0,2,0.966666666666667,0.786765416373831,0.98152297620873,0,0.113513393173968,11f0f6236150031d5cfa9885faddd26148305ecbc5112bc11733b6081c505a90
on_off,10,nominal,H25,continuous,original_three,G001,30,1,0,0,30,30,0,26,4,1,0,0.113513393173968,0,0.113513393173968,96df2dddf90cf081b20117da2399e124b8dba7681bf08a4e29123bde392b2040
on_off,10,nominal,Zin25,continuous,original_three,G001,30,1,28,0,29,29,0,0,2,0.966666666666667,0.786765416373831,0.98152297620873,0,0.113513393173968,979bba467321e89d8530f844954ba3e50eed93148b0509275ca9d2d33bc7832d
on_off,10,nominal,H25_Zin25,continuous,original_three,G001,30,1,27,0,27,27,0,0,3,0.9,0.74378917420816,0.965400111252666,0,0.113513393173968,4831eeda7ff4a0d1118272d61ccff83b99415a861ff8e389c0ea7e35a6dcbb28
on_off,10,nominal,M2_node,continuous,original_three,G001,30,1,0,0,30,30,0,28,2,1,0,0.113513393173968,0,0.113513393173968,7231c35d8e7d2c44970b7df204e603e40f3aea5ea6ca50cad23e9766526df622
on_off,10,nominal,M2_direct_joint,continuous,original_three,G001,30,1,0,0,29,29,0,29,1,0.966666666666667,0,0.113513393173968,0,0.113513393173968,f7bd3f19d679e689ca97a26acf28c4615a30b23a8321f6e01d249bbf399a5018
on_off,10,nominal,M2_node_dominance,continuous,original_three,G001,30,1,0,0,29,29,0,29,1,0.966666666666667,0,0.113513393173968,0,0.113513393173968,44bafecbd5178e49902e562d47cbfa4af16df963fa96e8860080bb23a1b090a6
on_off,10,nominal,H50,grid45,original_three,G002,30,1,0,0,29,29,0,29,1,0.966666666666667,0,0.113513393173968,0,0.113513393173968,514c47f89ec828fc8e4fededefaebf5db276c9a83530d457b92dd7990089acd3
on_off,10,nominal,Zin50,grid45,original_three,G002,30,1,29,0,29,29,0,0,1,0.966666666666667,0.833296090085909,0.994091409618388,0,0.113513393173968,2d414a09534c3744eea41b74fde87fba5a1ba48e4142ff69f64116e7cabc88e3
on_off,10,nominal,H50_Zin50,grid45,original_three,G002,30,1,29,0,29,29,0,0,1,0.966666666666667,0.833296090085909,0.994091409618388,0,0.113513393173968,4470a6aa80a0b1a9f3f0cddda1c877e1b79aeea6dd9e027fb2ccbf3bfca492cf
on_off,10,nominal,H25,grid45,original_three,G002,30,1,0,0,26,26,0,26,4,0.866666666666667,0,0.113513393173968,0,0.113513393173968,741829c8ad55629c24ef4d84bae98baeb1115ba2198cd0cfcf422f12396bcf6a
on_off,10,nominal,Zin25,grid45,original_three,G002,30,1,28,0,28,28,0,0,2,0.933333333333333,0.786765416373831,0.98152297620873,0,0.113513393173968,0ee1bc8a7f7066d784273d4771e5f5ef4fdf1613ec287abb79fcd010bee23ad3
on_off,10,nominal,H25_Zin25,grid45,original_three,G002,30,1,28,0,28,28,0,0,2,0.933333333333333,0.786765416373831,0.98152297620873,0,0.113513393173968,e73b58636efccf0e6fd13026a98be565365ebf0ad6fa045b5a6a3699d5b9bfdf
on_off,10,nominal,M2_node,grid45,original_three,G002,30,1,0,0,29,29,0,29,1,0.966666666666667,0,0.113513393173968,0,0.113513393173968,f4b21d60dbea1d04cd54e6da9bf2a923003790c0ad7188c43ba5d483d928172d
on_off,10,nominal,M2_direct_joint,grid45,original_three,G002,30,1,0,0,29,29,0,29,1,0.966666666666667,0,0.113513393173968,0,0.113513393173968,a4fe243da8f37fe644144ec27fb37ad741f10e2c23a6c6325222ae274b955368
on_off,10,nominal,M2_node_dominance,grid45,original_three,G002,30,1,0,0,29,29,0,29,1,0.966666666666667,0,0.113513393173968,0,0.113513393173968,198a71f441be1e726a45e6fbc00edd6611db4a8a727c46c6ee8352d13781e3bf
on_off,10,nominal,H50,continuous,original_three,G002,30,1,0,0,30,30,0,30,0,1,0,0.113513393173968,0,0.113513393173968,2623d893fc1a7e00845d77defe3bb36466b43a540f146cae1178a055f13be9d1
on_off,10,nominal,Zin50,continuous,original_three,G002,30,1,29,0,29,29,0,0,1,0.966666666666667,0.833296090085909,0.994091409618388,0,0.113513393173968,7e61fd972fb9394214e4f9d3f8102a5d4d07f51bc95dbb2ee905683a11a79551
on_off,10,nominal,H50_Zin50,continuous,original_three,G002,30,1,30,0,30,30,0,0,0,1,0.886486606826032,1,0,0.113513393173968,11f0f6236150031d5cfa9885faddd26148305ecbc5112bc11733b6081c505a90
on_off,10,nominal,H25,continuous,original_three,G002,30,1,0,0,27,27,0,27,3,0.9,0,0.113513393173968,0,0.113513393173968,96df2dddf90cf081b20117da2399e124b8dba7681bf08a4e29123bde392b2040
on_off,10,nominal,Zin25,continuous,original_three,G002,30,1,28,0,30,30,0,0,2,1,0.786765416373831,0.98152297620873,0,0.113513393173968,979bba467321e89d8530f844954ba3e50eed93148b0509275ca9d2d33bc7832d
on_off,10,nominal,H25_Zin25,continuous,original_three,G002,30,1,30,0,30,30,0,0,0,1,0.886486606826032,1,0,0.113513393173968,4831eeda7ff4a0d1118272d61ccff83b99415a861ff8e389c0ea7e35a6dcbb28
on_off,10,nominal,M2_node,continuous,original_three,G002,30,1,0,0,28,28,0,28,2,0.933333333333333,0,0.113513393173968,0,0.113513393173968,7231c35d8e7d2c44970b7df204e603e40f3aea5ea6ca50cad23e9766526df622
on_off,10,nominal,M2_direct_joint,continuous,original_three,G002,30,1,0,0,29,29,0,29,1,0.966666666666667,0,0.113513393173968,0,0.113513393173968,f7bd3f19d679e689ca97a26acf28c4615a30b23a8321f6e01d249bbf399a5018
on_off,10,nominal,M2_node_dominance,continuous,original_three,G002,30,1,0,0,29,29,0,29,1,0.966666666666667,0,0.113513393173968,0,0.113513393173968,44bafecbd5178e49902e562d47cbfa4af16df963fa96e8860080bb23a1b090a6
on_off,10,nominal,H50,grid45,pair,G003,30,1,0,0,29,29,28,1,1,1.9,0,0.113513393173968,0,0.113513393173968,71465cf8a57e9995ec63c2ce0770a664482a3ed8bc10f0a16a1960c5d23fb10c
on_off,10,nominal,Zin50,grid45,pair,G003,30,1,30,0,30,30,0,0,0,1,0.886486606826032,1,0,0.113513393173968,b83781bb7c2aa4cc166136be88e5328c74cd8d9a00cc726ce4e9b93fb8f0bc9e
on_off,10,nominal,H50_Zin50,grid45,pair,G003,30,1,30,0,30,30,0,0,0,1,0.886486606826032,1,0,0.113513393173968,de50e39e23b140b2e028581c10b1f178ee501a472503256814b22caae78ff387
on_off,10,nominal,H25,grid45,pair,G003,30,1,0,0,30,30,29,0,1,1.96666666666667,0,0.113513393173968,0,0.113513393173968,eb461bc6f5aaccfc6a1c7b0c00b3811aee3ea0aaeed25f916eebc46eccdd840e
on_off,10,nominal,Zin25,grid45,pair,G003,30,1,30,0,30,30,0,0,0,1,0.886486606826032,1,0,0.113513393173968,616e8d32d4be3218f6ff6b5c50947f35cb121c5b443df96f9fc6d42808f620ef
on_off,10,nominal,H25_Zin25,grid45,pair,G003,30,1,30,0,30,30,0,0,0,1,0.886486606826032,1,0,0.113513393173968,b6e2ad66eb84032f5142b410fb598bfcda2cade3d2109f1efdb07571a5db9a3d
on_off,10,nominal,M2_node,grid45,pair,G003,30,1,0,0,28,28,0,28,2,0.933333333333333,0,0.113513393173968,0,0.113513393173968,12fa3ef7bf5c8d0e8ad280b6625b0ced45a49b9c8c4adb2d852ad905080e83e8
on_off,10,nominal,M2_direct_joint,grid45,pair,G003,30,1,0,0,30,30,0,30,0,1,0,0.113513393173968,0,0.113513393173968,a5f7279c3e759342df59d07d1c9e9ba1e0504ecd3c7a63c56280694af597090f
on_off,10,nominal,M2_node_dominance,grid45,pair,G003,30,1,0,0,28,28,0,28,2,0.933333333333333,0,0.113513393173968,0,0.113513393173968,62918925662ead46ac615f479e4e0ba82c9fd6c997b14615dea9f955de79740a
on_off,10,nominal,H50,continuous,pair,G003,30,1,0,0,30,30,28,2,0,1.93333333333333,0,0.113513393173968,0,0.113513393173968,b91217827e843971ff9fbb1025b99c08a51f917dd674d7b1337263d900a7d2b5
on_off,10,nominal,Zin50,continuous,pair,G003,30,1,28,0,30,30,0,0,2,1,0.786765416373831,0.98152297620873,0,0.113513393173968,10efda7ea53c0a93391f59c042bf6e087d9e408d82619f24bd3f38c63800467e
on_off,10,nominal,H50_Zin50,continuous,pair,G003,30,1,30,0,30,30,0,0,0,1,0.886486606826032,1,0,0.113513393173968,f39396417264027215389a4051c760b881f97ca2c1a8045dfecb7dce75680456
on_off,10,nominal,H25,continuous,pair,G003,30,1,0,0,30,30,29,0,1,1.96666666666667,0,0.113513393173968,0,0.113513393173968,e3821a418d6f938812f3327e088bebbc540fc2ccce67a47d79ff7d659917bd1c
on_off,10,nominal,Zin25,continuous,pair,G003,30,1,28,0,30,30,0,0,2,1,0.786765416373831,0.98152297620873,0,0.113513393173968,32d3de6bbf4a393d35e50ea98a43a7344c4999fdb65bd577182fe2ce77f8883c
on_off,10,nominal,H25_Zin25,continuous,pair,G003,30,1,27,0,29,29,0,0,3,0.966666666666667,0.74378917420816,0.965400111252666,0,0.113513393173968,4aa615207ed7c5ad008c39f46b4d27ef6c4aa3f8632f940c8b26b00860703d50
on_off,10,nominal,M2_node,continuous,pair,G003,30,1,0,0,28,28,0,28,2,0.933333333333333,0,0.113513393173968,0,0.113513393173968,aac6dd2e76b7970505f28d936748a296ea5e4eed44bb6893529a078823bc8e54
on_off,10,nominal,M2_direct_joint,continuous,pair,G003,30,1,0,0,30,30,0,30,0,1,0,0.113513393173968,0,0.113513393173968,d6c71f98fc9174880884797f1f0e945b111216ebac8fade6fc1b728f35b6d581
on_off,10,nominal,M2_node_dominance,continuous,pair,G003,30,1,0,0,28,28,0,28,2,0.933333333333333,0,0.113513393173968,0,0.113513393173968,b6011d4b3e50a63ba1b5f14b78c7e7462d8c9b9a685544a4df6d0e31e6c0e261
on_off,10,nominal,H50,grid45,original_three,G003,30,1,0,0,29,29,0,29,1,0.966666666666667,0,0.113513393173968,0,0.113513393173968,514c47f89ec828fc8e4fededefaebf5db276c9a83530d457b92dd7990089acd3
on_off,10,nominal,Zin50,grid45,original_three,G003,30,1,30,0,30,30,0,0,0,1,0.886486606826032,1,0,0.113513393173968,2d414a09534c3744eea41b74fde87fba5a1ba48e4142ff69f64116e7cabc88e3
on_off,10,nominal,H50_Zin50,grid45,original_three,G003,30,1,30,0,30,30,0,0,0,1,0.886486606826032,1,0,0.113513393173968,4470a6aa80a0b1a9f3f0cddda1c877e1b79aeea6dd9e027fb2ccbf3bfca492cf
on_off,10,nominal,H25,grid45,original_three,G003,30,1,0,0,30,30,0,30,0,1,0,0.113513393173968,0,0.113513393173968,741829c8ad55629c24ef4d84bae98baeb1115ba2198cd0cfcf422f12396bcf6a
on_off,10,nominal,Zin25,grid45,original_three,G003,30,1,30,0,30,30,0,0,0,1,0.886486606826032,1,0,0.113513393173968,0ee1bc8a7f7066d784273d4771e5f5ef4fdf1613ec287abb79fcd010bee23ad3
on_off,10,nominal,H25_Zin25,grid45,original_three,G003,30,1,30,0,30,30,0,0,0,1,0.886486606826032,1,0,0.113513393173968,e73b58636efccf0e6fd13026a98be565365ebf0ad6fa045b5a6a3699d5b9bfdf
on_off,10,nominal,M2_node,grid45,original_three,G003,30,1,0,0,28,28,0,28,2,0.933333333333333,0,0.113513393173968,0,0.113513393173968,f4b21d60dbea1d04cd54e6da9bf2a923003790c0ad7188c43ba5d483d928172d
on_off,10,nominal,M2_direct_joint,grid45,original_three,G003,30,1,0,0,30,30,0,30,0,1,0,0.113513393173968,0,0.113513393173968,a4fe243da8f37fe644144ec27fb37ad741f10e2c23a6c6325222ae274b955368
on_off,10,nominal,M2_node_dominance,grid45,original_three,G003,30,1,0,0,30,30,0,30,0,1,0,0.113513393173968,0,0.113513393173968,198a71f441be1e726a45e6fbc00edd6611db4a8a727c46c6ee8352d13781e3bf
on_off,10,nominal,H50,continuous,original_three,G003,30,1,0,0,30,30,0,30,0,1,0,0.113513393173968,0,0.113513393173968,2623d893fc1a7e00845d77defe3bb36466b43a540f146cae1178a055f13be9d1
on_off,10,nominal,Zin50,continuous,original_three,G003,30,1,29,0,30,30,0,0,1,1,0.833296090085909,0.994091409618388,0,0.113513393173968,7e61fd972fb9394214e4f9d3f8102a5d4d07f51bc95dbb2ee905683a11a79551
on_off,10,nominal,H50_Zin50,continuous,original_three,G003,30,1,30,0,30,30,0,0,0,1,0.886486606826032,1,0,0.113513393173968,11f0f6236150031d5cfa9885faddd26148305ecbc5112bc11733b6081c505a90
on_off,10,nominal,H25,continuous,original_three,G003,30,1,0,0,30,30,0,30,0,1,0,0.113513393173968,0,0.113513393173968,96df2dddf90cf081b20117da2399e124b8dba7681bf08a4e29123bde392b2040
on_off,10,nominal,Zin25,continuous,original_three,G003,30,1,27,0,30,30,0,0,3,1,0.74378917420816,0.965400111252666,0,0.113513393173968,979bba467321e89d8530f844954ba3e50eed93148b0509275ca9d2d33bc7832d
on_off,10,nominal,H25_Zin25,continuous,original_three,G003,30,1,29,0,29,29,0,0,1,0.966666666666667,0.833296090085909,0.994091409618388,0,0.113513393173968,4831eeda7ff4a0d1118272d61ccff83b99415a861ff8e389c0ea7e35a6dcbb28
on_off,10,nominal,M2_node,continuous,original_three,G003,30,1,0,0,28,28,0,28,2,0.933333333333333,0,0.113513393173968,0,0.113513393173968,7231c35d8e7d2c44970b7df204e603e40f3aea5ea6ca50cad23e9766526df622
on_off,10,nominal,M2_direct_joint,continuous,original_three,G003,30,1,0,0,30,30,0,30,0,1,0,0.113513393173968,0,0.113513393173968,f7bd3f19d679e689ca97a26acf28c4615a30b23a8321f6e01d249bbf399a5018
on_off,10,nominal,M2_node_dominance,continuous,original_three,G003,30,1,0,0,30,30,0,30,0,1,0,0.113513393173968,0,0.113513393173968,44bafecbd5178e49902e562d47cbfa4af16df963fa96e8860080bb23a1b090a6
on_off,10,nominal,H50,grid45,pair,MIRROR_M3,30,1,0,0,29,30,29,1,0,1.96666666666667,0,0.113513393173968,0,0.113513393173968,71465cf8a57e9995ec63c2ce0770a664482a3ed8bc10f0a16a1960c5d23fb10c
on_off,10,nominal,Zin50,grid45,pair,MIRROR_M3,30,1,28,0,28,28,0,0,2,0.933333333333333,0.786765416373831,0.98152297620873,0,0.113513393173968,b83781bb7c2aa4cc166136be88e5328c74cd8d9a00cc726ce4e9b93fb8f0bc9e
on_off,10,nominal,H50_Zin50,grid45,pair,MIRROR_M3,30,1,28,0,28,28,0,0,2,0.933333333333333,0.786765416373831,0.98152297620873,0,0.113513393173968,de50e39e23b140b2e028581c10b1f178ee501a472503256814b22caae78ff387
on_off,10,nominal,H25,grid45,pair,MIRROR_M3,30,1,0,0,29,30,28,0,2,1.96666666666667,0,0.113513393173968,0,0.113513393173968,eb461bc6f5aaccfc6a1c7b0c00b3811aee3ea0aaeed25f916eebc46eccdd840e
on_off,10,nominal,Zin25,grid45,pair,MIRROR_M3,30,1,27,0,27,27,0,0,3,0.9,0.74378917420816,0.965400111252666,0,0.113513393173968,616e8d32d4be3218f6ff6b5c50947f35cb121c5b443df96f9fc6d42808f620ef
on_off,10,nominal,H25_Zin25,grid45,pair,MIRROR_M3,30,1,27,0,27,27,0,0,3,0.9,0.74378917420816,0.965400111252666,0,0.113513393173968,b6e2ad66eb84032f5142b410fb598bfcda2cade3d2109f1efdb07571a5db9a3d
on_off,10,nominal,M2_node,grid45,pair,MIRROR_M3,30,1,0,0,29,29,0,28,2,0.966666666666667,0,0.113513393173968,0,0.113513393173968,12fa3ef7bf5c8d0e8ad280b6625b0ced45a49b9c8c4adb2d852ad905080e83e8
on_off,10,nominal,M2_direct_joint,grid45,pair,MIRROR_M3,30,1,0,0,29,29,0,28,2,0.966666666666667,0,0.113513393173968,0,0.113513393173968,a5f7279c3e759342df59d07d1c9e9ba1e0504ecd3c7a63c56280694af597090f
on_off,10,nominal,M2_node_dominance,grid45,pair,MIRROR_M3,30,1,0,0,29,29,0,28,2,0.966666666666667,0,0.113513393173968,0,0.113513393173968,62918925662ead46ac615f479e4e0ba82c9fd6c997b14615dea9f955de79740a
on_off,10,nominal,H50,continuous,pair,MIRROR_M3,30,1,0,0,30,30,30,0,0,2,0,0.113513393173968,0,0.113513393173968,b91217827e843971ff9fbb1025b99c08a51f917dd674d7b1337263d900a7d2b5
on_off,10,nominal,Zin50,continuous,pair,MIRROR_M3,30,1,29,0,29,29,0,0,1,0.966666666666667,0.833296090085909,0.994091409618388,0,0.113513393173968,10efda7ea53c0a93391f59c042bf6e087d9e408d82619f24bd3f38c63800467e
on_off,10,nominal,H50_Zin50,continuous,pair,MIRROR_M3,30,1,30,0,30,30,0,0,0,1,0.886486606826032,1,0,0.113513393173968,f39396417264027215389a4051c760b881f97ca2c1a8045dfecb7dce75680456
on_off,10,nominal,H25,continuous,pair,MIRROR_M3,30,1,0,0,28,30,28,0,2,1.93333333333333,0,0.113513393173968,0,0.113513393173968,e3821a418d6f938812f3327e088bebbc540fc2ccce67a47d79ff7d659917bd1c
on_off,10,nominal,Zin25,continuous,pair,MIRROR_M3,30,1,29,0,29,29,0,0,1,0.966666666666667,0.833296090085909,0.994091409618388,0,0.113513393173968,32d3de6bbf4a393d35e50ea98a43a7344c4999fdb65bd577182fe2ce77f8883c
on_off,10,nominal,H25_Zin25,continuous,pair,MIRROR_M3,30,1,30,0,30,30,0,0,0,1,0.886486606826032,1,0,0.113513393173968,4aa615207ed7c5ad008c39f46b4d27ef6c4aa3f8632f940c8b26b00860703d50
on_off,10,nominal,M2_node,continuous,pair,MIRROR_M3,30,1,0,0,29,29,0,28,2,0.966666666666667,0,0.113513393173968,0,0.113513393173968,aac6dd2e76b7970505f28d936748a296ea5e4eed44bb6893529a078823bc8e54
on_off,10,nominal,M2_direct_joint,continuous,pair,MIRROR_M3,30,1,0,0,29,29,0,26,4,0.966666666666667,0,0.113513393173968,0,0.113513393173968,d6c71f98fc9174880884797f1f0e945b111216ebac8fade6fc1b728f35b6d581
on_off,10,nominal,M2_node_dominance,continuous,pair,MIRROR_M3,30,1,0,0,29,29,0,28,2,0.966666666666667,0,0.113513393173968,0,0.113513393173968,b6011d4b3e50a63ba1b5f14b78c7e7462d8c9b9a685544a4df6d0e31e6c0e261
on_off,10,nominal,H50,grid45,original_three,MIRROR_M3,30,0,0,0,0,30,0,30,0,1,0,0.113513393173968,0,0.113513393173968,514c47f89ec828fc8e4fededefaebf5db276c9a83530d457b92dd7990089acd3
