method_id,candidate_id,sample_count,minimum_attainable_p,status,parameter_calibration_hash,experiment_hash
scaled,R21C_004,10,0.0909090909090909,calibrated,eacc3c72716ba919df06eaf503d3bf2bf669d9faa4988ac9487fefb1d65c1ea3,24f76753ff8763db5048f060e04a1ee75cd88e07bdda0ca2b7450fce129b40c1
scaled,R21C_005,10,0.0909090909090909,calibrated,eacc3c72716ba919df06eaf503d3bf2bf669d9faa4988ac9487fefb1d65c1ea3,24f76753ff8763db5048f060e04a1ee75cd88e07bdda0ca2b7450fce129b40c1
scaled,R21C_006,10,0.0909090909090909,calibrated,eacc3c72716ba919df06eaf503d3bf2bf669d9faa4988ac9487fefb1d65c1ea3,24f76753ff8763db5048f060e04a1ee75cd88e07bdda0ca2b7450fce129b40c1
scaled,R21C_007,10,0.0909090909090909,calibrated,eacc3c72716ba919df06eaf503d3bf2bf669d9faa4988ac9487fefb1d65c1ea3,24f76753ff8763db5048f060e04a1ee75cd88e07bdda0ca2b7450fce129b40c1
scaled,R21C_008,10,0.0909090909090909,calibrated,eacc3c72716ba919df06eaf503d3bf2bf669d9faa4988ac9487fefb1d65c1ea3,24f76753ff8763db5048f060e04a1ee75cd88e07bdda0ca2b7450fce129b40c1
scaled,R21C_009,10,0.0909090909090909,calibrated,eacc3c72716ba919df06eaf503d3bf2bf669d9faa4988ac9487fefb1d65c1ea3,24f76753ff8763db5048f060e04a1ee75cd88e07bdda0ca2b7450fce129b40c1
scaled,R21C_010,10,0.0909090909090909,calibrated,eacc3c72716ba919df06eaf503d3bf2bf669d9faa4988ac9487fefb1d65c1ea3,24f76753ff8763db5048f060e04a1ee75cd88e07bdda0ca2b7450fce129b40c1
scaled,R21C_011,10,0.0909090909090909,calibrated,eacc3c72716ba919df06eaf503d3bf2bf669d9faa4988ac9487fefb1d65c1ea3,24f76753ff8763db5048f060e04a1ee75cd88e07bdda0ca2b7450fce129b40c1
scaled,R21C_012,10,0.0909090909090909,calibrated,eacc3c72716ba919df06eaf503d3bf2bf669d9faa4988ac9487fefb1d65c1ea3,24f76753ff8763db5048f060e04a1ee75cd88e07bdda0ca2b7450fce129b40c1
scaled,R21C_013,10,0.0909090909090909,calibrated,eacc3c72716ba919df06eaf503d3bf2bf669d9faa4988ac9487fefb1d65c1ea3,24f76753ff8763db5048f060e04a1ee75cd88e07bdda0ca2b7450fce129b40c1
